time,ES620
2021-01-01,0.48
2021-01-02,-2.1174998
2021-01-03,0.8874999
2021-01-04,1.34
2021-01-05,1.895
2021-01-06,0.88500005
2021-01-07,-1.87
2021-01-08,-0.815
2021-01-09,-2.4275
2021-01-10,2.2325
2021-01-11,5.6875
2021-01-12,1.8199999
2021-01-13,0.4875
2021-01-14,2.695
2021-01-15,0.6
2021-01-16,4.4025
2021-01-17,4.575
2021-01-18,5.1924996
2021-01-19,5.58
2021-01-20,3.4925
2021-01-21,2.7075
2021-01-22,1.9875
2021-01-23,-1.9024999
2021-01-24,-1.9899999
2021-01-25,-0.3275
2021-01-26,1.7074999
2021-01-27,4.5099998
2021-01-28,3.995
2021-01-29,5.4175
2021-01-30,2.605
2021-01-31,0.78249997
2021-02-01,2.31
2021-02-02,2.9674997
2021-02-03,3.775
2021-02-04,4.1049995
2021-02-05,5.1075
2021-02-06,3.6974998
2021-02-07,1.19
2021-02-08,0.13249998
2021-02-09,-1.0625
2021-02-10,-1.5125
2021-02-11,-1.4849999
2021-02-12,-0.2175
2021-02-13,-0.655
2021-02-14,3.3125
2021-02-15,6.4974995
2021-02-16,8.65
2021-02-17,6.5899997
2021-02-18,6.9925
2021-02-19,6.2874994
2021-02-20,9.6775
2021-02-21,8.47
2021-02-22,7.115
2021-02-23,7.19
2021-02-24,9.559999
2021-02-25,6.7324996
2021-02-26,4.8300004
2021-02-27,5.8450003
2021-02-28,5.5175
2021-03-01,4.52
2021-03-02,3.4474998
2021-03-03,2.0049999
2021-03-04,3.5874999
2021-03-05,2.8975
2021-03-06,1.8199999
2021-03-07,3.5575
2021-03-08,6.1800003
2021-03-09,7.2174997
2021-03-10,7.5825
2021-03-11,6.47
2021-03-12,5.06
2021-03-13,4.025
2021-03-14,5.065
2021-03-15,7.2725
2021-03-16,9.6525
2021-03-17,7.2025
2021-03-18,7.6375
2021-03-19,8.4725
2021-03-20,8.315
2021-03-21,7.055
2021-03-22,6.0275
2021-03-23,7.5125
2021-03-24,7.3150005
2021-03-25,7.2775
2021-03-26,7.7200003
2021-03-27,4.7275
2021-03-28,8.7175
2021-03-29,11.3075
2021-03-30,11.045
2021-03-31,9.5025
2021-04-01,6.7299995
2021-04-02,4.9825
2021-04-03,5.7475
2021-04-04,5.55
2021-04-05,3.4650002
2021-04-06,1.8699999
2021-04-07,2.08
2021-04-08,5.565
2021-04-09,4.455
2021-04-10,1.7724999
2021-04-11,1.435
2021-04-12,2.0725
2021-04-13,4.145
2021-04-14,6.2149997
2021-04-15,5.5225
2021-04-16,5.2574997
2021-04-17,5.7275
2021-04-18,6.2499995
2021-04-19,9.6575
2021-04-20,8.6175
2021-04-21,8.4575
2021-04-22,6.2124996
2021-04-23,8.1825
2021-04-24,8.82
2021-04-25,7.0575
2021-04-26,5.8374996
2021-04-27,7.8125
2021-04-28,6.0375
2021-04-29,4.4625
2021-04-30,5.7625
2021-05-01,4.2025
2021-05-02,5.5724998
2021-05-03,6.4275
2021-05-04,6.43
2021-05-05,5.2375
2021-05-06,3.5825
2021-05-07,5.5775
2021-05-08,6.7325
2021-05-09,9.622499
2021-05-10,11.327499
2021-05-11,10.26
2021-05-12,8.497499
2021-05-13,8.82
2021-05-14,9.2875
2021-05-15,9.255
2021-05-16,10.2975
2021-05-17,9.775
2021-05-18,9.29
2021-05-19,8.69
