time,DEB18
2021-08-08,26.07
2021-08-09,24.939999
2021-08-10,24.46
2021-08-11,25.369999
2021-08-12,26.189999
2021-08-13,25.92
2021-08-14,26.05
2021-08-15,26.46
2021-08-16,26.75
2021-08-17,24.38
2021-08-18,22.689999
2021-08-19,22.58
2021-08-20,22.75
2021-08-21,23.859999
2021-08-22,24.96
2021-08-23,22.119999
2021-08-24,22.08
2021-08-25,20.88
2021-08-26,22.49
2021-08-27,19.52
2021-08-28,18.42
2021-08-29,19.38
2021-08-30,20.18
2021-08-31,19.119999
2021-09-01,20.35
2021-09-02,20.75
2021-09-03,19.59
2021-09-04,18.83
2021-09-05,19.82
2021-09-06,19.88
2021-09-07,19.869999
2021-09-08,19.67
2021-09-09,19.869999
2021-09-10,19.949999
2021-09-11,20.789999
2021-09-12,20.539999
2021-09-13,21.76
2021-09-14,21.9
2021-09-15,23.369999
2021-09-16,21.539999
2021-09-17,20.56
2021-09-18,21.109999
2021-09-19,19.449999
2021-09-20,17.619999
2021-09-21,17.039999
2021-09-22,17.38
2021-09-23,17.4
2021-09-24,18.38
2021-09-25,20.359999
2021-09-26,19.0
2021-09-27,18.369999
2021-09-28,19.05
2021-09-29,19.939999
2021-09-30,18.939999
2021-10-01,18.17
2021-10-02,18.24
2021-10-03,19.67
2021-10-04,20.24
2021-10-05,18.09
2021-10-06,17.58
2021-10-07,15.509999
2021-10-08,15.48
2021-10-09,14.38
2021-10-10,12.62
2021-10-11,12.78
2021-10-12,13.84
2021-10-13,13.08
2021-10-14,11.599999
2021-10-15,11.34
2021-10-16,11.65
2021-10-17,12.32
2021-10-18,13.0
2021-10-19,13.639999
2021-10-20,14.849999
2021-10-21,16.0
2021-10-22,15.38
2021-10-23,15.179999
2021-10-24,14.219999
2021-10-25,12.809999
2021-10-26,12.36
2021-10-27,13.04
2021-10-28,12.45
2021-10-29,12.25
2021-10-30,13.09
2021-10-31,13.79
2021-11-01,15.049999
2021-11-02,15.15
2021-11-03,15.24
2021-11-04,13.509999
2021-11-05,10.96
2021-11-06,12.469999
2021-11-07,12.38
2021-11-08,12.599999
2021-11-09,12.34
2021-11-10,13.87
2021-11-11,13.09
2021-11-12,11.969999
2021-11-13,12.99
2021-11-14,13.549999
2021-11-15,13.65
2021-11-16,12.219999
2021-11-17,11.94
2021-11-18,12.63
2021-11-19,12.74
2021-11-20,11.59
2021-11-21,11.08
2021-11-22,11.63
2021-11-23,10.929999
2021-11-24,10.29
2021-11-25,8.91
2021-11-26,9.96
2021-11-27,10.679999
2021-11-28,7.7
2021-11-29,4.93
2021-11-30,6.3399997
2021-12-01,7.79
2021-12-02,8.429999
2021-12-03,6.6099997
2021-12-04,7.1499996
2021-12-05,8.23
2021-12-06,5.12
2021-12-07,5.6099997
2021-12-08,7.99
2021-12-09,5.58
2021-12-10,5.25
2021-12-11,5.81
2021-12-12,5.6299996
2021-12-13,6.8199997
2021-12-14,7.66
2021-12-15,7.24
2021-12-16,6.14
2021-12-17,6.6099997
2021-12-18,4.85
2021-12-19,7.5099998
2021-12-20,6.56
2021-12-21,7.3599997
2021-12-22,7.35
2021-12-23,7.94
2021-12-24,9.2
2021-12-25,7.2799997
2021-12-26,8.37
2021-12-27,8.41
2021-12-28,10.0
2021-12-29,10.42
2021-12-30,9.059999
2021-12-31,9.25
