time,ES432
2021-01-01,-0.98466665
2021-01-02,-0.37
2021-01-03,0.62866664
2021-01-04,0.7646667
2021-01-05,2.0646665
2021-01-06,1.3266666
2021-01-07,0.5373333
2021-01-08,0.21466666
2021-01-09,-0.58399993
2021-01-10,-1.23
2021-01-11,-0.902
2021-01-12,-1.868
2021-01-13,-1.0786667
2021-01-14,-2.2719998
2021-01-15,-6.405999
2021-01-16,-8.415999
2021-01-17,-13.845333
2021-01-18,-16.145998
2021-01-19,-11.760666
2021-01-20,-3.2813332
2021-01-21,2.7113333
2021-01-22,3.8333335
2021-01-23,2.6426666
2021-01-24,2.6899998
2021-01-25,0.308
2021-01-26,0.086666666
2021-01-27,-0.33799997
2021-01-28,-0.75866675
2021-01-29,-2.5859997
2021-01-30,-3.5259998
2021-01-31,-4.0513334
2021-02-01,-7.3173337
2021-02-02,-3.5839999
2021-02-03,1.8206667
2021-02-04,-1.1966666
2021-02-05,-5.4466662
2021-02-06,-8.875333
2021-02-07,-13.732666
2021-02-08,-11.704666
2021-02-09,-7.8186665
2021-02-10,-9.700666
2021-02-11,-10.745999
2021-02-12,-11.658667
2021-02-13,-7.3226666
2021-02-14,-1.7546667
2021-02-15,-3.591333
2021-02-16,-4.8013334
2021-02-17,-3.2206664
2021-02-18,-8.436
2021-02-19,-6.740667
2021-02-20,1.704
2021-02-21,2.8293333
2021-02-22,3.4119997
2021-02-23,2.388
2021-02-24,7.147333
2021-02-25,7.936
2021-02-26,6.552
2021-02-27,4.017333
2021-02-28,2.064
2021-03-01,2.9079998
2021-03-02,3.9753332
2021-03-03,2.5006669
2021-03-04,1.5653332
2021-03-05,-0.34666666
2021-03-06,-0.7386666
2021-03-07,1.1013334
2021-03-08,-1.1739999
2021-03-09,-2.5006666
2021-03-10,-1.3213333
2021-03-11,-1.7753334
2021-03-12,4.0559998
2021-03-13,4.435333
2021-03-14,5.451999
2021-03-15,3.1326668
2021-03-16,3.2273333
2021-03-17,1.8706666
2021-03-18,0.4193333
2021-03-19,-0.79800004
2021-03-20,-2.9153333
2021-03-21,-0.366
2021-03-22,1.4726666
2021-03-23,3.7979999
2021-03-24,3.5559998
2021-03-25,6.161333
2021-03-26,6.9213333
2021-03-27,9.910001
2021-03-28,6.008
2021-03-29,5.5846663
2021-03-30,10.969333
2021-03-31,12.362666
2021-04-01,11.198667
2021-04-02,6.250666
2021-04-03,4.484
2021-04-04,3.7459998
2021-04-05,5.716666
2021-04-06,2.6653333
2021-04-07,1.742
2021-04-08,3.648
2021-04-09,5.7966666
2021-04-10,8.742666
2021-04-11,12.693333
2021-04-12,12.944
2021-04-13,6.420667
2021-04-14,3.619333
2021-04-15,4.8993335
2021-04-16,6.228
2021-04-17,9.354666
2021-04-18,9.731999
2021-04-19,10.802667
2021-04-20,10.666667
2021-04-21,11.121999
2021-04-22,8.092
2021-04-23,4.886
2021-04-24,5.0319996
2021-04-25,3.9686666
2021-04-26,2.718
2021-04-27,3.292
2021-04-28,6.591333
2021-04-29,10.762667
2021-04-30,11.975333
2021-05-01,7.138666
2021-05-02,8.578
2021-05-03,5.302
2021-05-04,8.248667
2021-05-05,12.494666
2021-05-06,9.464666
2021-05-07,7.4113326
2021-05-08,6.635333
2021-05-09,9.559999
2021-05-10,16.37
2021-05-11,19.404665
2021-05-12,19.110668
2021-05-13,14.386
2021-05-14,14.105332
2021-05-15,13.937333
2021-05-16,14.221333
2021-05-17,14.006
2021-05-18,14.227332
2021-05-19,12.474
2021-05-20,11.774667
2021-05-21,12.763999
2021-05-22,13.844666
2021-05-23,12.430667
2021-05-24,12.148
2021-05-25,14.7786665
2021-05-26,13.086666
2021-05-27,13.95
2021-05-28,12.257335
2021-05-29,11.447333
2021-05-30,13.179333
2021-05-31,12.479334
2021-06-01,13.380666
2021-06-02,15.294
2021-06-03,16.409334
2021-06-04,17.234
2021-06-05,18.133999
2021-06-06,17.508667
2021-06-07,18.019999
2021-06-08,19.185999
2021-06-09,18.494
2021-06-10,18.15
2021-06-11,18.418667
2021-06-12,17.975334
2021-06-13,14.947332
2021-06-14,15.571334
2021-06-15,16.900665
2021-06-16,17.792
2021-06-17,18.751333
2021-06-18,21.419334
2021-06-19,23.562666
2021-06-20,24.294666
2021-06-21,25.695335
2021-06-22,25.533998
2021-06-23,23.503334
2021-06-24,22.453333
2021-06-25,21.799334
2021-06-26,20.036
2021-06-27,19.089998
2021-06-28,19.814667
2021-06-29,21.134666
2021-06-30,21.960001
2021-07-01,21.178
2021-07-02,19.615332
2021-07-03,20.585333
