time,CH025
2021-01-01,7.336
2021-01-02,6.276
2021-01-03,7.823999
2021-01-04,6.94
2021-01-05,7.778
2021-01-06,6.968
2021-01-07,7.5999994
2021-01-08,4.448
2021-01-09,1.8040001
2021-01-10,1.434
2021-01-11,1.3539999
2021-01-12,1.7359998
2021-01-13,0.76000005
2021-01-14,-2.8799999
2021-01-15,-2.238
2021-01-16,-3.896
2021-01-17,-4.452
2021-01-18,-3.2120004
2021-01-19,-0.498
2021-01-20,0.244
2021-01-21,4.448
2021-01-22,6.9479995
2021-01-23,6.839999
2021-01-24,8.464
2021-01-25,6.622
2021-01-26,1.5279998
2021-01-27,-0.16000001
2021-01-28,1.37
2021-01-29,4.0479994
2021-01-30,7.459999
2021-01-31,6.7299995
2021-02-01,8.217999
2021-02-02,8.006
2021-02-03,10.414
2021-02-04,9.716001
2021-02-05,10.047999
2021-02-06,10.719999
2021-02-07,9.614
2021-02-08,9.49
2021-02-09,8.454
2021-02-10,8.546
2021-02-11,10.726
2021-02-12,-2.6560001
2021-02-13,-5.448
2021-02-14,-7.3200006
2021-02-15,-3.582
2021-02-16,-3.3939998
2021-02-17,-0.120000005
2021-02-18,4.856
2021-02-19,3.9059997
2021-02-20,3.9860005
2021-02-21,5.3919997
2021-02-22,5.724
2021-02-23,7.382
2021-02-24,7.1400003
2021-02-25,8.314
2021-02-26,10.747999
2021-02-27,7.6219993
2021-02-28,6.224
2021-03-01,4.038
2021-03-02,5.564
2021-03-03,6.96
2021-03-04,8.518
2021-03-05,7.2839994
2021-03-06,4.688
2021-03-07,2.564
2021-03-08,5.366
2021-03-09,3.586
2021-03-10,2.884
2021-03-11,3.7759998
2021-03-12,3.9739997
2021-03-13,7.1879997
2021-03-14,7.872
2021-03-15,5.6839995
2021-03-16,3.6179996
2021-03-17,3.216
2021-03-18,2.9139998
2021-03-19,2.9880002
2021-03-20,2.0180001
2021-03-21,3.8400002
2021-03-22,1.6759999
2021-03-23,1.016
2021-03-24,1.926
2021-03-25,1.674
2021-03-26,3.6399999
2021-03-27,5.6899996
2021-03-28,8.142
2021-03-29,8.414
2021-03-30,6.864
2021-03-31,7.5399995
2021-04-01,10.434
2021-04-02,10.903999
2021-04-03,10.983999
2021-04-04,5.848
2021-04-05,6.764
2021-04-06,9.058
2021-04-07,4.8059998
2021-04-08,3.294
2021-04-09,4.106
2021-04-10,5.928
2021-04-11,9.23
2021-04-12,13.5
2021-04-13,13.114
2021-04-14,6.154
2021-04-15,6.3879995
2021-04-16,6.218
2021-04-17,5.45
2021-04-18,7.2260003
2021-04-19,6.9300003
2021-04-20,8.842
2021-04-21,9.886
2021-04-22,9.732
2021-04-23,12.55
2021-04-24,10.139999
2021-04-25,10.972
2021-04-26,13.222
2021-04-27,15.455999
2021-04-28,14.156
2021-04-29,14.926
2021-04-30,17.812
2021-05-01,19.354
2021-05-02,20.161999
2021-05-03,15.937999
2021-05-04,13.884
2021-05-05,15.259999
2021-05-06,15.438001
2021-05-07,16.492
2021-05-08,14.064
2021-05-09,13.089999
2021-05-10,15.416
2021-05-11,17.392
2021-05-12,15.222
2021-05-13,12.986
2021-05-14,12.046
2021-05-15,12.973999
2021-05-16,13.6779995
2021-05-17,14.37
2021-05-18,14.676
2021-05-19,14.568001
2021-05-20,12.128
2021-05-21,13.042
2021-05-22,15.007998
2021-05-23,19.93
2021-05-24,21.734
2021-05-25,22.494
2021-05-26,18.602
2021-05-27,17.892
2021-05-28,14.892
2021-05-29,15.476
2021-05-30,13.166
2021-05-31,12.564
2021-06-01,11.566
2021-06-02,13.838
2021-06-03,14.234001
2021-06-04,15.233999
2021-06-05,15.859999
2021-06-06,17.506
2021-06-07,17.641998
2021-06-08,18.165998
2021-06-09,18.098
2021-06-10,18.306002
2021-06-11,18.363998
2021-06-12,18.01
2021-06-13,16.376
2021-06-14,14.604001
2021-06-15,16.268
2021-06-16,19.026001
2021-06-17,18.574001
