time,BE310
2021-01-01,1.7060001
2021-01-02,1.174
2021-01-03,2.397
2021-01-04,0.383
2021-01-05,1.7630001
2021-01-06,2.0839999
2021-01-07,2.0289998
2021-01-08,-1.007
2021-01-09,0.8759999
2021-01-10,1.133
2021-01-11,0.50399995
2021-01-12,4.113
2021-01-13,8.643999
2021-01-14,8.801999
2021-01-15,6.7649994
2021-01-16,1.1850001
2021-01-17,6.8850007
2021-01-18,3.6359997
2021-01-19,4.9570003
2021-01-20,8.153
2021-01-21,10.603
2021-01-22,8.796999
2021-01-23,6.7879996
2021-01-24,4.552
2021-01-25,5.2079997
2021-01-26,1.301
2021-01-27,7.539
2021-01-28,12.185999
2021-01-29,11.761
2021-01-30,11.230999
2021-01-31,10.376001
2021-02-01,11.112
2021-02-02,12.280001
2021-02-03,11.805
2021-02-04,10.286
2021-02-05,9.769
2021-02-06,9.672999
2021-02-07,6.1819997
2021-02-08,5.0600004
2021-02-09,5.4309998
2021-02-10,7.3190002
2021-02-11,3.94
2021-02-12,3.9549994
2021-02-13,1.5289999
2021-02-14,4.173
2021-02-15,9.639999
2021-02-16,10.927
2021-02-17,11.164
2021-02-18,11.337
2021-02-19,12.203
2021-02-20,14.246
2021-02-21,14.121
2021-02-22,13.453
2021-02-23,12.987999
2021-02-24,14.342999
2021-02-25,12.7509985
2021-02-26,10.827001
2021-02-27,8.082
2021-02-28,8.587
2021-03-01,10.736
2021-03-02,11.303
2021-03-03,12.124
2021-03-04,10.707999
2021-03-05,8.843
2021-03-06,6.699
2021-03-07,7.2529993
2021-03-08,8.4869995
2021-03-09,4.3739996
2021-03-10,4.887
2021-03-11,11.01
2021-03-12,8.891999
2021-03-13,9.52
2021-03-14,7.9160004
2021-03-15,8.525
2021-03-16,9.540001
2021-03-17,9.889
2021-03-18,6.321
2021-03-19,7.5289993
2021-03-20,5.5110006
2021-03-21,5.6499996
2021-03-22,7.5010004
2021-03-23,8.276999
2021-03-24,9.305
2021-03-25,10.975
2021-03-26,10.767
2021-03-27,8.559
2021-03-28,10.325999
2021-03-29,14.092999
2021-03-30,15.927999
2021-03-31,16.98
2021-04-01,17.796001
2021-04-02,16.852999
2021-04-03,11.993
2021-04-04,10.161
2021-04-05,9.308001
2021-04-06,7.489
2021-04-07,5.535
2021-04-08,8.724
2021-04-09,12.418
2021-04-10,13.337
2021-04-11,11.3949995
2021-04-12,7.0329995
2021-04-13,7.1949997
2021-04-14,8.290998
2021-04-15,7.703
2021-04-16,7.134
2021-04-17,8.355
2021-04-18,9.278998
2021-04-19,9.804001
2021-04-20,13.164999
2021-04-21,13.504
2021-04-22,14.689
2021-04-23,16.487001
2021-04-24,17.859
2021-04-25,17.335
2021-04-26,15.908999
2021-04-27,15.578
2021-04-28,14.76
2021-04-29,11.214001
2021-04-30,11.999
2021-05-01,11.030001
2021-05-02,9.647
2021-05-03,10.222
2021-05-04,11.162
2021-05-05,12.004999
2021-05-06,12.064
2021-05-07,13.242999
2021-05-08,18.324001
2021-05-09,19.946001
2021-05-10,14.856
2021-05-11,13.316
2021-05-12,12.590999
2021-05-13,12.176
2021-05-14,12.030999
2021-05-15,12.573999
2021-05-16,14.506999
2021-05-17,13.537
2021-05-18,11.542
2021-05-19,11.886999
2021-05-20,13.269
2021-05-21,15.122999
2021-05-22,12.415999
2021-05-23,12.481999
2021-05-24,13.133
2021-05-25,12.775
2021-05-26,12.852
2021-05-27,14.303999
2021-05-28,18.502998
2021-05-29,19.784
2021-05-30,19.22
2021-05-31,19.546997
2021-06-01,21.795
2021-06-02,20.235998
2021-06-03,20.266
2021-06-04,18.953999
2021-06-05,16.567999
2021-06-06,17.603
2021-06-07,18.984999
2021-06-08,20.119999
2021-06-09,21.016998
2021-06-10,21.044998
2021-06-11,22.828999
2021-06-12,24.28
2021-06-13,24.42
2021-06-14,24.570002
2021-06-15,24.545
2021-06-16,25.361
2021-06-17,23.779
2021-06-18,21.633
2021-06-19,21.581999
2021-06-20,20.124998
2021-06-21,19.217
2021-06-22,18.296
2021-06-23,17.458998
2021-06-24,18.209
2021-06-25,17.193998
2021-06-26,19.387001
2021-06-27,19.936
2021-06-28,16.269001
2021-06-29,16.432
2021-06-30,18.322998
2021-07-01,19.262001
2021-07-02,21.362003
2021-07-03,20.771
2021-07-04,19.038
2021-07-05,21.681002
2021-07-06,21.047
2021-07-07,17.917
2021-07-08,17.169
2021-07-09,17.559
2021-07-10,17.491
2021-07-11,20.245998
2021-07-12,20.505999
2021-07-13,16.171999
2021-07-14,18.363998
2021-07-15,19.719002
2021-07-16,19.175999
2021-07-17,20.056
2021-07-18,22.536
2021-07-19,24.163998
2021-07-20,25.349
2021-07-21,24.837
2021-07-22,25.001999
2021-07-23,24.994
2021-07-24,20.827
2021-07-25,20.032999
2021-07-26,19.971998
2021-07-27,19.138
2021-07-28,20.019
2021-07-29,18.779999
2021-07-30,19.564999
2021-07-31,16.470999
2021-08-01,17.453001
2021-08-02,16.980999
2021-08-03,17.563
2021-08-04,18.557999
2021-08-05,18.992
2021-08-06,19.189
2021-08-07,18.373999
2021-08-08,17.420998
2021-08-09,18.836002
2021-08-10,20.609999
2021-08-11,22.185999
2021-08-12,24.301998
2021-08-13,23.792
2021-08-14,25.297
2021-08-15,23.977
2021-08-16,19.756
2021-08-17,17.904
2021-08-18,17.456999
2021-08-19,18.203
2021-08-20,19.677002
2021-08-21,20.689
2021-08-22,20.439999
2021-08-23,18.677
2021-08-24,20.185001
2021-08-25,20.043
2021-08-26,20.354
2021-08-27,19.168999
2021-08-28,17.438
2021-08-29,17.682001
2021-08-30,17.688
2021-08-31,18.984999
2021-09-01,19.978
2021-09-02,21.052
2021-09-03,20.965
2021-09-04,21.024
2021-09-05,21.987
2021-09-06,24.15
2021-09-07,25.397
2021-09-08,24.603
2021-09-09,21.008999
2021-09-10,20.739
2021-09-11,18.613
2021-09-12,19.84
2021-09-13,22.132
2021-09-14,23.151
2021-09-15,21.621
2021-09-16,20.017
2021-09-17,18.797
2021-09-18,17.272999
2021-09-19,16.581
2021-09-20,16.685
2021-09-21,17.008
2021-09-22,16.94
2021-09-23,16.897
2021-09-24,17.518
2021-09-25,19.592
2021-09-26,18.571
2021-09-27,18.260998
2021-09-28,14.231
2021-09-29,16.46
2021-09-30,12.826999
2021-10-01,12.687
2021-10-02,16.928
2021-10-03,16.659
2021-10-04,14.208
2021-10-05,14.9539995
2021-10-06,13.443001
2021-10-07,12.583999
2021-10-08,13.193998
2021-10-09,13.602
2021-10-10,12.702001
2021-10-11,12.2560005
2021-10-12,11.837999
2021-10-13,11.075
2021-10-14,10.716001
2021-10-15,11.896001
2021-10-16,11.787001
2021-10-17,13.167
2021-10-18,15.212001
2021-10-19,18.336998
2021-10-20,18.004
2021-10-21,14.931999
2021-10-22,11.527999
2021-10-23,9.038
2021-10-24,9.826999
2021-10-25,11.339
2021-10-26,13.253
2021-10-27,11.795
2021-10-28,13.154999
2021-10-29,14.668999
2021-10-30,15.904999
2021-10-31,15.534999
2021-11-01,12.264001
2021-11-02,10.404001
2021-11-03,9.025
2021-11-04,6.96
2021-11-05,7.7069993
2021-11-06,6.192
2021-11-07,7.3689995
2021-11-08,8.827
2021-11-09,6.9070005
2021-11-10,6.5
2021-11-11,11.212
2021-11-12,10.142
2021-11-13,11.696999
2021-11-14,11.025999
2021-11-15,9.179
2021-11-16,7.9670005
2021-11-17,8.906
2021-11-18,8.953
2021-11-19,7.0149994
2021-11-20,7.116
2021-11-21,5.7279997
2021-11-22,7.2630005
2021-11-23,5.8909993
2021-11-24,5.568
2021-11-25,5.0439997
2021-11-26,5.2660003
2021-11-27,5.4119997
2021-11-28,4.481
2021-11-29,1.772
2021-11-30,3.007
2021-12-01,8.426001
2021-12-02,5.5030003
2021-12-03,3.7920003
2021-12-04,9.127001
2021-12-05,6.0339994
2021-12-06,7.212999
2021-12-07,7.6229997
2021-12-08,6.9799995
2021-12-09,2.988
2021-12-10,8.349
2021-12-11,5.178
2021-12-12,8.632999
2021-12-13,8.061
2021-12-14,6.4449997
2021-12-15,5.508
2021-12-16,4.91
2021-12-17,5.209
2021-12-18,4.856
2021-12-19,3.36
2021-12-20,2.004
2021-12-21,1.8620001
2021-12-22,3.3060002
2021-12-23,8.964
2021-12-24,10.542999
2021-12-25,9.572
2021-12-26,10.360001
2021-12-27,11.349001
2021-12-28,12.608
2021-12-29,13.742999
2021-12-30,13.759999
2021-12-31,10.698
