time,ITI32
2021-01-01,1.28
2021-01-02,0.14999999
2021-01-03,1.8499999
2021-01-04,1.91
2021-01-05,2.03
2021-01-06,2.6299999
2021-01-07,2.07
2021-01-08,1.3299999
2021-01-09,-0.14999999
2021-01-10,-0.22
2021-01-11,1.01
2021-01-12,4.91
2021-01-13,2.61
2021-01-14,2.49
2021-01-15,-0.24
2021-01-16,-1.12
2021-01-17,2.54
2021-01-18,3.35
2021-01-19,4.97
2021-01-20,7.64
2021-01-21,8.0199995
2021-01-22,4.36
2021-01-23,2.56
2021-01-24,0.35999998
2021-01-25,1.78
2021-01-26,1.68
2021-01-27,2.98
2021-01-28,7.89
2021-01-29,9.82
2021-01-30,4.99
2021-01-31,2.48
2021-02-01,4.85
2021-02-02,8.28
2021-02-03,10.11
2021-02-04,6.3799996
2021-02-05,7.93
2021-02-06,5.7799997
2021-02-07,0.78
2021-02-08,-3.12
2021-02-09,-4.68
2021-02-10,-4.71
2021-02-11,-3.6699998
2021-02-12,-4.0299997
2021-02-13,-3.1399999
2021-02-14,-0.78999996
2021-02-15,3.3899999
2021-02-16,7.2799997
2021-02-17,8.809999
2021-02-18,6.99
2021-02-19,6.7999997
2021-02-20,10.95
2021-02-21,11.45
2021-02-22,10.969999
2021-02-23,12.84
2021-02-24,12.41
2021-02-25,11.05
2021-02-26,7.31
2021-02-27,3.24
2021-02-28,5.5
2021-03-01,5.66
2021-03-02,7.5099998
2021-03-03,9.21
2021-03-04,6.7599998
2021-03-05,3.6899998
2021-03-06,2.1
2021-03-07,1.49
2021-03-08,3.33
2021-03-09,5.2799997
2021-03-10,5.7799997
2021-03-11,9.7699995
2021-03-12,6.8399997
2021-03-13,7.25
2021-03-14,5.98
2021-03-15,7.06
2021-03-16,5.0
2021-03-17,5.87
2021-03-18,4.5
2021-03-19,5.0499997
2021-03-20,4.47
2021-03-21,5.89
2021-03-22,4.98
2021-03-23,6.87
2021-03-24,8.28
2021-03-25,8.01
2021-03-26,8.3
2021-03-27,7.6
2021-03-28,9.15
2021-03-29,11.99
2021-03-30,13.11
2021-03-31,14.099999
2021-04-01,12.71
2021-04-02,7.25
2021-04-03,7.48
2021-04-04,5.8799996
2021-04-05,3.9399998
2021-04-06,1.66
2021-04-07,2.22
2021-04-08,4.7799997
2021-04-09,7.62
2021-04-10,8.65
2021-04-11,5.47
2021-04-12,2.86
2021-04-13,3.7099998
2021-04-14,4.0299997
2021-04-15,4.06
2021-04-16,4.9
2021-04-17,7.19
2021-04-18,8.179999
2021-04-19,8.25
2021-04-20,9.349999
2021-04-21,10.059999
2021-04-22,8.22
2021-04-23,8.38
2021-04-24,9.38
2021-04-25,8.17
2021-04-26,8.47
2021-04-27,9.849999
2021-04-28,11.54
2021-04-29,7.7999997
2021-04-30,5.95
2021-05-01,6.56
2021-05-02,6.62
2021-05-03,7.7599998
2021-05-04,10.61
2021-05-05,7.99
2021-05-06,6.27
2021-05-07,7.6499996
2021-05-08,11.71
2021-05-09,17.38
2021-05-10,16.6
2021-05-11,13.429999
2021-05-12,12.08
2021-05-13,11.0
2021-05-14,10.469999
2021-05-15,10.849999
2021-05-16,11.5
2021-05-17,11.71
2021-05-18,12.44
2021-05-19,9.88
2021-05-20,10.639999
2021-05-21,13.259999
2021-05-22,10.929999
2021-05-23,11.49
2021-05-24,11.65
2021-05-25,10.36
2021-05-26,11.29
2021-05-27,11.759999
2021-05-28,12.24
2021-05-29,14.7
2021-05-30,14.87
2021-05-31,16.43
2021-06-01,17.65
2021-06-02,19.689999
2021-06-03,20.72
2021-06-04,19.01
2021-06-05,15.13
2021-06-06,15.719999
2021-06-07,16.88
2021-06-08,18.119999
2021-06-09,18.84
2021-06-10,19.34
2021-06-11,19.439999
2021-06-12,17.63
2021-06-13,16.92
2021-06-14,19.82
2021-06-15,20.31
2021-06-16,22.49
2021-06-17,23.8
2021-06-18,23.89
2021-06-19,19.58
2021-06-20,20.25
2021-06-21,18.039999
2021-06-22,14.71
2021-06-23,14.389999
2021-06-24,15.549999
2021-06-25,15.259999
2021-06-26,18.609999
2021-06-27,19.21
2021-06-28,19.14
2021-06-29,18.01
2021-06-30,13.969999
2021-07-01,15.5
2021-07-02,17.59
2021-07-03,18.84
2021-07-04,17.65
2021-07-05,17.13
2021-07-06,17.67
2021-07-07,17.619999
2021-07-08,17.16
2021-07-09,17.35
2021-07-10,17.109999
2021-07-11,16.75
2021-07-12,17.93
2021-07-13,17.15
2021-07-14,16.08
2021-07-15,17.14
2021-07-16,16.84
2021-07-17,19.32
2021-07-18,20.609999
2021-07-19,19.96
2021-07-20,19.31
2021-07-21,19.88
2021-07-22,19.81
2021-07-23,19.22
2021-07-24,19.9
2021-07-25,19.09
2021-07-26,18.44
2021-07-27,17.27
2021-07-28,18.17
2021-07-29,17.49
2021-07-30,17.07
2021-07-31,17.44
2021-08-01,15.4
2021-08-02,15.79
2021-08-03,16.029999
2021-08-04,16.52
2021-08-05,18.699999
2021-08-06,17.99
2021-08-07,16.42
2021-08-08,15.969999
2021-08-09,16.18
2021-08-10,17.48
2021-08-11,17.75
2021-08-12,19.66
2021-08-13,19.55
2021-08-14,19.05
2021-08-15,20.4
2021-08-16,15.79
2021-08-17,13.11
2021-08-18,16.8
2021-08-19,16.74
2021-08-20,17.6
2021-08-21,18.81
2021-08-22,17.48
2021-08-23,17.73
2021-08-24,16.64
2021-08-25,16.359999
2021-08-26,15.96
2021-08-27,15.0
2021-08-28,15.849999
2021-08-29,15.15
2021-08-30,16.699999
2021-08-31,16.42
2021-09-01,15.67
2021-09-02,16.1
