time,DEB12
2021-01-01,2.295
2021-01-02,2.435
2021-01-03,2.5549998
2021-01-04,1.8649999
2021-01-05,0.98
2021-01-06,0.91999996
2021-01-07,0.715
2021-01-08,-1.385
2021-01-09,-1.53
2021-01-10,-1.745
2021-01-11,-3.7649999
2021-01-12,-1.5049999
2021-01-13,2.23
2021-01-14,4.3599997
2021-01-15,1.25
2021-01-16,-0.625
2021-01-17,1.4749999
2021-01-18,-0.59999996
2021-01-19,1.69
2021-01-20,3.915
2021-01-21,4.8849998
2021-01-22,6.42
2021-01-23,4.0
2021-01-24,2.725
2021-01-25,2.4299998
2021-01-26,0.58500004
2021-01-27,0.56
2021-01-28,3.815
2021-01-29,5.75
2021-01-30,5.515
2021-01-31,2.985
2021-02-01,3.9099998
2021-02-02,5.5099998
2021-02-03,7.7349997
2021-02-04,8.07
2021-02-05,7.165
2021-02-06,6.955
2021-02-07,6.58
2021-02-08,4.5299997
2021-02-09,5.91
2021-02-10,5.85
2021-02-11,6.5099998
2021-02-12,1.1199999
2021-02-13,-4.19
2021-02-14,-4.0299997
2021-02-15,-1.0899999
2021-02-16,3.87
2021-02-17,6.5599995
2021-02-18,6.615
2021-02-19,6.91
2021-02-20,7.015
2021-02-21,6.1549997
2021-02-22,6.35
2021-02-23,8.555
2021-02-24,10.21
2021-02-25,10.039999
2021-02-26,10.215
2021-02-27,9.0
2021-02-28,5.355
2021-03-01,3.56
2021-03-02,4.97
2021-03-03,6.0299997
2021-03-04,6.0499997
2021-03-05,6.975
2021-03-06,4.02
2021-03-07,3.35
2021-03-08,4.7749996
2021-03-09,4.27
2021-03-10,5.205
2021-03-11,6.19
2021-03-12,8.495
2021-03-13,6.4799995
2021-03-14,6.625
2021-03-15,7.08
2021-03-16,6.295
2021-03-17,4.93
2021-03-18,2.55
2021-03-19,1.615
2021-03-20,1.64
2021-03-21,1.155
2021-03-22,4.52
2021-03-23,5.295
2021-03-24,6.95
2021-03-25,8.059999
2021-03-26,7.9300003
2021-03-27,8.02
2021-03-28,9.139999
2021-03-29,10.879999
2021-03-30,12.639999
2021-03-31,13.174999
2021-04-01,14.23
2021-04-02,13.91
2021-04-03,11.375
2021-04-04,6.6099997
2021-04-05,7.345
2021-04-06,5.66
2021-04-07,2.5749998
2021-04-08,4.9449997
2021-04-09,6.415
2021-04-10,7.0249996
2021-04-11,8.49
2021-04-12,9.545
2021-04-13,4.47
2021-04-14,5.16
2021-04-15,4.42
2021-04-16,5.1800003
2021-04-17,6.1
2021-04-18,6.12
2021-04-19,6.49
2021-04-20,7.66
2021-04-21,9.049999
2021-04-22,9.615
2021-04-23,10.869999
2021-04-24,12.115
2021-04-25,14.065001
2021-04-26,11.365
2021-04-27,8.305
2021-04-28,9.755
2021-04-29,11.635
2021-04-30,12.725
2021-05-01,13.594999
2021-05-02,10.6449995
2021-05-03,10.98
2021-05-04,10.65
2021-05-05,10.889999
2021-05-06,11.51
2021-05-07,12.18
2021-05-08,12.6
2021-05-09,15.03
2021-05-10,16.724998
2021-05-11,11.565001
2021-05-12,11.61
2021-05-13,11.164999
2021-05-14,9.46
2021-05-15,10.78
2021-05-16,12.889999
2021-05-17,13.33
2021-05-18,12.42
2021-05-19,12.059999
2021-05-20,13.125
2021-05-21,13.24
2021-05-22,13.355
2021-05-23,15.755
2021-05-24,11.735
2021-05-25,13.049999
2021-05-26,13.49
2021-05-27,14.66
2021-05-28,16.07
2021-05-29,16.89
2021-05-30,14.995
2021-05-31,14.28
2021-06-01,14.949999
2021-06-02,15.805
2021-06-03,17.18
2021-06-04,19.04
2021-06-05,17.904999
2021-06-06,17.095
2021-06-07,16.095
2021-06-08,15.65
2021-06-09,17.74
2021-06-10,17.244999
2021-06-11,17.755001
2021-06-12,19.84
2021-06-13,22.02
2021-06-14,21.64
2021-06-15,20.0
2021-06-16,20.380001
2021-06-17,21.605
2021-06-18,21.22
2021-06-19,22.294998
2021-06-20,23.32
2021-06-21,20.849998
2021-06-22,21.02
2021-06-23,21.215
2021-06-24,19.689999
2021-06-25,17.849998
2021-06-26,19.574999
2021-06-27,21.275
2021-06-28,22.74
2021-06-29,20.395
2021-06-30,17.425
2021-07-01,19.544998
2021-07-02,20.189999
2021-07-03,21.24
2021-07-04,18.465
2021-07-05,20.57
2021-07-06,22.204998
2021-07-07,23.774998
2021-07-08,21.575
2021-07-09,19.985
2021-07-10,20.904999
2021-07-11,20.669998
2021-07-12,21.82
2021-07-13,18.84
2021-07-14,15.57
2021-07-15,17.775
2021-07-16,17.39
2021-07-17,19.134998
2021-07-18,21.8
2021-07-19,22.294998
2021-07-20,22.81
2021-07-21,22.965
2021-07-22,22.23
2021-07-23,22.419998
2021-07-24,22.82
2021-07-25,22.474998
2021-07-26,22.029999
2021-07-27,21.81
2021-07-28,21.59
2021-07-29,22.4
2021-07-30,23.42
2021-07-31,23.555
2021-08-01,20.189999
2021-08-02,17.985
2021-08-03,18.75
2021-08-04,19.67
2021-08-05,19.085
2021-08-06,20.125
2021-08-07,21.025
2021-08-08,21.8
2021-08-09,21.555
2021-08-10,22.324999
2021-08-11,23.965
2021-08-12,25.06
2021-08-13,24.73
2021-08-14,25.365
2021-08-15,25.57
2021-08-16,23.474998
2021-08-17,21.02
2021-08-18,19.704998
2021-08-19,19.864998
2021-08-20,20.294998
2021-08-21,21.515
2021-08-22,22.02
2021-08-23,19.235
2021-08-24,18.955
2021-08-25,18.2
2021-08-26,19.27
2021-08-27,16.779999
2021-08-28,14.855
2021-08-29,16.16
2021-08-30,17.079998
2021-08-31,16.74
2021-09-01,17.55
2021-09-02,17.575
2021-09-03,16.689999
2021-09-04,16.18
2021-09-05,17.704998
2021-09-06,17.025
2021-09-07,17.365
2021-09-08,17.625
2021-09-09,17.355
2021-09-10,17.619999
2021-09-11,17.945
2021-09-12,18.47
2021-09-13,19.59
2021-09-14,19.695
2021-09-15,19.66
2021-09-16,18.84
2021-09-17,18.045
2021-09-18,17.310001
2021-09-19,15.554999
2021-09-20,14.32
2021-09-21,14.17
2021-09-22,14.09
2021-09-23,14.23
2021-09-24,16.39
2021-09-25,17.525
2021-09-26,15.5199995
2021-09-27,16.11
2021-09-28,16.545
2021-09-29,17.015
2021-09-30,15.684999
2021-10-01,14.014999
2021-10-02,14.934999
2021-10-03,16.485
2021-10-04,16.68
2021-10-05,13.355
2021-10-06,11.93
2021-10-07,10.385
2021-10-08,10.860001
2021-10-09,9.285
2021-10-10,6.9749994
2021-10-11,8.715
2021-10-12,10.96
2021-10-13,8.745
2021-10-14,6.55
2021-10-15,7.635
2021-10-16,8.37
2021-10-17,8.440001
2021-10-18,9.375
2021-10-19,10.934999
2021-10-20,11.889999
2021-10-21,13.344999
2021-10-22,11.645
2021-10-23,10.885
2021-10-24,9.455
2021-10-25,6.785
2021-10-26,7.1499996
2021-10-27,8.455
2021-10-28,7.4049997
2021-10-29,7.505
2021-10-30,8.639999
2021-10-31,9.295
2021-11-01,9.559999
2021-11-02,9.88
2021-11-03,10.434999
2021-11-04,7.965
2021-11-05,5.805
2021-11-06,6.135
2021-11-07,7.36
2021-11-08,7.2
2021-11-09,6.25
2021-11-10,6.8999996
2021-11-11,8.275
2021-11-12,8.945
2021-11-13,8.780001
2021-11-14,8.594999
2021-11-15,8.51
2021-11-16,6.16
2021-11-17,7.4449997
2021-11-18,8.174999
2021-11-19,7.9799995
2021-11-20,9.025
2021-11-21,8.295
2021-11-22,7.135
2021-11-23,6.1099997
2021-11-24,3.56
2021-11-25,2.615
2021-11-26,5.6
2021-11-27,5.2799997
2021-11-28,2.5149999
2021-11-29,0.16499999
2021-11-30,2.3049998
2021-12-01,4.37
2021-12-02,3.9099998
2021-12-03,1.675
2021-12-04,3.3449998
2021-12-05,1.72
2021-12-06,-0.61
2021-12-07,0.95500004
2021-12-08,2.165
2021-12-09,-0.38
2021-12-10,-0.03999999
2021-12-11,-1.0699999
2021-12-12,-0.895
2021-12-13,2.8849998
2021-12-14,3.495
2021-12-15,2.58
2021-12-16,2.405
2021-12-17,2.27
2021-12-18,1.23
2021-12-19,3.105
2021-12-20,2.98
2021-12-21,1.42
2021-12-22,0.71999997
2021-12-23,3.56
2021-12-24,5.6349998
2021-12-25,4.93
2021-12-26,3.9449997
2021-12-27,4.225
2021-12-28,5.595
2021-12-29,7.1899996
2021-12-30,7.8549995
2021-12-31,8.465
