time,CH011
2021-01-01,0.9533333
2021-01-02,1.3333334
2021-01-03,0.80999994
2021-01-04,0.096666664
2021-01-05,0.34666666
2021-01-06,0.6133333
2021-01-07,0.00666667
2021-01-08,-0.049999993
2021-01-09,-0.14666666
2021-01-10,-0.06999999
2021-01-11,0.026666641
2021-01-12,2.4766667
2021-01-13,1.3166666
2021-01-14,-0.33666667
2021-01-15,-1.0066665
2021-01-16,-1.6933333
2021-01-17,-0.59666663
2021-01-18,2.8466666
2021-01-19,3.6299999
2021-01-20,6.136667
2021-01-21,6.8033333
2021-01-22,3.2566664
2021-01-23,1.4333333
2021-01-24,-0.34333333
2021-01-25,-1.1266667
2021-01-26,1.09
2021-01-27,1.0366666
2021-01-28,2.6399999
2021-01-29,6.116667
2021-01-30,0.09666667
2021-01-31,-1.8966665
2021-02-01,2.1299999
2021-02-02,5.0566664
2021-02-03,8.333333
2021-02-04,5.6800003
2021-02-05,5.6866665
2021-02-06,2.92
2021-02-07,-3.01
2021-02-08,-7.58
2021-02-09,-11.176666
2021-02-10,-10.176666
2021-02-11,-7.0733333
2021-02-12,-10.31
2021-02-13,-8.553333
2021-02-14,-3.8499997
2021-02-15,0.78
2021-02-16,5.556667
2021-02-17,7.286667
2021-02-18,6.9233336
2021-02-19,5.97
2021-02-20,10.37
2021-02-21,12.393333
2021-02-22,10.303333
2021-02-23,13.029999
2021-02-24,13.173333
2021-02-25,11.893333
2021-02-26,6.343333
2021-02-27,3.72
2021-02-28,5.1499996
2021-03-01,3.6733334
2021-03-02,6.816666
2021-03-03,7.4966664
2021-03-04,3.506667
2021-03-05,0.34666666
2021-03-06,-0.62
2021-03-07,-0.41666666
2021-03-08,1.7466666
2021-03-09,2.1866667
2021-03-10,4.9333334
2021-03-11,7.7766666
2021-03-12,5.2599998
2021-03-13,4.7866664
2021-03-14,3.3933334
2021-03-15,3.8666666
2021-03-16,4.183333
2021-03-17,2.0533333
2021-03-18,1.2233332
2021-03-19,1.9466666
2021-03-20,1.4466667
2021-03-21,4.136667
2021-03-22,3.783333
2021-03-23,5.533333
2021-03-24,6.903333
2021-03-25,7.33
2021-03-26,9.246666
2021-03-27,4.5866666
2021-03-28,7.9433327
2021-03-29,12.113334
2021-03-30,12.306666
2021-03-31,14.693333
2021-04-01,11.573333
2021-04-02,4.513333
2021-04-03,5.306667
2021-04-04,3.3999999
2021-04-05,1.35
2021-04-06,-0.27666667
2021-04-07,0.08000001
2021-04-08,2.1866667
2021-04-09,6.2966666
2021-04-10,6.986666
2021-04-11,4.7
2021-04-12,1.4799999
2021-04-13,2.0366666
2021-04-14,1.5633332
2021-04-15,2.8400002
2021-04-16,4.943333
2021-04-17,5.34
2021-04-18,7.9133334
2021-04-19,8.483334
2021-04-20,9.33
2021-04-21,9.566667
2021-04-22,5.14
2021-04-23,5.476667
2021-04-24,5.683333
2021-04-25,4.12
2021-04-26,5.74
2021-04-27,7.813333
2021-04-28,11.356667
2021-04-29,8.9
2021-04-30,6.1499996
2021-05-01,7.5499997
2021-05-02,5.3166666
2021-05-03,7.133333
2021-05-04,8.516666
2021-05-05,5.0533333
2021-05-06,5.6200004
2021-05-07,5.02
2021-05-08,9.106667
2021-05-09,19.636667
2021-05-10,17.28
2021-05-11,12.61
2021-05-12,11.843333
2021-05-13,11.82
2021-05-14,11.61
2021-05-15,9.596666
2021-05-16,9.913333
2021-05-17,9.49
2021-05-18,8.739999
2021-05-19,8.983334
2021-05-20,11.399999
2021-05-21,12.376666
2021-05-22,8.773334
2021-05-23,10.07
2021-05-24,11.860001
2021-05-25,7.7899995
2021-05-26,9.043333
2021-05-27,8.816667
2021-05-28,11.82
2021-05-29,11.05
2021-05-30,13.216666
2021-05-31,15.0199995
2021-06-01,16.659998
2021-06-02,18.966665
2021-06-03,19.513332
2021-06-04,19.223333
2021-06-05,17.046667
2021-06-06,14.389999
2021-06-07,15.586667
2021-06-08,17.07
2021-06-09,18.623331
2021-06-10,19.426666
2021-06-11,19.53
2021-06-12,17.016666
2021-06-13,14.639999
2021-06-14,18.773333
2021-06-15,18.523333
2021-06-16,21.806665
2021-06-17,25.886667
2021-06-18,25.246666
2021-06-19,23.743332
2021-06-20,21.066668
2021-06-21,16.323334
2021-06-22,13.09
2021-06-23,15.02
2021-06-24,15.456666
2021-06-25,16.383333
2021-06-26,18.07
2021-06-27,19.81
2021-06-28,20.5
2021-06-29,18.976667
2021-06-30,15.313333
2021-07-01,12.266666
2021-07-02,15.306666
2021-07-03,18.066666
2021-07-04,16.76
2021-07-05,16.266666
2021-07-06,18.203333
2021-07-07,17.339998
2021-07-08,16.193335
2021-07-09,16.506666
2021-07-10,17.346666
2021-07-11,16.893332
2021-07-12,18.97
2021-07-13,18.646666
2021-07-14,16.24
2021-07-15,17.81
2021-07-16,16.313334
2021-07-17,18.383333
2021-07-18,19.213333
2021-07-19,15.95
2021-07-20,15.150001
2021-07-21,15.963333
2021-07-22,17.933332
2021-07-23,17.896667
2021-07-24,17.966667
2021-07-25,18.98
2021-07-26,18.74
2021-07-27,17.506666
2021-07-28,17.393333
2021-07-29,16.276665
2021-07-30,17.72
2021-07-31,16.006666
2021-08-01,15.3
2021-08-02,14.079999
2021-08-03,13.176666
2021-08-04,15.45
2021-08-05,16.213333
2021-08-06,16.660002
2021-08-07,16.79
2021-08-08,14.786667
2021-08-09,15.126666
2021-08-10,15.743333
2021-08-11,17.33
2021-08-12,18.619999
2021-08-13,18.686666
2021-08-14,17.686666
2021-08-15,18.886667
2021-08-16,13.996666
2021-08-17,12.696667
2021-08-18,14.836666
2021-08-19,15.833333
2021-08-20,16.153334
2021-08-21,17.353333
2021-08-22,16.893332
2021-08-23,15.223332
2021-08-24,13.626667
2021-08-25,14.66
2021-08-26,13.57
2021-08-27,12.883332
2021-08-28,13.883332
2021-08-29,14.05
2021-08-30,15.666667
2021-08-31,14.88
2021-09-01,13.38
2021-09-02,14.240001
