time,DE215
2021-01-01,0.45
2021-01-02,-0.64
2021-01-03,0.705
2021-01-04,0.31
2021-01-05,0.92499995
2021-01-06,1.025
2021-01-07,0.415
2021-01-08,0.45
2021-01-09,-0.26500002
2021-01-10,-1.76
2021-01-11,-2.1100001
2021-01-12,1.79
2021-01-13,1.175
2021-01-14,0.315
2021-01-15,-1.105
2021-01-16,-1.5699999
2021-01-17,-1.3299999
2021-01-18,2.42
2021-01-19,2.6799998
2021-01-20,4.0699997
2021-01-21,7.175
2021-01-22,4.265
2021-01-23,1.935
2021-01-24,0.14999999
2021-01-25,-0.62
2021-01-26,1.0049999
2021-01-27,0.425
2021-01-28,3.9649997
2021-01-29,7.215
2021-01-30,2.05
2021-01-31,-0.85
2021-02-01,2.0149999
2021-02-02,6.035
2021-02-03,8.84
2021-02-04,6.075
2021-02-05,4.515
2021-02-06,3.315
2021-02-07,-1.395
2021-02-08,-6.25
2021-02-09,-8.309999
2021-02-10,-8.335
2021-02-11,-4.7149997
2021-02-12,-6.5249996
2021-02-13,-5.8199997
2021-02-14,-3.525
2021-02-15,-1.275
2021-02-16,3.105
2021-02-17,6.325
2021-02-18,4.6349998
2021-02-19,4.33
2021-02-20,6.305
2021-02-21,7.33
2021-02-22,5.67
2021-02-23,9.91
2021-02-24,10.055
2021-02-25,9.57
2021-02-26,5.165
2021-02-27,3.235
2021-02-28,5.25
2021-03-01,4.795
2021-03-02,6.45
2021-03-03,6.24
2021-03-04,5.85
2021-03-05,2.09
2021-03-06,0.28
2021-03-07,0.98499995
2021-03-08,1.04
2021-03-09,2.445
2021-03-10,5.5199995
2021-03-11,7.955
2021-03-12,6.1749997
2021-03-13,5.895
2021-03-14,3.905
2021-03-15,4.4449997
2021-03-16,4.2299995
2021-03-17,2.835
2021-03-18,1.8599999
2021-03-19,1.8599999
2021-03-20,2.1
2021-03-21,4.725
2021-03-22,4.46
2021-03-23,5.09
2021-03-24,6.305
2021-03-25,8.07
2021-03-26,9.65
2021-03-27,5.585
2021-03-28,7.5099998
2021-03-29,11.674999
2021-03-30,12.045
2021-03-31,13.594999
2021-04-01,13.414999
2021-04-02,6.725
2021-04-03,6.305
2021-04-04,3.705
2021-04-05,1.555
2021-04-06,0.99499995
2021-04-07,0.805
2021-04-08,2.84
2021-04-09,7.215
2021-04-10,7.805
2021-04-11,6.105
2021-04-12,2.3799999
2021-04-13,1.9399999
2021-04-14,2.28
2021-04-15,2.885
2021-04-16,4.3199997
2021-04-17,6.3149996
2021-04-18,7.325
2021-04-19,8.48
2021-04-20,9.235001
2021-04-21,9.865
2021-04-22,7.0199995
2021-04-23,7.3199997
2021-04-24,8.405
2021-04-25,7.0649996
2021-04-26,7.125
2021-04-27,9.225
2021-04-28,11.059999
2021-04-29,9.58
2021-04-30,6.92
2021-05-01,8.29
2021-05-02,6.435
2021-05-03,6.8999996
2021-05-04,9.105
2021-05-05,5.7799997
2021-05-06,6.09
2021-05-07,5.4849997
2021-05-08,9.17
2021-05-09,17.935
2021-05-10,15.139999
2021-05-11,12.629999
2021-05-12,12.224999
2021-05-13,11.57
2021-05-14,11.309999
2021-05-15,10.4
2021-05-16,9.92
2021-05-17,10.375
2021-05-18,9.219999
2021-05-19,9.665
2021-05-20,11.719999
2021-05-21,12.565001
2021-05-22,9.955
2021-05-23,10.495
2021-05-24,10.915
2021-05-25,8.61
2021-05-26,8.889999
2021-05-27,9.82
2021-05-28,12.18
2021-05-29,12.74
2021-05-30,13.365
2021-05-31,14.585
2021-06-01,15.885
2021-06-02,17.945
2021-06-03,18.255
2021-06-04,18.91
2021-06-05,17.414999
2021-06-06,15.139999
2021-06-07,16.08
2021-06-08,17.9
2021-06-09,19.265
2021-06-10,19.43
2021-06-11,20.045
2021-06-12,17.82
2021-06-13,15.855
2021-06-14,18.630001
2021-06-15,20.470001
2021-06-16,22.855
2021-06-17,24.71
2021-06-18,25.275
2021-06-19,24.814999
2021-06-20,23.005
2021-06-21,18.82
2021-06-22,14.965
2021-06-23,17.84
2021-06-24,16.23
2021-06-25,16.605
2021-06-26,18.095
2021-06-27,20.654999
2021-06-28,21.49
2021-06-29,18.17
2021-06-30,15.514999
2021-07-01,13.525
2021-07-02,16.43
2021-07-03,18.955
2021-07-04,17.415
2021-07-05,16.560001
2021-07-06,16.8
2021-07-07,17.849998
2021-07-08,16.185001
2021-07-09,16.955
2021-07-10,17.95
2021-07-11,16.925
2021-07-12,18.895
2021-07-13,18.08
2021-07-14,15.975
2021-07-15,17.855
2021-07-16,17.865
2021-07-17,20.125
2021-07-18,20.165
2021-07-19,18.025
2021-07-20,16.865
2021-07-21,17.42
2021-07-22,17.96
2021-07-23,19.005
2021-07-24,18.145
2021-07-25,18.775
2021-07-26,19.39
2021-07-27,17.58
2021-07-28,17.39
2021-07-29,17.735
2021-07-30,18.720001
2021-07-31,17.529999
2021-08-01,16.27
2021-08-02,15.135
2021-08-03,14.389999
2021-08-04,15.984999
2021-08-05,16.824999
2021-08-06,16.824999
2021-08-07,16.41
2021-08-08,14.82
2021-08-09,15.309999
2021-08-10,16.96
2021-08-11,18.1
2021-08-12,19.73
2021-08-13,20.744999
2021-08-14,20.59
2021-08-15,19.755001
2021-08-16,15.91
2021-08-17,12.905
2021-08-18,16.0
2021-08-19,17.169998
2021-08-20,16.564999
2021-08-21,18.48
2021-08-22,17.125
2021-08-23,15.875
2021-08-24,14.045
2021-08-25,15.62
2021-08-26,15.11
2021-08-27,13.264999
2021-08-28,13.594999
2021-08-29,14.334999
2021-08-30,16.06
2021-08-31,14.775
2021-09-01,13.684999
2021-09-02,14.855
2021-09-03,16.56
2021-09-04,17.355
2021-09-05,17.75
2021-09-06,17.619999
2021-09-07,17.57
2021-09-08,17.74
2021-09-09,18.805
2021-09-10,18.494999
2021-09-11,17.48
2021-09-12,15.805
2021-09-13,14.945
2021-09-14,17.41
2021-09-15,18.0
2021-09-16,14.949999
2021-09-17,13.584999
2021-09-18,14.549999
2021-09-19,12.834999
2021-09-20,12.125
2021-09-21,11.174999
2021-09-22,11.26
2021-09-23,13.93
2021-09-24,15.709999
2021-09-25,14.969999
2021-09-26,16.0
2021-09-27,15.115
2021-09-28,11.88
2021-09-29,10.41
2021-09-30,9.25
2021-10-01,10.825
2021-10-02,14.815
2021-10-03,17.244999
2021-10-04,12.059999
2021-10-05,11.625
2021-10-06,10.58
2021-10-07,10.77
2021-10-08,9.975
2021-10-09,9.905
2021-10-10,6.38
2021-10-11,7.35
2021-10-12,8.43
2021-10-13,7.3549995
2021-10-14,9.965
2021-10-15,8.1449995
2021-10-16,6.3849998
2021-10-17,7.6549997
2021-10-18,5.58
2021-10-19,9.195
2021-10-20,12.65
2021-10-21,10.309999
2021-10-22,6.71
2021-10-23,6.225
2021-10-24,5.175
2021-10-25,5.6549997
2021-10-26,10.34
2021-10-27,10.215
2021-10-28,6.99
2021-10-29,8.664999
2021-10-30,7.4449997
2021-10-31,12.549999
2021-11-01,9.41
2021-11-02,6.8549995
2021-11-03,6.425
2021-11-04,6.225
2021-11-05,6.285
2021-11-06,6.115
2021-11-07,6.7999997
2021-11-08,6.48
2021-11-09,5.365
2021-11-10,1.185
2021-11-11,0.69
2021-11-12,1.315
2021-11-13,3.895
2021-11-14,7.075
2021-11-15,5.96
2021-11-16,4.715
2021-11-17,4.99
2021-11-18,5.295
2021-11-19,7.9049997
2021-11-20,7.26
2021-11-21,5.3149996
2021-11-22,3.1149998
2021-11-23,0.09
2021-11-24,2.2649999
2021-11-25,1.8599999
2021-11-26,2.0649998
2021-11-27,1.615
2021-11-28,1.185
2021-11-29,1.095
2021-11-30,3.885
2021-12-01,6.165
2021-12-02,2.28
2021-12-03,0.435
2021-12-04,2.2649999
2021-12-05,2.7649999
2021-12-06,1.8549999
2021-12-07,2.5949998
2021-12-08,2.2
2021-12-09,1.365
2021-12-10,1.1949999
2021-12-11,1.81
2021-12-12,2.33
2021-12-13,5.7699995
2021-12-14,6.0699997
2021-12-15,6.18
2021-12-16,6.715
2021-12-17,5.675
2021-12-18,2.82
2021-12-19,4.535
2021-12-20,1.925
2021-12-21,-3.2999997
2021-12-22,-4.4049997
2021-12-23,-1.615
2021-12-24,6.575
2021-12-25,0.45999998
2021-12-26,-1.175
2021-12-27,2.8449998
2021-12-28,7.535
2021-12-29,8.264999
2021-12-30,12.18
2021-12-31,11.235
