time,BG312
2021-01-01,1.336923
2021-01-02,-0.99846166
2021-01-03,-0.8757692
2021-01-04,-0.62538457
2021-01-05,-2.6153846
2021-01-06,-2.5415385
2021-01-07,-2.5696154
2021-01-08,-2.9453845
2021-01-09,-2.7561536
2021-01-10,-1.7276924
2021-01-11,-6.4534616
2021-01-12,-6.512307
2021-01-13,-3.1003847
2021-01-14,-3.7161539
2021-01-15,-0.23692307
2021-01-16,0.35846153
2021-01-17,0.53846157
2021-01-18,1.1611538
2021-01-19,-0.037307594
2021-01-20,0.58461535
2021-01-21,6.173077
2021-01-22,5.8480763
2021-01-23,4.9419227
2021-01-24,6.546153
2021-01-25,6.4480767
2021-01-26,6.0007687
2021-01-27,10.32923
2021-01-28,11.487307
2021-01-29,10.899231
2021-01-30,7.8199997
2021-01-31,8.744999
2021-02-01,9.786538
2021-02-02,9.0115385
2021-02-03,9.184231
2021-02-04,10.342307
2021-02-05,9.150385
2021-02-06,7.742692
2021-02-07,4.711539
2021-02-08,6.079231
2021-02-09,6.083846
2021-02-10,5.2711535
2021-02-11,7.5953846
2021-02-12,8.4811535
2021-02-13,6.5803843
2021-02-14,5.977692
2021-02-15,7.6511536
2021-02-16,9.017307
2021-02-17,8.738076
2021-02-18,8.758461
2021-02-19,8.174231
2021-02-20,8.859231
2021-02-21,7.67
2021-02-22,5.6111536
2021-02-23,7.786923
2021-02-24,8.475769
2021-02-25,8.935385
2021-02-26,8.690385
2021-02-27,7.8261538
2021-02-28,6.2749996
2021-03-01,6.3680773
2021-03-02,6.9734616
2021-03-03,8.435769
2021-03-04,7.9323077
2021-03-05,7.4661536
2021-03-06,6.974615
2021-03-07,5.892307
2021-03-08,5.5623074
2021-03-09,4.137307
2021-03-10,4.9053845
2021-03-11,9.876537
2021-03-12,7.001154
2021-03-13,6.5592303
2021-03-14,5.6334615
2021-03-15,5.890384
2021-03-16,7.255769
2021-03-17,7.1988454
2021-03-18,4.209231
2021-03-19,2.3134615
2021-03-20,2.1642306
2021-03-21,3.9996157
2021-03-22,5.891923
2021-03-23,6.7723074
2021-03-24,9.011923
2021-03-25,9.839999
2021-03-26,10.351538
2021-03-27,7.947308
2021-03-28,10.421538
2021-03-29,11.229231
2021-03-30,13.231539
2021-03-31,11.644616
2021-04-01,12.831538
2021-04-02,11.450768
2021-04-03,10.3099985
2021-04-04,8.254615
2021-04-05,10.1753845
2021-04-06,8.689615
2021-04-07,6.026923
2021-04-08,9.598846
2021-04-09,7.2465386
2021-04-10,9.303462
2021-04-11,7.677692
2021-04-12,7.311538
2021-04-13,9.083461
2021-04-14,9.658846
2021-04-15,7.3299994
2021-04-16,5.448461
2021-04-17,4.373846
2021-04-18,6.493846
2021-04-19,9.306539
2021-04-20,9.52923
2021-04-21,9.220384
2021-04-22,8.537693
2021-04-23,9.867308
2021-04-24,9.806539
2021-04-25,11.532308
2021-04-26,10.377692
2021-04-27,10.676154
2021-04-28,11.345769
2021-04-29,11.484231
2021-04-30,10.642308
2021-05-01,8.889999
2021-05-02,7.946923
2021-05-03,9.487307
2021-05-04,12.158846
2021-05-05,12.56846
2021-05-06,14.602692
2021-05-07,15.332691
2021-05-08,16.95923
