time,EL301
2021-01-01,4.8161535
2021-01-02,0.6430769
2021-01-03,2.986923
2021-01-04,5.6484613
2021-01-05,4.3523073
2021-01-06,1.7284616
2021-01-07,3.8546152
2021-01-08,0.053846195
2021-01-09,-1.3853847
2021-01-10,-2.6723075
2021-01-11,-2.4753847
2021-01-12,-1.3161539
2021-01-13,-1.7030768
2021-01-14,-3.1146152
2021-01-15,-5.6723075
2021-01-16,-8.853077
2021-01-17,-13.134617
2021-01-18,-9.380769
2021-01-19,-13.313848
2021-01-20,-5.2176924
2021-01-21,-1.1053846
2021-01-22,-0.42846152
2021-01-23,0.29692304
2021-01-24,3.2446153
2021-01-25,1.8815384
2021-01-26,-0.5284615
2021-01-27,-2.14
2021-01-28,-2.2038462
2021-01-29,-0.7661539
2021-01-30,2.7876925
2021-01-31,2.3561537
2021-02-01,-1.1123077
2021-02-02,-0.3376923
2021-02-03,0.9184615
2021-02-04,6.9184613
2021-02-05,4.7815385
2021-02-06,1.376154
2021-02-07,-0.28692308
2021-02-08,-0.2530769
2021-02-09,5.5015388
2021-02-10,4.6723075
2021-02-11,1.9830768
2021-02-12,-7.5653844
2021-02-13,-9.72077
2021-02-14,-6.541538
2021-02-15,-4.1
2021-02-16,-7.026923
2021-02-17,-6.3
2021-02-18,-2.52
2021-02-19,-6.2076926
2021-02-20,-1.55
2021-02-21,1.6507691
2021-02-22,2.2853847
2021-02-23,4.6930766
2021-02-24,3.3107693
2021-02-25,7.4653845
2021-02-26,8.283077
2021-02-27,4.410769
2021-02-28,4.1723075
2021-03-01,2.7684617
2021-03-02,4.275385
2021-03-03,5.451538
2021-03-04,5.0461535
2021-03-05,5.316923
2021-03-06,0.946923
2021-03-07,-1.2876923
2021-03-08,-0.42923084
2021-03-09,-1.2553846
2021-03-10,-0.8446154
2021-03-11,-1.8161539
2021-03-12,0.5853846
2021-03-13,2.433846
2021-03-14,3.1753845
2021-03-15,3.860769
2021-03-16,2.0276923
2021-03-17,1.3592308
2021-03-18,1.0984614
2021-03-19,-0.10384615
2021-03-20,0.50769234
2021-03-21,0.22000001
2021-03-22,0.6115384
2021-03-23,0.39846152
2021-03-24,-2.156923
2021-03-25,1.193077
2021-03-26,2.9815383
2021-03-27,5.0669227
2021-03-28,6.1623073
2021-03-29,4.670769
2021-03-30,4.7638464
2021-03-31,5.457692
2021-04-01,9.669999
2021-04-02,8.122308
2021-04-03,5.103846
2021-04-04,4.336154
2021-04-05,3.6515386
2021-04-06,6.57
2021-04-07,2.5246153
2021-04-08,0.57230765
2021-04-09,2.106154
2021-04-10,4.3969226
2021-04-11,7.2146153
2021-04-12,9.003077
2021-04-13,10.4969225
2021-04-14,8.002308
2021-04-15,4.4084616
2021-04-16,3.810769
2021-04-17,5.0492306
2021-04-18,5.8623075
2021-04-19,6.67
2021-04-20,8.004616
2021-04-21,8.238461
2021-04-22,8.497692
2021-04-23,7.778462
2021-04-24,5.724615
2021-04-25,8.590769
2021-04-26,6.3692303
2021-04-27,5.061538
2021-04-28,5.1538463
2021-04-29,10.003846
2021-04-30,13.436152
2021-05-01,14.837691
2021-05-02,18.726154
2021-05-03,14.510769
2021-05-04,9.638461
2021-05-05,13.175384
2021-05-06,12.303846
2021-05-07,12.231538
2021-05-08,10.881539
2021-05-09,8.636153
2021-05-10,12.307693
2021-05-11,13.093846
2021-05-12,13.259999
2021-05-13,12.323847
2021-05-14,14.500769
2021-05-15,15.036924
2021-05-16,14.446154
2021-05-17,15.684615
2021-05-18,13.460769
2021-05-19,14.413847
2021-05-20,11.212307
2021-05-21,13.305384
2021-05-22,13.479231
2021-05-23,17.396923
2021-05-24,15.946923
2021-05-25,15.529231
2021-05-26,15.510768
2021-05-27,16.104616
2021-05-28,14.809999
2021-05-29,15.86923
2021-05-30,14.18923
2021-05-31,11.490768
2021-06-01,9.794616
2021-06-02,10.833845
2021-06-03,13.266154
2021-06-04,15.208461
2021-06-05,15.552307
2021-06-06,15.4192295
2021-06-07,15.913076
2021-06-08,17.46846
2021-06-09,17.688461
2021-06-10,16.700771
2021-06-11,16.385384
2021-06-12,16.958462
2021-06-13,13.807693
2021-06-14,12.247692
2021-06-15,15.813845
2021-06-16,16.495384
2021-06-17,17.645386
2021-06-18,18.768461
2021-06-19,17.449999
2021-06-20,17.850769
2021-06-21,19.417692
2021-06-22,21.40615
2021-06-23,22.466154
2021-06-24,23.085384
2021-06-25,24.57
2021-06-26,22.18154
2021-06-27,20.463076
2021-06-28,20.153076
2021-06-29,20.427692
2021-06-30,23.116152
2021-07-01,21.579231
2021-07-02,18.623077
2021-07-03,17.126154
2021-07-04,17.428461
2021-07-05,19.151537
2021-07-06,21.65077
2021-07-07,21.776924
2021-07-08,21.747692
2021-07-09,22.16923
2021-07-10,20.86846
2021-07-11,21.05077
2021-07-12,21.754616
2021-07-13,21.98077
2021-07-14,22.822308
2021-07-15,23.04077
2021-07-16,23.09923
2021-07-17,22.917692
2021-07-18,23.52769
2021-07-19,23.56
2021-07-20,20.83846
2021-07-21,18.35154
2021-07-22,18.714613
2021-07-23,18.220768
2021-07-24,18.41154
2021-07-25,19.181538
2021-07-26,21.144615
2021-07-27,23.614614
2021-07-28,25.18
2021-07-29,23.876925
2021-07-30,22.645386
2021-07-31,23.45
2021-08-01,23.423847
2021-08-02,24.772306
2021-08-03,20.69923
2021-08-04,21.41154
2021-08-05,22.932304
2021-08-06,20.762308
2021-08-07,18.200768
2021-08-08,19.988462
2021-08-09,22.423075
2021-08-10,22.154613
2021-08-11,21.373077
2021-08-12,20.186153
2021-08-13,19.540768
2021-08-14,19.613846
2021-08-15,21.223076
2021-08-16,23.012308
2021-08-17,24.316153
2021-08-18,18.011538
2021-08-19,15.96077
2021-08-20,16.947691
2021-08-21,18.500769
2021-08-22,19.313078
2021-08-23,19.662306
2021-08-24,20.893847
2021-08-25,17.326153
2021-08-26,16.575384
2021-08-27,16.978462
2021-08-28,16.606153
2021-08-29,17.44
2021-08-30,18.243845
2021-08-31,15.433846
2021-09-01,15.188461
2021-09-02,14.542308
2021-09-03,13.802307
2021-09-04,14.286154
2021-09-05,13.696153
2021-09-06,12.13923
2021-09-07,12.909999
2021-09-08,13.866155
2021-09-09,13.632307
2021-09-10,14.708461
2021-09-11,16.243076
2021-09-12,16.360767
2021-09-13,16.660769
2021-09-14,17.09
2021-09-15,17.910769
2021-09-16,17.673077
2021-09-17,17.62077
2021-09-18,15.756924
2021-09-19,14.317692
2021-09-20,11.671538
2021-09-21,9.832307
2021-09-22,7.6738462
2021-09-23,7.8492303
2021-09-24,9.151539
2021-09-25,11.594615
2021-09-26,14.384615
2021-09-27,15.3876915
2021-09-28,11.80923
2021-09-29,10.523077
2021-09-30,10.114615
2021-10-01,9.126154
2021-10-02,8.5346155
2021-10-03,9.116922
2021-10-04,10.236922
2021-10-05,9.945384
2021-10-06,7.794615
2021-10-07,7.3076916
2021-10-08,4.7746153
2021-10-09,6.762308
2021-10-10,5.733077
2021-10-11,6.826154
2021-10-12,8.548461
2021-10-13,7.2284617
2021-10-14,5.923077
2021-10-15,6.6500006
2021-10-16,7.734615
2021-10-17,7.8076925
2021-10-18,6.4415383
2021-10-19,7.8861537
2021-10-20,8.579231
2021-10-21,12.092307
2021-10-22,12.367691
2021-10-23,10.681539
2021-10-24,4.918462
2021-10-25,3.1415381
2021-10-26,5.5476923
2021-10-27,5.8561535
2021-10-28,6.8592305
2021-10-29,7.9123073
2021-10-30,8.280768
2021-10-31,6.0092306
2021-11-01,6.726154
2021-11-02,8.086923
2021-11-03,9.430769
2021-11-04,10.496154
2021-11-05,13.48
2021-11-06,9.978461
2021-11-07,9.487692
2021-11-08,7.89077
2021-11-09,5.4300003
2021-11-10,2.3192308
2021-11-11,3.6346154
2021-11-12,4.4
2021-11-13,4.0215387
2021-11-14,6.0569234
2021-11-15,5.083846
2021-11-16,4.8884616
2021-11-17,2.34
2021-11-18,1.2969232
2021-11-19,3.5046153
2021-11-20,8.787692
2021-11-21,5.746923
2021-11-22,3.5246153
2021-11-23,1.4723077
2021-11-24,0.21076925
2021-11-25,0.7430769
2021-11-26,1.9361537
2021-11-27,7.5215383
2021-11-28,5.4476924
2021-11-29,6.3423076
2021-11-30,1.0653846
2021-12-01,0.9730769
2021-12-02,2.503077
2021-12-03,2.2507691
2021-12-04,-0.16846155
2021-12-05,-0.38615385
2021-12-06,1.4538461
2021-12-07,0.69769233
2021-12-08,-0.095384605
2021-12-09,0.4576923
2021-12-10,2.5607693
2021-12-11,2.5984616
2021-12-12,4.166154
2021-12-13,2.2623076
2021-12-14,0.7484615
2021-12-15,0.03615382
2021-12-16,1.1761538
2021-12-17,1.5523076
2021-12-18,-0.18384615
2021-12-19,1.883846
2021-12-20,0.3876923
2021-12-21,-4.3069234
2021-12-22,-8.273077
2021-12-23,-6.96
2021-12-24,-2.3099997
2021-12-25,3.5715384
2021-12-26,0.074615374
2021-12-27,-2.3623078
2021-12-28,-3.563077
2021-12-29,-3.8276923
2021-12-30,-1.9861538
2021-12-31,-0.076153845
