time,ES532
2021-01-01,3.9314287
2021-01-02,1.5314285
2021-01-03,1.8085715
2021-01-04,2.5585713
2021-01-05,-0.9942857
2021-01-06,-1.3828571
2021-01-07,-0.4214286
2021-01-08,0.4614286
2021-01-09,2.4199998
2021-01-10,3.9385715
2021-01-11,0.8714285
2021-01-12,1.1071428
2021-01-13,0.68714285
2021-01-14,0.31857142
2021-01-15,0.6314286
2021-01-16,0.4528571
2021-01-17,-0.9171428
2021-01-18,0.64428574
2021-01-19,2.085714
2021-01-20,9.807143
2021-01-21,11.21
2021-01-22,8.2
2021-01-23,9.941428
2021-01-24,9.429999
2021-01-25,12.287143
2021-01-26,13.304286
2021-01-27,13.035714
2021-01-28,12.084284
2021-01-29,13.402857
2021-01-30,10.191428
2021-01-31,11.708571
2021-02-01,11.007143
2021-02-02,11.241429
2021-02-03,11.747142
2021-02-04,7.751428
2021-02-05,7.4071426
2021-02-06,6.7985716
2021-02-07,4.54
2021-02-08,7.7842855
2021-02-09,7.202857
2021-02-10,9.632856
2021-02-11,11.971429
2021-02-12,11.191428
2021-02-13,9.808571
2021-02-14,10.304286
2021-02-15,11.382856
2021-02-16,10.8714285
2021-02-17,10.4585705
2021-02-18,11.005713
2021-02-19,12.054285
2021-02-20,11.495713
2021-02-21,7.931428
2021-02-22,7.425714
2021-02-23,8.962856
2021-02-24,10.604286
2021-02-25,9.53
2021-02-26,11.051429
2021-02-27,11.01
2021-02-28,9.29
2021-03-01,8.974286
2021-03-02,9.845714
2021-03-03,11.537142
2021-03-04,11.002856
2021-03-05,11.981429
2021-03-06,10.461428
2021-03-07,9.714286
2021-03-08,8.405714
2021-03-09,7.691428
2021-03-10,8.867143
2021-03-11,11.624285
2021-03-12,9.342856
2021-03-13,7.658571
2021-03-14,9.285714
2021-03-15,10.725715
2021-03-16,11.948571
2021-03-17,12.851428
2021-03-18,10.382856
2021-03-19,8.978572
2021-03-20,8.408571
2021-03-21,8.288571
2021-03-22,9.694285
2021-03-23,11.822856
2021-03-24,11.252856
2021-03-25,11.317143
2021-03-26,10.928572
2021-03-27,10.964286
2021-03-28,14.185714
2021-03-29,13.352857
2021-03-30,14.7157135
2021-03-31,18.465714
2021-04-01,16.532856
2021-04-02,13.407142
2021-04-03,14.728571
2021-04-04,13.332856
2021-04-05,14.327142
2021-04-06,14.374285
2021-04-07,12.509999
2021-04-08,14.321428
2021-04-09,13.352858
2021-04-10,11.57
2021-04-11,12.655714
2021-04-12,10.267142
2021-04-13,10.581428
2021-04-14,14.597143
2021-04-15,14.334285
2021-04-16,12.264285
2021-04-17,10.978571
2021-04-18,12.95
2021-04-19,15.150001
2021-04-20,12.819999
2021-04-21,11.032858
2021-04-22,13.707141
2021-04-23,13.959999
2021-04-24,15.424285
2021-04-25,12.797143
2021-04-26,13.554285
2021-04-27,14.497142
2021-04-28,13.252858
2021-04-29,11.248572
2021-04-30,10.144286
2021-05-01,10.742858
2021-05-02,10.847143
2021-05-03,13.154286
2021-05-04,14.195715
2021-05-05,14.942857
2021-05-06,15.285714
2021-05-07,16.651428
2021-05-08,17.21857
2021-05-09,11.511428
2021-05-10,9.324286
2021-05-11,9.975715
2021-05-12,12.235715
2021-05-13,11.5
2021-05-14,13.281427
2021-05-15,15.117143
2021-05-16,15.87
2021-05-17,15.292856
2021-05-18,15.855713
2021-05-19,15.951429
2021-05-20,19.008572
2021-05-21,15.257142
2021-05-22,12.212855
2021-05-23,11.802856
2021-05-24,13.492857
2021-05-25,15.354285
2021-05-26,19.342855
2021-05-27,19.47143
2021-05-28,20.437143
2021-05-29,20.678572
2021-05-30,21.844286
2021-05-31,21.34857
2021-06-01,16.414286
2021-06-02,15.637141
2021-06-03,16.101429
2021-06-04,17.06
2021-06-05,19.655714
2021-06-06,20.401428
2021-06-07,21.187143
2021-06-08,21.215714
2021-06-09,22.460001
2021-06-10,23.391428
2021-06-11,23.647144
2021-06-12,22.46857
2021-06-13,21.029999
2021-06-14,22.405714
2021-06-15,22.544285
2021-06-16,20.515715
2021-06-17,17.034285
2021-06-18,15.75
2021-06-19,14.731428
2021-06-20,13.599999
2021-06-21,14.807143
2021-06-22,16.164286
2021-06-23,17.428572
2021-06-24,20.062855
2021-06-25,22.854284
2021-06-26,21.36857
2021-06-27,17.205713
2021-06-28,16.748571
2021-06-29,17.877142
2021-06-30,20.054287
2021-07-01,21.494287
2021-07-02,21.414286
2021-07-03,20.588572
2021-07-04,19.202856
2021-07-05,21.012857
2021-07-06,17.179998
2021-07-07,16.977142
2021-07-08,19.619999
2021-07-09,23.12714
2021-07-10,25.604288
2021-07-11,23.835714
2021-07-12,17.019999
2021-07-13,18.275713
2021-07-14,21.662855
2021-07-15,23.927143
2021-07-16,26.367142
