time,AT314
2021-01-01,9.299999
2021-01-02,9.911818
2021-01-03,9.767272
2021-01-04,5.911818
2021-01-05,4.407273
2021-01-06,7.323636
2021-01-07,7.8545456
2021-01-08,9.08909
2021-01-09,7.952727
2021-01-10,7.1281815
2021-01-11,7.0081816
2021-01-12,6.3245454
2021-01-13,5.871818
2021-01-14,4.450909
2021-01-15,4.5345454
2021-01-16,2.6127272
2021-01-17,1.0336363
2021-01-18,2.6536362
2021-01-19,3.7509093
2021-01-20,7.088182
2021-01-21,13.214544
2021-01-22,14.126362
2021-01-23,9.763637
2021-01-24,9.754546
2021-01-25,7.64
2021-01-26,4.7154546
2021-01-27,3.2954545
2021-01-28,6.49
2021-01-29,9.953636
2021-01-30,11.158181
2021-01-31,9.400908
2021-02-01,8.800909
2021-02-02,11.306363
2021-02-03,13.456363
2021-02-04,12.702727
2021-02-05,13.738183
2021-02-06,13.056363
2021-02-07,13.194546
2021-02-08,8.951818
2021-02-09,9.051818
2021-02-10,8.41
2021-02-11,11.753635
2021-02-12,3.4899995
2021-02-13,1.4663635
2021-02-14,-1.3054546
2021-02-15,-0.086363666
2021-02-16,1.7545453
2021-02-17,5.549091
2021-02-18,7.1727276
2021-02-19,8.54
2021-02-20,9.96909
2021-02-21,10.9063635
2021-02-22,12.330001
2021-02-23,10.608181
2021-02-24,13.253635
2021-02-25,13.286363
2021-02-26,11.988181
2021-02-27,8.773636
2021-02-28,8.1618185
2021-03-01,7.3827267
2021-03-02,9.155454
2021-03-03,11.756363
2021-03-04,9.099999
2021-03-05,6.7654543
2021-03-06,4.843636
2021-03-07,5.101818
2021-03-08,8.2472725
2021-03-09,6.8290906
2021-03-10,7.3345456
2021-03-11,7.1281815
2021-03-12,8.996364
2021-03-13,11.356364
2021-03-14,8.46
2021-03-15,6.909091
2021-03-16,6.152727
2021-03-17,4.7781816
2021-03-18,3.9490907
2021-03-19,3.7336364
2021-03-20,4.814545
2021-03-21,5.7390904
2021-03-22,4.5690913
2021-03-23,4.013636
2021-03-24,6.494545
2021-03-25,7.6309085
2021-03-26,8.472728
2021-03-27,9.7754545
2021-03-28,11.169999
2021-03-29,11.214545
2021-03-30,12.1845455
2021-03-31,13.867272
2021-04-01,16.995455
2021-04-02,12.276363
2021-04-03,12.372726
2021-04-04,8.707272
2021-04-05,7.6899996
2021-04-06,6.43
2021-04-07,5.401818
2021-04-08,5.4381814
2021-04-09,7.1509094
2021-04-10,7.8054547
2021-04-11,10.503635
2021-04-12,11.685454
2021-04-13,8.202727
2021-04-14,6.1063633
2021-04-15,7.9254537
2021-04-16,8.962727
2021-04-17,7.8572726
2021-04-18,8.533636
2021-04-19,6.865454
2021-04-20,7.9672728
2021-04-21,11.479091
2021-04-22,9.875455
2021-04-23,11.325454
2021-04-24,11.8436365
2021-04-25,11.927273
2021-04-26,12.556363
2021-04-27,13.59
2021-04-28,13.484546
2021-04-29,16.426363
2021-04-30,17.530909
2021-05-01,17.85
2021-05-02,16.344545
2021-05-03,12.376364
2021-05-04,13.047272
2021-05-05,13.335455
2021-05-06,14.059091
2021-05-07,14.642727
2021-05-08,13.45
2021-05-09,16.299091
2021-05-10,15.814546
2021-05-11,16.751818
2021-05-12,15.085453
2021-05-13,12.865455
2021-05-14,12.822727
2021-05-15,12.880001
2021-05-16,15.051818
2021-05-17,15.79
