time,BG413
2021-09-26,17.689999
2021-09-27,16.55
2021-09-28,12.724999
2021-09-29,10.5
2021-09-30,10.494999
2021-10-01,12.924999
2021-10-02,14.299999
2021-10-03,17.43
2021-10-04,12.055
2021-10-05,11.815
2021-10-06,10.835
2021-10-07,10.96
2021-10-08,10.18
2021-10-09,9.110001
2021-10-10,7.2299995
2021-10-11,9.424999
2021-10-12,8.36
2021-10-13,8.375
2021-10-14,10.37
2021-10-15,9.15
2021-10-16,5.89
2021-10-17,7.3199997
2021-10-18,8.9
2021-10-19,13.225
2021-10-20,15.32
2021-10-21,9.495
2021-10-22,6.6949997
2021-10-23,5.96
2021-10-24,6.46
2021-10-25,8.275
2021-10-26,11.125
2021-10-27,11.459999
2021-10-28,9.59
2021-10-29,10.615
2021-10-30,10.940001
2021-10-31,13.115
2021-11-01,10.004999
2021-11-02,7.895
2021-11-03,5.3999996
2021-11-04,5.965
2021-11-05,6.95
2021-11-06,7.93
2021-11-07,7.9799995
2021-11-08,7.285
2021-11-09,7.215
2021-11-10,3.0
2021-11-11,3.4199998
2021-11-12,5.5299997
2021-11-13,5.675
2021-11-14,6.6
2021-11-15,5.175
2021-11-16,3.7399998
2021-11-17,5.14
2021-11-18,7.77
2021-11-19,9.66
2021-11-20,8.78
2021-11-21,5.955
2021-11-22,2.52
2021-11-23,2.55
2021-11-24,4.895
2021-11-25,2.985
2021-11-26,2.8249998
2021-11-27,1.7
2021-11-28,0.35
2021-11-29,0.87
2021-11-30,4.41
2021-12-01,6.46
2021-12-02,1.295
2021-12-03,0.85499996
2021-12-04,2.455
2021-12-05,2.98
2021-12-06,1.8499999
2021-12-07,2.13
2021-12-08,2.59
2021-12-09,2.475
2021-12-10,1.0899999
2021-12-11,-0.685
2021-12-12,4.365
2021-12-13,7.3
2021-12-14,6.5699997
2021-12-15,7.3999996
2021-12-16,7.095
2021-12-17,6.37
2021-12-18,5.3599997
2021-12-19,4.83
2021-12-20,-0.15999998
2021-12-21,-4.06
2021-12-22,-3.5149999
2021-12-23,0.91999996
2021-12-24,5.8849998
2021-12-25,-2.745
2021-12-26,-3.0749998
2021-12-27,3.5
2021-12-28,6.765
2021-12-29,7.725
2021-12-30,12.11
2021-12-31,12.844999
