time,ITH59
2021-01-01,1.0288888
2021-01-02,-1.221111
2021-01-03,0.52944446
2021-01-04,0.6777778
2021-01-05,1.4888889
2021-01-06,-0.09333333
2021-01-07,-1.6172222
2021-01-08,-0.9599999
2021-01-09,-1.9638888
2021-01-10,1.143889
2021-01-11,4.3144445
2021-01-12,0.50499994
2021-01-13,-0.65166664
2021-01-14,2.6538887
2021-01-15,1.416111
2021-01-16,4.0827775
2021-01-17,3.4905558
2021-01-18,3.311111
2021-01-19,0.6244444
2021-01-20,-0.13944441
2021-01-21,0.8238889
2021-01-22,0.84333336
2021-01-23,-2.4055552
2021-01-24,-2.6994443
2021-01-25,0.097222246
2021-01-26,0.31055558
2021-01-27,2.1483333
2021-01-28,2.2188888
2021-01-29,2.3894444
2021-01-30,0.85
2021-01-31,-1.04
2021-02-01,0.5605556
2021-02-02,0.8938889
2021-02-03,2.6588888
2021-02-04,2.0544443
2021-02-05,2.5905557
2021-02-06,1.8994443
2021-02-07,0.052222226
2021-02-08,-1.271111
2021-02-09,-1.4494444
2021-02-10,-1.731111
2021-02-11,-3.948889
2021-02-12,-2.2227776
2021-02-13,0.24722221
2021-02-14,2.3177779
2021-02-15,6.516111
2021-02-16,7.957778
2021-02-17,4.091666
2021-02-18,4.9905553
2021-02-19,4.8155556
2021-02-20,6.836111
2021-02-21,6.881666
2021-02-22,4.6888885
2021-02-23,4.4777775
2021-02-24,7.701111
2021-02-25,4.792778
2021-02-26,3.9316664
2021-02-27,6.392222
2021-02-28,5.3588886
2021-03-01,4.532778
2021-03-02,2.2844443
2021-03-03,1.5066667
2021-03-04,2.1416667
2021-03-05,1.4266667
2021-03-06,1.1155555
2021-03-07,4.150555
2021-03-08,6.404444
2021-03-09,6.483333
2021-03-10,5.956667
2021-03-11,5.1927776
2021-03-12,3.2844446
2021-03-13,2.335
2021-03-14,3.9661112
2021-03-15,4.6977777
2021-03-16,7.681666
2021-03-17,6.3116665
2021-03-18,7.963889
2021-03-19,6.6822224
2021-03-20,6.9838886
2021-03-21,5.8838887
2021-03-22,6.011111
2021-03-23,7.6261106
2021-03-24,6.1633334
2021-03-25,6.595
2021-03-26,5.3533335
2021-03-27,2.5016665
2021-03-28,6.7588882
2021-03-29,10.617222
2021-03-30,10.597222
2021-03-31,6.341111
2021-04-01,3.9633331
2021-04-02,3.408333
2021-04-03,5.107778
2021-04-04,5.566111
2021-04-05,0.19333331
2021-04-06,0.3066667
2021-04-07,0.81388885
2021-04-08,4.8144445
2021-04-09,2.4577777
2021-04-10,0.30722225
2021-04-11,-0.42499992
2021-04-12,1.81
2021-04-13,2.1311111
2021-04-14,3.625
2021-04-15,3.8711112
2021-04-16,4.6733336
2021-04-17,5.1388884
2021-04-18,5.4033337
2021-04-19,8.565556
2021-04-20,7.4155555
2021-04-21,4.578889
2021-04-22,4.908889
2021-04-23,6.315555
2021-04-24,6.372222
2021-04-25,4.6866665
2021-04-26,5.710555
2021-04-27,5.3077774
2021-04-28,4.871111
2021-04-29,2.9983332
2021-04-30,3.4811113
2021-05-01,3.281111
2021-05-02,4.6144443
2021-05-03,3.9044445
2021-05-04,4.951111
2021-05-05,4.0005555
2021-05-06,3.0794444
2021-05-07,4.3244443
2021-05-08,4.746111
2021-05-09,7.0116663
2021-05-10,9.227222
2021-05-11,8.781111
2021-05-12,6.5772223
2021-05-13,6.163889
2021-05-14,7.2033334
2021-05-15,6.6044445
2021-05-16,7.1066666
2021-05-17,8.581112
2021-05-18,8.328333
2021-05-19,7.468333
2021-05-20,8.03
2021-05-21,7.8338885
2021-05-22,5.987222
2021-05-23,5.4133334
2021-05-24,6.877778
2021-05-25,7.3194447
2021-05-26,8.553333
2021-05-27,9.329444
2021-05-28,9.196111
2021-05-29,11.906111
2021-05-30,11.522222
2021-05-31,12.580555
2021-06-01,12.575001
2021-06-02,11.515555
2021-06-03,12.616111
2021-06-04,12.178889
2021-06-05,12.42
2021-06-06,12.95
2021-06-07,12.229444
2021-06-08,13.6033325
2021-06-09,15.566112
2021-06-10,16.218332
2021-06-11,14.72111
2021-06-12,12.526112
2021-06-13,16.072777
2021-06-14,12.956111
2021-06-15,10.616111
2021-06-16,13.589444
2021-06-17,12.570555
2021-06-18,9.807777
2021-06-19,10.505556
2021-06-20,11.899999
2021-06-21,10.253888
2021-06-22,9.724999
2021-06-23,13.658889
2021-06-24,15.40111
2021-06-25,10.798889
2021-06-26,11.363888
2021-06-27,12.929443
2021-06-28,13.29611
2021-06-29,12.973332
2021-06-30,12.247222
2021-07-01,11.092222
2021-07-02,12.138332
2021-07-03,14.389445
2021-07-04,15.273889
2021-07-05,13.449444
2021-07-06,11.882778
2021-07-07,13.508333
2021-07-08,13.3944435
2021-07-09,13.5627775
2021-07-10,14.224445
2021-07-11,15.402778
2021-07-12,14.504444
2021-07-13,14.018333
2021-07-14,15.232222
2021-07-15,14.709446
2021-07-16,17.224998
2021-07-17,18.22722
2021-07-18,15.935001
2021-07-19,15.87
2021-07-20,16.596111
2021-07-21,17.098888
2021-07-22,17.166111
2021-07-23,16.25389
2021-07-24,15.081112
2021-07-25,14.102222
2021-07-26,15.469445
2021-07-27,14.943889
2021-07-28,14.793333
2021-07-29,14.21611
2021-07-30,14.582221
2021-07-31,12.261666
2021-08-01,11.621667
2021-08-02,10.063333
2021-08-03,12.077222
2021-08-04,14.022778
2021-08-05,14.377221
2021-08-06,14.003889
2021-08-07,13.636666
2021-08-08,13.755
2021-08-09,13.551666
2021-08-10,14.112223
2021-08-11,14.191666
2021-08-12,12.194445
2021-08-13,14.439445
2021-08-14,13.81
2021-08-15,13.047221
2021-08-16,12.649444
2021-08-17,14.833333
2021-08-18,14.220555
2021-08-19,12.445556
2021-08-20,12.983889
2021-08-21,15.159444
2021-08-22,15.590556
2021-08-23,14.463887
2021-08-24,14.609999
2021-08-25,13.437222
2021-08-26,12.636666
2021-08-27,11.955555
2021-08-28,11.443889
2021-08-29,12.2699995
2021-08-30,12.693889
2021-08-31,12.339444
2021-09-01,12.05111
2021-09-02,11.688889
2021-09-03,11.368333
2021-09-04,12.329444
2021-09-05,13.566667
2021-09-06,15.840556
2021-09-07,17.158333
2021-09-08,16.571665
2021-09-09,14.116112
2021-09-10,14.718889
2021-09-11,14.76111
2021-09-12,10.848332
2021-09-13,11.458888
2021-09-14,12.407223
2021-09-15,13.391666
2021-09-16,12.179443
2021-09-17,13.795555
2021-09-18,11.628889
2021-09-19,12.410555
2021-09-20,9.548333
2021-09-21,12.496667
2021-09-22,14.490557
2021-09-23,12.6016655
2021-09-24,13.591667
2021-09-25,14.212778
2021-09-26,15.433888
2021-09-27,10.344444
2021-09-28,8.825
2021-09-29,7.633333
2021-09-30,7.9644446
2021-10-01,9.423888
2021-10-02,7.7849994
2021-10-03,7.2655554
2021-10-04,8.540555
2021-10-05,5.922777
2021-10-06,8.602222
2021-10-07,12.668889
2021-10-08,15.071111
2021-10-09,13.282223
2021-10-10,8.981667
2021-10-11,9.212777
2021-10-12,9.201111
2021-10-13,10.801666
2021-10-14,11.438889
2021-10-15,6.277777
2021-10-16,6.691111
2021-10-17,9.559444
2021-10-18,11.773334
2021-10-19,12.408333
2021-10-20,9.747222
2021-10-21,4.6355553
2021-10-22,6.856111
2021-10-23,7.6327777
2021-10-24,11.936666
2021-10-25,8.578333
2021-10-26,8.321667
2021-10-27,12.3933325
2021-10-28,10.498333
2021-10-29,8.299999
2021-10-30,7.4394445
2021-10-31,4.986666
2021-11-01,6.0438886
2021-11-02,5.622222
2021-11-03,4.6044445
2021-11-04,4.1105556
2021-11-05,6.4877777
2021-11-06,9.969444
2021-11-07,7.6527777
2021-11-08,7.2383327
2021-11-09,10.033334
2021-11-10,5.279444
2021-11-11,6.2966666
2021-11-12,7.9188895
2021-11-13,7.962777
2021-11-14,7.996111
2021-11-15,8.508889
2021-11-16,7.5966663
2021-11-17,4.9477777
2021-11-18,10.376667
2021-11-19,12.1461115
2021-11-20,9.766111
2021-11-21,3.9627774
2021-11-22,3.733333
2021-11-23,5.151111
2021-11-24,5.378333
2021-11-25,2.463889
2021-11-26,3.3394444
2021-11-27,1.9944445
2021-11-28,0.96833336
2021-11-29,2.5116665
2021-11-30,6.3449993
2021-12-01,3.8911111
2021-12-02,0.90611106
2021-12-03,3.0138886
2021-12-04,2.4033334
2021-12-05,2.397222
2021-12-06,0.9549999
2021-12-07,1.4588888
2021-12-08,2.9577777
2021-12-09,1.8805555
2021-12-10,0.8072221
2021-12-11,3.1794443
2021-12-12,5.6477776
2021-12-13,4.651111
2021-12-14,5.407778
2021-12-15,8.112222
2021-12-16,7.138333
2021-12-17,4.9750004
2021-12-18,2.5049999
2021-12-19,1.601111
2021-12-20,3.2683332
2021-12-21,1.9722222
2021-12-22,1.2127777
2021-12-23,3.6127777
2021-12-24,3.418889
2021-12-25,0.96111107
2021-12-26,2.6877775
2021-12-27,3.337222
2021-12-28,2.4088888
2021-12-29,2.3022223
2021-12-30,8.439445
2021-12-31,8.052222
