time,BG313
2021-01-01,3.6135483
2021-01-02,1.8764517
2021-01-03,2.0603225
2021-01-04,1.6283871
2021-01-05,0.81903225
2021-01-06,-0.2783871
2021-01-07,-1.5232257
2021-01-08,-1.7961289
2021-01-09,-1.0354838
2021-01-10,0.26903224
2021-01-11,-2.002258
2021-01-12,-1.6706452
2021-01-13,1.8674194
2021-01-14,1.818387
2021-01-15,4.3725805
2021-01-16,4.713226
2021-01-17,5.39
2021-01-18,4.6716127
2021-01-19,2.935484
2021-01-20,3.9196773
2021-01-21,7.971613
2021-01-22,7.5412903
2021-01-23,6.782258
2021-01-24,8.653871
2021-01-25,7.292581
2021-01-26,7.1793547
2021-01-27,11.284515
2021-01-28,12.129999
2021-01-29,12.86871
2021-01-30,10.100322
2021-01-31,10.520323
2021-02-01,11.477419
2021-02-02,12.155162
2021-02-03,11.271936
2021-02-04,12.170321
2021-02-05,11.070967
2021-02-06,9.963549
2021-02-07,6.4551606
2021-02-08,8.730644
2021-02-09,7.3393545
2021-02-10,7.807419
2021-02-11,8.863871
2021-02-12,9.478387
2021-02-13,8.845805
2021-02-14,7.9325805
2021-02-15,9.110967
2021-02-16,10.71871
2021-02-17,10.604193
2021-02-18,10.815483
2021-02-19,10.979676
2021-02-20,11.504193
2021-02-21,10.983547
2021-02-22,7.965161
2021-02-23,10.195161
2021-02-24,11.026451
2021-02-25,10.257096
2021-02-26,10.20129
2021-02-27,9.477741
2021-02-28,8.928709
2021-03-01,8.790321
2021-03-02,10.045806
2021-03-03,10.102903
2021-03-04,9.840968
2021-03-05,9.853871
2021-03-06,9.51871
2021-03-07,9.577418
2021-03-08,8.202581
2021-03-09,6.684193
2021-03-10,6.714839
2021-03-11,11.847096
2021-03-12,9.148709
2021-03-13,8.48871
2021-03-14,8.936452
2021-03-15,8.789354
2021-03-16,10.25
2021-03-17,10.92387
2021-03-18,8.184516
2021-03-19,6.2229033
2021-03-20,5.4819355
2021-03-21,7.1806455
2021-03-22,8.864515
2021-03-23,9.563547
2021-03-24,10.694838
2021-03-25,12.0883875
2021-03-26,12.5248375
2021-03-27,11.322903
2021-03-28,12.380968
2021-03-29,13.895806
2021-03-30,15.859677
2021-03-31,14.760645
2021-04-01,15.414838
2021-04-02,14.8374195
2021-04-03,13.6
2021-04-04,11.002903
2021-04-05,12.024516
2021-04-06,10.156129
2021-04-07,8.277097
2021-04-08,11.205483
2021-04-09,9.329032
2021-04-10,12.319676
2021-04-11,9.399677
2021-04-12,9.019678
2021-04-13,9.940968
2021-04-14,12.793871
2021-04-15,10.823871
2021-04-16,8.571935
2021-04-17,7.4577417
2021-04-18,10.031289
2021-04-19,11.615807
2021-04-20,13.134838
2021-04-21,12.697096
2021-04-22,11.735806
2021-04-23,13.549355
2021-04-24,13.891612
2021-04-25,14.105806
2021-04-26,12.495161
2021-04-27,13.501936
2021-04-28,14.096128
2021-04-29,13.203548
2021-04-30,12.45
2021-05-01,11.0922575
2021-05-02,10.942257
2021-05-03,12.094193
2021-05-04,14.748386
2021-05-05,15.949031
2021-05-06,16.852581
2021-05-07,19.068386
2021-05-08,20.171934
2021-05-09,16.794516
2021-05-10,14.106452
2021-05-11,12.838064
2021-05-12,14.874193
2021-05-13,12.442257
2021-05-14,13.699032
2021-05-15,17.54387
2021-05-16,18.455484
2021-05-17,15.655483
2021-05-18,17.371288
2021-05-19,14.711935
2021-05-20,16.719675
2021-05-21,19.207418
2021-05-22,15.369677
2021-05-23,11.545161
2021-05-24,13.461612
2021-05-25,15.17516
2021-05-26,15.769033
2021-05-27,18.518385
2021-05-28,21.30871
2021-05-29,22.325483
2021-05-30,21.340643
2021-05-31,21.87258
2021-06-01,18.351292
2021-06-02,19.010645
2021-06-03,21.004517
2021-06-04,17.707418
2021-06-05,17.47613
2021-06-06,19.075806
2021-06-07,20.088064
2021-06-08,22.356451
2021-06-09,23.161934
2021-06-10,22.731289
2021-06-11,21.872902
2021-06-12,22.707418
2021-06-13,24.720644
2021-06-14,25.889032
2021-06-15,25.385483
2021-06-16,24.380644
2021-06-17,18.900644
2021-06-18,20.592258
2021-06-19,21.270967
2021-06-20,20.228065
2021-06-21,19.224192
2021-06-22,17.676453
2021-06-23,16.568386
2021-06-24,18.172258
2021-06-25,21.337097
2021-06-26,23.352583
2021-06-27,23.44484
2021-06-28,19.764515
2021-06-29,19.961937
2021-06-30,21.508062
2021-07-01,24.643227
2021-07-02,25.426775
2021-07-03,25.322582
2021-07-04,24.503548
2021-07-05,25.772902
2021-07-06,21.696775
2021-07-07,19.868063
2021-07-08,19.481934
2021-07-09,21.774517
2021-07-10,25.299355
2021-07-11,25.998709
2021-07-12,20.584839
2021-07-13,17.385807
2021-07-14,18.491934
2021-07-15,20.482258
2021-07-16,22.079676
2021-07-17,23.857096
2021-07-18,24.629354
2021-07-19,25.788065
2021-07-20,26.961288
2021-07-21,27.205484
2021-07-22,29.067095
2021-07-23,28.118387
2021-07-24,23.413872
2021-07-25,22.516773
2021-07-26,21.427097
2021-07-27,23.264515
2021-07-28,23.87258
2021-07-29,25.593548
2021-07-30,24.85742
2021-07-31,19.090965
2021-08-01,18.245485
2021-08-02,20.267742
2021-08-03,22.82
2021-08-04,23.645483
2021-08-05,24.138065
2021-08-06,24.119677
2021-08-07,22.457743
2021-08-08,21.181934
2021-08-09,24.401932
2021-08-10,25.87516
2021-08-11,27.76516
2021-08-12,28.909355
2021-08-13,27.958708
2021-08-14,30.345161
2021-08-15,27.41355
2021-08-16,21.940321
2021-08-17,20.090324
2021-08-18,20.59355
2021-08-19,21.429358
2021-08-20,24.416452
2021-08-21,25.933226
2021-08-22,24.82032
2021-08-23,23.428389
2021-08-24,22.119352
2021-08-25,23.320967
2021-08-26,24.812902
2021-08-27,24.765804
2021-08-28,22.712902
2021-08-29,21.45129
2021-08-30,21.120321
2021-08-31,22.323225
2021-09-01,19.872581
2021-09-02,20.132257
2021-09-03,21.65774
2021-09-04,22.634195
2021-09-05,24.384192
2021-09-06,25.301615
2021-09-07,25.363546
2021-09-08,23.784838
2021-09-09,21.571611
2021-09-10,21.21129
2021-09-11,21.06516
2021-09-12,22.542582
2021-09-13,22.930967
2021-09-14,20.909678
2021-09-15,20.968065
2021-09-16,19.786129
2021-09-17,19.892902
2021-09-18,18.08516
2021-09-19,16.766453
2021-09-20,16.203547
2021-09-21,15.149677
2021-09-22,15.578387
2021-09-23,17.368708
2021-09-24,19.05903
2021-09-25,19.840322
2021-09-26,18.468708
2021-09-27,19.289354
2021-09-28,18.49613
2021-09-29,17.656775
2021-09-30,16.9
2021-10-01,17.43645
2021-10-02,18.51258
2021-10-03,15.409677
2021-10-04,13.253871
2021-10-05,14.460322
2021-10-06,15.075806
2021-10-07,15.223227
2021-10-08,15.000967
2021-10-09,13.918386
2021-10-10,14.134516
2021-10-11,14.047419
2021-10-12,14.215484
2021-10-13,13.862903
2021-10-14,13.164193
2021-10-15,14.722259
2021-10-16,13.488386
2021-10-17,15.56387
2021-10-18,16.65355
2021-10-19,17.495806
2021-10-20,18.058064
2021-10-21,15.11387
2021-10-22,12.504839
2021-10-23,11.247418
2021-10-24,10.740967
2021-10-25,11.5
2021-10-26,12.471613
2021-10-27,11.942579
2021-10-28,12.956775
2021-10-29,13.260967
2021-10-30,15.370001
2021-10-31,17.151934
2021-11-01,12.517419
2021-11-02,11.20387
2021-11-03,8.4790325
2021-11-04,7.174193
2021-11-05,7.693871
2021-11-06,6.9761295
2021-11-07,8.356451
2021-11-08,11.415807
2021-11-09,8.189677
2021-11-10,8.065484
2021-11-11,8.991612
2021-11-12,10.449354
2021-11-13,10.10129
2021-11-14,10.361935
2021-11-15,9.295806
2021-11-16,7.6580644
2021-11-17,7.574838
2021-11-18,6.774516
2021-11-19,6.637742
2021-11-20,6.66129
2021-11-21,9.240322
2021-11-22,6.557419
2021-11-23,5.863225
2021-11-24,5.2945156
2021-11-25,5.194516
2021-11-26,6.118387
2021-11-27,4.7067738
2021-11-28,3.5274193
2021-11-29,7.407419
2021-11-30,7.252258
2021-12-01,5.089677
2021-12-02,5.4303226
2021-12-03,7.4496775
2021-12-04,7.168387
2021-12-05,5.1009674
2021-12-06,6.99129
2021-12-07,7.966129
2021-12-08,5.8074193
2021-12-09,5.7341933
2021-12-10,10.318708
2021-12-11,10.093871
2021-12-12,7.8880644
2021-12-13,4.9980645
2021-12-14,4.8309674
2021-12-15,3.848387
2021-12-16,3.3270965
2021-12-17,2.6403224
2021-12-18,2.657742
2021-12-19,3.0516129
2021-12-20,2.3848388
2021-12-21,4.4703226
2021-12-22,5.084194
2021-12-23,6.8838706
2021-12-24,9.149354
2021-12-25,8.601613
2021-12-26,8.08129
2021-12-27,11.96258
2021-12-28,12.369354
2021-12-29,11.027419
2021-12-30,9.689677
2021-12-31,8.0170965
