time,BG343
2021-01-01,1.79
2021-01-02,2.9299998
2021-01-03,1.89
2021-01-04,1.12
2021-01-05,1.56
2021-01-06,1.0699999
2021-01-07,0.39
2021-01-08,0.53999996
2021-01-09,0.82
2021-01-10,1.6899999
2021-01-11,1.9399999
2021-01-12,3.79
2021-01-13,1.92
2021-01-14,0.47
2021-01-15,-0.53999996
2021-01-16,-0.56
2021-01-17,-0.53
2021-01-18,3.6599998
2021-01-19,5.65
2021-01-20,7.83
2021-01-21,7.7
2021-01-22,4.92
2021-01-23,2.4299998
2021-01-24,1.4599999
2021-01-25,0.01
2021-01-26,1.51
2021-01-27,2.0
2021-01-28,2.78
2021-01-29,4.5899997
2021-01-30,-0.63
2021-01-31,-2.28
2021-02-01,0.35
2021-02-02,2.84
2021-02-03,7.7
2021-02-04,5.85
2021-02-05,3.32
2021-02-06,0.0
2021-02-07,-5.56
2021-02-08,-8.17
2021-02-09,-10.429999
2021-02-10,-7.6499996
2021-02-11,-6.7
2021-02-12,-9.75
2021-02-13,-10.42
2021-02-14,-6.39
2021-02-15,0.39
2021-02-16,4.92
2021-02-17,7.21
2021-02-18,7.7599998
2021-02-19,7.21
2021-02-20,10.53
2021-02-21,11.059999
2021-02-22,10.74
2021-02-23,13.49
2021-02-24,14.429999
2021-02-25,12.19
2021-02-26,6.89
2021-02-27,4.4
2021-02-28,3.35
2021-03-01,3.53
2021-03-02,5.8799996
2021-03-03,6.8399997
2021-03-04,2.79
2021-03-05,0.95
2021-03-06,1.0699999
2021-03-07,1.35
2021-03-08,3.1899998
2021-03-09,2.48
2021-03-10,5.29
2021-03-11,8.08
2021-03-12,5.95
2021-03-13,5.6099997
2021-03-14,4.95
2021-03-15,4.91
2021-03-16,4.15
2021-03-17,3.01
2021-03-18,1.75
2021-03-19,2.1399999
2021-03-20,1.74
2021-03-21,5.29
2021-03-22,5.1
2021-03-23,6.69
2021-03-24,7.33
2021-03-25,7.8799996
2021-03-26,10.88
2021-03-27,5.71
2021-03-28,8.63
2021-03-29,13.88
2021-03-30,13.4
2021-03-31,14.44
2021-04-01,10.719999
2021-04-02,5.25
2021-04-03,5.79
2021-04-04,4.91
2021-04-05,2.62
2021-04-06,1.1999999
2021-04-07,1.61
2021-04-08,3.1299999
2021-04-09,7.27
2021-04-10,6.56
2021-04-11,5.8799996
2021-04-12,3.1399999
2021-04-13,3.5
2021-04-14,2.45
2021-04-15,3.9299998
2021-04-16,6.96
2021-04-17,6.23
2021-04-18,9.07
2021-04-19,10.0
2021-04-20,10.75
2021-04-21,8.47
2021-04-22,6.58
2021-04-23,7.3399997
2021-04-24,6.2599998
2021-04-25,5.7599998
2021-04-26,6.5099998
2021-04-27,7.7
2021-04-28,11.219999
2021-04-29,10.059999
2021-04-30,8.2699995
2021-05-01,8.03
2021-05-02,6.5299997
2021-05-03,8.07
2021-05-04,9.57
2021-05-05,6.68
2021-05-06,6.2599998
2021-05-07,6.5
2021-05-08,9.38
2021-05-09,20.43
2021-05-10,19.57
2021-05-11,13.049999
2021-05-12,12.92
2021-05-13,12.79
2021-05-14,11.219999
2021-05-15,10.21
2021-05-16,11.37
2021-05-17,10.74
2021-05-18,10.57
2021-05-19,9.889999
2021-05-20,11.57
2021-05-21,13.889999
2021-05-22,10.25
2021-05-23,10.79
2021-05-24,13.389999
2021-05-25,9.41
2021-05-26,10.73
2021-05-27,9.969999
2021-05-28,11.639999
2021-05-29,10.55
2021-05-30,13.49
2021-05-31,14.96
2021-06-01,16.82
2021-06-02,20.05
2021-06-03,19.119999
2021-06-04,20.3
2021-06-05,19.39
2021-06-06,15.75
2021-06-07,16.039999
2021-06-08,17.1
2021-06-09,20.21
2021-06-10,19.859999
2021-06-11,20.189999
2021-06-12,17.56
2021-06-13,15.07
2021-06-14,19.17
2021-06-15,17.67
2021-06-16,21.289999
2021-06-17,26.83
2021-06-18,24.83
2021-06-19,24.58
2021-06-20,22.16
