time,ITI18
2021-01-01,13.045556
2021-01-02,10.032222
2021-01-03,11.927778
2021-01-04,13.193333
2021-01-05,12.951111
2021-01-06,11.225555
2021-01-07,12.113332
2021-01-08,8.986668
2021-01-09,5.382222
2021-01-10,5.294444
2021-01-11,5.284445
2021-01-12,7.1744437
2021-01-13,6.3111105
2021-01-14,3.2444446
2021-01-15,3.24
2021-01-16,2.9233332
2021-01-17,1.6366667
2021-01-18,1.9055555
2021-01-19,1.2666667
2021-01-20,-0.18777779
2021-01-21,1.7744445
2021-01-22,7.525555
2021-01-23,9.42
2021-01-24,12.882222
2021-01-25,11.945556
2021-01-26,7.2800007
2021-01-27,5.9533334
2021-01-28,5.2788887
2021-01-29,4.121111
2021-01-30,8.586666
2021-01-31,9.805555
2021-02-01,7.3622217
2021-02-02,6.826666
2021-02-03,8.348888
2021-02-04,9.4766655
2021-02-05,9.662222
2021-02-06,9.984445
2021-02-07,8.611111
2021-02-08,11.871111
2021-02-09,14.155555
2021-02-10,13.935555
2021-02-11,13.998888
2021-02-12,7.062222
2021-02-13,2.6785715
2021-02-14,1.1314286
2021-02-15,2.181111
2021-02-16,-0.4433333
2021-02-17,-2.4433331
2021-02-18,5.06
2021-02-19,2.6211112
2021-02-20,1.8255556
2021-02-21,4.793333
2021-02-22,3.8300002
2021-02-23,6.4222217
2021-02-24,5.453333
2021-02-25,7.834444
2021-02-26,11.434444
2021-02-27,11.458889
2021-02-28,9.945555
2021-03-01,4.84
2021-03-02,5.8366666
2021-03-03,6.3022223
2021-03-04,9.527778
2021-03-05,11.804444
2021-03-06,9.802221
2021-03-07,3.4888887
2021-03-08,6.842222
2021-03-09,7.283333
2021-03-10,6.011111
2021-03-11,5.4777775
2021-03-12,3.7355554
2021-03-13,5.9811115
2021-03-14,7.6955557
2021-03-15,11.4
2021-03-16,10.518888
2021-03-17,7.793333
2021-03-18,7.746667
2021-03-19,7.8644443
2021-03-20,6.1677775
2021-03-21,8.352222
2021-03-22,7.841111
2021-03-23,6.698889
2021-03-24,3.003333
2021-03-25,3.9077775
2021-03-26,7.0199995
2021-03-27,7.835556
2021-03-28,10.54
2021-03-29,9.571111
2021-03-30,7.0033326
2021-03-31,6.4844446
2021-04-01,9.086666
2021-04-02,11.746667
2021-04-03,11.172222
2021-04-04,10.719999
2021-04-05,8.13111
2021-04-06,12.951111
2021-04-07,11.495556
2021-04-08,7.3799996
2021-04-09,7.078889
2021-04-10,7.6833324
2021-04-11,7.9444447
2021-04-12,9.63
2021-04-13,15.077778
2021-04-14,11.6455555
2021-04-15,9.594444
2021-04-16,9.922222
2021-04-17,9.334444
2021-04-18,12.191112
2021-04-19,12.662221
2021-04-20,13.074444
2021-04-21,12.571111
2021-04-22,12.732222
2021-04-23,14.872223
2021-04-24,12.826666
2021-04-25,12.524445
2021-04-26,14.666667
2021-04-27,16.084444
2021-04-28,12.997777
2021-04-29,14.056667
2021-04-30,17.133333
2021-05-01,19.43
2021-05-02,21.828888
2021-05-03,21.855555
2021-05-04,16.156668
2021-05-05,17.584444
2021-05-06,16.946665
2021-05-07,18.127779
2021-05-08,17.932224
2021-05-09,13.731111
2021-05-10,12.372222
2021-05-11,15.3933325
2021-05-12,14.537777
2021-05-13,14.918889
2021-05-14,16.402222
2021-05-15,17.022223
2021-05-16,16.237778
2021-05-17,17.678886
2021-05-18,16.896667
2021-05-19,17.473335
