time,DEB25
2021-01-01,6.565
2021-01-02,7.7833333
2021-01-03,8.091666
2021-01-04,5.1349998
2021-01-05,4.4266667
2021-01-06,5.318333
2021-01-07,4.233333
2021-01-08,4.0883336
2021-01-09,3.43
2021-01-10,3.49
2021-01-11,1.9533333
2021-01-12,2.7416668
2021-01-13,3.7833335
2021-01-14,5.008333
2021-01-15,4.2166667
2021-01-16,2.0933332
2021-01-17,1.1133332
2021-01-18,2.2033331
2021-01-19,3.43
2021-01-20,6.4933333
2021-01-21,8.568334
2021-01-22,11.476666
2021-01-23,9.226666
2021-01-24,6.271666
2021-01-25,3.9266665
2021-01-26,3.6466668
2021-01-27,3.0349998
2021-01-28,3.7749999
2021-01-29,7.015001
2021-01-30,9.561667
2021-01-31,8.2699995
2021-02-01,6.521666
2021-02-02,7.6033325
2021-02-03,9.663333
2021-02-04,10.126666
2021-02-05,9.41
2021-02-06,9.474999
2021-02-07,11.723332
2021-02-08,9.579999
2021-02-09,9.508334
2021-02-10,9.341666
2021-02-11,7.9583335
2021-02-12,2.3733332
2021-02-13,-0.8266666
2021-02-14,-0.57500005
2021-02-15,0.66333336
2021-02-16,3.3966665
2021-02-17,5.8416667
2021-02-18,7.3633327
2021-02-19,8.296666
2021-02-20,9.333333
2021-02-21,7.9883327
2021-02-22,8.725
2021-02-23,9.976666
2021-02-24,12.0
2021-02-25,13.125
2021-02-26,11.739999
2021-02-27,9.21
2021-02-28,6.73
2021-03-01,6.136666
2021-03-02,6.988333
2021-03-03,8.828334
2021-03-04,8.028333
2021-03-05,8.78
2021-03-06,4.29
2021-03-07,3.8016665
2021-03-08,6.1633334
2021-03-09,6.1066666
2021-03-10,5.6766663
2021-03-11,7.183333
2021-03-12,9.801667
2021-03-13,9.759999
2021-03-14,7.383333
2021-03-15,6.4066663
2021-03-16,6.313333
2021-03-17,5.5383334
2021-03-18,3.595
2021-03-19,2.6133335
2021-03-20,3.4266665
2021-03-21,3.305
2021-03-22,5.2083335
2021-03-23,5.188333
2021-03-24,7.261667
2021-03-25,8.965
2021-03-26,9.381667
2021-03-27,10.37
2021-03-28,11.546666
2021-03-29,11.963333
2021-03-30,13.400001
2021-03-31,14.461665
2021-04-01,16.993334
2021-04-02,15.905
2021-04-03,11.276668
2021-04-04,7.2833343
2021-04-05,7.636667
2021-04-06,5.67
2021-04-07,2.705
2021-04-08,5.688333
2021-04-09,7.3800006
2021-04-10,8.701667
2021-04-11,9.573333
2021-04-12,10.8949995
2021-04-13,6.0016665
2021-04-14,5.6999993
2021-04-15,5.8016663
2021-04-16,6.6633334
2021-04-17,7.1283326
2021-04-18,7.3216662
2021-04-19,7.3549995
2021-04-20,9.245
2021-04-21,11.023334
2021-04-22,10.426666
2021-04-23,10.678332
2021-04-24,11.974999
2021-04-25,13.776668
2021-04-26,12.041667
2021-04-27,10.223332
2021-04-28,11.611667
2021-04-29,14.326667
2021-04-30,16.313332
2021-05-01,16.203333
2021-05-02,15.096665
2021-05-03,12.349999
2021-05-04,13.03
2021-05-05,13.898334
2021-05-06,14.855
2021-05-07,15.516667
2021-05-08,13.518333
2021-05-09,15.335
2021-05-10,17.856667
2021-05-11,17.281668
2021-05-12,14.1449995
2021-05-13,13.889999
2021-05-14,13.435
2021-05-15,13.384999
2021-05-16,14.720001
2021-05-17,15.866666
2021-05-18,15.596665
2021-05-19,13.035
2021-05-20,13.858333
2021-05-21,15.895
2021-05-22,15.906666
2021-05-23,18.188334
2021-05-24,16.651665
2021-05-25,16.003332
2021-05-26,15.258334
2021-05-27,16.906668
2021-05-28,16.57
2021-05-29,17.043333
2021-05-30,15.588333
2021-05-31,14.655
2021-06-01,15.57
2021-06-02,18.113333
2021-06-03,18.72
2021-06-04,20.34
2021-06-05,20.945
2021-06-06,19.176666
2021-06-07,17.615
2021-06-08,17.906664
2021-06-09,19.745
2021-06-10,19.869999
2021-06-11,19.463333
2021-06-12,20.698334
2021-06-13,21.961668
2021-06-14,20.366667
2021-06-15,20.095
2021-06-16,20.388334
2021-06-17,21.67
2021-06-18,22.663332
2021-06-19,23.366669
2021-06-20,25.729998
2021-06-21,25.730001
2021-06-22,25.001665
2021-06-23,25.33
2021-06-24,25.711664
2021-06-25,23.723333
2021-06-26,22.846666
2021-06-27,23.566668
2021-06-28,25.083334
2021-06-29,25.883331
2021-06-30,23.996666
2021-07-01,21.916666
2021-07-02,22.306665
2021-07-03,23.904999
2021-07-04,22.046667
2021-07-05,22.269999
2021-07-06,23.843332
2021-07-07,26.856667
2021-07-08,27.026665
2021-07-09,24.256666
2021-07-10,23.116667
2021-07-11,23.828333
2021-07-12,24.525
2021-07-13,24.339998
2021-07-14,21.12
2021-07-15,21.246666
2021-07-16,19.205
2021-07-17,19.495
2021-07-18,21.961664
2021-07-19,22.94333
2021-07-20,23.535002
2021-07-21,23.895002
2021-07-22,23.746666
2021-07-23,23.653334
2021-07-24,24.803331
2021-07-25,26.321665
2021-07-26,26.363333
2021-07-27,25.456667
2021-07-28,26.574999
2021-07-29,25.363333
2021-07-30,26.435
2021-07-31,26.775
2021-08-01,26.031668
2021-08-02,22.563332
2021-08-03,22.933334
2021-08-04,24.953333
2021-08-05,22.88
2021-08-06,23.048332
2021-08-07,25.336664
2021-08-08,26.733332
2021-08-09,26.034998
2021-08-10,25.581667
2021-08-11,26.53
2021-08-12,26.79833
2021-08-13,26.765
2021-08-14,27.251665
2021-08-15,27.631666
2021-08-16,27.724998
2021-08-17,23.528334
2021-08-18,21.644999
2021-08-19,21.866669
2021-08-20,22.693335
2021-08-21,24.01333
2021-08-22,25.291666
2021-08-23,21.541666
2021-08-24,21.199999
2021-08-25,19.661667
2021-08-26,21.473333
2021-08-27,18.598331
2021-08-28,17.031668
2021-08-29,17.453333
2021-08-30,18.806665
2021-08-31,18.698332
2021-09-01,19.589998
2021-09-02,19.903334
2021-09-03,19.838333
2021-09-04,19.428335
2021-09-05,20.481667
2021-09-06,20.288332
2021-09-07,20.008333
2021-09-08,19.386667
2021-09-09,19.423334
2021-09-10,20.609999
2021-09-11,20.466665
2021-09-12,20.743334
2021-09-13,21.565
2021-09-14,21.746666
2021-09-15,23.491667
2021-09-16,21.369997
2021-09-17,20.800001
2021-09-18,20.585
2021-09-19,19.748333
2021-09-20,17.813334
2021-09-21,16.078333
2021-09-22,15.639999
2021-09-23,15.751666
2021-09-24,17.554998
2021-09-25,18.734999
2021-09-26,19.01
2021-09-27,18.529999
2021-09-28,18.84
2021-09-29,19.374998
2021-09-30,18.12
2021-10-01,17.116667
2021-10-02,16.991667
2021-10-03,19.133333
2021-10-04,20.476664
2021-10-05,18.893333
2021-10-06,16.401667
2021-10-07,13.25
2021-10-08,14.088333
2021-10-09,12.985
2021-10-10,11.055
2021-10-11,12.208333
2021-10-12,11.955001
2021-10-13,11.105
2021-10-14,10.108333
2021-10-15,10.171666
2021-10-16,11.458333
2021-10-17,12.678332
2021-10-18,12.413333
2021-10-19,12.841667
2021-10-20,13.540001
2021-10-21,15.8949995
2021-10-22,15.203332
2021-10-23,14.876667
2021-10-24,13.191666
2021-10-25,12.493333
2021-10-26,12.366666
2021-10-27,12.715
2021-10-28,11.251666
2021-10-29,11.335
2021-10-30,12.625
2021-10-31,13.4349985
2021-11-01,13.721665
2021-11-02,14.651668
2021-11-03,15.211666
2021-11-04,14.420001
2021-11-05,11.404999
2021-11-06,11.526668
2021-11-07,12.046666
2021-11-08,11.29
2021-11-09,11.591666
2021-11-10,13.058333
2021-11-11,12.900001
2021-11-12,12.715
2021-11-13,12.84
2021-11-14,12.503333
2021-11-15,13.673333
2021-11-16,10.341666
2021-11-17,11.046666
2021-11-18,11.261665
2021-11-19,10.79
2021-11-20,11.429999
2021-11-21,10.823334
2021-11-22,10.661667
2021-11-23,9.98
2021-11-24,8.63
2021-11-25,8.895
2021-11-26,10.103333
2021-11-27,11.506667
2021-11-28,8.451667
2021-11-29,3.83
2021-11-30,4.7833333
2021-12-01,8.331666
2021-12-02,8.588333
2021-12-03,6.226666
2021-12-04,6.365
2021-12-05,7.343333
2021-12-06,5.135
2021-12-07,3.8883336
2021-12-08,5.7516665
2021-12-09,5.545
2021-12-10,5.4449997
2021-12-11,4.713333
2021-12-12,5.0516667
2021-12-13,7.31
2021-12-14,6.9566665
2021-12-15,7.375
2021-12-16,7.513334
2021-12-17,7.7983327
2021-12-18,5.506666
2021-12-19,7.94
2021-12-20,7.0483327
2021-12-21,5.0299997
2021-12-22,5.14
2021-12-23,5.9300003
2021-12-24,9.3933325
2021-12-25,9.451667
2021-12-26,9.595
2021-12-27,9.64
2021-12-28,9.339999
2021-12-29,10.266666
2021-12-30,10.678333
2021-12-31,10.58
