time,AT221
2021-01-01,2.3725
2021-01-02,2.6750002
2021-01-03,2.8125
2021-01-04,2.415
2021-01-05,2.4425
2021-01-06,2.3149998
2021-01-07,1.9949999
2021-01-08,1.3050001
2021-01-09,-1.0124999
2021-01-10,0.30249998
2021-01-11,3.3775
2021-01-12,5.0375
2021-01-13,2.835
2021-01-14,1.5675
2021-01-15,0.2925
2021-01-16,0.19
2021-01-17,3.4924998
2021-01-18,4.58
2021-01-19,6.4449997
2021-01-20,9.13
2021-01-21,8.094999
2021-01-22,3.4399998
2021-01-23,2.9999998
2021-01-24,1.555
2021-01-25,2.0225
2021-01-26,3.7275
2021-01-27,3.7424998
2021-01-28,6.43
2021-01-29,8.84
2021-01-30,1.595
2021-01-31,0.024999999
2021-02-01,2.685
2021-02-02,6.97
2021-02-03,8.8075
2021-02-04,7.205
2021-02-05,7.1775
2021-02-06,4.0225
2021-02-07,-3.0725
2021-02-08,-5.9349995
2021-02-09,-6.3075
2021-02-10,-5.72
2021-02-11,-5.8599997
2021-02-12,-5.7400002
2021-02-13,-4.975
2021-02-14,-0.42499998
2021-02-15,3.35
2021-02-16,7.9275
2021-02-17,9.575
2021-02-18,8.0525
2021-02-19,7.25
2021-02-20,11.9375
2021-02-21,11.96
2021-02-22,12.4175
2021-02-23,13.81
2021-02-24,13.702499
2021-02-25,11.714999
2021-02-26,7.09
2021-02-27,4.43
2021-02-28,5.2
2021-03-01,4.9325
2021-03-02,7.0825005
2021-03-03,8.459999
2021-03-04,4.2324996
2021-03-05,2.32
2021-03-06,0.84749997
2021-03-07,1.215
2021-03-08,4.59
2021-03-09,5.1075
2021-03-10,6.54
2021-03-11,9.6875
2021-03-12,7.0424995
2021-03-13,6.86
2021-03-14,5.6925
2021-03-15,6.2625
2021-03-16,5.485
2021-03-17,4.7324996
2021-03-18,3.5375
2021-03-19,4.39
2021-03-20,4.465
2021-03-21,6.1549997
2021-03-22,5.145
2021-03-23,7.5449996
2021-03-24,8.315001
2021-03-25,8.247499
2021-03-26,9.7074995
2021-03-27,6.615
2021-03-28,9.845
2021-03-29,13.1
2021-03-30,12.8575
2021-03-31,14.985
2021-04-01,11.6825
2021-04-02,5.8724995
2021-04-03,7.08
2021-04-04,5.615
2021-04-05,3.4724998
2021-04-06,1.1175001
2021-04-07,2.3574998
2021-04-08,4.7675
2021-04-09,8.175
2021-04-10,6.5075
2021-04-11,4.23
2021-04-12,2.7725
2021-04-13,3.8399997
2021-04-14,4.0825
2021-04-15,4.7
2021-04-16,6.6050005
2021-04-17,7.5175
2021-04-18,8.8625
2021-04-19,7.0699997
2021-04-20,9.765
2021-04-21,9.57
2021-04-22,6.6649995
2021-04-23,7.4125
2021-04-24,8.2325
2021-04-25,6.64
2021-04-26,8.055
2021-04-27,9.705
2021-04-28,12.112499
2021-04-29,7.7
2021-04-30,7.5275
2021-05-01,7.1975
2021-05-02,6.8399997
2021-05-03,9.5199995
2021-05-04,9.3425
2021-05-05,7.0225
2021-05-06,7.3774996
2021-05-07,6.85
2021-05-08,11.379999
2021-05-09,19.475
2021-05-10,17.5225
2021-05-11,14.094999
2021-05-12,12.6075
2021-05-13,12.464999
2021-05-14,11.67
2021-05-15,10.897501
2021-05-16,11.71
2021-05-17,11.1775
2021-05-18,12.110001
2021-05-19,10.442499
2021-05-20,12.0
2021-05-21,13.474999
2021-05-22,10.49
2021-05-23,12.397499
2021-05-24,11.985
2021-05-25,9.875
2021-05-26,11.42
2021-05-27,10.7300005
2021-05-28,12.0175
2021-05-29,14.1925
2021-05-30,15.602499
2021-05-31,17.9725
2021-06-01,19.359999
2021-06-02,21.485
2021-06-03,20.7375
2021-06-04,20.035
2021-06-05,16.445
2021-06-06,16.4475
2021-06-07,17.252499
2021-06-08,19.16
2021-06-09,19.724998
2021-06-10,20.539999
2021-06-11,20.4375
2021-06-12,17.3975
2021-06-13,16.67
2021-06-14,21.15
2021-06-15,19.875
2021-06-16,23.105
2021-06-17,25.51
2021-06-18,24.995
2021-06-19,21.005
2021-06-20,21.23
2021-06-21,15.684999
2021-06-22,14.297499
2021-06-23,14.6125
2021-06-24,16.03
2021-06-25,15.5125
2021-06-26,19.98
2021-06-27,20.14
2021-06-28,19.852499
2021-06-29,19.3975
2021-06-30,14.275
2021-07-01,13.635
2021-07-02,16.6
2021-07-03,18.797499
2021-07-04,17.289999
2021-07-05,16.664999
2021-07-06,17.9425
2021-07-07,17.932499
2021-07-08,18.6175
2021-07-09,18.224998
2021-07-10,17.977499
2021-07-11,18.4025
2021-07-12,19.204998
2021-07-13,18.574999
2021-07-14,17.9725
2021-07-15,17.630001
2021-07-16,17.4775
2021-07-17,20.269999
2021-07-18,20.9075
2021-07-19,18.494999
2021-07-20,17.5325
2021-07-21,19.06
2021-07-22,19.355
2021-07-23,18.51
2021-07-24,17.96
2021-07-25,20.087502
2021-07-26,18.9975
2021-07-27,18.4925
2021-07-28,18.134998
2021-07-29,17.455
2021-07-30,18.099998
2021-07-31,17.445
2021-08-01,15.557499
2021-08-02,15.2575
2021-08-03,15.16
2021-08-04,16.9975
2021-08-05,19.035
2021-08-06,18.34
2021-08-07,17.215
2021-08-08,16.6125
2021-08-09,16.6825
2021-08-10,16.4775
2021-08-11,17.49
2021-08-12,19.22
2021-08-13,18.48
2021-08-14,17.7125
2021-08-15,20.025
2021-08-16,14.852499
2021-08-17,13.8225
2021-08-18,16.945
2021-08-19,16.839998
2021-08-20,17.289999
2021-08-21,19.365
2021-08-22,18.1
2021-08-23,17.77
2021-08-24,16.5625
2021-08-25,16.449999
2021-08-26,15.825
2021-08-27,15.197499
2021-08-28,16.4625
2021-08-29,15.7175
2021-08-30,17.5625
2021-08-31,16.8925
2021-09-01,16.0925
2021-09-02,16.807499
2021-09-03,17.7
2021-09-04,15.147501
2021-09-05,16.9175
2021-09-06,17.0425
2021-09-07,19.1975
2021-09-08,20.109999
2021-09-09,20.259998
2021-09-10,19.414999
2021-09-11,17.5475
2021-09-12,16.1925
2021-09-13,15.3775
2021-09-14,17.744999
2021-09-15,17.9125
2021-09-16,15.374999
2021-09-17,16.109999
2021-09-18,15.6375
2021-09-19,15.335
2021-09-20,12.674999
2021-09-21,12.32
2021-09-22,12.2675
2021-09-23,14.4375
2021-09-24,16.8425
2021-09-25,16.955
2021-09-26,17.5
2021-09-27,15.46
2021-09-28,13.535
2021-09-29,11.4475
2021-09-30,11.007501
2021-10-01,13.754999
2021-10-02,14.85
2021-10-03,13.7425
2021-10-04,13.42
2021-10-05,12.5875
2021-10-06,11.4175
2021-10-07,11.977499
2021-10-08,10.3925
2021-10-09,10.617499
2021-10-10,9.389999
2021-10-11,11.7525
2021-10-12,9.7375
2021-10-13,9.5875
2021-10-14,12.195
2021-10-15,10.2825
2021-10-16,7.2125
2021-10-17,9.0875
2021-10-18,11.080001
2021-10-19,15.817499
2021-10-20,16.0425
2021-10-21,9.629999
2021-10-22,8.1675
2021-10-23,8.622499
2021-10-24,7.3025
2021-10-25,10.174999
2021-10-26,12.125
2021-10-27,12.929999
2021-10-28,11.1275
2021-10-29,13.0925
2021-10-30,12.525
2021-10-31,12.33
2021-11-01,9.8925
2021-11-02,6.85
2021-11-03,4.745
2021-11-04,5.7
2021-11-05,6.6175
2021-11-06,7.9049997
2021-11-07,9.4925
2021-11-08,7.015
2021-11-09,5.6924996
2021-11-10,3.9725
2021-11-11,5.595
2021-11-12,5.7924995
2021-11-13,10.372499
2021-11-14,8.9525
2021-11-15,6.6175003
2021-11-16,5.185
2021-11-17,6.8050003
2021-11-18,7.9025
2021-11-19,10.82
2021-11-20,9.5275
2021-11-21,7.1325
2021-11-22,3.7900002
2021-11-23,3.75
2021-11-24,5.6125
2021-11-25,2.9099998
2021-11-26,3.69
2021-11-27,2.9099998
2021-11-28,2.6125
2021-11-29,2.725
2021-11-30,7.35
2021-12-01,7.6349998
2021-12-02,2.7075
2021-12-03,2.725
2021-12-04,4.1549997
2021-12-05,3.605
2021-12-06,2.32
2021-12-07,3.875
2021-12-08,4.9399996
2021-12-09,2.9850001
2021-12-10,3.085
2021-12-11,3.5075
2021-12-12,7.4075
2021-12-13,8.62
2021-12-14,8.1525
2021-12-15,9.1125
2021-12-16,8.157499
2021-12-17,7.4824996
2021-12-18,6.3275
2021-12-19,5.7899995
2021-12-20,4.1
2021-12-21,-1.4575
2021-12-22,-2.3274999
2021-12-23,2.0375
2021-12-24,8.21
2021-12-25,2.0075
2021-12-26,1.3649999
2021-12-27,6.4799995
2021-12-28,8.725
2021-12-29,9.655
2021-12-30,13.67
2021-12-31,13.089999
