time,AT311
2021-01-01,10.469
2021-01-02,11.284999
2021-01-03,11.278
2021-01-04,8.191999
2021-01-05,7.9679995
2021-01-06,10.511
2021-01-07,9.393
2021-01-08,10.106
2021-01-09,8.639
2021-01-10,8.907999
2021-01-11,9.051
2021-01-12,8.314
2021-01-13,7.544
2021-01-14,7.1099997
2021-01-15,7.3269997
2021-01-16,5.9299994
2021-01-17,3.2989998
2021-01-18,4.9059997
2021-01-19,4.968
2021-01-20,9.250999
2021-01-21,13.816999
2021-01-22,15.067999
2021-01-23,12.408999
2021-01-24,10.773999
2021-01-25,7.9110003
2021-01-26,6.1379995
2021-01-27,5.253
2021-01-28,7.582
2021-01-29,10.375
2021-01-30,13.132998
2021-01-31,11.672999
2021-02-01,10.004999
2021-02-02,12.397
2021-02-03,13.642
2021-02-04,12.954
2021-02-05,13.945999
2021-02-06,14.191
2021-02-07,14.768
2021-02-08,12.445
2021-02-09,12.173999
2021-02-10,12.123
2021-02-11,13.094
2021-02-12,6.4130006
2021-02-13,3.954
2021-02-14,3.072
2021-02-15,3.6239998
2021-02-16,4.248
2021-02-17,6.002
2021-02-18,8.575
2021-02-19,9.714999
2021-02-20,11.877
2021-02-21,12.098
2021-02-22,12.914999
2021-02-23,11.846
2021-02-24,14.354001
2021-02-25,14.856
2021-02-26,12.783
2021-02-27,10.309999
2021-02-28,10.282
2021-03-01,10.315
2021-03-02,11.348
2021-03-03,13.454999
2021-03-04,10.448999
2021-03-05,9.907
2021-03-06,7.85
2021-03-07,6.651
2021-03-08,9.157
2021-03-09,9.508
2021-03-10,9.44
2021-03-11,8.601
2021-03-12,11.893
2021-03-13,13.422
2021-03-14,11.325999
2021-03-15,9.203
2021-03-16,9.119
2021-03-17,7.861
2021-03-18,7.071
2021-03-19,6.4509993
2021-03-20,7.697
2021-03-21,8.063
2021-03-22,7.5909996
2021-03-23,7.7119994
2021-03-24,8.81
2021-03-25,9.747
2021-03-26,10.749
2021-03-27,12.376
2021-03-28,13.865
2021-03-29,13.673999
2021-03-30,14.851
2021-03-31,16.237
2021-04-01,18.831999
2021-04-02,15.453
2021-04-03,14.854001
2021-04-04,11.009
2021-04-05,9.631
2021-04-06,8.898
2021-04-07,7.2259994
2021-04-08,8.289999
2021-04-09,9.744
2021-04-10,10.473
2021-04-11,12.910001
2021-04-12,14.325
2021-04-13,10.584999
2021-04-14,8.6779995
2021-04-15,9.992
2021-04-16,11.467999
2021-04-17,10.686999
2021-04-18,11.178999
2021-04-19,10.043
2021-04-20,11.417999
2021-04-21,13.717
2021-04-22,12.565
2021-04-23,13.809
2021-04-24,14.1380005
2021-04-25,14.343999
2021-04-26,14.760999
2021-04-27,14.955999
2021-04-28,15.370999
2021-04-29,18.131
2021-04-30,19.509998
2021-05-01,19.064999
2021-05-02,18.868
2021-05-03,14.337999
2021-05-04,15.179998
2021-05-05,16.547
2021-05-06,16.598001
2021-05-07,17.407999
2021-05-08,15.561999
2021-05-09,17.291
2021-05-10,17.532
2021-05-11,18.81
2021-05-12,17.285
2021-05-13,15.648
2021-05-14,16.021
2021-05-15,15.357
2021-05-16,17.609
2021-05-17,18.35
2021-05-18,17.264
2021-05-19,16.084
2021-05-20,15.076001
2021-05-21,16.601002
2021-05-22,17.366001
2021-05-23,20.342
2021-05-24,20.973
2021-05-25,20.032999
2021-05-26,18.776001
2021-05-27,18.588
2021-05-28,17.1
2021-05-29,18.025
2021-05-30,17.244
2021-05-31,16.727001
2021-06-01,16.345999
2021-06-02,18.554998
2021-06-03,19.605
2021-06-04,20.047
2021-06-05,21.632
2021-06-06,21.078
2021-06-07,19.586
2021-06-08,20.338999
2021-06-09,20.909
2021-06-10,21.329998
2021-06-11,21.247
2021-06-12,21.845
2021-06-13,20.864
2021-06-14,20.120998
2021-06-15,21.306
2021-06-16,21.235
2021-06-17,22.588
2021-06-18,22.914999
2021-06-19,24.444
2021-06-20,25.191
2021-06-21,27.470001
2021-06-22,26.977
2021-06-23,27.779999
2021-06-24,28.578
2021-06-25,26.890997
2021-06-26,25.494999
2021-06-27,25.840998
2021-06-28,26.765997
2021-06-29,27.784998
2021-06-30,27.009998
2021-07-01,24.906
2021-07-02,24.394
2021-07-03,24.678
2021-07-04,24.475002
2021-07-05,23.189999
2021-07-06,24.765
2021-07-07,27.425
2021-07-08,28.975
2021-07-09,27.463001
2021-07-10,25.126
2021-07-11,25.234
2021-07-12,25.827
2021-07-13,26.525
2021-07-14,25.860998
2021-07-15,25.355
2021-07-16,22.433998
2021-07-17,20.946
