time,DEB11
2021-12-13,6.87
2021-12-14,5.545
2021-12-15,5.13
2021-12-16,5.265
2021-12-17,5.755
2021-12-18,3.4099998
2021-12-19,5.67
2021-12-20,6.225
2021-12-21,4.16
2021-12-22,4.305
2021-12-23,4.7799997
2021-12-24,7.58
2021-12-25,7.6
2021-12-26,6.6899996
2021-12-27,7.35
2021-12-28,7.765
2021-12-29,7.495
2021-12-30,8.235
2021-12-31,9.145
