time,ES630
2021-01-01,-0.36200002
2021-01-02,-2.7
2021-01-03,0.244
2021-01-04,0.796
2021-01-05,1.3759999
2021-01-06,0.59599996
2021-01-07,-2.1360002
2021-01-08,-1.3790001
2021-01-09,-2.6729999
2021-01-10,1.8209999
2021-01-11,4.8719997
2021-01-12,1.51
2021-01-13,-0.329
2021-01-14,2.213
2021-01-15,-0.228
2021-01-16,3.728
2021-01-17,4.4389997
2021-01-18,4.633
2021-01-19,4.993
2021-01-20,2.9069998
2021-01-21,1.9609998
2021-01-22,1.0999999
2021-01-23,-2.521
2021-01-24,-2.723
2021-01-25,-0.895
2021-01-26,1.356
2021-01-27,3.7969997
2021-01-28,3.4959998
2021-01-29,4.628
2021-01-30,2.4
2021-01-31,-0.39499998
2021-02-01,1.7520001
2021-02-02,2.5139997
2021-02-03,3.275
2021-02-04,3.5429997
2021-02-05,4.6809998
2021-02-06,3.065
2021-02-07,0.46400005
2021-02-08,-0.609
2021-02-09,-1.28
2021-02-10,-1.769
2021-02-11,-1.578
2021-02-12,-0.801
2021-02-13,-0.9089999
2021-02-14,2.935
2021-02-15,6.5940003
2021-02-16,8.214
2021-02-17,6.247
2021-02-18,6.571
2021-02-19,5.612
2021-02-20,9.35
2021-02-21,8.157
2021-02-22,6.943
2021-02-23,6.8719993
2021-02-24,9.417
2021-02-25,6.3510003
2021-02-26,4.481
2021-02-27,5.318
2021-02-28,5.173
2021-03-01,4.092
2021-03-02,3.2089996
2021-03-03,1.9220002
2021-03-04,3.323
2021-03-05,2.682
2021-03-06,1.6629999
2021-03-07,3.02
2021-03-08,5.5219994
2021-03-09,6.785
2021-03-10,7.197
2021-03-11,6.321
2021-03-12,4.8529997
2021-03-13,3.7149997
2021-03-14,4.757
2021-03-15,6.828
2021-03-16,8.948
2021-03-17,6.72
2021-03-18,7.2929993
2021-03-19,7.8160005
2021-03-20,8.023
2021-03-21,6.629
2021-03-22,5.7619996
2021-03-23,7.303
2021-03-24,7.276
2021-03-25,7.1229997
2021-03-26,7.539
2021-03-27,4.222
2021-03-28,8.354
2021-03-29,10.829999
2021-03-30,10.872999
2021-03-31,9.200999
2021-04-01,6.331
2021-04-02,4.421
2021-04-03,5.3969994
2021-04-04,5.386
2021-04-05,3.013
2021-04-06,1.5189999
2021-04-07,1.576
2021-04-08,5.1169996
2021-04-09,3.902
2021-04-10,1.2939999
2021-04-11,1.089
2021-04-12,1.714
2021-04-13,3.4710002
2021-04-14,5.7469993
2021-04-15,4.987
2021-04-16,4.613
2021-04-17,5.054
2021-04-18,5.771
2021-04-19,9.136999
2021-04-20,8.325999
2021-04-21,7.8370004
2021-04-22,5.1869993
2021-04-23,7.4339995
2021-04-24,7.8799996
2021-04-25,6.0559998
2021-04-26,5.2269998
2021-04-27,6.9889994
2021-04-28,5.548
2021-04-29,3.9649997
2021-04-30,5.1920004
2021-05-01,3.7919998
2021-05-02,4.8359995
2021-05-03,5.8529997
2021-05-04,5.922
2021-05-05,4.91
2021-05-06,3.3309999
2021-05-07,5.0690002
2021-05-08,6.343
2021-05-09,9.013
2021-05-10,10.992
2021-05-11,9.707999
2021-05-12,8.101
2021-05-13,8.413
2021-05-14,8.8
2021-05-15,8.735999
2021-05-16,9.615999
2021-05-17,9.335
2021-05-18,8.989
2021-05-19,8.384001
2021-05-20,8.264
2021-05-21,9.698
2021-05-22,7.585
2021-05-23,7.051
2021-05-24,8.215
2021-05-25,9.161
2021-05-26,9.25
2021-05-27,9.707
2021-05-28,10.657
2021-05-29,14.101
2021-05-30,13.782001
2021-05-31,14.089999
2021-06-01,16.053
2021-06-02,14.574
2021-06-03,13.478999
2021-06-04,12.024
2021-06-05,12.2509985
2021-06-06,14.2699995
2021-06-07,13.798999
2021-06-08,13.871
2021-06-09,15.671999
2021-06-10,16.66
2021-06-11,15.508
2021-06-12,13.432999
2021-06-13,16.355
2021-06-14,14.079999
2021-06-15,12.775
2021-06-16,14.773
2021-06-17,14.372
2021-06-18,11.839
2021-06-19,12.999001
2021-06-20,12.4800005
2021-06-21,12.275
2021-06-22,11.055
2021-06-23,12.127
2021-06-24,15.143
2021-06-25,11.345
2021-06-26,12.245
2021-06-27,14.9800005
2021-06-28,15.5720005
2021-06-29,16.494999
2021-06-30,13.9869995
2021-07-01,14.094
2021-07-02,15.57
2021-07-03,16.126999
2021-07-04,16.877
2021-07-05,14.671
2021-07-06,12.74
2021-07-07,14.789
2021-07-08,14.7039995
2021-07-09,15.657001
2021-07-10,16.11
2021-07-11,16.193
2021-07-12,16.119999
2021-07-13,16.845001
2021-07-14,16.260998
2021-07-15,17.318
2021-07-16,18.178999
2021-07-17,19.105
2021-07-18,18.365002
2021-07-19,18.84
2021-07-20,18.876
2021-07-21,19.716
2021-07-22,20.026
2021-07-23,18.485998
2021-07-24,16.789
2021-07-25,16.031
2021-07-26,16.842
2021-07-27,17.317
2021-07-28,15.719999
2021-07-29,15.356001
2021-07-30,14.596001
2021-07-31,14.736
2021-08-01,13.457001
2021-08-02,12.437
2021-08-03,12.981999
2021-08-04,14.272
2021-08-05,15.126001
2021-08-06,15.274
2021-08-07,14.311999
2021-08-08,15.0130005
2021-08-09,14.683001
2021-08-10,14.977999
2021-08-11,14.936999
2021-08-12,14.035998
2021-08-13,15.417002
2021-08-14,14.785001
2021-08-15,14.32
2021-08-16,14.132001
2021-08-17,15.018999
2021-08-18,15.656
2021-08-19,14.324999
2021-08-20,15.011999
2021-08-21,16.148998
2021-08-22,16.608002
2021-08-23,15.702001
2021-08-24,15.578
2021-08-25,16.066
2021-08-26,14.839
2021-08-27,13.744
2021-08-28,12.859999
2021-08-29,13.301
2021-08-30,14.084
2021-08-31,13.820999
2021-09-01,13.329999
2021-09-02,13.622999
2021-09-03,12.638999
2021-09-04,13.987999
2021-09-05,14.889
2021-09-06,17.043
2021-09-07,18.703
2021-09-08,18.726002
2021-09-09,16.767
2021-09-10,16.500998
2021-09-11,16.143
2021-09-12,12.164999
2021-09-13,12.482999
2021-09-14,14.0269985
2021-09-15,13.971001
2021-09-16,13.591001
2021-09-17,15.226
2021-09-18,14.742
2021-09-19,14.365
2021-09-20,10.62
2021-09-21,12.712999
2021-09-22,15.198999
2021-09-23,13.945999
2021-09-24,15.075
2021-09-25,15.379
2021-09-26,15.82
2021-09-27,11.903
2021-09-28,10.754999
2021-09-29,8.8810005
2021-09-30,10.454
2021-10-01,11.484
2021-10-02,8.643
2021-10-03,8.951
2021-10-04,10.403
2021-10-05,8.533999
2021-10-06,10.016
2021-10-07,14.227
2021-10-08,15.590999
2021-10-09,13.688998
2021-10-10,10.161
2021-10-11,10.316999
2021-10-12,11.179
2021-10-13,11.824999
2021-10-14,11.974001
2021-10-15,8.114
2021-10-16,7.360999
2021-10-17,11.441
2021-10-18,12.389999
2021-10-19,14.240999
2021-10-20,11.716999
2021-10-21,6.0620003
2021-10-22,8.780001
2021-10-23,9.389
2021-10-24,11.809
2021-10-25,10.009
2021-10-26,9.5720005
2021-10-27,13.738998
2021-10-28,12.167001
2021-10-29,10.379999
2021-10-30,8.248
2021-10-31,6.832999
2021-11-01,7.0409994
2021-11-02,5.9019995
2021-11-03,4.723
2021-11-04,4.411
2021-11-05,5.884
2021-11-06,10.116
2021-11-07,8.934999
2021-11-08,7.6099997
2021-11-09,10.750999
2021-11-10,8.203
2021-11-11,7.3739996
2021-11-12,9.3029995
2021-11-13,9.221
2021-11-14,7.2720003
2021-11-15,8.65
2021-11-16,8.037001
2021-11-17,7.1189995
2021-11-18,9.998999
2021-11-19,11.897
2021-11-20,9.081999
2021-11-21,4.5699997
2021-11-22,2.575
2021-11-23,5.429
2021-11-24,5.25
2021-11-25,1.923
2021-11-26,4.443
2021-11-27,1.3399999
2021-11-28,-0.29299998
2021-11-29,0.607
2021-11-30,7.028
2021-12-01,5.6499996
2021-12-02,1.2639999
2021-12-03,3.86
2021-12-04,2.9950001
2021-12-05,2.924
2021-12-06,1.121
2021-12-07,2.4409997
2021-12-08,2.8679998
2021-12-09,2.9520001
2021-12-10,2.711
2021-12-11,3.6899998
2021-12-12,7.657
2021-12-13,6.2209997
2021-12-14,6.6399994
2021-12-15,8.599
2021-12-16,7.1099997
2021-12-17,5.667
2021-12-18,3.6579998
2021-12-19,2.3849998
2021-12-20,3.9740002
2021-12-21,2.369
2021-12-22,0.46199998
2021-12-23,3.539
2021-12-24,4.745
2021-12-25,2.3799999
2021-12-26,2.73
2021-12-27,4.685
2021-12-28,4.6099997
2021-12-29,4.2879996
2021-12-30,8.825
2021-12-31,10.647
