time,EL523
2021-01-01,0.9937037
2021-01-02,-0.8399999
2021-01-03,-2.098148
2021-01-04,-2.1966667
2021-01-05,-5.6614814
2021-01-06,-4.686666
2021-01-07,-2.33
2021-01-08,-3.370741
2021-01-09,-5.431482
2021-01-10,-2.4188888
2021-01-11,-0.7148147
2021-01-12,-0.4814815
2021-01-13,-5.587037
2021-01-14,-13.917778
2021-01-15,-18.362593
2021-01-16,-13.201112
2021-01-17,-12.3125925
2021-01-18,-4.31
2021-01-19,-0.9366667
2021-01-20,-4.458148
2021-01-21,-3.8303702
2021-01-22,1.5488889
2021-01-23,2.6614816
2021-01-24,0.66111106
2021-01-25,0.33481482
2021-01-26,-0.009259266
2021-01-27,-2.1866667
2021-01-28,-4.0562963
2021-01-29,-6.6344433
2021-01-30,-6.1777773
2021-01-31,-9.974814
2021-02-01,-8.385925
2021-02-02,-7.7633333
2021-02-03,-10.366296
2021-02-04,-13.66
2021-02-05,-14.712592
2021-02-06,-11.955926
2021-02-07,-8.337778
2021-02-08,-9.426666
2021-02-09,-14.001851
2021-02-10,-14.63037
2021-02-11,-16.515554
2021-02-12,-11.66037
2021-02-13,-3.8029628
2021-02-14,-5.7599998
2021-02-15,-8.413332
2021-02-16,-6.0648155
2021-02-17,-16.163332
2021-02-18,-13.472221
2021-02-19,-4.92
2021-02-20,-1.3333334
2021-02-21,1.391111
2021-02-22,-4.44963
2021-02-23,-3.7951853
2021-02-24,1.0366666
2021-02-25,3.456667
2021-02-26,2.8996296
2021-02-27,1.7933333
2021-02-28,4.398148
2021-03-01,2.9707408
2021-03-02,2.8062963
2021-03-03,1.9433331
2021-03-04,-1.8533332
2021-03-05,-4.6466665
2021-03-06,-1.0737038
2021-03-07,-3.7637036
2021-03-08,-5.3185186
2021-03-09,-5.2277775
2021-03-10,-11.296296
2021-03-11,-4.6437035
2021-03-12,-1.3474075
2021-03-13,1.3055556
2021-03-14,0.915926
2021-03-15,0.6062963
2021-03-16,0.4003704
2021-03-17,-0.65
2021-03-18,-2.5892591
2021-03-19,-5.605185
2021-03-20,-1.3622222
2021-03-21,1.3377777
2021-03-22,-0.47370365
2021-03-23,3.3348148
2021-03-24,2.2577777
2021-03-25,2.9640741
2021-03-26,2.9777777
2021-03-27,4.902592
2021-03-28,3.8307405
2021-03-29,3.4385183
2021-03-30,5.4103703
2021-03-31,3.7707407
2021-04-01,2.8381484
2021-04-02,2.9155552
2021-04-03,2.6977777
2021-04-04,4.4988885
2021-04-05,1.9207407
2021-04-06,1.7748146
2021-04-07,2.3670368
2021-04-08,1.3796296
2021-04-09,2.4670367
2021-04-10,2.6900003
2021-04-11,4.7766666
2021-04-12,7.532593
2021-04-13,4.084444
2021-04-14,2.8392594
2021-04-15,4.2499995
2021-04-16,6.6896296
2021-04-17,9.344444
2021-04-18,8.884443
2021-04-19,7.8337035
2021-04-20,6.9107413
2021-04-21,6.64037
2021-04-22,4.778148
2021-04-23,2.081111
2021-04-24,1.8988887
2021-04-25,2.167037
2021-04-26,2.5770369
2021-04-27,3.0437033
2021-04-28,2.148148
2021-04-29,2.582963
2021-04-30,3.340741
2021-05-01,3.3733332
2021-05-02,3.729259
2021-05-03,5.2818522
2021-05-04,6.681852
2021-05-05,3.2848148
2021-05-06,5.0437036
2021-05-07,3.4981482
2021-05-08,5.084815
2021-05-09,5.6425924
2021-05-10,9.837779
2021-05-11,15.820372
2021-05-12,17.819628
2021-05-13,18.36222
2021-05-14,14.751481
2021-05-15,13.069261
2021-05-16,9.3948145
2021-05-17,11.351851
2021-05-18,11.560741
2021-05-19,10.53074
2021-05-20,12.246666
2021-05-21,8.541481
2021-05-22,9.806296
2021-05-23,10.220741
2021-05-24,9.455926
2021-05-25,11.318518
2021-05-26,9.493333
2021-05-27,10.003704
2021-05-28,9.429259
2021-05-29,10.605556
2021-05-30,12.190741
2021-05-31,12.478519
2021-06-01,13.902594
2021-06-02,15.568147
2021-06-03,16.821484
2021-06-04,17.342222
2021-06-05,17.793335
2021-06-06,18.905928
2021-06-07,19.004444
2021-06-08,17.346296
2021-06-09,17.630001
2021-06-10,18.276297
2021-06-11,18.965185
2021-06-12,15.506666
2021-06-13,14.084444
2021-06-14,14.925925
2021-06-15,14.858148
2021-06-16,14.885186
2021-06-17,16.564445
2021-06-18,19.503332
2021-06-19,21.29259
2021-06-20,22.512962
2021-06-21,23.686666
2021-06-22,24.59296
2021-06-23,19.774073
2021-06-24,17.404814
2021-06-25,20.07185
2021-06-26,19.286667
2021-06-27,19.701853
2021-06-28,19.323706
2021-06-29,20.210371
2021-06-30,19.125557
2021-07-01,20.473705
2021-07-02,20.166296
2021-07-03,21.365923
2021-07-04,21.894814
2021-07-05,22.642221
2021-07-06,22.778147
2021-07-07,22.710741
2021-07-08,20.207035
2021-07-09,20.517778
2021-07-10,24.03296
2021-07-11,21.44111
2021-07-12,21.435184
2021-07-13,22.887777
2021-07-14,24.70259
2021-07-15,24.848152
2021-07-16,21.011108
2021-07-17,19.657408
2021-07-18,19.97
2021-07-19,15.766666
2021-07-20,15.663334
2021-07-21,15.035555
2021-07-22,16.99111
2021-07-23,15.917407
2021-07-24,16.555555
2021-07-25,19.474443
2021-07-26,21.596666
2021-07-27,23.611109
2021-07-28,18.943333
2021-07-29,19.559258
2021-07-30,15.835925
2021-07-31,17.356297
2021-08-01,17.202961
2021-08-02,17.429628
2021-08-03,14.572594
2021-08-04,14.176295
2021-08-05,14.327406
2021-08-06,16.972593
2021-08-07,16.172594
2021-08-08,17.60889
2021-08-09,17.86
2021-08-10,17.872221
2021-08-11,16.997038
2021-08-12,17.222221
2021-08-13,17.67111
2021-08-14,17.414074
2021-08-15,14.32148
2021-08-16,15.875183
2021-08-17,16.741854
2021-08-18,14.498519
2021-08-19,14.205186
2021-08-20,14.248518
2021-08-21,14.120741
2021-08-22,13.204073
2021-08-23,11.361481
2021-08-24,10.741111
2021-08-25,12.9388895
2021-08-26,13.20037
2021-08-27,13.332222
2021-08-28,15.727408
2021-08-29,15.678517
2021-08-30,14.152963
2021-08-31,13.60963
2021-09-01,11.565926
2021-09-02,11.006665
2021-09-03,9.722963
2021-09-04,8.077778
2021-09-05,8.512962
2021-09-06,11.328518
2021-09-07,11.444816
2021-09-08,14.108519
2021-09-09,14.694074
2021-09-10,13.252961
2021-09-11,14.300372
2021-09-12,14.122223
2021-09-13,11.526296
2021-09-14,8.848518
2021-09-15,7.607037
2021-09-16,7.656666
2021-09-17,8.111111
2021-09-18,8.282222
2021-09-19,7.995185
2021-09-20,6.7670374
2021-09-21,4.745185
2021-09-22,5.4507403
2021-09-23,8.388888
2021-09-24,7.958889
2021-09-25,9.954814
2021-09-26,8.809259
2021-09-27,8.404075
2021-09-28,9.009259
2021-09-29,8.4374075
2021-09-30,9.06
2021-10-01,10.312222
2021-10-02,10.043331
2021-10-03,10.67185
2021-10-04,11.349257
2021-10-05,10.837776
2021-10-06,11.319261
2021-10-07,11.40074
2021-10-08,11.128887
2021-10-09,11.458888
2021-10-10,11.184074
2021-10-11,9.669629
2021-10-12,7.3066673
2021-10-13,5.4103703
2021-10-14,5.458148
2021-10-15,8.321481
2021-10-16,6.0766664
2021-10-17,4.88963
2021-10-18,3.9962964
2021-10-19,2.0077777
2021-10-20,9.1888895
2021-10-21,9.98037
2021-10-22,4.9792595
2021-10-23,1.2325926
2021-10-24,2.8848145
2021-10-25,8.482223
2021-10-26,8.337037
2021-10-27,7.1881475
2021-10-28,7.9877777
2021-10-29,9.816667
2021-10-30,8.544074
2021-10-31,8.809259
2021-11-01,9.126295
2021-11-02,6.8903694
2021-11-03,6.4770374
2021-11-04,7.0859256
2021-11-05,5.239259
2021-11-06,4.0637035
2021-11-07,1.5166665
2021-11-08,-0.40518516
2021-11-09,-0.038148124
2021-11-10,8.097407
2021-11-11,5.156296
2021-11-12,4.846296
2021-11-13,0.95111114
2021-11-14,-0.49703705
2021-11-15,0.50666666
2021-11-16,5.2677784
2021-11-17,5.22963
2021-11-18,3.8766673
2021-11-19,3.0244443
2021-11-20,3.495926
2021-11-21,-0.16037038
2021-11-22,-2.1525927
2021-11-23,-0.28814813
2021-11-24,2.4844446
2021-11-25,3.3422222
2021-11-26,-3.5292592
2021-11-27,-8.092222
2021-11-28,-7.7159266
2021-11-29,-6.8829627
2021-11-30,-10.228889
2021-12-01,-6.844074
2021-12-02,-7.1662955
2021-12-03,-8.95
2021-12-04,-8.956296
2021-12-05,-15.660371
2021-12-06,-15.590369
2021-12-07,-18.113333
2021-12-08,-15.707778
2021-12-09,-7.0233335
2021-12-10,-2.4129627
2021-12-11,-0.29444444
2021-12-12,-0.039999988
2021-12-13,0.15370367
2021-12-14,2.4066668
2021-12-15,2.624074
2021-12-16,2.8333333
2021-12-17,1.197037
2021-12-18,3.285185
2021-12-19,0.4933333
2021-12-20,-8.001851
2021-12-21,-11.893705
2021-12-22,-12.618148
2021-12-23,-2.091852
2021-12-24,-11.110371
2021-12-25,-9.78926
2021-12-26,-13.248519
2021-12-27,-11.010369
2021-12-28,-4.756296
2021-12-29,-2.6577778
2021-12-30,-0.67851853
2021-12-31,-0.76
