time,BE242
2021-01-01,2.1031249
2021-01-02,3.0849996
2021-01-03,2.611875
2021-01-04,2.330625
2021-01-05,3.18625
2021-01-06,2.4531252
2021-01-07,2.084375
2021-01-08,1.12125
2021-01-09,0.84187496
2021-01-10,2.594375
2021-01-11,4.3099995
2021-01-12,8.65625
2021-01-13,9.610624
2021-01-14,10.294375
2021-01-15,6.611875
2021-01-16,6.674375
2021-01-17,7.1956253
2021-01-18,5.9493747
2021-01-19,9.577499
2021-01-20,10.294374
2021-01-21,8.78875
2021-01-22,6.6243744
2021-01-23,5.823125
2021-01-24,4.1262503
2021-01-25,4.4356246
2021-01-26,3.785625
2021-01-27,9.688126
2021-01-28,12.2775
2021-01-29,11.583125
2021-01-30,10.7143755
2021-01-31,9.946876
2021-02-01,10.965625
2021-02-02,11.634999
2021-02-03,10.231875
2021-02-04,9.461874
2021-02-05,9.126874
2021-02-06,6.6787496
2021-02-07,4.3
2021-02-08,3.0575001
2021-02-09,0.78437495
2021-02-10,0.425
2021-02-11,-2.4499998
2021-02-12,0.713125
2021-02-13,0.71
2021-02-14,5.35125
2021-02-15,10.046875
2021-02-16,10.38875
2021-02-17,10.8949995
2021-02-18,9.55375
2021-02-19,9.251249
2021-02-20,12.893749
2021-02-21,11.168124
2021-02-22,10.2074995
2021-02-23,9.925625
2021-02-24,13.306249
2021-02-25,10.221875
2021-02-26,7.5531254
2021-02-27,6.971875
2021-02-28,6.7193747
2021-03-01,8.27125
2021-03-02,9.5075
2021-03-03,10.936249
2021-03-04,9.624375
2021-03-05,7.32625
2021-03-06,4.4649997
2021-03-07,3.746875
2021-03-08,3.765625
2021-03-09,4.455
2021-03-10,7.005
2021-03-11,10.792499
2021-03-12,8.46875
2021-03-13,8.693749
2021-03-14,7.9049993
2021-03-15,10.800624
2021-03-16,11.715
2021-03-17,9.384375
2021-03-18,6.699374
2021-03-19,9.315625
2021-03-20,6.3156247
2021-03-21,7.044375
2021-03-22,7.293125
2021-03-23,7.15125
2021-03-24,8.548125
2021-03-25,9.137501
