time,EL645
2021-01-01,5.54875
2021-01-02,4.0399995
2021-01-03,4.7037497
2021-01-04,6.77
2021-01-05,6.6762495
2021-01-06,3.86
2021-01-07,6.6049995
2021-01-08,2.2525
2021-01-09,0.73499995
2021-01-10,0.60999995
2021-01-11,0.78875
2021-01-12,1.3325
2021-01-13,1.3712499
2021-01-14,-0.03999999
2021-01-15,-0.7675
2021-01-16,-2.4724998
2021-01-17,-3.7575
2021-01-18,-5.0462494
2021-01-19,-1.4999999
2021-01-20,1.9737499
2021-01-21,2.7287498
2021-01-22,1.6075
2021-01-23,3.78125
2021-01-24,5.1875
2021-01-25,4.125
2021-01-26,1.3299999
2021-01-27,1.245
2021-01-28,0.8562499
2021-01-29,3.7899997
2021-01-30,7.5187497
2021-01-31,3.7075
2021-02-01,3.8062499
2021-02-02,4.5625
2021-02-03,5.12125
2021-02-04,8.53875
2021-02-05,8.04125
2021-02-06,6.21625
2021-02-07,4.78125
2021-02-08,4.7887497
2021-02-09,6.02125
2021-02-10,7.71375
2021-02-11,5.1475
2021-02-12,-4.235
2021-02-13,-7.0037503
2021-02-14,-4.21375
2021-02-15,-1.18
2021-02-16,-1.5
2021-02-17,-1.6187499
2021-02-18,5.7799997
2021-02-19,2.4112499
2021-02-20,1.3912499
2021-02-21,2.555
2021-02-22,3.9699998
2021-02-23,7.88
2021-02-24,7.1862497
2021-02-25,9.157499
2021-02-26,10.53625
2021-02-27,10.49
2021-02-28,6.1362495
2021-03-01,6.2799997
2021-03-02,6.6525
2021-03-03,9.67875
2021-03-04,8.8125
2021-03-05,8.215
2021-03-06,6.3262496
2021-03-07,2.6924999
2021-03-08,3.57875
2021-03-09,2.29
2021-03-10,2.40125
2021-03-11,1.12875
2021-03-12,4.7075005
2021-03-13,6.8175
2021-03-14,7.2124996
2021-03-15,7.0275
2021-03-16,4.7562504
2021-03-17,5.3624997
2021-03-18,4.4174995
2021-03-19,4.1712494
2021-03-20,2.65625
2021-03-21,3.4625
2021-03-22,2.30625
2021-03-23,4.58375
2021-03-24,3.8362498
2021-03-25,3.935
2021-03-26,6.255
2021-03-27,7.84125
2021-03-28,10.1
2021-03-29,9.3275
2021-03-30,9.577499
2021-03-31,9.8425
2021-04-01,11.2387495
2021-04-02,12.66125
2021-04-03,11.31625
2021-04-04,6.9
2021-04-05,7.7425
2021-04-06,7.4949994
2021-04-07,4.6312504
2021-04-08,4.6237497
2021-04-09,5.17375
2021-04-10,7.51375
2021-04-11,9.577499
2021-04-12,14.202499
2021-04-13,12.641249
2021-04-14,6.99
2021-04-15,6.86375
2021-04-16,5.885
2021-04-17,4.96
2021-04-18,6.37875
2021-04-19,8.09125
2021-04-20,9.785
2021-04-21,11.42875
2021-04-22,11.85125
2021-04-23,13.18125
2021-04-24,10.14125
2021-04-25,10.898749
2021-04-26,12.20125
2021-04-27,11.341249
2021-04-28,8.80625
