time,AT335
2021-01-01,1.7616667
2021-01-02,0.58166665
2021-01-03,-0.25833333
2021-01-04,-0.37666664
2021-01-05,-0.09
2021-01-06,-0.20999998
2021-01-07,0.52666664
2021-01-08,0.41499996
2021-01-09,-2.215
2021-01-10,-2.2583334
2021-01-11,-4.67
2021-01-12,-0.68833333
2021-01-13,2.3633332
2021-01-14,2.4799998
2021-01-15,-2.5649998
2021-01-16,-6.0916667
2021-01-17,-0.505
2021-01-18,1.0266666
2021-01-19,0.815
2021-01-20,3.7316666
2021-01-21,7.2900004
2021-01-22,8.118333
2021-01-23,2.8816664
2021-01-24,1.7133332
2021-01-25,1.15
2021-01-26,0.54499996
2021-01-27,-0.20166665
2021-01-28,6.906666
2021-01-29,9.501666
2021-01-30,7.006666
2021-01-31,4.488333
2021-02-01,7.4816666
2021-02-02,9.9383335
2021-02-03,11.301666
2021-02-04,7.1216664
2021-02-05,9.173333
2021-02-06,7.203333
2021-02-07,6.238333
2021-02-08,1.8883333
2021-02-09,-0.6016666
2021-02-10,-4.1416664
2021-02-11,-6.7083325
2021-02-12,-7.56
2021-02-13,-6.845
2021-02-14,-6.28
2021-02-15,-0.80999994
2021-02-16,7.468333
2021-02-17,8.211667
2021-02-18,5.4583335
2021-02-19,9.485001
2021-02-20,9.105
2021-02-21,9.211666
2021-02-22,8.608333
2021-02-23,10.7699995
2021-02-24,12.168334
2021-02-25,11.301666
2021-02-26,8.918333
2021-02-27,6.7666664
2021-02-28,4.306667
2021-03-01,4.7266665
2021-03-02,7.236667
2021-03-03,7.924999
2021-03-04,9.441667
2021-03-05,5.401666
2021-03-06,2.7316666
2021-03-07,4.308333
2021-03-08,3.205
2021-03-09,2.2749999
2021-03-10,5.1949997
2021-03-11,10.693333
2021-03-12,7.5716662
2021-03-13,7.2466664
2021-03-14,4.1566668
2021-03-15,5.1666665
2021-03-16,4.161667
2021-03-17,3.8883333
2021-03-18,2.5366666
2021-03-19,1.2233332
2021-03-20,1.1883333
2021-03-21,1.4483333
2021-03-22,2.7083333
2021-03-23,5.5383334
2021-03-24,7.386666
2021-03-25,8.999999
2021-03-26,9.353333
2021-03-27,9.113333
2021-03-28,7.558333
2021-03-29,11.575
2021-03-30,12.741666
2021-03-31,13.981667
2021-04-01,15.873334
2021-04-02,12.813334
2021-04-03,6.64
2021-04-04,6.3683333
2021-04-05,6.4799995
2021-04-06,0.56333333
2021-04-07,1.67
2021-04-08,5.3316665
2021-04-09,8.403333
2021-04-10,12.685
2021-04-11,12.641666
2021-04-12,4.7333336
2021-04-13,3.375
2021-04-14,3.3916664
2021-04-15,3.6050003
2021-04-16,4.0866666
2021-04-17,5.228333
2021-04-18,7.2883334
2021-04-19,5.438333
2021-04-20,8.608334
2021-04-21,9.803333
2021-04-22,9.419999
2021-04-23,9.735
2021-04-24,11.358334
2021-04-25,11.264999
2021-04-26,11.121667
2021-04-27,10.448334
2021-04-28,11.56
2021-04-29,12.621666
2021-04-30,8.571667
2021-05-01,5.5099998
2021-05-02,8.091666
2021-05-03,8.073333
2021-05-04,11.5199995
2021-05-05,8.885
2021-05-06,8.586666
2021-05-07,9.73
2021-05-08,11.128333
2021-05-09,18.196665
2021-05-10,17.455
2021-05-11,11.66
2021-05-12,12.201667
2021-05-13,10.803333
2021-05-14,10.531666
2021-05-15,10.6449995
2021-05-16,11.236667
2021-05-17,10.864999
2021-05-18,11.591667
2021-05-19,10.136666
2021-05-20,11.821667
2021-05-21,11.53
2021-05-22,12.298332
2021-05-23,12.233333
2021-05-24,12.148334
2021-05-25,9.721666
2021-05-26,11.543334
2021-05-27,12.900001
2021-05-28,12.241666
2021-05-29,15.511665
2021-05-30,14.6466675
2021-05-31,14.825
2021-06-01,16.938334
2021-06-02,18.321667
2021-06-03,20.795
2021-06-04,20.585
2021-06-05,18.696665
2021-06-06,15.443334
2021-06-07,16.845001
2021-06-08,18.388334
2021-06-09,19.478334
2021-06-10,19.143332
2021-06-11,19.915
2021-06-12,20.301666
2021-06-13,19.351667
2021-06-14,19.394999
2021-06-15,20.998333
2021-06-16,22.505
2021-06-17,24.313332
2021-06-18,24.983332
2021-06-19,24.668333
2021-06-20,22.214998
2021-06-21,20.228333
2021-06-22,18.835
2021-06-23,18.631666
2021-06-24,17.515
2021-06-25,17.474998
2021-06-26,18.215002
2021-06-27,19.479998
2021-06-28,21.351667
2021-06-29,17.769999
2021-06-30,15.376666
2021-07-01,16.795
2021-07-02,16.751667
2021-07-03,18.054998
2021-07-04,18.853333
2021-07-05,19.268333
2021-07-06,17.39
2021-07-07,17.91
2021-07-08,17.906666
2021-07-09,18.313334
2021-07-10,18.341665
2021-07-11,18.733332
2021-07-12,18.293333
2021-07-13,16.371666
2021-07-14,15.276666
2021-07-15,16.523333
2021-07-16,18.855001
2021-07-17,18.93
2021-07-18,20.765
2021-07-19,20.761665
