time,ITI16
2021-01-01,0.87200004
2021-01-02,2.5475
2021-01-03,2.6840003
2021-01-04,2.8954997
2021-01-05,2.0509999
2021-01-06,1.0639999
2021-01-07,0.11949996
2021-01-08,-2.157
2021-01-09,-3.027
2021-01-10,-3.4194999
2021-01-11,-4.2575
2021-01-12,-4.1665
2021-01-13,-1.7590001
2021-01-14,-4.1925
2021-01-15,-4.4469995
2021-01-16,-8.519499
2021-01-17,-8.8045
2021-01-18,-12.6775
2021-01-19,-8.415999
2021-01-20,-1.466
2021-01-21,1.9130001
2021-01-22,4.0715
2021-01-23,5.3
2021-01-24,3.873
2021-01-25,-0.9374999
2021-01-26,-2.5045
2021-01-27,-4.5645003
2021-01-28,-4.9575
2021-01-29,-1.5059999
2021-01-30,-0.06049999
2021-01-31,-4.2735
2021-02-01,-7.5410004
2021-02-02,-1.8154999
2021-02-03,1.9134998
2021-02-04,4.4434996
2021-02-05,0.24149999
2021-02-06,-1.7850001
2021-02-07,-4.5304995
2021-02-08,-2.789
2021-02-09,-3.6350002
2021-02-10,-4.2194996
2021-02-11,-7.2935
2021-02-12,-12.961998
2021-02-13,-11.188001
2021-02-14,-6.093499
2021-02-15,-6.262
2021-02-16,-7.4605
2021-02-17,-2.649
2021-02-18,-0.775
2021-02-19,-1.3949999
2021-02-20,2.179
2021-02-21,0.3205
2021-02-22,3.3735
2021-02-23,4.3055
2021-02-24,7.3545
2021-02-25,8.092501
2021-02-26,8.0735
2021-02-27,4.638
2021-02-28,2.9889998
2021-03-01,3.0224998
2021-03-02,3.9765
2021-03-03,5.8219995
2021-03-04,5.1449995
2021-03-05,1.625
2021-03-06,-2.0634997
2021-03-07,-1.0855
2021-03-08,-1.9985001
2021-03-09,-4.087
2021-03-10,-3.1655
2021-03-11,-3.8005004
2021-03-12,3.105
2021-03-13,3.0635
2021-03-14,5.7539997
2021-03-15,2.415
2021-03-16,1.7334999
2021-03-17,1.8564999
2021-03-18,0.21799998
2021-03-19,-2.5709999
2021-03-20,-3.8989995
2021-03-21,-3.3404999
2021-03-22,-0.5255
2021-03-23,0.21949998
2021-03-24,2.4109998
2021-03-25,2.4775002
2021-03-26,4.26
2021-03-27,7.015001
2021-03-28,5.1845
2021-03-29,4.0285
2021-03-30,8.0905
2021-03-31,12.828
2021-04-01,12.437
2021-04-02,7.6784997
2021-04-03,3.3790002
2021-04-04,1.2679999
2021-04-05,3.2055001
2021-04-06,1.5354999
2021-04-07,-1.905
2021-04-08,-0.637
2021-04-09,2.097
2021-04-10,8.182
2021-04-11,8.599001
2021-04-12,12.342501
2021-04-13,5.049
2021-04-14,0.787
2021-04-15,1.1325
2021-04-16,1.1330001
2021-04-17,3.784
2021-04-18,5.4614997
2021-04-19,6.205
2021-04-20,8.216
2021-04-21,7.648999
2021-04-22,8.133499
2021-04-23,3.866
2021-04-24,5.2079997
2021-04-25,4.52
2021-04-26,2.7494998
2021-04-27,4.24
2021-04-28,6.3404994
2021-04-29,9.5815
2021-04-30,12.1795
2021-05-01,12.178999
2021-05-02,13.226999
2021-05-03,7.5160003
2021-05-04,7.576
2021-05-05,11.3845
2021-05-06,7.6979995
2021-05-07,9.270499
2021-05-08,6.56
2021-05-09,8.807
2021-05-10,15.014501
2021-05-11,17.111998
2021-05-12,17.157501
2021-05-13,13.753
2021-05-14,12.011499
2021-05-15,12.5975
2021-05-16,11.964
2021-05-17,11.2445
2021-05-18,10.377
2021-05-19,10.320998
2021-05-20,10.430999
2021-05-21,10.411
2021-05-22,11.7695
2021-05-23,9.7385
2021-05-24,10.923
2021-05-25,13.619499
2021-05-26,11.666499
2021-05-27,12.6955
2021-05-28,12.8685
2021-05-29,10.224001
2021-05-30,9.1035
2021-05-31,10.539499
2021-06-01,9.903999
2021-06-02,10.635
2021-06-03,12.0205
2021-06-04,14.428499
2021-06-05,14.902501
2021-06-06,15.0199995
2021-06-07,15.955
2021-06-08,16.286499
2021-06-09,16.7855
2021-06-10,16.26
2021-06-11,15.9985
2021-06-12,16.751
2021-06-13,14.139499
2021-06-14,13.6835
2021-06-15,14.81
2021-06-16,16.898499
2021-06-17,18.860998
2021-06-18,20.059498
2021-06-19,20.518501
2021-06-20,20.307499
2021-06-21,21.281998
2021-06-22,23.075499
2021-06-23,23.4145
2021-06-24,24.921
2021-06-25,22.370998
2021-06-26,19.330997
2021-06-27,18.220499
2021-06-28,18.989498
