time,FRK26
2021-01-01,1.505
2021-01-02,1.6283332
2021-01-03,1.735
2021-01-04,0.7149999
2021-01-05,0.79833335
2021-01-06,0.086666666
2021-01-07,-0.43499994
2021-01-08,-2.1616666
2021-01-09,-3.5466669
2021-01-10,-3.783333
2021-01-11,-4.9766665
2021-01-12,-4.7116666
2021-01-13,-3.415
2021-01-14,-0.94
2021-01-15,-4.611666
2021-01-16,-5.443333
2021-01-17,-4.6649995
2021-01-18,-3.2399998
2021-01-19,-2.4433334
2021-01-20,0.8166666
2021-01-21,3.5749998
2021-01-22,5.6633334
2021-01-23,3.3550003
2021-01-24,0.16333334
2021-01-25,-2.1433332
2021-01-26,-2.4283333
2021-01-27,-2.7683334
2021-01-28,-1.1083332
2021-01-29,1.7233334
2021-01-30,3.6216667
2021-01-31,-0.13833332
2021-02-01,0.5266667
2021-02-02,3.0449998
2021-02-03,4.8366666
2021-02-04,5.8716664
2021-02-05,6.351667
2021-02-06,6.035
2021-02-07,7.268333
2021-02-08,3.6916666
2021-02-09,4.8033333
2021-02-10,4.2999997
2021-02-11,-2.2683334
2021-02-12,-7.513333
2021-02-13,-7.3899994
2021-02-14,-5.055
2021-02-15,-4.0266666
2021-02-16,-0.06833335
2021-02-17,2.3733332
2021-02-18,3.4516668
2021-02-19,4.25
2021-02-20,5.355
2021-02-21,5.233333
2021-02-22,5.593333
2021-02-23,7.6783333
2021-02-24,8.991667
2021-02-25,8.738334
2021-02-26,8.235
2021-02-27,6.2599998
2021-02-28,2.2533333
2021-03-01,4.863333
2021-03-02,4.16
2021-03-03,4.5983334
2021-03-04,5.411667
2021-03-05,5.2416663
2021-03-06,-0.27500007
2021-03-07,0.21666665
2021-03-08,1.9050001
2021-03-09,2.1316667
2021-03-10,1.6549999
2021-03-11,3.9366667
2021-03-12,5.715
2021-03-13,5.488333
2021-03-14,1.7033333
2021-03-15,1.5016667
2021-03-16,1.9733332
2021-03-17,1.005
2021-03-18,-0.645
2021-03-19,-1.285
2021-03-20,-1.215
2021-03-21,-0.5766666
2021-03-22,1.7316666
2021-03-23,3.2066667
2021-03-24,4.388334
2021-03-25,5.9716663
2021-03-26,6.7749996
2021-03-27,6.3549995
2021-03-28,5.64
2021-03-29,8.985
2021-03-30,11.474999
2021-03-31,12.031666
2021-04-01,12.611667
2021-04-02,12.001666
2021-04-03,6.7166667
2021-04-04,3.9249995
2021-04-05,4.7083335
2021-04-06,-1.3116666
2021-04-07,-2.0416667
2021-04-08,1.8383331
2021-04-09,4.753333
2021-04-10,7.206667
2021-04-11,6.993334
2021-04-12,7.5149994
2021-04-13,1.7983335
2021-04-14,2.3
2021-04-15,2.8549995
2021-04-16,3.845
2021-04-17,5.0733333
2021-04-18,5.28
2021-04-19,5.683333
2021-04-20,5.7766666
2021-04-21,7.136667
2021-04-22,8.241667
2021-04-23,9.298333
2021-04-24,9.93
2021-04-25,11.101666
2021-04-26,6.3283334
2021-04-27,5.67
2021-04-28,8.921666
2021-04-29,10.7300005
2021-04-30,12.454999
2021-05-01,13.389999
2021-05-02,9.083333
2021-05-03,7.1866665
2021-05-04,8.84
2021-05-05,9.416667
2021-05-06,6.2999997
2021-05-07,9.306666
2021-05-08,9.415
2021-05-09,13.013333
2021-05-10,14.514999
2021-05-11,14.758334
2021-05-12,10.863334
2021-05-13,10.64
2021-05-14,10.386666
2021-05-15,10.751666
2021-05-16,11.723332
2021-05-17,9.491666
2021-05-18,11.610001
2021-05-19,7.4216666
2021-05-20,10.303333
2021-05-21,11.403333
2021-05-22,11.056666
2021-05-23,10.938333
2021-05-24,8.91
2021-05-25,9.556666
2021-05-26,11.578334
2021-05-27,12.736667
2021-05-28,13.326667
2021-05-29,12.285
2021-05-30,11.533333
2021-05-31,11.968333
2021-06-01,14.006665
2021-06-02,14.7283325
2021-06-03,16.585
2021-06-04,18.203333
2021-06-05,18.31
2021-06-06,16.041666
2021-06-07,16.001665
2021-06-08,17.388334
2021-06-09,18.225
2021-06-10,16.88
2021-06-11,16.755
2021-06-12,19.25
2021-06-13,19.516666
2021-06-14,16.601667
2021-06-15,18.261665
2021-06-16,20.106667
2021-06-17,20.966667
2021-06-18,20.59
2021-06-19,22.4
2021-06-20,22.511665
