time,BG323
2021-01-01,0.19142859
2021-01-02,-0.40857142
2021-01-03,-0.18285714
2021-01-04,-0.70142853
2021-01-05,-1.4414285
2021-01-06,-0.7521429
2021-01-07,-1.9671428
2021-01-08,-2.760714
2021-01-09,-1.9021428
2021-01-10,-0.057142857
2021-01-11,-0.7235714
2021-01-12,-1.0921428
2021-01-13,0.275
2021-01-14,-0.121428594
2021-01-15,0.20357142
2021-01-16,0.28857142
2021-01-17,0.25285715
2021-01-18,1.9842856
2021-01-19,2.3692856
2021-01-20,5.4864283
2021-01-21,7.740714
2021-01-22,5.409286
2021-01-23,5.9564285
2021-01-24,5.9900002
2021-01-25,6.5407143
2021-01-26,7.921428
2021-01-27,11.732144
2021-01-28,10.766427
2021-01-29,11.047143
2021-01-30,7.173571
2021-01-31,8.377143
2021-02-01,9.728572
2021-02-02,8.983571
2021-02-03,8.542143
2021-02-04,7.3692856
2021-02-05,8.218572
2021-02-06,4.2435713
2021-02-07,2.4085715
2021-02-08,5.4392858
2021-02-09,4.36
2021-02-10,5.7528567
2021-02-11,8.583571
2021-02-12,7.7378573
2021-02-13,6.821429
2021-02-14,7.5285716
2021-02-15,9.907142
2021-02-16,8.712857
2021-02-17,8.903571
2021-02-18,9.377858
2021-02-19,9.792143
2021-02-20,10.5035715
2021-02-21,7.2835717
2021-02-22,4.672143
2021-02-23,6.770714
2021-02-24,10.077857
2021-02-25,8.212142
2021-02-26,9.227858
2021-02-27,8.466429
2021-02-28,5.4064283
2021-03-01,6.725
2021-03-02,8.447858
2021-03-03,8.937857
2021-03-04,8.758571
2021-03-05,8.235001
2021-03-06,6.3314285
2021-03-07,6.2678576
2021-03-08,3.9499996
2021-03-09,2.682857
2021-03-10,5.212857
2021-03-11,9.846428
2021-03-12,6.6264277
2021-03-13,6.1507144
2021-03-14,6.0092854
2021-03-15,6.5964284
2021-03-16,7.2171426
2021-03-17,8.266429
2021-03-18,4.3564286
2021-03-19,5.0571427
2021-03-20,3.044286
2021-03-21,4.382857
2021-03-22,5.905
2021-03-23,7.6949997
2021-03-24,9.262143
2021-03-25,9.536428
2021-03-26,9.215714
2021-03-27,8.116428
2021-03-28,10.365714
2021-03-29,13.5
2021-03-30,14.395714
2021-03-31,15.672856
2021-04-01,15.399284
2021-04-02,12.267143
2021-04-03,9.675
2021-04-04,7.862857
2021-04-05,9.502856
2021-04-06,7.98
2021-04-07,6.646428
2021-04-08,9.519286
2021-04-09,9.546428
2021-04-10,10.955713
2021-04-11,5.3307147
2021-04-12,4.803572
2021-04-13,5.937857
2021-04-14,10.464999
2021-04-15,8.356429
2021-04-16,5.348572
2021-04-17,4.3428574
2021-04-18,6.562143
2021-04-19,10.043571
2021-04-20,10.296428
2021-04-21,9.737856
2021-04-22,10.554286
2021-04-23,12.040713
2021-04-24,13.45357
2021-04-25,11.890715
2021-04-26,11.644286
2021-04-27,9.962142
2021-04-28,9.232857
2021-04-29,7.7449994
2021-04-30,7.635714
2021-05-01,7.3285713
2021-05-02,7.2364287
2021-05-03,9.219999
2021-05-04,10.872856
2021-05-05,11.522142
2021-05-06,13.792856
2021-05-07,14.826428
2021-05-08,16.12
2021-05-09,11.020714
2021-05-10,8.875714
2021-05-11,7.795714
2021-05-12,10.562858
2021-05-13,9.502143
2021-05-14,9.956429
2021-05-15,13.262143
2021-05-16,12.844999
2021-05-17,12.227143
2021-05-18,12.947144
2021-05-19,10.565714
2021-05-20,14.589998
2021-05-21,13.609285
2021-05-22,9.470714
2021-05-23,10.207856
2021-05-24,12.326428
2021-05-25,10.825714
2021-05-26,13.941428
2021-05-27,15.737857
2021-05-28,17.924286
2021-05-29,17.79357
2021-05-30,17.787142
2021-05-31,19.839998
2021-06-01,17.105715
2021-06-02,15.504285
2021-06-03,15.242857
2021-06-04,13.671427
2021-06-05,14.410001
2021-06-06,15.957144
2021-06-07,17.176426
2021-06-08,19.100714
2021-06-09,18.683573
2021-06-10,19.21857
2021-06-11,19.417858
2021-06-12,19.604288
2021-06-13,21.17571
2021-06-14,21.209286
2021-06-15,20.967855
2021-06-16,19.796429
2021-06-17,14.702143
2021-06-18,15.553572
2021-06-19,14.817857
2021-06-20,14.205
2021-06-21,13.405714
2021-06-22,13.126429
2021-06-23,12.762143
2021-06-24,14.405714
2021-06-25,17.905
2021-06-26,19.089285
2021-06-27,15.690001
2021-06-28,14.117142
2021-06-29,15.755713
2021-06-30,17.753572
2021-07-01,20.13071
2021-07-02,20.308573
2021-07-03,19.647142
2021-07-04,18.557142
2021-07-05,20.384287
2021-07-06,16.285
2021-07-07,14.558571
2021-07-08,15.232858
2021-07-09,18.762857
2021-07-10,20.585712
2021-07-11,22.276428
2021-07-12,14.709285
2021-07-13,14.3878565
2021-07-14,15.359284
2021-07-15,17.466427
2021-07-16,19.121428
