time,EL412
2021-01-01,2.6614287
2021-01-02,4.127143
2021-01-03,5.301429
2021-01-04,4.801429
2021-01-05,4.5414286
2021-01-06,3.3928568
2021-01-07,1.2285715
2021-01-08,0.9771428
2021-01-09,0.08571429
2021-01-10,-0.56
2021-01-11,-0.8614286
2021-01-12,-2.24
2021-01-13,0.61571425
2021-01-14,0.3385714
2021-01-15,-0.32
2021-01-16,-1.3814285
2021-01-17,-2.3442857
2021-01-18,-2.4185715
2021-01-19,1.8557142
2021-01-20,6.341428
2021-01-21,7.9385715
2021-01-22,10.325714
2021-01-23,7.7414284
2021-01-24,3.3942854
2021-01-25,1.5828571
2021-01-26,0.89857143
2021-01-27,0.83285713
2021-01-28,1.7057143
2021-01-29,5.0157137
2021-01-30,5.922857
2021-01-31,-0.39000002
2021-02-01,-0.6571428
2021-02-02,0.3642857
2021-02-03,6.6328573
2021-02-04,10.195714
2021-02-05,8.38
2021-02-06,5.5242853
2021-02-07,7.472857
2021-02-08,4.6657143
2021-02-09,2.25
2021-02-10,2.51
2021-02-11,-3.2328572
2021-02-12,-5.1171427
2021-02-13,-4.9057145
2021-02-14,-1.9885712
2021-02-15,-2.1885715
2021-02-16,1.4628571
2021-02-17,4.302857
2021-02-18,5.8142858
2021-02-19,6.428571
2021-02-20,5.1671424
2021-02-21,6.365714
2021-02-22,9.104285
2021-02-23,7.932857
2021-02-24,10.732857
2021-02-25,11.577143
2021-02-26,10.918571
2021-02-27,7.988571
2021-02-28,5.1214285
2021-03-01,4.8742857
2021-03-02,5.3042855
2021-03-03,6.9257135
2021-03-04,8.785714
2021-03-05,7.028571
2021-03-06,2.165714
2021-03-07,2.0157142
2021-03-08,4.265714
2021-03-09,3.4514287
2021-03-10,2.8842854
2021-03-11,4.2014284
2021-03-12,9.031428
2021-03-13,8.962857
2021-03-14,7.3414283
2021-03-15,6.108571
2021-03-16,5.4
2021-03-17,4.801429
2021-03-18,4.15
2021-03-19,1.8785714
2021-03-20,1.2842857
2021-03-21,0.7214285
2021-03-22,4.1257143
2021-03-23,5.0785713
2021-03-24,6.8142858
2021-03-25,6.977143
2021-03-26,9.78
2021-03-27,12.102857
2021-03-28,9.047143
2021-03-29,11.28
2021-03-30,15.9728565
2021-03-31,15.088571
2021-04-01,16.187143
2021-04-02,14.86
2021-04-03,8.851428
2021-04-04,5.671428
2021-04-05,8.190001
2021-04-06,3.0142856
2021-04-07,1.5014285
2021-04-08,4.304286
2021-04-09,7.0314283
2021-04-10,11.037142
2021-04-11,12.775714
2021-04-12,12.19
2021-04-13,4.151428
2021-04-14,5.2571425
2021-04-15,5.0042853
2021-04-16,5.547143
2021-04-17,6.64
2021-04-18,7.465714
2021-04-19,8.134285
2021-04-20,9.538571
2021-04-21,10.727142
2021-04-22,11.691428
2021-04-23,9.895714
2021-04-24,10.514285
2021-04-25,11.274284
2021-04-26,7.4914284
2021-04-27,6.8185716
2021-04-28,10.002856
2021-04-29,15.370001
2021-04-30,17.041428
2021-05-01,18.558573
2021-05-02,16.424286
2021-05-03,11.155714
2021-05-04,12.991429
2021-05-05,14.031427
2021-05-06,10.029999
2021-05-07,9.938571
2021-05-08,9.694284
2021-05-09,14.697143
2021-05-10,18.151428
2021-05-11,20.648571
2021-05-12,16.114285
2021-05-13,14.284286
2021-05-14,14.477143
2021-05-15,14.917142
2021-05-16,16.125713
2021-05-17,13.448571
2021-05-18,14.134284
2021-05-19,11.577142
2021-05-20,13.42
2021-05-21,14.102858
2021-05-22,15.2
2021-05-23,13.154286
2021-05-24,11.297143
2021-05-25,12.385714
2021-05-26,13.205714
2021-05-27,14.07
2021-05-28,14.254287
2021-05-29,13.667143
2021-05-30,12.624285
2021-05-31,13.982858
2021-06-01,14.457143
2021-06-02,15.341429
2021-06-03,16.444286
2021-06-04,19.645716
2021-06-05,21.06714
2021-06-06,19.864286
2021-06-07,20.439999
2021-06-08,20.741428
2021-06-09,21.91
2021-06-10,21.254284
2021-06-11,20.008572
2021-06-12,20.757141
2021-06-13,19.355713
2021-06-14,16.304285
2021-06-15,18.065714
2021-06-16,21.697142
2021-06-17,22.16
2021-06-18,23.04857
2021-06-19,24.429998
2021-06-20,25.872858
2021-06-21,26.655714
2021-06-22,26.309998
2021-06-23,26.584286
2021-06-24,27.821426
2021-06-25,24.112856
2021-06-26,22.005713
2021-06-27,23.325714
2021-06-28,25.321428
2021-06-29,26.607143
2021-06-30,23.537142
2021-07-01,19.087141
2021-07-02,18.941427
2021-07-03,20.86
2021-07-04,20.451427
2021-07-05,21.074284
2021-07-06,23.808573
2021-07-07,26.619997
2021-07-08,27.895712
2021-07-09,26.112856
2021-07-10,23.334286
2021-07-11,22.582855
2021-07-12,23.345713
2021-07-13,26.235714
