time,DEA36
2021-01-01,9.264999
2021-01-02,11.055
2021-01-03,8.84
2021-01-04,6.5375004
2021-01-05,4.4975
2021-01-06,6.3
2021-01-07,8.29
2021-01-08,10.747499
2021-01-09,11.0525
2021-01-10,10.225
2021-01-11,10.237499
2021-01-12,9.3475
2021-01-13,11.755
2021-01-14,10.664999
2021-01-15,10.17
2021-01-16,9.0925
2021-01-17,9.5125
2021-01-18,9.702499
2021-01-19,10.04
2021-01-20,11.8775
2021-01-21,12.1675
2021-01-22,13.005
2021-01-23,11.445
2021-01-24,11.559999
2021-01-25,12.2425
2021-01-26,9.7875
2021-01-27,8.91
2021-01-28,9.559999
2021-01-29,11.99
2021-01-30,9.622499
2021-01-31,7.545
2021-02-01,12.6875
2021-02-02,13.9775
2021-02-03,15.789999
2021-02-04,14.357499
2021-02-05,14.8525
2021-02-06,13.0525
2021-02-07,9.9825
2021-02-08,8.37
2021-02-09,11.1
2021-02-10,12.227499
2021-02-11,17.245
2021-02-12,13.78
2021-02-13,9.459999
2021-02-14,4.5824995
2021-02-15,5.625
2021-02-16,7.6524997
2021-02-17,10.28
2021-02-18,10.715
2021-02-19,10.37
2021-02-20,12.122499
2021-02-21,12.109999
2021-02-22,13.174999
2021-02-23,13.6925
2021-02-24,14.847499
2021-02-25,13.9675
2021-02-26,12.4225
2021-02-27,12.175
2021-02-28,11.772499
2021-03-01,8.615
2021-03-02,8.7775
2021-03-03,11.652499
2021-03-04,7.8075
2021-03-05,8.51
2021-03-06,9.4825
2021-03-07,9.2625
2021-03-08,10.5425
2021-03-09,11.0
2021-03-10,10.92
2021-03-11,10.4925
2021-03-12,12.489999
2021-03-13,12.745
2021-03-14,12.0425
2021-03-15,12.057499
2021-03-16,12.52
2021-03-17,9.785
2021-03-18,9.045
2021-03-19,6.5099998
2021-03-20,7.285
2021-03-21,9.78
2021-03-22,10.744999
2021-03-23,9.545
2021-03-24,9.8324995
2021-03-25,10.785
2021-03-26,12.895
2021-03-27,12.322499
2021-03-28,11.29
2021-03-29,12.735001
2021-03-30,12.4775
2021-03-31,13.545
2021-04-01,15.945
2021-04-02,13.48
2021-04-03,16.67
2021-04-04,14.96
2021-04-05,13.319999
2021-04-06,12.774999
2021-04-07,10.384999
2021-04-08,8.86
2021-04-09,10.3875
2021-04-10,9.7675
2021-04-11,12.6175
2021-04-12,11.9325
2021-04-13,12.0625
2021-04-14,11.6475
2021-04-15,11.16
2021-04-16,12.369999
2021-04-17,10.3875
2021-04-18,11.835
2021-04-19,11.237499
2021-04-20,11.6925
2021-04-21,12.545
2021-04-22,10.129999
2021-04-23,11.62
2021-04-24,12.4625
2021-04-25,12.6425
2021-04-26,13.514999
2021-04-27,14.235
2021-04-28,15.075
2021-04-29,16.89
2021-04-30,18.2075
2021-05-01,14.5425
2021-05-02,13.7575
2021-05-03,13.3375
2021-05-04,13.4775
2021-05-05,14.032499
2021-05-06,16.0325
2021-05-07,17.045
2021-05-08,14.6875
2021-05-09,16.2375
2021-05-10,16.814999
2021-05-11,14.55
2021-05-12,15.41
2021-05-13,16.307499
2021-05-14,13.467501
2021-05-15,13.549999
2021-05-16,17.795
2021-05-17,17.48
2021-05-18,16.3475
2021-05-19,16.2325
2021-05-20,16.135
2021-05-21,15.769999
2021-05-22,16.0125
2021-05-23,18.0525
2021-05-24,17.85
2021-05-25,15.67
2021-05-26,16.6925
2021-05-27,15.58
2021-05-28,16.6325
2021-05-29,16.949999
2021-05-30,17.2725
2021-05-31,17.039999
2021-06-01,16.9975
2021-06-02,18.855
2021-06-03,17.6575
2021-06-04,20.1725
2021-06-05,21.2225
2021-06-06,21.4525
2021-06-07,18.119999
2021-06-08,16.855
2021-06-09,18.9025
2021-06-10,19.255
2021-06-11,20.455
2021-06-12,21.939999
2021-06-13,21.135
2021-06-14,24.255
2021-06-15,24.187498
2021-06-16,22.2475
2021-06-17,22.330002
2021-06-18,22.369999
2021-06-19,21.745
2021-06-20,24.232498
2021-06-21,23.87
2021-06-22,21.9375
2021-06-23,21.8275
2021-06-24,22.32
2021-06-25,22.759998
2021-06-26,22.015001
2021-06-27,24.307499
2021-06-28,26.27
2021-06-29,25.18
2021-06-30,22.59
2021-07-01,22.5775
2021-07-02,20.8675
2021-07-03,22.3025
2021-07-04,21.17
2021-07-05,21.8725
2021-07-06,24.882498
2021-07-07,25.844997
2021-07-08,25.6525
2021-07-09,22.77
2021-07-10,22.3925
2021-07-11,22.04
2021-07-12,23.8125
2021-07-13,23.220001
2021-07-14,20.307499
2021-07-15,21.815
2021-07-16,20.832499
2021-07-17,22.3975
2021-07-18,23.375
2021-07-19,23.205
2021-07-20,23.795
2021-07-21,24.1625
2021-07-22,24.41
2021-07-23,24.377499
2021-07-24,27.0175
2021-07-25,27.369999
2021-07-26,25.484999
2021-07-27,24.669998
2021-07-28,25.2725
2021-07-29,24.25
2021-07-30,26.044998
2021-07-31,27.842499
2021-08-01,24.31
2021-08-02,22.9375
2021-08-03,23.795
2021-08-04,25.07
2021-08-05,22.6875
2021-08-06,23.6425
2021-08-07,25.2275
2021-08-08,24.8825
2021-08-09,24.654999
2021-08-10,24.725
2021-08-11,25.25
2021-08-12,26.349998
2021-08-13,25.842499
2021-08-14,25.385
2021-08-15,25.81
2021-08-16,26.342499
2021-08-17,25.5675
2021-08-18,24.375
2021-08-19,23.469997
2021-08-20,22.319998
2021-08-21,23.882502
2021-08-22,24.905
2021-08-23,23.8275
2021-08-24,23.142498
2021-08-25,21.2075
2021-08-26,23.83
2021-08-27,23.05
2021-08-28,22.4775
2021-08-29,22.9425
2021-08-30,21.47
2021-08-31,20.880001
2021-09-01,23.785
2021-09-02,24.539999
2021-09-03,23.3725
2021-09-04,22.115
2021-09-05,22.609999
2021-09-06,22.235
2021-09-07,23.199999
2021-09-08,23.932499
2021-09-09,24.210001
2021-09-10,23.994999
2021-09-11,24.492498
2021-09-12,23.502499
2021-09-13,21.935001
2021-09-14,23.4375
2021-09-15,25.7025
2021-09-16,23.48
2021-09-17,22.6925
2021-09-18,24.935
2021-09-19,22.17
2021-09-20,21.39
2021-09-21,20.3225
2021-09-22,21.6
2021-09-23,23.45
2021-09-24,21.8975
2021-09-25,23.4925
2021-09-26,21.84
2021-09-27,21.1225
2021-09-28,22.605
2021-09-29,22.795
2021-09-30,23.9475
2021-10-01,22.067497
2021-10-02,20.855
2021-10-03,22.8125
2021-10-04,21.0325
2021-10-05,19.7375
2021-10-06,19.8325
2021-10-07,19.6275
2021-10-08,17.635
2021-10-09,17.2775
2021-10-10,17.359999
2021-10-11,16.715
2021-10-12,18.087502
2021-10-13,17.47
2021-10-14,15.912499
2021-10-15,17.1875
2021-10-16,14.4
2021-10-17,15.927499
2021-10-18,16.6025
2021-10-19,17.5825
2021-10-20,16.4225
2021-10-21,17.2
2021-10-22,19.3125
2021-10-23,18.435
2021-10-24,19.142502
2021-10-25,18.5575
2021-10-26,16.4225
2021-10-27,17.574999
2021-10-28,16.592499
2021-10-29,17.84
2021-10-30,16.119999
2021-10-31,17.5775
2021-11-01,17.5475
2021-11-02,17.32
2021-11-03,17.2775
2021-11-04,14.7425
2021-11-05,12.327499
