time,BE336
2021-01-01,-4.987717
2021-01-02,-4.9232607
2021-01-03,-7.5010867
2021-01-04,-7.976847
2021-01-05,-8.246847
2021-01-06,-9.4582615
2021-01-07,-10.613805
2021-01-08,-10.983044
2021-01-09,-5.8679347
2021-01-10,-4.5620656
2021-01-11,-7.4883695
2021-01-12,-5.458478
2021-01-13,-8.448152
2021-01-14,-11.307935
2021-01-15,-11.442609
2021-01-16,-9.833913
2021-01-17,-3.0024998
2021-01-18,-1.3394564
2021-01-19,-2.8505435
2021-01-20,-2.7466302
2021-01-21,-0.5327174
2021-01-22,-1.2906522
2021-01-23,-2.352065
2021-01-24,-6.100435
2021-01-25,-9.709674
2021-01-26,-6.5302176
2021-01-27,-11.499456
2021-01-28,-10.915978
2021-01-29,-9.049457
2021-01-30,-5.6342387
2021-01-31,-6.1885867
2021-02-01,-11.840651
2021-02-02,-11.932282
2021-02-03,-14.059674
2021-02-04,-15.268586
2021-02-05,-13.326413
2021-02-06,-13.022933
2021-02-07,-13.381086
2021-02-08,-12.829674
2021-02-09,-13.30663
2021-02-10,-12.00413
2021-02-11,-13.751522
2021-02-12,-14.232934
2021-02-13,-13.506304
2021-02-14,-9.393695
2021-02-15,-2.7795653
2021-02-16,-1.9477174
2021-02-17,-2.8323913
2021-02-18,-0.9248913
2021-02-19,0.74695647
2021-02-20,2.4480436
2021-02-21,4.2
2021-02-22,2.920326
2021-02-23,2.1175
2021-02-24,3.7336957
2021-02-25,2.6552172
2021-02-26,1.3807609
2021-02-27,2.2383697
2021-02-28,1.3743478
2021-03-01,1.4348912
2021-03-02,1.1309782
2021-03-03,-0.41250005
2021-03-04,-5.091087
2021-03-05,-3.962065
2021-03-06,-1.0884782
2021-03-07,-5.3595653
2021-03-08,-6.2443476
2021-03-09,-3.6030436
2021-03-10,-2.8463044
2021-03-11,-1.1352174
2021-03-12,-1.6744566
2021-03-13,-2.1422825
2021-03-14,-2.303913
2021-03-15,-3.1541305
2021-03-16,-4.166739
2021-03-17,-4.458261
2021-03-18,-1.3318478
2021-03-19,-1.2715217
2021-03-20,0.55989134
2021-03-21,-2.2371738
2021-03-22,0.82336956
2021-03-23,2.8652174
2021-03-24,0.88391304
2021-03-25,0.16326088
2021-03-26,1.9236956
2021-03-27,-0.32608697
2021-03-28,-0.0491304
2021-03-29,2.4047825
2021-03-30,1.8878262
2021-03-31,0.8591304
2021-04-01,-1.2433696
2021-04-02,-0.61565214
2021-04-03,-0.6727173
2021-04-04,-0.87945646
2021-04-05,-5.4598913
2021-04-06,-3.4444566
2021-04-07,-2.9241307
2021-04-08,-4.406195
2021-04-09,-3.419891
2021-04-10,-3.890217
2021-04-11,-3.8851087
2021-04-12,-1.7844565
2021-04-13,-2.538913
2021-04-14,-2.3466303
2021-04-15,-2.0336957
2021-04-16,-0.9222825
2021-04-17,0.88717383
2021-04-18,3.866087
2021-04-19,4.875326
2021-04-20,3.4215217
2021-04-21,-0.8360869
2021-04-22,-1.3146739
2021-04-23,-1.4376088
2021-04-24,-2.3398912
2021-04-25,-2.4971738
2021-04-26,-1.8826087
2021-04-27,-0.7689131
2021-04-28,-0.6283695
2021-04-29,-0.48576087
2021-04-30,-0.26141307
2021-05-01,0.32076085
2021-05-02,0.5432609
2021-05-03,-0.43913037
2021-05-04,0.36728263
2021-05-05,1.8933694
2021-05-06,0.13239135
2021-05-07,0.17043474
2021-05-08,0.09195651
2021-05-09,2.5083694
2021-05-10,5.6582613
2021-05-11,7.370109
2021-05-12,6.508913
2021-05-13,7.8656526
2021-05-14,9.299021
2021-05-15,8.459239
2021-05-16,4.869457
2021-05-17,5.840652
2021-05-18,4.00913
2021-05-19,4.1615214
2021-05-20,3.6336956
2021-05-21,4.5364127
2021-05-22,6.8304353
2021-05-23,6.612717
2021-05-24,6.219348
2021-05-25,6.851195
2021-05-26,8.569346
2021-05-27,8.377717
2021-05-28,9.735217
2021-05-29,11.821523
2021-05-30,12.419021
2021-05-31,13.483478
2021-06-01,13.37652
2021-06-02,12.828804
2021-06-03,13.078913
2021-06-04,12.031738
2021-06-05,12.451304
2021-06-06,10.892935
2021-06-07,11.688153
2021-06-08,11.412826
2021-06-09,11.596194
2021-06-10,10.713043
2021-06-11,10.279782
2021-06-12,5.3461957
2021-06-13,5.70163
2021-06-14,6.3761954
2021-06-15,5.0728264
2021-06-16,6.9703264
2021-06-17,10.388913
2021-06-18,8.683587
2021-06-19,7.8674994
2021-06-20,9.405108
2021-06-21,8.339129
2021-06-22,10.274021
2021-06-23,10.898043
2021-06-24,11.991412
2021-06-25,13.039565
2021-06-26,13.00413
2021-06-27,12.038479
2021-06-28,12.096629
2021-06-29,12.271195
2021-06-30,14.375108
2021-07-01,15.528913
