time,DE71B
2021-01-01,1.0975
2021-01-02,2.12
2021-01-03,3.7949998
2021-01-04,3.6299999
2021-01-05,4.06
2021-01-06,3.195
2021-01-07,2.88
2021-01-08,1.53
2021-01-09,0.7025
2021-01-10,0.9825
2021-01-11,-0.6425
2021-01-12,-0.53749996
2021-01-13,1.8174999
2021-01-14,1.52
2021-01-15,2.2925
2021-01-16,0.6425
2021-01-17,0.86499995
2021-01-18,-1.4575
2021-01-19,-1.5474999
2021-01-20,0.895
2021-01-21,2.5500002
2021-01-22,3.6425
2021-01-23,5.87
2021-01-24,3.165
2021-01-25,2.1
2021-01-26,3.3725
2021-01-27,1.05
2021-01-28,2.675
2021-01-29,1.8074999
2021-01-30,4.9624996
2021-01-31,6.6175
2021-02-01,4.7174997
2021-02-02,3.355
2021-02-03,4.545
2021-02-04,7.2875
2021-02-05,8.2275
2021-02-06,8.915
2021-02-07,8.42
2021-02-08,8.752501
2021-02-09,8.205
2021-02-10,7.9424996
2021-02-11,6.4224997
2021-02-12,2.36
2021-02-13,-0.325
2021-02-14,-0.10749999
2021-02-15,1.04
2021-02-16,4.2875
2021-02-17,7.855
2021-02-18,7.2675
2021-02-19,8.4125
2021-02-20,8.7699995
2021-02-21,8.53
2021-02-22,7.5875
2021-02-23,8.5075
2021-02-24,10.372499
2021-02-25,10.4075
2021-02-26,10.335
2021-02-27,10.23
2021-02-28,8.1625
2021-03-01,6.7199993
2021-03-02,7.6274996
2021-03-03,7.6075
2021-03-04,7.7999997
2021-03-05,10.535
2021-03-06,7.415
2021-03-07,5.575
2021-03-08,6.0775
2021-03-09,7.45
2021-03-10,7.64
2021-03-11,7.2799997
2021-03-12,10.615
2021-03-13,9.3025
2021-03-14,8.985001
2021-03-15,8.657499
2021-03-16,9.8425
2021-03-17,8.8775
2021-03-18,6.4874997
2021-03-19,4.9700003
2021-03-20,4.5725
2021-03-21,4.35
2021-03-22,6.865
2021-03-23,7.6724997
2021-03-24,8.912499
2021-03-25,10.567499
2021-03-26,11.782499
2021-03-27,11.74
2021-03-28,12.36
2021-03-29,13.6875
2021-03-30,14.789999
2021-03-31,15.6675
2021-04-01,16.8375
2021-04-02,17.375
2021-04-03,13.27
2021-04-04,10.259999
2021-04-05,10.2875
2021-04-06,7.3475
2021-04-07,5.6124997
2021-04-08,8.127501
2021-04-09,9.71
2021-04-10,10.6925
2021-04-11,9.852499
2021-04-12,10.4325
2021-04-13,9.065001
2021-04-14,8.2675
2021-04-15,7.6175003
2021-04-16,8.1725
2021-04-17,8.6525
2021-04-18,9.974999
2021-04-19,10.965
2021-04-20,12.215
2021-04-21,12.872499
2021-04-22,13.469999
2021-04-23,14.049999
2021-04-24,15.0075
2021-04-25,16.605
2021-04-26,13.622499
2021-04-27,12.247499
2021-04-28,14.7725
