time,BG412
2021-01-01,1.9333333
2021-01-02,3.3166668
2021-01-03,2.4233334
2021-01-04,1.6066667
2021-01-05,1.9866666
2021-01-06,1.2766666
2021-01-07,0.69
2021-01-08,0.73999995
2021-01-09,0.86999995
2021-01-10,1.77
2021-01-11,2.4033332
2021-01-12,4.133333
2021-01-13,2.3133333
2021-01-14,0.7533333
2021-01-15,-0.38666666
2021-01-16,-0.10333333
2021-01-17,-0.25666666
2021-01-18,4.1733336
2021-01-19,6.1866665
2021-01-20,8.216666
2021-01-21,7.81
2021-01-22,4.97
2021-01-23,2.5933332
2021-01-24,1.6766666
2021-01-25,-0.013333331
2021-01-26,1.6666666
2021-01-27,2.2833333
2021-01-28,2.8533332
2021-01-29,3.3433332
2021-01-30,-1.3100001
2021-01-31,-3.53
2021-02-01,-0.92666656
2021-02-02,1.1033334
2021-02-03,6.853333
2021-02-04,5.7000003
2021-02-05,2.5133333
2021-02-06,-0.43666664
2021-02-07,-5.5499997
2021-02-08,-7.3566666
2021-02-09,-9.88
2021-02-10,-6.7966666
2021-02-11,-7.1166663
2021-02-12,-9.533333
2021-02-13,-11.14
2021-02-14,-6.626667
2021-02-15,0.82333326
2021-02-16,4.6633334
2021-02-17,7.476667
2021-02-18,8.123333
2021-02-19,7.5099998
2021-02-20,10.673332
2021-02-21,11.093333
2021-02-22,10.22
2021-02-23,12.986667
2021-02-24,13.87
2021-02-25,12.06
2021-02-26,6.853333
2021-02-27,5.0633335
2021-02-28,2.8433335
2021-03-01,3.7633333
2021-03-02,4.4666667
2021-03-03,6.506666
2021-03-04,3.0966666
2021-03-05,1.0533333
2021-03-06,1.79
2021-03-07,2.03
2021-03-08,3.2733333
2021-03-09,2.7866666
2021-03-10,5.463333
2021-03-11,8.253333
2021-03-12,6.4166665
2021-03-13,6.103333
2021-03-14,5.7233334
2021-03-15,5.0833335
2021-03-16,4.5733333
2021-03-17,3.4966667
2021-03-18,2.2333333
2021-03-19,2.2
2021-03-20,1.8766667
2021-03-21,5.5799994
2021-03-22,5.6
2021-03-23,6.6066666
2021-03-24,7.523333
2021-03-25,7.986666
2021-03-26,10.54
2021-03-27,6.4666667
2021-03-28,8.596667
2021-03-29,13.463333
2021-03-30,13.236667
2021-03-31,14.173333
2021-04-01,10.309999
2021-04-02,5.103333
2021-04-03,6.2433333
2021-04-04,5.443333
2021-04-05,2.92
2021-04-06,1.2866668
2021-04-07,2.01
2021-04-08,3.4766667
2021-04-09,7.3033333
2021-04-10,6.33
2021-04-11,5.9233336
2021-04-12,3.5766666
2021-04-13,3.7866666
2021-04-14,2.7966664
2021-04-15,3.9066665
2021-04-16,7.0766664
2021-04-17,6.5099998
2021-04-18,9.123333
2021-04-19,9.973332
2021-04-20,10.793334
2021-04-21,7.9666667
2021-04-22,6.97
2021-04-23,7.6800003
2021-04-24,6.276666
2021-04-25,7.1733336
2021-04-26,6.403333
2021-04-27,7.7566667
2021-04-28,10.876667
2021-04-29,10.37
2021-04-30,8.98
2021-05-01,9.096667
2021-05-02,6.653333
2021-05-03,7.733333
2021-05-04,9.63
2021-05-05,7.3899994
2021-05-06,6.3833327
2021-05-07,6.66
2021-05-08,9.12
2021-05-09,20.386667
2021-05-10,19.99
2021-05-11,13.066666
2021-05-12,13.406667
2021-05-13,12.733333
2021-05-14,10.676666
2021-05-15,10.256667
2021-05-16,11.636666
2021-05-17,10.906667
2021-05-18,10.79
2021-05-19,10.0
2021-05-20,11.606667
2021-05-21,13.2
2021-05-22,10.503333
2021-05-23,10.959999
2021-05-24,13.466666
2021-05-25,9.936667
2021-05-26,10.900001
2021-05-27,10.849998
2021-05-28,11.616666
2021-05-29,11.013333
2021-05-30,13.529999
2021-05-31,15.28
2021-06-01,17.356667
2021-06-02,19.756666
2021-06-03,19.246666
2021-06-04,20.396666
2021-06-05,19.296667
2021-06-06,15.696666
2021-06-07,16.019999
2021-06-08,17.593332
2021-06-09,20.44
2021-06-10,20.006666
2021-06-11,20.446665
2021-06-12,17.746668
2021-06-13,15.506665
2021-06-14,19.503332
2021-06-15,17.576666
2021-06-16,21.043333
2021-06-17,27.123331
2021-06-18,25.086668
2021-06-19,24.633333
2021-06-20,22.156668
2021-06-21,15.23
2021-06-22,15.043332
2021-06-23,15.62
2021-06-24,16.116667
2021-06-25,17.673332
2021-06-26,19.323332
2021-06-27,20.993332
2021-06-28,22.0
2021-06-29,20.396666
2021-06-30,17.166666
