time,DEE07
2021-04-04,12.57
2021-04-05,13.162999
2021-04-06,13.242
2021-04-07,9.031
2021-04-08,9.859999
2021-04-09,8.918001
2021-04-10,10.097
2021-04-11,11.632998
2021-04-12,10.17
2021-04-13,11.018999
2021-04-14,11.42
2021-04-15,10.587
2021-04-16,9.404
2021-04-17,9.393
2021-04-18,10.343
2021-04-19,11.962
2021-04-20,12.723
2021-04-21,11.561
2021-04-22,10.731
2021-04-23,12.059999
2021-04-24,12.425
2021-04-25,14.08
2021-04-26,12.218999
2021-04-27,13.198
2021-04-28,13.945
2021-04-29,14.844999
2021-04-30,14.2960005
2021-05-01,13.087999
2021-05-02,11.92
2021-05-03,12.582
2021-05-04,14.259999
2021-05-05,16.556
2021-05-06,16.815998
2021-05-07,18.678999
2021-05-08,18.005999
2021-05-09,16.821001
2021-05-10,15.299998
2021-05-11,14.434
2021-05-12,15.6779995
2021-05-13,15.125999
2021-05-14,15.537999
2021-05-15,18.182001
2021-05-16,21.601002
2021-05-17,16.751999
2021-05-18,17.256
2021-05-19,16.85
2021-05-20,16.619999
2021-05-21,17.595999
2021-05-22,16.771
2021-05-23,13.701999
2021-05-24,17.411
2021-05-25,15.575
2021-05-26,16.031
2021-05-27,17.985
2021-05-28,19.223
2021-05-29,20.863
2021-05-30,20.49
2021-05-31,19.499
2021-06-01,18.689999
2021-06-02,19.617
2021-06-03,20.016
2021-06-04,19.987999
2021-06-05,19.365
2021-06-06,19.154001
2021-06-07,20.438
2021-06-08,21.746
2021-06-09,22.151999
2021-06-10,22.219
2021-06-11,21.084
2021-06-12,23.884998
2021-06-13,25.456999
2021-06-14,25.745996
2021-06-15,25.569998
2021-06-16,24.46
2021-06-17,20.299
2021-06-18,21.768
2021-06-19,22.189
2021-06-20,20.892
2021-06-21,21.625998
2021-06-22,20.871
2021-06-23,18.231
2021-06-24,20.067997
2021-06-25,21.142
2021-06-26,21.478
2021-06-27,22.616999
2021-06-28,22.554
2021-06-29,22.052002
2021-06-30,20.776999
2021-07-01,22.724998
2021-07-02,23.338999
2021-07-03,24.761997
2021-07-04,24.986
2021-07-05,24.4
2021-07-06,24.871
2021-07-07,21.896
2021-07-08,21.904999
2021-07-09,22.405998
2021-07-10,24.375998
2021-07-11,23.761997
2021-07-12,23.709
2021-07-13,19.838999
2021-07-14,20.678001
2021-07-15,21.42
2021-07-16,22.713999
2021-07-17,23.68
2021-07-18,24.620998
2021-07-19,25.505
2021-07-20,25.169
2021-07-21,26.049
2021-07-22,26.872997
2021-07-23,26.666998
2021-07-24,25.816998
2021-07-25,24.110998
2021-07-26,21.182001
2021-07-27,23.104
2021-07-28,23.245998
2021-07-29,24.118
2021-07-30,25.330997
2021-07-31,20.991001
2021-08-01,19.687
2021-08-02,20.845999
2021-08-03,22.786
2021-08-04,24.57
2021-08-05,24.298
2021-08-06,24.133999
2021-08-07,25.538998
2021-08-08,21.242
2021-08-09,22.612999
2021-08-10,23.525002
2021-08-11,25.914999
2021-08-12,28.544998
2021-08-13,27.223999
2021-08-14,28.449
2021-08-15,27.750998
2021-08-16,24.383999
2021-08-17,22.414
2021-08-18,21.613998
2021-08-19,20.928999
2021-08-20,23.482998
2021-08-21,25.132
2021-08-22,25.003002
2021-08-23,23.334997
2021-08-24,22.593
2021-08-25,22.021
2021-08-26,23.856998
2021-08-27,25.705002
2021-08-28,23.337
2021-08-29,21.220001
2021-08-30,19.998
2021-08-31,22.246998
2021-09-01,20.116001
2021-09-02,20.628
2021-09-03,22.352
2021-09-04,22.581999
2021-09-05,23.821
2021-09-06,24.326
2021-09-07,23.984999
2021-09-08,23.866
2021-09-09,22.711
2021-09-10,22.217999
2021-09-11,21.81
2021-09-12,22.969997
2021-09-13,23.231998
2021-09-14,23.653
2021-09-15,22.203001
2021-09-16,21.033
2021-09-17,20.925
2021-09-18,20.800999
2021-09-19,18.907
2021-09-20,18.401001
2021-09-21,15.985001
2021-09-22,16.217001
2021-09-23,17.473
2021-09-24,19.105999
2021-09-25,21.776001
2021-09-26,20.585001
2021-09-27,20.229
2021-09-28,19.998001
2021-09-29,19.386
2021-09-30,17.887
2021-10-01,18.423
2021-10-02,19.971
2021-10-03,19.411999
2021-10-04,14.678999
2021-10-05,16.851002
2021-10-06,17.141
2021-10-07,15.844
2021-10-08,16.046999
2021-10-09,15.614
2021-10-10,15.563001
2021-10-11,15.087
2021-10-12,15.281
2021-10-13,15.271998
2021-10-14,15.37
2021-10-15,16.236998
2021-10-16,15.487999
2021-10-17,16.553
2021-10-18,17.466
2021-10-19,17.545
2021-10-20,18.053999
2021-10-21,17.115997
2021-10-22,14.398
2021-10-23,13.129
2021-10-24,12.964999
2021-10-25,13.391001
2021-10-26,13.552
2021-10-27,13.653999
2021-10-28,14.05
2021-10-29,15.587001
2021-10-30,16.671001
2021-10-31,18.369999
2021-11-01,15.893
2021-11-02,12.160999
2021-11-03,11.24
2021-11-04,9.7
2021-11-05,9.139999
2021-11-06,8.557001
2021-11-07,10.092
2021-11-08,12.437
2021-11-09,11.106
2021-11-10,10.442999
2021-11-11,10.914
2021-11-12,11.766
2021-11-13,12.584999
2021-11-14,12.516999
2021-11-15,11.040999
2021-11-16,10.105
2021-11-17,9.745
2021-11-18,8.098001
2021-11-19,8.412
2021-11-20,9.0060005
2021-11-21,10.476
2021-11-22,9.731
2021-11-23,9.144999
2021-11-24,6.39
2021-11-25,7.071
2021-11-26,7.4769998
2021-11-27,7.2349997
2021-11-28,5.783
2021-11-29,9.039999
2021-11-30,8.6189995
2021-12-01,8.386001
2021-12-02,7.5020003
2021-12-03,8.6449995
2021-12-04,10.786
2021-12-05,7.2439995
2021-12-06,9.263
2021-12-07,11.563999
2021-12-08,8.894
2021-12-09,7.816999
2021-12-10,12.696
2021-12-11,11.363
2021-12-12,9.532
2021-12-13,7.8510003
2021-12-14,5.922
2021-12-15,5.3
2021-12-16,4.535
2021-12-17,4.4929996
2021-12-18,4.627
2021-12-19,3.8419998
2021-12-20,3.6519997
2021-12-21,6.266
2021-12-22,7.3199997
2021-12-23,10.096001
2021-12-24,10.434999
2021-12-25,10.734
2021-12-26,10.813999
2021-12-27,13.099001
2021-12-28,14.667999
2021-12-29,14.879
2021-12-30,12.456999
2021-12-31,10.978999
