time,BE255
2021-01-01,3.2846155
2021-01-02,-0.13538465
2021-01-03,0.031538505
2021-01-04,0.53769237
2021-01-05,-0.038461547
2021-01-06,0.13461527
2021-01-07,-1.9846153
2021-01-08,-2.3600001
2021-01-09,-1.6953847
2021-01-10,-1.0746154
2021-01-11,-1.560769
2021-01-12,1.1384616
2021-01-13,5.7069235
2021-01-14,5.691539
2021-01-15,5.887692
2021-01-16,3.2753844
2021-01-17,6.3515387
2021-01-18,4.566154
2021-01-19,6.7507687
2021-01-20,8.467691
2021-01-21,9.859231
2021-01-22,7.8661532
2021-01-23,5.75
2021-01-24,5.258461
2021-01-25,5.737692
2021-01-26,4.7661533
2021-01-27,9.8246155
2021-01-28,12.619999
2021-01-29,10.417692
2021-01-30,9.286154
2021-01-31,8.219231
2021-02-01,9.262308
2021-02-02,11.922308
2021-02-03,11.513845
2021-02-04,11.085384
2021-02-05,9.496154
2021-02-06,8.007692
2021-02-07,5.335385
2021-02-08,6.7007694
2021-02-09,6.3876925
2021-02-10,5.095385
2021-02-11,8.111538
2021-02-12,8.659231
2021-02-13,8.553846
2021-02-14,7.8423076
2021-02-15,8.108461
2021-02-16,10.759999
2021-02-17,10.497692
2021-02-18,12.917692
2021-02-19,11.120771
2021-02-20,12.571538
2021-02-21,12.27
2021-02-22,8.464615
2021-02-23,8.961538
2021-02-24,11.93077
2021-02-25,10.273846
2021-02-26,9.248461
2021-02-27,8.887692
2021-02-28,5.982308
2021-03-01,7.7915387
2021-03-02,10.846923
2021-03-03,10.086153
2021-03-04,9.903076
2021-03-05,9.081537
2021-03-06,6.963846
2021-03-07,7.503846
2021-03-08,6.5469227
2021-03-09,5.243077
2021-03-10,5.9723077
2021-03-11,11.73
2021-03-12,8.076923
2021-03-13,7.660001
2021-03-14,7.516154
2021-03-15,7.041538
2021-03-16,8.454616
2021-03-17,9.667692
2021-03-18,5.520769
2021-03-19,3.5576923
2021-03-20,2.7946153
2021-03-21,3.6038463
2021-03-22,6.6584606
2021-03-23,7.6353855
2021-03-24,8.88846
2021-03-25,10.708461
2021-03-26,8.989229
2021-03-27,8.825384
2021-03-28,10.7699995
2021-03-29,14.003077
2021-03-30,16.208462
2021-03-31,16.58154
2021-04-01,15.757692
2021-04-02,14.630768
2021-04-03,12.220769
2021-04-04,8.208462
2021-04-05,9.4
2021-04-06,8.620769
2021-04-07,4.5715384
2021-04-08,9.165384
2021-04-09,11.038462
2021-04-10,12.512307
2021-04-11,10.782308
2021-04-12,6.246154
2021-04-13,7.0561533
2021-04-14,8.005384
2021-04-15,6.945384
2021-04-16,5.100769
2021-04-17,4.534615
2021-04-18,8.178461
2021-04-19,8.204616
2021-04-20,11.822307
2021-04-21,11.276923
2021-04-22,12.263077
2021-04-23,13.95923
2021-04-24,15.581539
2021-04-25,15.540768
2021-04-26,12.78154
2021-04-27,10.712307
2021-04-28,11.736154
2021-04-29,9.326922
2021-04-30,9.008461
2021-05-01,9.15
2021-05-02,7.5038457
2021-05-03,9.921538
2021-05-04,11.956155
2021-05-05,12.611538
2021-05-06,13.933076
2021-05-07,15.763845
2021-05-08,18.926153
2021-05-09,18.600769
2021-05-10,12.493846
2021-05-11,10.677692
2021-05-12,12.507691
2021-05-13,10.061539
2021-05-14,11.0030775
2021-05-15,13.033076
2021-05-16,12.752308
2021-05-17,11.685385
2021-05-18,12.383077
2021-05-19,11.212307
2021-05-20,13.562307
2021-05-21,14.437692
2021-05-22,10.356923
2021-05-23,10.56923
2021-05-24,10.926924
2021-05-25,11.02923
2021-05-26,11.621538
2021-05-27,15.012308
2021-05-28,18.073845
2021-05-29,18.224613
2021-05-30,17.640768
2021-05-31,19.983076
2021-06-01,19.706154
2021-06-02,18.04846
2021-06-03,17.942307
2021-06-04,14.141539
2021-06-05,15.012308
2021-06-06,16.347692
2021-06-07,16.727694
2021-06-08,18.688463
2021-06-09,19.240767
2021-06-10,19.708462
2021-06-11,18.961538
2021-06-12,19.599998
2021-06-13,22.876925
2021-06-14,22.870768
2021-06-15,22.208464
2021-06-16,23.413076
2021-06-17,19.383846
2021-06-18,18.441538
2021-06-19,20.26769
2021-06-20,19.04846
2021-06-21,17.477692
2021-06-22,14.901537
2021-06-23,13.853077
2021-06-24,15.31923
2021-06-25,17.513077
2021-06-26,19.83769
2021-06-27,16.433846
2021-06-28,14.917692
2021-06-29,15.598461
2021-06-30,17.287691
2021-07-01,19.157692
2021-07-02,21.957691
2021-07-03,21.240767
2021-07-04,19.822308
2021-07-05,22.003078
2021-07-06,20.271538
2021-07-07,15.955384
2021-07-08,15.66923
2021-07-09,17.46077
2021-07-10,19.374615
2021-07-11,20.425385
2021-07-12,18.103846
2021-07-13,14.248461
2021-07-14,15.086153
2021-07-15,16.906155
2021-07-16,17.763077
2021-07-17,20.005384
2021-07-18,20.193077
2021-07-19,21.703846
2021-07-20,22.450768
2021-07-21,23.203075
2021-07-22,24.694613
2021-07-23,23.286924
2021-07-24,18.628462
2021-07-25,17.723846
2021-07-26,18.152306
2021-07-27,17.412306
2021-07-28,18.309233
2021-07-29,20.637691
2021-07-30,20.143847
2021-07-31,15.347692
2021-08-01,14.699999
2021-08-02,16.138462
2021-08-03,18.22
2021-08-04,18.633076
2021-08-05,20.116154
2021-08-06,18.825384
