time,CH031
2021-01-01,5.9799995
2021-01-02,5.9087496
2021-01-03,6.1137505
2021-01-04,4.9674997
2021-01-05,4.9575
2021-01-06,5.4787498
2021-01-07,5.44625
2021-01-08,3.70125
2021-01-09,0.955
2021-01-10,0.52625
2021-01-11,0.54625
2021-01-12,1.2425
2021-01-13,0.51874995
2021-01-14,-3.1399999
2021-01-15,-3.03
2021-01-16,-4.8875
2021-01-17,-6.0549994
2021-01-18,-3.73
2021-01-19,-0.24875
2021-01-20,0.63625
2021-01-21,5.90875
2021-01-22,7.1837497
2021-01-23,5.40875
2021-01-24,7.2287498
2021-01-25,4.4425
2021-01-26,-0.52500004
2021-01-27,-1.4475
2021-01-28,0.97749996
2021-01-29,5.555
2021-01-30,7.6175
2021-01-31,5.4525003
2021-02-01,6.47625
2021-02-02,8.0525
2021-02-03,10.675
2021-02-04,9.693749
2021-02-05,9.7675
2021-02-06,10.3325
2021-02-07,9.8012495
2021-02-08,8.4825
2021-02-09,6.3687496
2021-02-10,5.7774997
2021-02-11,8.23
2021-02-12,-5.4624996
2021-02-13,-7.62875
2021-02-14,-10.11375
2021-02-15,-5.0862503
2021-02-16,-3.4924998
2021-02-17,0.32
2021-02-18,3.88
2021-02-19,3.34
2021-02-20,3.75875
2021-02-21,5.0825
2021-02-22,5.5025
2021-02-23,8.379999
2021-02-24,7.8
2021-02-25,8.53875
2021-02-26,10.966249
2021-02-27,6.3912497
2021-02-28,4.46375
2021-03-01,3.8337498
2021-03-02,5.7525
2021-03-03,7.3349996
2021-03-04,7.8475
2021-03-05,5.1600003
2021-03-06,2.2287498
2021-03-07,2.6275
2021-03-08,4.7162495
2021-03-09,2.4299998
2021-03-10,1.6762499
2021-03-11,2.635
2021-03-12,2.8874998
2021-03-13,6.3325
2021-03-14,6.01625
2021-03-15,3.4774997
2021-03-16,1.1887499
2021-03-17,1.56125
2021-03-18,0.45874998
2021-03-19,1.1949999
2021-03-20,0.021249987
2021-03-21,2.505
2021-03-22,-0.56374997
2021-03-23,-1.6187501
2021-03-24,0.72875005
2021-03-25,1.41625
2021-03-26,2.5049999
2021-03-27,4.05375
2021-03-28,6.7687497
2021-03-29,7.2149997
2021-03-30,6.29625
2021-03-31,7.5262494
2021-04-01,9.945
2021-04-02,9.22
2021-04-03,9.51125
2021-04-04,4.075
2021-04-05,5.49125
2021-04-06,7.1025
2021-04-07,2.40625
2021-04-08,1.41
2021-04-09,2.8162498
2021-04-10,4.21875
2021-04-11,7.9137497
2021-04-12,11.96125
2021-04-13,10.49625
2021-04-14,3.7975001
2021-04-15,4.6675
2021-04-16,4.715
2021-04-17,4.32125
2021-04-18,4.7562504
2021-04-19,4.5675
2021-04-20,5.7225
2021-04-21,8.23625
2021-04-22,7.5724998
2021-04-23,10.468749
2021-04-24,8.80375
2021-04-25,9.8775
2021-04-26,11.914999
2021-04-27,14.11
2021-04-28,12.6675
2021-04-29,13.67125
2021-04-30,15.705
2021-05-01,17.965
2021-05-02,17.585
2021-05-03,13.51625
2021-05-04,12.221251
2021-05-05,12.864999
2021-05-06,13.37625
2021-05-07,13.9887495
2021-05-08,12.025
2021-05-09,12.893749
2021-05-10,14.85125
2021-05-11,16.869999
2021-05-12,13.525
2021-05-13,10.42
2021-05-14,9.9675
2021-05-15,11.184999
2021-05-16,11.752501
2021-05-17,12.855
2021-05-18,12.606249
2021-05-19,12.331249
2021-05-20,9.77125
2021-05-21,11.2325
2021-05-22,13.15
2021-05-23,17.39375
2021-05-24,20.318748
2021-05-25,21.062498
2021-05-26,16.9925
2021-05-27,16.037498
2021-05-28,12.57
2021-05-29,13.146249
2021-05-30,10.29125
2021-05-31,10.11875
2021-06-01,9.87625
2021-06-02,12.58375
2021-06-03,13.40875
2021-06-04,14.083751
2021-06-05,14.07
2021-06-06,16.095
2021-06-07,15.3225
2021-06-08,16.4175
2021-06-09,16.26875
2021-06-10,16.3475
2021-06-11,16.718748
2021-06-12,16.49375
2021-06-13,14.71875
2021-06-14,13.525001
2021-06-15,15.62875
2021-06-16,17.79625
2021-06-17,16.70375
2021-06-18,18.155
2021-06-19,19.189999
2021-06-20,19.59375
2021-06-21,20.371248
2021-06-22,23.07375
2021-06-23,23.856249
2021-06-24,23.0775
2021-06-25,23.30375
2021-06-26,22.2525
2021-06-27,22.036251
2021-06-28,22.199999
2021-06-29,22.865002
2021-06-30,24.03875
2021-07-01,22.047499
2021-07-02,18.55625
2021-07-03,17.39875
2021-07-04,18.355
2021-07-05,19.654999
2021-07-06,21.44375
2021-07-07,21.665
2021-07-08,22.252499
2021-07-09,23.699999
2021-07-10,23.6725
2021-07-11,21.19
2021-07-12,21.43
2021-07-13,22.80125
2021-07-14,24.477497
2021-07-15,24.18
2021-07-16,22.05125
2021-07-17,18.2925
2021-07-18,18.8625
2021-07-19,18.313751
2021-07-20,19.2975
2021-07-21,18.673752
2021-07-22,18.92
2021-07-23,19.55125
2021-07-24,19.28125
2021-07-25,20.93
2021-07-26,24.76
2021-07-27,27.554998
2021-07-28,26.539999
2021-07-29,25.9225
2021-07-30,24.57375
2021-07-31,24.9225
2021-08-01,26.449997
2021-08-02,25.5375
2021-08-03,22.61
2021-08-04,23.87625
2021-08-05,24.374998
2021-08-06,21.214998
2021-08-07,20.50125
2021-08-08,23.43875
2021-08-09,26.307499
2021-08-10,26.02375
2021-08-11,25.432499
2021-08-12,25.036247
2021-08-13,23.795
2021-08-14,23.6775
2021-08-15,23.957499
2021-08-16,23.55375
2021-08-17,23.3625
2021-08-18,19.21375
2021-08-19,18.401249
2021-08-20,19.25625
2021-08-21,20.68375
2021-08-22,20.0625
2021-08-23,21.172499
2021-08-24,20.622498
2021-08-25,19.6275
2021-08-26,20.57875
2021-08-27,18.455
2021-08-28,17.33625
2021-08-29,14.95
2021-08-30,16.015
2021-08-31,15.93
2021-09-01,14.375
2021-09-02,15.936249
2021-09-03,15.92625
2021-09-04,15.976249
2021-09-05,17.853748
2021-09-06,17.6075
2021-09-07,17.49625
2021-09-08,15.254999
2021-09-09,15.97375
2021-09-10,17.885
2021-09-11,17.01875
2021-09-12,16.304998
2021-09-13,16.64375
2021-09-14,17.305
2021-09-15,18.401249
2021-09-16,18.4075
2021-09-17,20.9525
2021-09-18,17.2475
2021-09-19,17.8675
2021-09-20,17.68125
2021-09-21,13.435
2021-09-22,10.41125
2021-09-23,11.392499
2021-09-24,12.199999
2021-09-25,16.213749
2021-09-26,18.404999
2021-09-27,20.744999
2021-09-28,16.60125
2021-09-29,16.38625
2021-09-30,13.8625
2021-10-01,14.89125
2021-10-02,13.131249
2021-10-03,12.921249
2021-10-04,14.199999
2021-10-05,12.5287485
2021-10-06,11.827499
2021-10-07,10.924999
2021-10-08,8.2075
2021-10-09,5.59375
2021-10-10,8.940001
2021-10-11,8.02125
2021-10-12,7.36375
2021-10-13,7.8637495
2021-10-14,4.62125
2021-10-15,5.5162497
2021-10-16,7.986249
2021-10-17,11.265
2021-10-18,11.543751
2021-10-19,11.16125
2021-10-20,10.166249
2021-10-21,10.465
2021-10-22,13.195001
2021-10-23,12.4275
2021-10-24,10.479999
2021-10-25,9.169999
2021-10-26,10.166249
2021-10-27,7.9012494
2021-10-28,9.674999
2021-10-29,10.49
2021-10-30,12.639999
2021-10-31,11.035
2021-11-01,9.131249
2021-11-02,11.498751
2021-11-03,11.14875
2021-11-04,15.77375
2021-11-05,15.16625
2021-11-06,12.3125
2021-11-07,15.1537485
2021-11-08,11.6825
2021-11-09,9.518749
2021-11-10,9.88
2021-11-11,11.599999
2021-11-12,9.308749
2021-11-13,11.043751
2021-11-14,8.559999
2021-11-15,6.5599995
2021-11-16,6.7725
2021-11-17,7.19125
2021-11-18,4.9525
2021-11-19,5.4062495
2021-11-20,11.013749
2021-11-21,10.4574995
2021-11-22,7.8525
2021-11-23,6.68
2021-11-24,7.2287498
2021-11-25,9.5112505
2021-11-26,9.2625
2021-11-27,10.3875
2021-11-28,11.578751
2021-11-29,5.4475
2021-11-30,0.55875003
2021-12-01,2.7949998
2021-12-02,5.51875
2021-12-03,5.3637505
2021-12-04,5.1837497
2021-12-05,5.9087496
2021-12-06,3.4712498
2021-12-07,1.2362499
2021-12-08,3.2037501
2021-12-09,4.2062497
2021-12-10,3.9875002
2021-12-11,0.9287499
2021-12-12,0.55625
2021-12-13,1.27625
2021-12-14,1.6599998
2021-12-15,0.11874999
2021-12-16,0.47625
2021-12-17,1.5799999
2021-12-18,-0.03875
2021-12-19,0.7075
2021-12-20,-0.65875
2021-12-21,-0.9262499
2021-12-22,-3.9825
2021-12-23,-1.30875
2021-12-24,6.4912496
2021-12-25,8.528749
2021-12-26,10.022499
2021-12-27,8.14875
2021-12-28,5.7562494
2021-12-29,6.08875
2021-12-30,5.7725
2021-12-31,6.0362496
