time,DE94C
2021-01-01,1.9133333
2021-01-02,3.51
2021-01-03,5.556667
2021-01-04,5.316666
2021-01-05,4.95
2021-01-06,3.9433334
2021-01-07,3.59
2021-01-08,1.8366667
2021-01-09,1.0333333
2021-01-10,1.6166667
2021-01-11,0.089999996
2021-01-12,0.049999997
2021-01-13,5.4733334
2021-01-14,4.193333
2021-01-15,4.273333
2021-01-16,1.4699999
2021-01-17,1.43
2021-01-18,-1.3833332
2021-01-19,-0.46999994
2021-01-20,1.9833332
2021-01-21,3.0100002
2021-01-22,4.1166663
2021-01-23,7.22
2021-01-24,5.316667
2021-01-25,2.9133332
2021-01-26,5.106666
2021-01-27,2.26
2021-01-28,4.4133334
2021-01-29,4.0
2021-01-30,6.6800003
2021-01-31,7.7433333
2021-02-01,5.64
2021-02-02,3.3866665
2021-02-03,5.1
2021-02-04,7.7066665
2021-02-05,8.413333
2021-02-06,9.433333
2021-02-07,8.083333
2021-02-08,8.446667
2021-02-09,8.62
2021-02-10,8.946667
2021-02-11,7.063333
2021-02-12,3.5766666
2021-02-13,0.82
2021-02-14,1.0033333
2021-02-15,2.14
2021-02-16,4.5099998
2021-02-17,9.256666
2021-02-18,6.973333
2021-02-19,9.113334
2021-02-20,9.993333
2021-02-21,10.339999
2021-02-22,9.15
2021-02-23,10.91
2021-02-24,12.8533325
2021-02-25,11.943334
2021-02-26,11.799999
2021-02-27,11.536667
2021-02-28,9.839999
2021-03-01,8.516666
2021-03-02,8.376666
2021-03-03,8.553333
2021-03-04,8.226666
2021-03-05,11.09
2021-03-06,7.9600005
2021-03-07,5.9933333
2021-03-08,6.61
2021-03-09,7.2899995
2021-03-10,7.8199997
2021-03-11,8.44
2021-03-12,10.68
2021-03-13,9.233334
2021-03-14,9.743333
2021-03-15,8.79
2021-03-16,11.13
2021-03-17,8.849999
2021-03-18,6.8799996
2021-03-19,6.2599998
2021-03-20,5.186667
2021-03-21,4.4166665
2021-03-22,7.363333
2021-03-23,9.473332
2021-03-24,9.669999
2021-03-25,11.456668
2021-03-26,11.676666
2021-03-27,13.496666
2021-03-28,12.666667
2021-03-29,14.113332
2021-03-30,15.743333
2021-03-31,16.693335
2021-04-01,17.39
2021-04-02,18.713333
2021-04-03,15.656667
2021-04-04,11.526668
2021-04-05,11.169999
2021-04-06,9.756667
2021-04-07,6.126667
2021-04-08,7.846667
2021-04-09,10.723332
2021-04-10,11.283333
2021-04-11,10.043334
2021-04-12,11.046666
2021-04-13,10.303333
2021-04-14,8.763333
