time,DEE04
2021-05-01,11.061429
2021-05-02,10.134999
2021-05-03,11.334285
2021-05-04,13.285713
2021-05-05,14.935714
2021-05-06,15.862857
2021-05-07,15.804999
2021-05-08,17.267143
2021-05-09,16.431429
2021-05-10,14.844999
2021-05-11,12.437142
2021-05-12,13.88357
2021-05-13,14.028571
2021-05-14,13.737859
2021-05-15,16.539999
2021-05-16,18.635
2021-05-17,14.762141
2021-05-18,15.509284
2021-05-19,14.677141
2021-05-20,15.471429
2021-05-21,16.49
2021-05-22,14.946428
2021-05-23,13.437143
2021-05-24,15.830001
2021-05-25,13.9728565
2021-05-26,15.268571
2021-05-27,17.562857
2021-05-28,18.905716
2021-05-29,19.810715
2021-05-30,18.821428
2021-05-31,18.360714
2021-06-01,17.867144
2021-06-02,18.363571
2021-06-03,19.10357
2021-06-04,19.177141
2021-06-05,18.79857
2021-06-06,18.195713
2021-06-07,18.348572
2021-06-08,20.047855
2021-06-09,20.596426
2021-06-10,21.702145
2021-06-11,21.346426
2021-06-12,23.194286
2021-06-13,24.864285
2021-06-14,25.460712
2021-06-15,24.847857
2021-06-16,24.325712
2021-06-17,20.22143
2021-06-18,21.9
2021-06-19,21.936428
2021-06-20,20.67
2021-06-21,21.64357
2021-06-22,19.932858
2021-06-23,17.260714
2021-06-24,18.556429
2021-06-25,20.17
2021-06-26,21.397142
2021-06-27,22.104998
2021-06-28,21.281427
2021-06-29,20.527857
2021-06-30,20.38
2021-07-01,22.23643
2021-07-02,23.414288
2021-07-03,23.53214
2021-07-04,22.236425
2021-07-05,23.507143
2021-07-06,23.556427
2021-07-07,21.47857
2021-07-08,20.705
2021-07-09,21.85214
2021-07-10,23.67214
2021-07-11,23.797857
2021-07-12,22.76357
2021-07-13,19.057142
2021-07-14,19.474997
2021-07-15,20.76357
2021-07-16,21.792858
2021-07-17,22.697857
2021-07-18,23.58
2021-07-19,25.310001
2021-07-20,25.510714
2021-07-21,25.942142
2021-07-22,26.95857
2021-07-23,26.332855
2021-07-24,24.711428
2021-07-25,23.039999
2021-07-26,21.444284
2021-07-27,22.93643
2021-07-28,22.786427
2021-07-29,23.84643
2021-07-30,24.587856
2021-07-31,21.207857
2021-08-01,18.16857
2021-08-02,19.96857
2021-08-03,21.831427
2021-08-04,20.651428
2021-08-05,22.472143
2021-08-06,22.405714
2021-08-07,23.306429
2021-08-08,20.766428
2021-08-09,21.822857
2021-08-10,23.520716
2021-08-11,26.027859
2021-08-12,28.645
2021-08-13,27.32857
2021-08-14,28.432858
2021-08-15,27.662855
2021-08-16,24.038572
2021-08-17,21.869999
2021-08-18,21.210714
2021-08-19,20.155714
2021-08-20,22.286428
2021-08-21,24.212145
2021-08-22,23.672144
2021-08-23,22.035715
2021-08-24,21.29357
2021-08-25,20.552141
2021-08-26,21.997143
2021-08-27,23.620714
2021-08-28,21.605713
2021-08-29,20.569284
2021-08-30,19.393572
2021-08-31,20.384283
2021-09-01,19.507143
2021-09-02,19.895716
2021-09-03,20.460001
2021-09-04,20.752857
2021-09-05,22.910711
2021-09-06,23.129284
2021-09-07,22.25
2021-09-08,22.47857
2021-09-09,21.164999
2021-09-10,19.505001
2021-09-11,20.15857
2021-09-12,21.146427
2021-09-13,22.134996
2021-09-14,22.59357
2021-09-15,22.675716
2021-09-16,19.179998
2021-09-17,19.712856
2021-09-18,18.330715
2021-09-19,17.185001
2021-09-20,15.982142
2021-09-21,14.994285
2021-09-22,17.049284
2021-09-23,17.092144
2021-09-24,18.670715
2021-09-25,20.884287
2021-09-26,19.992144
2021-09-27,19.572144
2021-09-28,19.094286
2021-09-29,18.03143
2021-09-30,17.400715
2021-10-01,17.204285
2021-10-02,18.598572
2021-10-03,19.330713
2021-10-04,12.654286
2021-10-05,14.944285
2021-10-06,15.364286
2021-10-07,14.93357
2021-10-08,14.764999
2021-10-09,14.868569
2021-10-10,14.782857
2021-10-11,14.408571
2021-10-12,14.632857
2021-10-13,14.241429
2021-10-14,13.9257145
2021-10-15,15.092142
2021-10-16,14.977142
2021-10-17,14.736428
2021-10-18,15.869286
2021-10-19,16.535
2021-10-20,16.544285
2021-10-21,15.072858
2021-10-22,13.372856
2021-10-23,11.670714
2021-10-24,12.457143
2021-10-25,12.82
2021-10-26,13.162143
2021-10-27,12.292143
2021-10-28,11.929285
2021-10-29,13.975715
2021-10-30,15.217856
2021-10-31,16.569286
2021-11-01,14.55857
2021-11-02,10.50143
2021-11-03,9.05857
2021-11-04,7.4749994
2021-11-05,7.345
2021-11-06,7.7978578
2021-11-07,8.779286
2021-11-08,10.443572
2021-11-09,10.002856
2021-11-10,10.732142
2021-11-11,11.932142
2021-11-12,12.130714
2021-11-13,11.9707155
2021-11-14,9.667143
2021-11-15,8.880713
2021-11-16,7.9171424
2021-11-17,7.6949997
2021-11-18,7.565
2021-11-19,8.406428
2021-11-20,8.587143
2021-11-21,9.704286
2021-11-22,8.505
2021-11-23,8.482858
2021-11-24,7.214286
2021-11-25,6.515
2021-11-26,5.526428
2021-11-27,4.8071427
2021-11-28,3.53
2021-11-29,4.9921427
2021-11-30,5.577857
2021-12-01,5.676429
2021-12-02,6.4314284
2021-12-03,4.882857
2021-12-04,7.628571
2021-12-05,5.4157143
2021-12-06,5.671428
2021-12-07,7.892143
2021-12-08,7.2542853
2021-12-09,4.4171424
2021-12-10,8.764285
2021-12-11,6.3664284
2021-12-12,7.532143
2021-12-13,7.6528573
2021-12-14,8.0978565
2021-12-15,8.182142
2021-12-16,7.0671425
2021-12-17,6.5571427
2021-12-18,6.145714
2021-12-19,5.022857
2021-12-20,4.626428
2021-12-21,5.831429
2021-12-22,6.976428
2021-12-23,8.332143
2021-12-24,9.372144
2021-12-25,9.963571
2021-12-26,8.787143
2021-12-27,11.184286
2021-12-28,11.922143
2021-12-29,12.097143
2021-12-30,11.467143
2021-12-31,11.267141
