time,EL434
2021-01-01,3.35
2021-01-02,3.86
2021-01-03,3.47
2021-01-04,2.45
2021-01-05,2.6599998
2021-01-06,1.4399999
2021-01-07,1.64
2021-01-08,1.1899999
2021-01-09,0.53
2021-01-10,2.05
2021-01-11,4.65
2021-01-12,4.66
2021-01-13,3.33
2021-01-14,0.97999996
2021-01-15,0.77
2021-01-16,0.61
2021-01-17,0.35
2021-01-18,3.83
2021-01-19,6.39
2021-01-20,8.08
2021-01-21,7.3599997
2021-01-22,3.9399998
2021-01-23,2.4099998
2021-01-24,0.29
2021-01-25,1.02
2021-01-26,2.6
2021-01-27,2.34
2021-01-28,1.25
2021-01-29,0.17999999
2021-01-30,-2.27
2021-01-31,-3.77
2021-02-01,-2.8799999
2021-02-02,-0.04
2021-02-03,2.29
2021-02-04,1.02
2021-02-05,1.3199999
2021-02-06,-0.35999998
2021-02-07,-3.83
2021-02-08,-2.36
2021-02-09,-2.73
2021-02-10,-3.03
2021-02-11,-3.76
2021-02-12,-5.5299997
2021-02-13,-6.23
2021-02-14,-3.99
2021-02-15,0.79999995
2021-02-16,4.5
2021-02-17,7.02
2021-02-18,8.0
2021-02-19,6.48
2021-02-20,10.28
2021-02-21,10.32
2021-02-22,10.05
2021-02-23,11.95
2021-02-24,12.9
2021-02-25,10.0
2021-02-26,5.41
2021-02-27,4.2
2021-02-28,2.12
2021-03-01,2.59
2021-03-02,4.5099998
2021-03-03,3.08
2021-03-04,3.33
2021-03-05,1.5799999
2021-03-06,2.86
2021-03-07,3.77
2021-03-08,3.01
2021-03-09,2.8899999
2021-03-10,4.83
2021-03-11,7.68
2021-03-12,5.85
2021-03-13,5.56
2021-03-14,5.7999997
2021-03-15,5.62
2021-03-16,5.65
2021-03-17,4.0499997
2021-03-18,3.35
2021-03-19,3.1499999
2021-03-20,3.35
2021-03-21,5.8199997
2021-03-22,5.7799997
2021-03-23,7.0899997
2021-03-24,8.49
2021-03-25,8.19
2021-03-26,9.679999
2021-03-27,5.8799996
2021-03-28,7.96
2021-03-29,11.599999
2021-03-30,11.929999
2021-03-31,12.61
2021-04-01,6.83
2021-04-02,5.8199997
2021-04-03,6.08
2021-04-04,6.0
2021-04-05,2.8799999
2021-04-06,1.8499999
2021-04-07,3.25
2021-04-08,5.0
2021-04-09,5.92
2021-04-10,4.7999997
2021-04-11,3.35
2021-04-12,3.61
2021-04-13,4.5
2021-04-14,4.27
2021-04-15,4.8199997
2021-04-16,6.04
2021-04-17,6.52
2021-04-18,8.37
2021-04-19,9.4
2021-04-20,9.83
2021-04-21,6.62
2021-04-22,6.81
2021-04-23,6.8799996
2021-04-24,6.8599997
2021-04-25,6.44
2021-04-26,4.94
2021-04-27,7.0699997
2021-04-28,9.179999
2021-04-29,8.309999
2021-04-30,8.45
2021-05-01,8.19
2021-05-02,6.67
2021-05-03,7.6299996
2021-05-04,8.429999
2021-05-05,6.72
2021-05-06,6.3199997
2021-05-07,6.96
2021-05-08,8.54
2021-05-09,17.26
2021-05-10,15.91
2021-05-11,12.559999
2021-05-12,11.87
2021-05-13,9.24
2021-05-14,9.17
2021-05-15,10.2699995
2021-05-16,10.599999
2021-05-17,10.62
2021-05-18,10.86
2021-05-19,10.0199995
2021-05-20,11.75
2021-05-21,12.53
2021-05-22,10.5
2021-05-23,10.21
2021-05-24,11.62
2021-05-25,9.429999
2021-05-26,10.3
2021-05-27,10.99
2021-05-28,11.4
2021-05-29,10.88
