time,CH065
2021-01-01,1.725
2021-01-02,1.1375
2021-01-03,0.61
2021-01-04,0.2475
2021-01-05,0.435
2021-01-06,0.9525
2021-01-07,0.68999994
2021-01-08,0.635
2021-01-09,0.120000005
2021-01-10,-0.9
2021-01-11,-1.2425001
2021-01-12,1.1125
2021-01-13,1.1775
2021-01-14,0.1075
2021-01-15,-0.67999995
2021-01-16,-3.675
2021-01-17,-4.795
2021-01-18,-0.835
2021-01-19,2.92
2021-01-20,6.3774996
2021-01-21,8.2575
2021-01-22,7.2449994
2021-01-23,1.285
2021-01-24,0.18249999
2021-01-25,0.07
2021-01-26,-0.30999997
2021-01-27,0.745
2021-01-28,1.8125
2021-01-29,-0.027500004
2021-01-30,-1.02
2021-01-31,-5.1225
2021-02-01,-1.9675
2021-02-02,3.4824998
2021-02-03,8.4175
2021-02-04,5.545
2021-02-05,2.075
2021-02-06,-0.60249996
2021-02-07,-6.4399996
2021-02-08,-9.4375
2021-02-09,-12.1425
2021-02-10,-13.0
2021-02-11,-7.1575
2021-02-12,-7.9725
2021-02-13,-10.11
2021-02-14,-8.895
2021-02-15,-6.52
2021-02-16,2.06
2021-02-17,5.0025
2021-02-18,7.1025
2021-02-19,6.1674995
2021-02-20,6.4325
2021-02-21,5.8399997
2021-02-22,5.22
2021-02-23,9.225
2021-02-24,10.955
2021-02-25,10.914999
2021-02-26,5.29
2021-02-27,3.4175
2021-02-28,4.095
2021-03-01,2.0049999
2021-03-02,3.195
2021-03-03,5.4599996
2021-03-04,4.925
2021-03-05,1.0775
2021-03-06,1.0849999
2021-03-07,2.02
2021-03-08,1.1524999
2021-03-09,0.575
2021-03-10,2.3649998
2021-03-11,7.1375
2021-03-12,6.9774995
2021-03-13,7.0775003
2021-03-14,5.01
2021-03-15,3.9524999
2021-03-16,3.6749997
2021-03-17,1.7049999
2021-03-18,0.96500003
2021-03-19,0.54499996
2021-03-20,-1.1825
2021-03-21,3.29
2021-03-22,3.7450001
2021-03-23,4.86
2021-03-24,7.0799994
2021-03-25,9.122499
2021-03-26,9.6725
2021-03-27,6.76
2021-03-28,7.345
2021-03-29,13.182499
2021-03-30,13.759999
2021-03-31,13.6449995
2021-04-01,12.244999
2021-04-02,6.0825
2021-04-03,4.7625
2021-04-04,3.9424999
2021-04-05,3.2925
2021-04-06,0.5325
2021-04-07,2.245
2021-04-08,3.1249998
2021-04-09,6.935
2021-04-10,6.7599998
2021-04-11,12.767499
2021-04-12,3.4499998
2021-04-13,3.6650002
2021-04-14,3.2575
2021-04-15,2.615
2021-04-16,4.2025
2021-04-17,5.8149996
2021-04-18,6.7249994
2021-04-19,8.2125
2021-04-20,10.2225
2021-04-21,11.3324995
2021-04-22,6.3774996
