time,FRC24
2021-04-15,5.695
2021-04-16,5.2974997
2021-04-17,6.705
2021-04-18,7.0374994
2021-04-19,9.0125
2021-04-20,10.2525
2021-04-21,12.255
2021-04-22,13.799999
2021-04-23,11.69
2021-04-24,10.4675
2021-04-25,12.1425
2021-04-26,11.432501
2021-04-27,9.6075
2021-04-28,11.15
2021-04-29,17.435
2021-04-30,18.9225
2021-05-01,20.304998
2021-05-02,20.68
2021-05-03,12.13
2021-05-04,13.610001
2021-05-05,17.05
2021-05-06,13.37
2021-05-07,14.68
2021-05-08,11.5
2021-05-09,14.08
2021-05-10,18.532501
2021-05-11,20.687498
2021-05-12,16.455
2021-05-13,15.514999
2021-05-14,16.07
2021-05-15,15.617499
2021-05-16,17.43
2021-05-17,15.4725
2021-05-18,15.5475
2021-05-19,13.56
2021-05-20,11.7275
2021-05-21,15.015
2021-05-22,17.02
2021-05-23,19.439999
2021-05-24,15.612499
2021-05-25,18.1375
2021-05-26,14.947499
2021-05-27,17.375
2021-05-28,15.7575
2021-05-29,15.5025
2021-05-30,14.5925
2021-05-31,13.997499
2021-06-01,15.022499
2021-06-02,15.362499
2021-06-03,16.9725
2021-06-04,18.2075
2021-06-05,20.029999
2021-06-06,19.8075
2021-06-07,20.877499
2021-06-08,21.17
2021-06-09,21.675
2021-06-10,20.6275
2021-06-11,19.57
2021-06-12,20.725
2021-06-13,20.307499
2021-06-14,16.56
2021-06-15,19.0775
2021-06-16,20.67
2021-06-17,21.845
2021-06-18,23.202497
2021-06-19,24.874998
2021-06-20,24.824999
2021-06-21,26.945
2021-06-22,27.945
2021-06-23,28.539999
2021-06-24,29.3375
2021-06-25,27.9525
2021-06-26,24.125
2021-06-27,23.922499
2021-06-28,25.599998
2021-06-29,27.3525
2021-06-30,28.219997
2021-07-01,23.3625
2021-07-02,20.7075
2021-07-03,21.465
2021-07-04,21.9425
2021-07-05,23.805
2021-07-06,24.785
2021-07-07,26.7775
2021-07-08,28.154999
2021-07-09,28.734999
2021-07-10,24.375
2021-07-11,25.5225
2021-07-12,25.307499
2021-07-13,27.7825
2021-07-14,28.962498
2021-07-15,25.859999
2021-07-16,23.992498
2021-07-17,23.122498
2021-07-18,22.755
2021-07-19,21.9025
2021-07-20,22.8525
2021-07-21,20.787498
2021-07-22,20.7225
2021-07-23,21.662498
2021-07-24,22.8975
2021-07-25,25.85
2021-07-26,26.967499
2021-07-27,27.525
2021-07-28,27.994999
2021-07-29,26.227499
2021-07-30,26.537498
2021-07-31,26.380001
2021-08-01,27.477499
2021-08-02,22.699999
2021-08-03,23.452501
2021-08-04,24.8925
2021-08-05,23.02
2021-08-06,21.515
2021-08-07,23.2625
2021-08-08,26.404999
2021-08-09,25.914999
2021-08-10,26.247501
2021-08-11,25.92
2021-08-12,24.785
2021-08-13,24.9175
2021-08-14,26.175
2021-08-15,27.404999
2021-08-16,27.6475
2021-08-17,21.365
2021-08-18,19.685
2021-08-19,19.56
2021-08-20,21.1275
2021-08-21,22.03
2021-08-22,23.474998
2021-08-23,22.6875
2021-08-24,19.732498
2021-08-25,16.96
2021-08-26,18.305
2021-08-27,15.107499
2021-08-28,14.497499
2021-08-29,15.115
2021-08-30,16.285
2021-08-31,18.294998
2021-09-01,18.0425
2021-09-02,17.5325
2021-09-03,17.5075
2021-09-04,17.8975
2021-09-05,18.89
2021-09-06,18.15
2021-09-07,18.1125
2021-09-08,17.89
2021-09-09,18.21
2021-09-10,18.022501
2021-09-11,19.0775
2021-09-12,19.72
2021-09-13,20.56
2021-09-14,21.335
2021-09-15,22.265
2021-09-16,23.720001
2021-09-17,22.099998
2021-09-18,17.9875
2021-09-19,18.135
2021-09-20,13.702499
2021-09-21,13.5824995
2021-09-22,11.7300005
2021-09-23,13.112499
2021-09-24,16.329998
2021-09-25,18.4825
2021-09-26,19.6325
2021-09-27,21.119999
2021-09-28,18.5425
2021-09-29,17.86
2021-09-30,13.322499
2021-10-01,16.099998
2021-10-02,13.9375
2021-10-03,16.1875
2021-10-04,17.8625
2021-10-05,18.817501
2021-10-06,15.842499
2021-10-07,12.704999
2021-10-08,11.335
2021-10-09,8.532499
2021-10-10,7.897499
2021-10-11,8.665
2021-10-12,10.03
2021-10-13,8.0375
2021-10-14,6.7075
2021-10-15,6.465
2021-10-16,10.3075
2021-10-17,9.7625
2021-10-18,9.48
2021-10-19,10.034999
2021-10-20,12.029999
2021-10-21,14.455
2021-10-22,13.03
2021-10-23,10.905
2021-10-24,7.745
2021-10-25,7.135
2021-10-26,7.01
2021-10-27,7.4999995
2021-10-28,6.765
2021-10-29,7.29
2021-10-30,9.0575
2021-10-31,8.7675
2021-11-01,10.29
2021-11-02,10.9825
2021-11-03,11.455
2021-11-04,17.599998
2021-11-05,10.4475
2021-11-06,8.2225
2021-11-07,7.9524994
2021-11-08,8.067499
2021-11-09,8.825
2021-11-10,5.5175
2021-11-11,4.7625
2021-11-12,5.015
2021-11-13,7.0499997
2021-11-14,8.36
2021-11-15,4.8374996
2021-11-16,6.4674997
2021-11-17,5.915
2021-11-18,7.3599997
2021-11-19,6.4525
2021-11-20,8.0575
2021-11-21,7.0750003
2021-11-22,5.1949997
2021-11-23,6.7975
2021-11-24,3.6625
2021-11-25,3.1275
2021-11-26,7.2999997
2021-11-27,7.3900003
2021-11-28,9.3225
2021-11-29,3.9025
2021-11-30,2.8425
2021-12-01,7.925
2021-12-02,10.1525
2021-12-03,4.3724995
2021-12-04,1.3149999
2021-12-05,3.6549997
2021-12-06,3.5125
2021-12-07,1.7725
2021-12-08,1.625
2021-12-09,3.5224998
2021-12-10,1.9475
2021-12-11,2.5949998
2021-12-12,1.6424999
2021-12-13,2.1625
2021-12-14,1.5474999
2021-12-15,2.6025
2021-12-16,3.685
2021-12-17,5.85
2021-12-18,3.545
2021-12-19,3.7675
2021-12-20,3.7475
2021-12-21,0.43999997
2021-12-22,0.835
2021-12-23,-1.3625
2021-12-24,7.06
2021-12-25,11.252501
2021-12-26,3.835
2021-12-27,0.61499995
2021-12-28,2.5175
2021-12-29,5.41
2021-12-30,5.9375
2021-12-31,8.7425
