time,DE26B
2021-01-01,-0.5233333
2021-01-02,-1.3033333
2021-01-03,-0.69
2021-01-04,-0.81333333
2021-01-05,-0.29333332
2021-01-06,-0.17
2021-01-07,-0.8766667
2021-01-08,-0.67
2021-01-09,-1.1066667
2021-01-10,-1.67
2021-01-11,-2.76
2021-01-12,1.1433333
2021-01-13,0.24666665
2021-01-14,-0.84
2021-01-15,-2.5233333
2021-01-16,-3.07
2021-01-17,-0.68666667
2021-01-18,1.2966666
2021-01-19,1.4
2021-01-20,4.45
2021-01-21,6.02
2021-01-22,2.3033333
2021-01-23,1.2633333
2021-01-24,-0.85999995
2021-01-25,-1.2199999
2021-01-26,-0.19666666
2021-01-27,-0.27333334
2021-01-28,4.8266664
2021-01-29,6.42
2021-01-30,2.0966666
2021-01-31,-1.3666667
2021-02-01,2.4433334
2021-02-02,5.3700004
2021-02-03,8.093333
2021-02-04,4.7466664
2021-02-05,5.7166667
2021-02-06,3.6599998
2021-02-07,1.6466665
2021-02-08,-3.993333
2021-02-09,-7.366667
2021-02-10,-8.8
2021-02-11,-6.3199997
2021-02-12,-7.7299995
2021-02-13,-6.9066663
2021-02-14,-3.3033333
2021-02-15,0.45666662
2021-02-16,5.3566666
2021-02-17,5.8199997
2021-02-18,4.73
2021-02-19,4.523333
2021-02-20,7.6999993
2021-02-21,9.3
2021-02-22,8.62
2021-02-23,11.639999
2021-02-24,10.740001
2021-02-25,10.166667
2021-02-26,4.5099998
2021-02-27,2.8933334
2021-02-28,3.8499997
2021-03-01,5.0399995
2021-03-02,7.0733333
2021-03-03,8.323333
2021-03-04,4.69
2021-03-05,0.49999997
2021-03-06,-0.43999997
2021-03-07,-0.14999999
2021-03-08,0.11999998
2021-03-09,1.3066667
2021-03-10,4.226667
2021-03-11,6.1999993
2021-03-12,4.0466666
2021-03-13,3.9666665
2021-03-14,2.1066668
2021-03-15,3.033333
2021-03-16,2.7366667
2021-03-17,1.8566666
2021-03-18,1.1733333
2021-03-19,1.0466666
2021-03-20,1.3833333
2021-03-21,3.1999998
2021-03-22,2.84
2021-03-23,4.383333
2021-03-24,6.97
2021-03-25,6.9266663
2021-03-26,7.8033333
2021-03-27,3.8533332
2021-03-28,7.2966666
2021-03-29,11.423333
2021-03-30,12.75
2021-03-31,14.743332
2021-04-01,12.736667
2021-04-02,4.1466665
2021-04-03,4.5766664
2021-04-04,3.8799999
2021-04-05,0.91
2021-04-06,-0.96000004
2021-04-07,-0.75666666
2021-04-08,1.7866665
2021-04-09,6.66
2021-04-10,6.806667
2021-04-11,3.9099998
2021-04-12,1.2533332
2021-04-13,1.2333332
2021-04-14,1.11
2021-04-15,1.6633333
2021-04-16,2.8733332
2021-04-17,5.2
2021-04-18,7.1566663
2021-04-19,7.25
2021-04-20,8.06
2021-04-21,9.003333
2021-04-22,5.5033326
2021-04-23,6.5466666
2021-04-24,7.2833333
2021-04-25,5.6066666
2021-04-26,6.41
2021-04-27,8.036666
2021-04-28,10.803332
2021-04-29,7.263333
2021-04-30,5.153333
2021-05-01,6.3899994
2021-05-02,5.0
2021-05-03,6.353333
2021-05-04,7.7299995
2021-05-05,4.403333
2021-05-06,4.3799996
2021-05-07,5.2266665
2021-05-08,9.083333
2021-05-09,16.966667
2021-05-10,14.453334
2021-05-11,11.13
2021-05-12,11.036667
2021-05-13,9.459999
2021-05-14,8.839999
2021-05-15,8.156667
2021-05-16,8.613334
2021-05-17,8.96
2021-05-18,8.32
2021-05-19,8.203334
2021-05-20,10.046666
2021-05-21,10.803333
2021-05-22,8.233333
2021-05-23,9.453333
2021-05-24,8.963333
2021-05-25,7.109999
2021-05-26,7.92
2021-05-27,8.919999
2021-05-28,11.123334
2021-05-29,12.386666
2021-05-30,13.0
2021-05-31,14.47
2021-06-01,15.433333
2021-06-02,17.683332
2021-06-03,17.673334
2021-06-04,17.323332
2021-06-05,14.753333
2021-06-06,13.156666
2021-06-07,15.086667
2021-06-08,16.54
2021-06-09,17.746666
2021-06-10,18.993334
2021-06-11,19.846666
2021-06-12,16.733332
2021-06-13,15.2
2021-06-14,18.873335
2021-06-15,19.746668
2021-06-16,22.199999
2021-06-17,24.019999
2021-06-18,23.72
2021-06-19,22.519999
2021-06-20,20.106667
2021-06-21,16.73
2021-06-22,12.513333
2021-06-23,14.339999
2021-06-24,14.216667
2021-06-25,15.79
2021-06-26,16.856665
2021-06-27,18.473333
2021-06-28,19.94
2021-06-29,16.31
2021-06-30,13.3933325
2021-07-01,12.346667
2021-07-02,15.169999
2021-07-03,18.203333
2021-07-04,16.326666
2021-07-05,15.54
2021-07-06,16.016666
2021-07-07,16.503332
2021-07-08,15.023334
2021-07-09,15.283333
2021-07-10,16.393332
2021-07-11,15.706666
2021-07-12,16.763334
2021-07-13,15.873333
2021-07-14,14.91
2021-07-15,16.816666
2021-07-16,15.580001
2021-07-17,17.643333
2021-07-18,19.319998
2021-07-19,16.916666
2021-07-20,16.276667
2021-07-21,16.953333
2021-07-22,17.929998
2021-07-23,18.743334
2021-07-24,16.703333
2021-07-25,16.716667
2021-07-26,16.936666
2021-07-27,15.726666
2021-07-28,16.013334
2021-07-29,15.356667
2021-07-30,16.539999
2021-07-31,14.813334
2021-08-01,13.956666
2021-08-02,14.183333
2021-08-03,13.576667
2021-08-04,14.613334
2021-08-05,16.086668
2021-08-06,15.3533325
2021-08-07,14.756665
2021-08-08,13.863334
2021-08-09,14.886666
2021-08-10,15.713333
2021-08-11,17.183332
2021-08-12,19.043333
2021-08-13,19.62
2021-08-14,18.97
2021-08-15,19.09
2021-08-16,13.419999
2021-08-17,11.503333
2021-08-18,14.3933325
2021-08-19,15.2
2021-08-20,15.373333
2021-08-21,17.63
2021-08-22,15.826667
2021-08-23,15.13
2021-08-24,14.026666
2021-08-25,14.313333
2021-08-26,13.343333
2021-08-27,12.433333
2021-08-28,13.240001
2021-08-29,12.873333
2021-08-30,14.626666
2021-08-31,14.05
2021-09-01,13.273334
2021-09-02,14.356667
2021-09-03,16.026667
2021-09-04,16.526667
2021-09-05,17.5
2021-09-06,17.703333
2021-09-07,17.676666
2021-09-08,17.923332
2021-09-09,17.983332
2021-09-10,17.306665
2021-09-11,16.03
2021-09-12,13.7699995
2021-09-13,14.483333
2021-09-14,16.289999
2021-09-15,16.96
2021-09-16,13.553333
2021-09-17,13.436666
2021-09-18,13.493333
2021-09-19,12.806666
2021-09-20,11.77
2021-09-21,10.869999
2021-09-22,11.19
2021-09-23,13.356667
2021-09-24,13.566667
2021-09-25,14.313333
2021-09-26,15.163333
2021-09-27,13.679999
2021-09-28,10.653333
2021-09-29,9.02
2021-09-30,8.196667
2021-10-01,10.496666
2021-10-02,12.606667
2021-10-03,13.776666
2021-10-04,10.45
2021-10-05,9.796666
2021-10-06,8.81
2021-10-07,9.66
2021-10-08,9.49
2021-10-09,9.059999
2021-10-10,7.746666
2021-10-11,8.08
2021-10-12,8.043334
2021-10-13,6.3299994
2021-10-14,8.693334
2021-10-15,7.0399995
2021-10-16,6.31
2021-10-17,7.5933337
2021-10-18,7.8233333
2021-10-19,12.25
2021-10-20,12.973332
2021-10-21,7.93
2021-10-22,5.1966667
2021-10-23,6.396666
2021-10-24,5.656667
2021-10-25,7.653333
2021-10-26,9.696667
2021-10-27,9.453334
2021-10-28,7.3666663
2021-10-29,9.816667
2021-10-30,10.186666
2021-10-31,11.683333
2021-11-01,8.04
2021-11-02,5.6866665
2021-11-03,4.5266666
2021-11-04,5.136667
2021-11-05,5.58
2021-11-06,5.14
2021-11-07,5.863333
2021-11-08,4.85
2021-11-09,3.6933334
2021-11-10,1.7999998
2021-11-11,2.1133332
2021-11-12,1.4366666
2021-11-13,5.77
2021-11-14,6.4966664
2021-11-15,4.5899997
2021-11-16,3.3533332
2021-11-17,4.24
2021-11-18,4.7099996
2021-11-19,6.9833336
2021-11-20,6.2033334
2021-11-21,4.3799996
2021-11-22,2.4466667
2021-11-23,1.7599999
2021-11-24,2.2266667
2021-11-25,1.2766666
2021-11-26,0.81999993
