time,ITF64
2021-01-01,1.245
2021-01-02,0.87
2021-01-03,2.56
2021-01-04,2.8424997
2021-01-05,2.1775
2021-01-06,2.0675
2021-01-07,-0.51
2021-01-08,0.13
2021-01-09,1.2175
2021-01-10,2.045
2021-01-11,5.9175
2021-01-12,4.1825
2021-01-13,1.7725
2021-01-14,2.7175
2021-01-15,0.0
2021-01-16,4.055
2021-01-17,5.05
2021-01-18,4.4999995
2021-01-19,7.3949995
2021-01-20,8.085
2021-01-21,3.58
2021-01-22,2.9225
2021-01-23,0.99
2021-01-24,-0.73749995
2021-01-25,0.625
2021-01-26,2.2199998
2021-01-27,4.8849998
2021-01-28,5.895
2021-01-29,6.875
2021-01-30,3.08
2021-01-31,0.51
2021-02-01,2.8
2021-02-02,3.13
2021-02-03,6.7475
2021-02-04,4.8824997
2021-02-05,6.5975
2021-02-06,4.91
2021-02-07,1.8799999
2021-02-08,-0.48
2021-02-09,-0.42749998
2021-02-10,-0.0575
2021-02-11,-2.0
2021-02-12,-0.515
2021-02-13,-0.57
2021-02-14,1.6424999
2021-02-15,7.0099998
2021-02-16,8.627501
2021-02-17,8.5525
2021-02-18,8.275
2021-02-19,6.3675
2021-02-20,10.7075
2021-02-21,9.9175
2021-02-22,8.9225
2021-02-23,8.4175
2021-02-24,13.2699995
2021-02-25,9.5125
2021-02-26,6.4125
2021-02-27,6.0425
2021-02-28,6.2974997
2021-03-01,4.415
2021-03-02,4.6025
2021-03-03,3.755
2021-03-04,5.3399997
2021-03-05,4.6625
2021-03-06,3.5625
2021-03-07,4.5775
2021-03-08,5.7275
2021-03-09,7.625
2021-03-10,7.615
2021-03-11,8.8825
2021-03-12,6.79
2021-03-13,5.875
2021-03-14,6.8875
2021-03-15,8.912499
2021-03-16,10.0375
2021-03-17,8.092501
2021-03-18,8.372499
2021-03-19,8.065001
2021-03-20,8.9574995
2021-03-21,8.577499
2021-03-22,7.1925
2021-03-23,7.8899994
2021-03-24,9.4
2021-03-25,8.985
2021-03-26,9.535
2021-03-27,6.14
2021-03-28,10.6075
2021-03-29,13.112499
2021-03-30,12.727499
2021-03-31,13.865
2021-04-01,7.9799995
2021-04-02,6.8149996
2021-04-03,6.8675
2021-04-04,7.6375
2021-04-05,4.41
2021-04-06,3.13
2021-04-07,3.0774999
2021-04-08,7.56
2021-04-09,5.9425
2021-04-10,4.1075
2021-04-11,3.72
2021-04-12,4.5724998
2021-04-13,5.56
2021-04-14,6.325
2021-04-15,5.7574997
2021-04-16,5.7675
2021-04-17,6.6575
2021-04-18,7.105
2021-04-19,8.805
2021-04-20,9.2675
2021-04-21,9.2325
2021-04-22,6.8925
2021-04-23,8.6375
2021-04-24,8.82
2021-04-25,7.1025
2021-04-26,7.45
2021-04-27,7.9249997
2021-04-28,8.1525
2021-04-29,6.1725
2021-04-30,6.0775
2021-05-01,6.3999996
2021-05-02,7.3824997
2021-05-03,8.127501
2021-05-04,8.165
2021-05-05,6.695
2021-05-06,6.205
2021-05-07,7.2674994
2021-05-08,9.0575
2021-05-09,14.1325
2021-05-10,12.745
2021-05-11,10.934999
2021-05-12,10.847501
2021-05-13,11.732499
2021-05-14,9.8375
2021-05-15,10.2
2021-05-16,11.237499
2021-05-17,11.5525
2021-05-18,11.472499
2021-05-19,11.625
2021-05-20,9.377501
2021-05-21,10.9225
2021-05-22,9.804999
2021-05-23,9.0725
2021-05-24,9.669999
2021-05-25,10.405
2021-05-26,10.995
2021-05-27,12.0275
2021-05-28,12.865
2021-05-29,14.7325
2021-05-30,12.5825
2021-05-31,13.690001
2021-06-01,16.355
2021-06-02,17.220001
2021-06-03,16.915
2021-06-04,14.4425
2021-06-05,15.434999
2021-06-06,16.369999
2021-06-07,16.5675
2021-06-08,16.335
2021-06-09,17.7125
2021-06-10,18.747501
2021-06-11,18.172499
2021-06-12,15.5824995
2021-06-13,17.7475
2021-06-14,18.3975
2021-06-15,15.495
2021-06-16,18.9975
2021-06-17,16.365
2021-06-18,14.625
2021-06-19,12.897499
2021-06-20,13.49
2021-06-21,13.004999
2021-06-22,13.174999
2021-06-23,13.925
2021-06-24,16.537498
2021-06-25,14.282499
2021-06-26,14.4175
2021-06-27,15.91
2021-06-28,15.0025
2021-06-29,16.41
2021-06-30,14.952499
2021-07-01,15.2575
2021-07-02,17.32
2021-07-03,18.1725
2021-07-04,18.159998
2021-07-05,16.5075
2021-07-06,15.914999
2021-07-07,17.5675
2021-07-08,17.785
2021-07-09,17.5525
2021-07-10,17.7475
2021-07-11,16.609999
2021-07-12,17.362501
2021-07-13,18.322498
2021-07-14,18.34
2021-07-15,18.445
2021-07-16,19.074999
2021-07-17,21.355001
2021-07-18,22.1925
2021-07-19,21.11
2021-07-20,21.2825
2021-07-21,20.8875
2021-07-22,20.66
2021-07-23,17.43
2021-07-24,17.682499
2021-07-25,17.935
2021-07-26,20.240002
2021-07-27,19.1325
2021-07-28,17.369999
2021-07-29,16.2575
2021-07-30,15.49
2021-07-31,16.76
2021-08-01,15.314999
2021-08-02,15.4275
2021-08-03,15.37
2021-08-04,16.735
2021-08-05,16.675
2021-08-06,18.002499
2021-08-07,16.5575
2021-08-08,16.619999
2021-08-09,16.6525
2021-08-10,17.307499
2021-08-11,16.725
2021-08-12,16.869999
2021-08-13,17.352499
2021-08-14,17.485
2021-08-15,16.91
2021-08-16,15.7
2021-08-17,15.6725
2021-08-18,17.4175
2021-08-19,16.579998
2021-08-20,17.605
2021-08-21,17.71
2021-08-22,17.885
2021-08-23,17.462502
2021-08-24,16.3925
2021-08-25,16.6175
2021-08-26,16.14
2021-08-27,14.852499
2021-08-28,15.8375
2021-08-29,14.617499
2021-08-30,15.7
2021-08-31,14.982499
2021-09-01,15.182499
2021-09-02,15.6125
2021-09-03,14.96
2021-09-04,15.934999
2021-09-05,17.2675
2021-09-06,19.4975
2021-09-07,20.8725
2021-09-08,20.6475
2021-09-09,19.7575
2021-09-10,19.255
2021-09-11,18.314999
2021-09-12,15.2525
2021-09-13,15.5199995
2021-09-14,15.9725
2021-09-15,16.244999
2021-09-16,16.2475
2021-09-17,16.4825
2021-09-18,17.2775
2021-09-19,16.9625
2021-09-20,15.02
2021-09-21,15.4625
2021-09-22,15.684999
2021-09-23,15.8825
2021-09-24,16.855
2021-09-25,18.235
2021-09-26,17.824999
2021-09-27,15.199999
2021-09-28,14.049999
2021-09-29,11.434999
2021-09-30,12.0425
2021-10-01,13.8125
2021-10-02,10.4075
2021-10-03,11.115
2021-10-04,12.857499
2021-10-05,11.33
2021-10-06,12.29
2021-10-07,15.577498
2021-10-08,16.2175
2021-10-09,14.8
2021-10-10,14.367499
2021-10-11,11.945
2021-10-12,12.2225
2021-10-13,12.962501
2021-10-14,13.119999
2021-10-15,10.6
2021-10-16,10.43
2021-10-17,12.887501
2021-10-18,13.099999
2021-10-19,16.2075
2021-10-20,13.85
2021-10-21,8.41
2021-10-22,9.4375
2021-10-23,10.4574995
2021-10-24,12.205
2021-10-25,11.9325
2021-10-26,11.057499
2021-10-27,14.875
2021-10-28,13.945
2021-10-29,12.3949995
2021-10-30,10.200001
2021-10-31,8.7325
2021-11-01,9.415
2021-11-02,7.3924994
2021-11-03,6.4275
2021-11-04,7.3475
2021-11-05,7.0525
2021-11-06,10.5575
2021-11-07,10.3775
2021-11-08,8.1775
2021-11-09,11.7125
2021-11-10,11.119999
2021-11-11,9.995
2021-11-12,11.184999
2021-11-13,11.7625
2021-11-14,10.467501
2021-11-15,9.532499
2021-11-16,8.8375
2021-11-17,9.165
2021-11-18,10.407499
2021-11-19,12.2975
2021-11-20,10.0275
2021-11-21,6.4275
2021-11-22,5.38
2021-11-23,5.6875
2021-11-24,6.3175
2021-11-25,3.97
2021-11-26,5.1575003
2021-11-27,2.7875
2021-11-28,1.0799999
2021-11-29,1.08
2021-11-30,7.445
2021-12-01,7.5
2021-12-02,2.8049998
2021-12-03,4.1524997
2021-12-04,5.7974997
2021-12-05,4.9525
2021-12-06,2.78
2021-12-07,3.2925
2021-12-08,5.0575
2021-12-09,5.6724997
2021-12-10,5.1499996
2021-12-11,4.2149997
2021-12-12,9.992499
2021-12-13,9.495
2021-12-14,8.84
2021-12-15,10.014999
2021-12-16,8.035
2021-12-17,5.8125
2021-12-18,5.5374994
2021-12-19,3.8125
2021-12-20,4.92
2021-12-21,3.51
2021-12-22,0.5
2021-12-23,4.9275
2021-12-24,6.0925
2021-12-25,4.0249996
2021-12-26,3.605
2021-12-27,6.3075
2021-12-28,7.3149996
2021-12-29,7.3374996
2021-12-30,10.6675
2021-12-31,12.294999
