time,AT127
2021-01-01,3.58
2021-01-02,2.99
2021-01-03,3.01
2021-01-04,2.6599998
2021-01-05,2.1599998
2021-01-06,2.53
2021-01-07,1.6999999
2021-01-08,2.26
2021-01-09,0.59999996
2021-01-10,1.01
2021-01-11,3.22
2021-01-12,6.2
2021-01-13,5.79
2021-01-14,4.15
2021-01-15,2.1599998
2021-01-16,1.18
2021-01-17,5.64
2021-01-18,6.3999996
2021-01-19,9.36
2021-01-20,9.45
2021-01-21,7.56
2021-01-22,4.92
2021-01-23,2.86
2021-01-24,1.48
2021-01-25,2.9099998
2021-01-26,4.18
2021-01-27,5.14
2021-01-28,8.96
2021-01-29,10.83
2021-01-30,3.9099998
2021-01-31,1.23
2021-02-01,3.26
2021-02-02,7.54
2021-02-03,9.19
2021-02-04,7.1
2021-02-05,7.8999996
2021-02-06,4.61
2021-02-07,-2.03
2021-02-08,-4.21
2021-02-09,-4.16
2021-02-10,-3.49
2021-02-11,-2.75
2021-02-12,-4.92
2021-02-13,-3.32
2021-02-14,0.29999998
2021-02-15,3.99
2021-02-16,6.93
2021-02-17,8.05
2021-02-18,6.85
2021-02-19,6.45
2021-02-20,10.58
2021-02-21,10.809999
2021-02-22,11.2
2021-02-23,13.2
2021-02-24,13.46
2021-02-25,11.389999
2021-02-26,6.6299996
2021-02-27,3.21
2021-02-28,5.47
2021-03-01,5.62
2021-03-02,8.59
2021-03-03,6.46
2021-03-04,4.67
2021-03-05,3.3999999
2021-03-06,2.6299999
2021-03-07,2.69
2021-03-08,4.04
2021-03-09,5.0899997
2021-03-10,6.02
2021-03-11,8.7
2021-03-12,6.7799997
2021-03-13,6.87
2021-03-14,6.77
2021-03-15,7.27
2021-03-16,5.64
2021-03-17,5.5499997
2021-03-18,5.21
2021-03-19,4.39
2021-03-20,5.35
2021-03-21,5.3599997
2021-03-22,6.5
2021-03-23,7.3199997
2021-03-24,9.309999
2021-03-25,10.4
2021-03-26,9.69
2021-03-27,7.5299997
2021-03-28,9.599999
2021-03-29,12.849999
2021-03-30,15.88
2021-03-31,17.0
2021-04-01,11.63
2021-04-02,6.71
2021-04-03,7.87
2021-04-04,6.69
2021-04-05,4.66
2021-04-06,3.6299999
2021-04-07,4.2
2021-04-08,6.0899997
2021-04-09,7.35
2021-04-10,5.2799997
2021-04-11,4.49
2021-04-12,3.77
2021-04-13,5.97
2021-04-14,6.17
2021-04-15,5.7599998
2021-04-16,6.79
2021-04-17,7.68
2021-04-18,8.29
2021-04-19,10.0
2021-04-20,10.84
2021-04-21,8.62
2021-04-22,6.7
2021-04-23,8.37
2021-04-24,9.179999
2021-04-25,7.1499996
2021-04-26,7.64
2021-04-27,9.94
2021-04-28,10.679999
2021-04-29,6.93
2021-04-30,6.87
2021-05-01,6.3199997
2021-05-02,7.0099998
2021-05-03,9.21
2021-05-04,9.17
2021-05-05,7.23
2021-05-06,6.44
2021-05-07,8.42
2021-05-08,11.719999
2021-05-09,16.109999
2021-05-10,14.69
2021-05-11,13.03
2021-05-12,12.13
2021-05-13,11.37
2021-05-14,10.66
2021-05-15,10.38
2021-05-16,11.32
2021-05-17,11.75
2021-05-18,12.62
2021-05-19,11.5199995
2021-05-20,12.13
2021-05-21,12.96
2021-05-22,10.11
2021-05-23,11.3
2021-05-24,10.58
2021-05-25,10.599999
2021-05-26,11.7699995
2021-05-27,11.99
2021-05-28,13.62
2021-05-29,15.75
2021-05-30,16.109999
2021-05-31,18.99
2021-06-01,19.22
2021-06-02,20.439999
2021-06-03,18.08
2021-06-04,17.029999
2021-06-05,13.62
2021-06-06,15.719999
2021-06-07,17.3
2021-06-08,18.39
2021-06-09,18.42
2021-06-10,17.74
2021-06-11,17.4
2021-06-12,16.779999
2021-06-13,18.029999
2021-06-14,20.31
2021-06-15,19.49
2021-06-16,22.689999
2021-06-17,21.74
2021-06-18,21.75
2021-06-19,15.74
2021-06-20,17.55
2021-06-21,14.73
2021-06-22,13.309999
2021-06-23,14.299999
2021-06-24,15.16
2021-06-25,15.61
2021-06-26,18.16
2021-06-27,19.279999
2021-06-28,18.69
2021-06-29,16.109999
2021-06-30,14.09
2021-07-01,14.46
2021-07-02,18.05
2021-07-03,19.17
2021-07-04,17.199999
2021-07-05,16.71
2021-07-06,16.33
2021-07-07,16.49
2021-07-08,16.8
2021-07-09,16.31
2021-07-10,17.039999
2021-07-11,17.07
2021-07-12,17.85
2021-07-13,17.26
2021-07-14,15.88
2021-07-15,17.15
2021-07-16,16.77
2021-07-17,19.1
2021-07-18,20.07
2021-07-19,19.75
2021-07-20,19.77
2021-07-21,21.0
2021-07-22,20.109999
2021-07-23,19.73
2021-07-24,19.13
2021-07-25,19.08
2021-07-26,18.18
2021-07-27,17.18
2021-07-28,17.75
2021-07-29,17.109999
2021-07-30,17.24
2021-07-31,16.73
2021-08-01,15.53
2021-08-02,16.13
2021-08-03,16.31
2021-08-04,16.72
2021-08-05,18.72
2021-08-06,17.52
2021-08-07,15.98
2021-08-08,15.78
2021-08-09,16.77
2021-08-10,17.65
2021-08-11,18.49
2021-08-12,19.18
2021-08-13,19.07
2021-08-14,19.529999
2021-08-15,20.1
2021-08-16,15.37
2021-08-17,14.429999
2021-08-18,17.25
2021-08-19,16.99
2021-08-20,17.72
2021-08-21,19.039999
2021-08-22,17.73
2021-08-23,18.42
2021-08-24,17.67
2021-08-25,17.359999
2021-08-26,16.48
2021-08-27,16.27
2021-08-28,16.98
2021-08-29,16.31
2021-08-30,17.57
2021-08-31,17.25
2021-09-01,17.17
2021-09-02,17.71
2021-09-03,18.35
2021-09-04,17.49
2021-09-05,19.91
2021-09-06,20.66
2021-09-07,21.77
2021-09-08,22.33
2021-09-09,21.25
2021-09-10,20.109999
2021-09-11,18.18
2021-09-12,17.359999
2021-09-13,16.289999
2021-09-14,17.66
2021-09-15,16.22
2021-09-16,16.43
2021-09-17,15.91
2021-09-18,17.77
2021-09-19,16.24
2021-09-20,14.5199995
2021-09-21,13.67
2021-09-22,14.65
2021-09-23,15.429999
2021-09-24,17.06
2021-09-25,16.64
2021-09-26,18.3
2021-09-27,15.7
2021-09-28,14.61
2021-09-29,12.75
2021-09-30,11.75
2021-10-01,13.94
2021-10-02,14.11
2021-10-03,12.889999
2021-10-04,12.96
2021-10-05,12.9
2021-10-06,12.4
2021-10-07,12.74
2021-10-08,12.28
2021-10-09,12.5
2021-10-10,12.49
2021-10-11,12.48
2021-10-12,12.25
2021-10-13,12.5199995
2021-10-14,13.04
2021-10-15,12.53
2021-10-16,11.5
2021-10-17,12.099999
2021-10-18,12.849999
2021-10-19,17.15
2021-10-20,15.5
2021-10-21,9.75
2021-10-22,9.98
2021-10-23,10.74
2021-10-24,9.53
2021-10-25,12.16
2021-10-26,12.73
2021-10-27,13.349999
2021-10-28,12.86
2021-10-29,14.15
2021-10-30,13.309999
2021-10-31,11.9
2021-11-01,8.45
2021-11-02,7.23
2021-11-03,6.96
2021-11-04,7.41
2021-11-05,8.63
2021-11-06,8.61
2021-11-07,9.34
2021-11-08,7.45
2021-11-09,7.73
2021-11-10,8.72
2021-11-11,10.21
2021-11-12,9.32
2021-11-13,11.28
2021-11-14,9.7
2021-11-15,6.41
2021-11-16,4.0299997
2021-11-17,6.2999997
2021-11-18,7.77
2021-11-19,10.809999
2021-11-20,10.37
2021-11-21,8.7699995
2021-11-22,5.95
2021-11-23,5.06
2021-11-24,6.0499997
2021-11-25,5.35
2021-11-26,3.77
2021-11-27,1.3
2021-11-28,1.77
2021-11-29,3.11
2021-11-30,7.48
2021-12-01,6.74
2021-12-02,2.4199998
2021-12-03,0.39999998
2021-12-04,1.4399999
2021-12-05,1.2099999
2021-12-06,0.48999998
2021-12-07,3.1899998
2021-12-08,1.81
2021-12-09,0.90999997
2021-12-10,0.04
2021-12-11,2.82
2021-12-12,7.19
2021-12-13,9.8
2021-12-14,9.88
2021-12-15,10.559999
2021-12-16,8.54
2021-12-17,7.99
2021-12-18,7.37
2021-12-19,6.14
2021-12-20,6.6099997
2021-12-21,-2.31
2021-12-22,-5.12
2021-12-23,0.45
2021-12-24,8.59
2021-12-25,6.0099998
2021-12-26,4.41
2021-12-27,7.24
2021-12-28,7.5899997
2021-12-29,11.099999
2021-12-30,17.449999
2021-12-31,18.73
