time,ITF44
2021-01-01,2.595
2021-01-02,1.4
2021-01-03,0.875
2021-01-04,2.13
2021-01-05,3.13
2021-01-06,1.28
2021-01-07,0.93999994
2021-01-08,1.24
2021-01-09,-0.75
2021-01-10,2.985
2021-01-11,6.465
2021-01-12,3.78
2021-01-13,5.35
2021-01-14,7.41
2021-01-15,4.01
2021-01-16,6.79
2021-01-17,4.4700003
2021-01-18,5.095
2021-01-19,5.1949997
2021-01-20,2.705
2021-01-21,3.08
2021-01-22,1.8599999
2021-01-23,0.099999994
2021-01-24,0.315
2021-01-25,-0.21999998
2021-01-26,2.935
2021-01-27,5.765
2021-01-28,7.2699995
2021-01-29,6.185
2021-01-30,3.8249998
2021-01-31,2.5549998
2021-02-01,2.705
2021-02-02,3.1299999
2021-02-03,4.96
2021-02-04,6.29
2021-02-05,5.745
2021-02-06,4.995
2021-02-07,2.405
2021-02-08,1.9
2021-02-09,0.555
2021-02-10,-0.31
2021-02-11,0.255
2021-02-12,2.9099998
2021-02-13,2.21
2021-02-14,6.3999996
2021-02-15,9.549999
2021-02-16,9.065
2021-02-17,6.9849997
2021-02-18,5.39
2021-02-19,7.49
2021-02-20,9.115
2021-02-21,8.42
2021-02-22,6.9249997
2021-02-23,9.315001
2021-02-24,9.8
2021-02-25,6.59
2021-02-26,6.295
2021-02-27,7.265
2021-02-28,6.81
2021-03-01,5.135
2021-03-02,4.39
2021-03-03,3.6
2021-03-04,4.625
2021-03-05,3.81
2021-03-06,3.755
2021-03-07,4.0499997
2021-03-08,7.365
2021-03-09,7.9249997
2021-03-10,8.215
2021-03-11,6.0
2021-03-12,5.52
2021-03-13,4.46
2021-03-14,6.33
2021-03-15,8.37
2021-03-16,9.555
2021-03-17,6.435
2021-03-18,8.465
2021-03-19,8.065
2021-03-20,8.389999
2021-03-21,8.3949995
2021-03-22,7.995
2021-03-23,9.21
2021-03-24,7.1949997
2021-03-25,8.82
2021-03-26,5.875
2021-03-27,5.1
2021-03-28,9.865
2021-03-29,12.664999
2021-03-30,13.54
2021-03-31,9.889999
2021-04-01,7.3199997
2021-04-02,6.6549997
2021-04-03,6.63
2021-04-04,6.3199997
2021-04-05,3.1349998
2021-04-06,2.705
2021-04-07,4.435
2021-04-08,7.16
2021-04-09,4.87
2021-04-10,2.3649998
2021-04-11,2.27
2021-04-12,4.4249997
2021-04-13,6.46
2021-04-14,5.965
2021-04-15,6.8
2021-04-16,7.2249994
2021-04-17,8.05
2021-04-18,8.405
2021-04-19,9.69
2021-04-20,8.965
2021-04-21,7.3499994
2021-04-22,8.83
2021-04-23,8.025
2021-04-24,10.865
2021-04-25,8.785
2021-04-26,7.875
2021-04-27,9.045
2021-04-28,7.16
2021-04-29,6.255
2021-04-30,5.99
2021-05-01,4.785
2021-05-02,5.755
2021-05-03,8.434999
2021-05-04,6.6949997
2021-05-05,5.965
2021-05-06,4.515
2021-05-07,6.205
2021-05-08,9.65
2021-05-09,11.054999
2021-05-10,11.62
2021-05-11,10.735
2021-05-12,8.825
2021-05-13,8.82
2021-05-14,9.43
2021-05-15,9.75
2021-05-16,10.61
2021-05-17,9.344999
2021-05-18,9.93
2021-05-19,9.62
2021-05-20,8.775
2021-05-21,10.099999
2021-05-22,7.8899994
2021-05-23,8.415
2021-05-24,7.8599997
2021-05-25,10.24
2021-05-26,10.49
2021-05-27,10.74
2021-05-28,12.309999
2021-05-29,14.424999
2021-05-30,14.61
2021-05-31,14.584999
2021-06-01,15.865
2021-06-02,14.08
2021-06-03,15.844999
2021-06-04,13.549999
2021-06-05,13.45
2021-06-06,12.945
2021-06-07,14.455
2021-06-08,15.094999
2021-06-09,16.89
2021-06-10,18.195
2021-06-11,15.125
2021-06-12,13.995
2021-06-13,17.24
2021-06-14,12.735
2021-06-15,13.65
2021-06-16,13.995
2021-06-17,12.469999
2021-06-18,11.005
2021-06-19,11.975
2021-06-20,14.865
2021-06-21,12.24
2021-06-22,11.094999
2021-06-23,13.32
2021-06-24,13.429999
2021-06-25,11.885
2021-06-26,11.629999
2021-06-27,13.325
2021-06-28,14.195
2021-06-29,14.12
2021-06-30,14.035
2021-07-01,13.59
2021-07-02,14.105
2021-07-03,15.664999
2021-07-04,16.75
2021-07-05,15.285
2021-07-06,13.809999
2021-07-07,14.9
2021-07-08,14.68
2021-07-09,16.119999
2021-07-10,15.715
2021-07-11,15.985
2021-07-12,16.52
2021-07-13,15.455
2021-07-14,15.965
2021-07-15,17.705
2021-07-16,19.085
2021-07-17,19.665
2021-07-18,17.52
2021-07-19,17.869999
2021-07-20,18.435
2021-07-21,19.765
2021-07-22,21.404999
2021-07-23,20.84
2021-07-24,18.46
2021-07-25,17.965
2021-07-26,15.73
2021-07-27,16.685
2021-07-28,13.605
2021-07-29,14.745
2021-07-30,14.525
2021-07-31,14.465
2021-08-01,13.665
2021-08-02,11.87
2021-08-03,15.440001
2021-08-04,15.799999
2021-08-05,15.344999
2021-08-06,15.54
2021-08-07,16.154999
2021-08-08,15.365
2021-08-09,15.759999
2021-08-10,14.91
2021-08-11,16.205
2021-08-12,14.549999
2021-08-13,15.145
2021-08-14,14.625
2021-08-15,14.5199995
2021-08-16,13.525
2021-08-17,14.594999
2021-08-18,14.7
2021-08-19,14.37
2021-08-20,16.14
2021-08-21,16.195
2021-08-22,16.585
2021-08-23,14.905
2021-08-24,16.36
2021-08-25,16.945
2021-08-26,16.17
2021-08-27,14.959999
2021-08-28,14.95
2021-08-29,14.459999
2021-08-30,14.309999
2021-08-31,13.9
2021-09-01,14.93
2021-09-02,12.485
2021-09-03,12.38
2021-09-04,14.855
2021-09-05,16.775
2021-09-06,17.560001
2021-09-07,18.335
2021-09-08,18.76
2021-09-09,17.33
2021-09-10,16.64
2021-09-11,15.455
2021-09-12,12.629999
2021-09-13,13.32
2021-09-14,15.945
2021-09-15,14.285
2021-09-16,13.469999
2021-09-17,15.525
2021-09-18,13.344999
2021-09-19,13.844999
2021-09-20,12.27
2021-09-21,14.224999
2021-09-22,15.5
2021-09-23,14.014999
2021-09-24,15.344999
2021-09-25,16.625
2021-09-26,16.96
2021-09-27,11.4
2021-09-28,10.405
2021-09-29,9.84
2021-09-30,11.27
2021-10-01,10.289999
2021-10-02,9.51
2021-10-03,9.975
2021-10-04,10.504999
2021-10-05,9.605
2021-10-06,10.8949995
2021-10-07,15.125
2021-10-08,17.044998
2021-10-09,15.085
2021-10-10,10.61
2021-10-11,11.82
2021-10-12,12.26
2021-10-13,12.219999
2021-10-14,12.334999
2021-10-15,8.615
2021-10-16,10.23
2021-10-17,13.219999
2021-10-18,14.85
2021-10-19,16.04
2021-10-20,9.99
2021-10-21,7.715
2021-10-22,9.45
2021-10-23,10.24
2021-10-24,13.414999
2021-10-25,10.174999
2021-10-26,11.605
2021-10-27,14.414999
2021-10-28,12.664999
2021-10-29,10.275
2021-10-30,8.3
2021-10-31,8.32
2021-11-01,8.76
2021-11-02,7.785
2021-11-03,7.23
2021-11-04,6.9449997
2021-11-05,8.525
2021-11-06,11.094999
2021-11-07,9.315001
2021-11-08,10.235
2021-11-09,11.73
2021-11-10,7.0699997
2021-11-11,9.554999
2021-11-12,10.51
2021-11-13,10.245
2021-11-14,11.865
2021-11-15,10.055
2021-11-16,9.094999
2021-11-17,8.35
2021-11-18,11.245
2021-11-19,11.559999
2021-11-20,10.17
2021-11-21,6.215
2021-11-22,4.3999996
2021-11-23,7.6499996
2021-11-24,6.12
2021-11-25,4.7
2021-11-26,6.2749996
2021-11-27,3.895
2021-11-28,3.8
2021-11-29,5.7299995
2021-11-30,9.025
2021-12-01,6.785
2021-12-02,4.095
2021-12-03,5.6949997
2021-12-04,4.835
2021-12-05,4.955
2021-12-06,3.5249999
2021-12-07,4.3849998
2021-12-08,4.98
2021-12-09,4.62
2021-12-10,4.015
2021-12-11,7.2699995
2021-12-12,9.57
2021-12-13,6.18
2021-12-14,5.99
2021-12-15,9.29
2021-12-16,8.684999
2021-12-17,7.9399996
2021-12-18,6.305
2021-12-19,5.4399996
2021-12-20,5.325
2021-12-21,5.1449995
2021-12-22,6.43
2021-12-23,9.105
2021-12-24,7.66
2021-12-25,6.0
2021-12-26,5.835
2021-12-27,5.8399997
2021-12-28,6.33
2021-12-29,7.4049997
2021-12-30,10.735
2021-12-31,11.61
