time,CH053
2021-04-26,5.135
2021-04-27,7.41
2021-04-28,9.514999
2021-04-29,8.175
2021-04-30,8.545
2021-05-01,8.055
2021-05-02,6.5249996
2021-05-03,7.7799997
2021-05-04,8.299999
2021-05-05,6.6949997
2021-05-06,5.5299997
2021-05-07,6.6949997
2021-05-08,8.41
2021-05-09,18.005
2021-05-10,16.285
2021-05-11,12.825
2021-05-12,12.375
2021-05-13,10.44
2021-05-14,9.664999
2021-05-15,9.934999
2021-05-16,10.76
2021-05-17,10.684999
2021-05-18,10.315
2021-05-19,9.4
2021-05-20,11.275
2021-05-21,12.375
2021-05-22,10.34
2021-05-23,10.04
2021-05-24,11.715
2021-05-25,9.5
2021-05-26,10.33
2021-05-27,10.84
2021-05-28,11.79
2021-05-29,11.424999
2021-05-30,11.995
2021-05-31,15.190001
2021-06-01,17.41
2021-06-02,17.974998
2021-06-03,19.669998
2021-06-04,19.75
2021-06-05,16.529999
2021-06-06,14.105
2021-06-07,15.525
2021-06-08,16.21
2021-06-09,18.845
2021-06-10,18.689999
2021-06-11,19.279999
2021-06-12,16.025
2021-06-13,15.53
2021-06-14,18.61
2021-06-15,15.75
2021-06-16,20.18
2021-06-17,24.945
2021-06-18,21.42
2021-06-19,19.614998
2021-06-20,17.915
2021-06-21,13.035
2021-06-22,13.555
2021-06-23,13.73
2021-06-24,14.084999
2021-06-25,15.845
2021-06-26,18.965
2021-06-27,18.71
2021-06-28,20.259998
2021-06-29,17.509998
2021-06-30,14.23
2021-07-01,17.025
2021-07-02,16.235
2021-07-03,17.89
2021-07-04,18.66
2021-07-05,17.154999
2021-07-06,18.31
2021-07-07,17.41
2021-07-08,17.865
2021-07-09,17.23
2021-07-10,17.119999
2021-07-11,18.615
2021-07-12,20.125
2021-07-13,19.925
2021-07-14,20.419998
2021-07-15,18.634998
2021-07-16,17.689999
2021-07-17,19.33
2021-07-18,18.919998
2021-07-19,16.71
2021-07-20,16.939999
2021-07-21,17.494999
2021-07-22,17.224998
2021-07-23,16.82
2021-07-24,19.199999
2021-07-25,20.244999
2021-07-26,20.375
2021-07-27,19.279999
2021-07-28,17.494999
2021-07-29,16.455
2021-07-30,16.985
2021-07-31,16.515
2021-08-01,15.914999
2021-08-02,15.375
2021-08-03,15.525
2021-08-04,16.43
2021-08-05,17.349998
2021-08-06,17.72
2021-08-07,17.835
2021-08-08,16.68
2021-08-09,15.785
2021-08-10,15.92
2021-08-11,17.739998
2021-08-12,19.115
2021-08-13,17.895
2021-08-14,17.75
2021-08-15,19.255
2021-08-16,15.74
2021-08-17,15.465
2021-08-18,16.555
2021-08-19,16.11
2021-08-20,16.72
2021-08-21,18.235
2021-08-22,17.675
2021-08-23,17.84
2021-08-24,16.775
2021-08-25,15.03
2021-08-26,16.545
2021-08-27,15.969999
2021-08-28,16.455
2021-08-29,16.695
2021-08-30,17.685
2021-08-31,16.369999
2021-09-01,15.615
2021-09-02,13.924999
2021-09-03,14.4
2021-09-04,15.664999
2021-09-05,13.9
2021-09-06,14.93
2021-09-07,18.064999
2021-09-08,18.71
2021-09-09,19.935
2021-09-10,19.445
2021-09-11,18.079998
2021-09-12,16.685
2021-09-13,14.75
2021-09-14,16.529999
2021-09-15,17.970001
2021-09-16,15.49
2021-09-17,14.58
2021-09-18,14.535
2021-09-19,13.764999
2021-09-20,12.1449995
2021-09-21,13.57
2021-09-22,14.334999
2021-09-23,14.385
2021-09-24,16.79
2021-09-25,17.974998
2021-09-26,18.145
2021-09-27,15.889999
2021-09-28,13.075
2021-09-29,10.934999
2021-09-30,11.93
2021-10-01,13.45
2021-10-02,14.09
2021-10-03,13.575
2021-10-04,13.09
2021-10-05,12.525
2021-10-06,10.924999
2021-10-07,9.01
2021-10-08,9.715
2021-10-09,10.24
2021-10-10,8.94
2021-10-11,11.18
2021-10-12,10.424999
2021-10-13,10.34
2021-10-14,13.179999
2021-10-15,10.98
2021-10-16,9.344999
2021-10-17,10.735
2021-10-18,11.45
2021-10-19,14.84
2021-10-20,15.299999
2021-10-21,9.5
2021-10-22,8.01
2021-10-23,8.88
2021-10-24,7.95
2021-10-25,8.95
2021-10-26,11.889999
2021-10-27,13.424999
2021-10-28,11.51
2021-10-29,12.69
2021-10-30,12.014999
2021-10-31,12.17
2021-11-01,9.985
2021-11-02,7.46
2021-11-03,6.305
2021-11-04,6.1949997
2021-11-05,7.955
2021-11-06,9.865
2021-11-07,9.225
2021-11-08,8.415
2021-11-09,8.54
2021-11-10,8.594999
2021-11-11,9.549999
2021-11-12,8.485
2021-11-13,9.309999
2021-11-14,8.615
2021-11-15,5.94
2021-11-16,4.59
2021-11-17,7.4049997
2021-11-18,9.975
2021-11-19,11.799999
2021-11-20,10.245
2021-11-21,8.04
2021-11-22,4.6349998
2021-11-23,7.325
2021-11-24,6.795
2021-11-25,5.46
2021-11-26,3.905
2021-11-27,3.7549999
2021-11-28,2.835
2021-11-29,2.55
2021-11-30,6.72
2021-12-01,7.595
2021-12-02,1.86
2021-12-03,2.9499998
2021-12-04,4.4700003
2021-12-05,3.3249998
2021-12-06,2.1
2021-12-07,2.5949998
2021-12-08,4.27
2021-12-09,2.585
2021-12-10,2.5349998
2021-12-11,0.685
2021-12-12,6.915
2021-12-13,9.28
2021-12-14,8.6
2021-12-15,9.49
2021-12-16,8.244999
2021-12-17,7.955
2021-12-18,7.5950003
2021-12-19,6.9249997
2021-12-20,1.03
2021-12-21,-1.015
2021-12-22,-2.71
2021-12-23,0.68499994
2021-12-24,4.27
2021-12-25,-3.79
2021-12-26,-3.6149998
2021-12-27,0.90999997
2021-12-28,5.715
2021-12-29,7.085
2021-12-30,11.039999
2021-12-31,12.58
