time,ITH55
2021-01-01,2.435
2021-01-02,0.2625
2021-01-03,1.4499999
2021-01-04,2.37
2021-01-05,2.025
2021-01-06,0.295
2021-01-07,-0.525
2021-01-08,0.032500006
2021-01-09,-1.6949999
2021-01-10,2.4375
2021-01-11,6.33
2021-01-12,1.2325001
2021-01-13,-0.3525
2021-01-14,2.7399998
2021-01-15,1.2824999
2021-01-16,3.9174998
2021-01-17,3.445
2021-01-18,3.9724998
2021-01-19,1.245
2021-01-20,1.5225
2021-01-21,2.4674997
2021-01-22,2.9674997
2021-01-23,-0.94499993
2021-01-24,-1.0975
2021-01-25,1.145
2021-01-26,0.81249994
2021-01-27,2.445
2021-01-28,2.7224998
2021-01-29,3.225
2021-01-30,1.7674999
2021-01-31,0.28499997
2021-02-01,0.745
2021-02-02,2.11
2021-02-03,3.1774998
2021-02-04,3.215
2021-02-05,3.5974998
2021-02-06,3.05
2021-02-07,0.98499995
2021-02-08,-0.12749998
2021-02-09,-0.2875
2021-02-10,-1.2874999
2021-02-11,-4.7725
2021-02-12,-2.3874998
2021-02-13,-0.46499997
2021-02-14,1.7675
2021-02-15,6.6124997
2021-02-16,8.31
2021-02-17,5.2275
2021-02-18,6.5575
2021-02-19,6.355
2021-02-20,8.445
2021-02-21,8.1975
2021-02-22,6.1349998
2021-02-23,6.2625
2021-02-24,9.635
2021-02-25,6.7074995
2021-02-26,5.8475
2021-02-27,7.14
2021-02-28,6.9174995
2021-03-01,5.8875
2021-03-02,3.6825
2021-03-03,2.5425
2021-03-04,3.5825
2021-03-05,2.9274998
2021-03-06,2.0625
2021-03-07,5.535
2021-03-08,7.73
2021-03-09,7.6675
2021-03-10,6.795
2021-03-11,6.8575
2021-03-12,4.7675
2021-03-13,4.29
2021-03-14,5.3199997
2021-03-15,5.8849998
2021-03-16,9.28
2021-03-17,8.24
2021-03-18,9.405
2021-03-19,7.0525
2021-03-20,7.8875
2021-03-21,6.75
2021-03-22,6.7524996
2021-03-23,8.68
2021-03-24,7.1575
2021-03-25,7.3875
2021-03-26,7.3025
2021-03-27,4.3925
2021-03-28,8.747499
2021-03-29,12.225
2021-03-30,12.065
2021-03-31,7.8199997
2021-04-01,5.0275
2021-04-02,4.1274996
2021-04-03,6.0274997
2021-04-04,6.9449997
2021-04-05,1.74
2021-04-06,1.8299999
2021-04-07,2.225
2021-04-08,5.6375
2021-04-09,4.105
2021-04-10,1.5749999
2021-04-11,1.3025
2021-04-12,2.9274998
2021-04-13,2.8975
2021-04-14,4.4674997
2021-04-15,4.3824997
2021-04-16,5.8224998
2021-04-17,6.3949995
2021-04-18,5.5950003
2021-04-19,9.7775
