time,DE502
2021-01-01,2.6799998
2021-01-02,4.0299997
2021-01-03,3.6899998
2021-01-04,2.3899999
2021-01-05,0.84
2021-01-06,1.64
2021-01-07,0.57
2021-01-08,0.84999996
2021-01-09,1.37
2021-01-10,1.55
2021-01-11,0.02
2021-01-12,1.0699999
2021-01-13,5.7599998
2021-01-14,6.75
2021-01-15,4.44
2021-01-16,2.61
2021-01-17,3.33
2021-01-18,3.47
2021-01-19,4.23
2021-01-20,4.47
2021-01-21,6.35
2021-01-22,7.96
2021-01-23,5.0099998
2021-01-24,5.04
2021-01-25,4.66
2021-01-26,2.72
2021-01-27,3.09
2021-01-28,6.27
2021-01-29,9.75
2021-01-30,8.2
2021-01-31,5.8399997
2021-02-01,5.62
2021-02-02,6.85
2021-02-03,8.8
2021-02-04,8.97
2021-02-05,9.83
2021-02-06,9.04
2021-02-07,8.12
2021-02-08,5.37
2021-02-09,6.52
2021-02-10,7.5699997
2021-02-11,7.52
2021-02-12,3.75
2021-02-13,-0.52
2021-02-14,-0.22999999
2021-02-15,1.76
2021-02-16,4.9
2021-02-17,6.8799996
2021-02-18,7.6699996
2021-02-19,8.639999
2021-02-20,8.96
2021-02-21,8.599999
2021-02-22,9.69
2021-02-23,11.23
2021-02-24,11.86
2021-02-25,10.79
2021-02-26,10.23
2021-02-27,9.73
2021-02-28,8.059999
2021-03-01,5.97
2021-03-02,6.79
2021-03-03,8.7
2021-03-04,7.0099998
2021-03-05,7.58
2021-03-06,6.5499997
2021-03-07,6.2599998
2021-03-08,7.46
2021-03-09,6.58
2021-03-10,5.89
2021-03-11,8.01
2021-03-12,8.96
2021-03-13,7.56
2021-03-14,8.179999
2021-03-15,7.3199997
2021-03-16,7.27
2021-03-17,5.74
2021-03-18,3.6599998
2021-03-19,3.22
2021-03-20,2.52
2021-03-21,2.72
2021-03-22,5.52
2021-03-23,6.52
2021-03-24,8.34
2021-03-25,9.62
2021-03-26,9.99
2021-03-27,9.65
2021-03-28,9.5
2021-03-29,11.46
2021-03-30,13.03
2021-03-31,14.009999
2021-04-01,14.16
2021-04-02,13.759999
2021-04-03,11.33
2021-04-04,8.73
2021-04-05,9.53
2021-04-06,7.96
2021-04-07,3.6499999
2021-04-08,5.85
2021-04-09,7.02
2021-04-10,8.58
2021-04-11,8.19
2021-04-12,7.91
2021-04-13,6.48
2021-04-14,6.75
2021-04-15,6.3199997
2021-04-16,5.79
2021-04-17,6.43
2021-04-18,6.7999997
2021-04-19,7.6099997
2021-04-20,8.63
2021-04-21,9.03
2021-04-22,9.23
2021-04-23,11.679999
2021-04-24,12.5199995
2021-04-25,13.08
2021-04-26,12.179999
2021-04-27,11.21
2021-04-28,11.139999
2021-04-29,11.05
2021-04-30,11.469999
2021-05-01,10.889999
2021-05-02,10.3
2021-05-03,10.139999
2021-05-04,10.11
2021-05-05,13.12
2021-05-06,12.16
2021-05-07,14.37
2021-05-08,12.59
2021-05-09,14.38
2021-05-10,15.49
2021-05-11,12.23
2021-05-12,11.94
2021-05-13,10.969999
2021-05-14,9.809999
2021-05-15,10.67
2021-05-16,13.61
2021-05-17,13.599999
2021-05-18,12.36
2021-05-19,11.94
2021-05-20,13.21
2021-05-21,12.24
2021-05-22,12.4
2021-05-23,14.2
2021-05-24,11.33
2021-05-25,12.75
2021-05-26,12.67
2021-05-27,13.74
2021-05-28,15.12
2021-05-29,15.19
2021-05-30,15.25
2021-05-31,15.089999
2021-06-01,15.16
2021-06-02,14.63
2021-06-03,16.57
2021-06-04,17.82
2021-06-05,16.94
2021-06-06,16.39
2021-06-07,16.82
2021-06-08,16.58
2021-06-09,17.97
2021-06-10,18.52
2021-06-11,18.65
2021-06-12,19.8
2021-06-13,20.84
2021-06-14,21.21
2021-06-15,21.33
2021-06-16,21.22
2021-06-17,21.39
2021-06-18,21.27
2021-06-19,20.539999
2021-06-20,21.26
2021-06-21,19.529999
2021-06-22,19.15
2021-06-23,19.119999
2021-06-24,18.25
2021-06-25,18.59
2021-06-26,18.529999
2021-06-27,20.119999
2021-06-28,22.06
2021-06-29,20.4
2021-06-30,18.76
2021-07-01,18.68
2021-07-02,19.48
2021-07-03,19.41
2021-07-04,18.49
2021-07-05,19.88
2021-07-06,20.949999
2021-07-07,20.93
2021-07-08,20.68
2021-07-09,19.6
2021-07-10,19.859999
2021-07-11,19.93
2021-07-12,20.51
2021-07-13,20.039999
2021-07-14,16.41
2021-07-15,17.39
2021-07-16,18.43
2021-07-17,20.08
2021-07-18,23.359999
2021-07-19,23.1
2021-07-20,22.25
2021-07-21,22.269999
2021-07-22,21.88
2021-07-23,22.26
2021-07-24,22.75
2021-07-25,21.47
2021-07-26,21.34
2021-07-27,21.029999
2021-07-28,21.16
2021-07-29,21.58
2021-07-30,22.439999
2021-07-31,21.51
2021-08-01,19.539999
2021-08-02,18.81
2021-08-03,18.41
2021-08-04,18.039999
2021-08-05,19.109999
2021-08-06,20.35
2021-08-07,19.65
2021-08-08,20.64
2021-08-09,20.92
2021-08-10,22.769999
2021-08-11,24.84
2021-08-12,25.21
2021-08-13,26.07
2021-08-14,26.609999
2021-08-15,25.57
2021-08-16,22.439999
2021-08-17,21.92
2021-08-18,20.22
2021-08-19,20.539999
2021-08-20,20.64
2021-08-21,21.859999
2021-08-22,22.17
2021-08-23,20.5
2021-08-24,18.88
2021-08-25,18.65
2021-08-26,19.949999
2021-08-27,18.83
2021-08-28,17.68
2021-08-29,17.68
2021-08-30,17.49
2021-08-31,17.449999
2021-09-01,18.23
2021-09-02,19.39
2021-09-03,19.26
2021-09-04,19.65
2021-09-05,19.72
2021-09-06,19.699999
2021-09-07,19.42
2021-09-08,19.949999
2021-09-09,19.74
2021-09-10,19.18
2021-09-11,19.27
