time,ES522
2021-01-01,5.365
2021-01-02,3.2349997
2021-01-03,3.2150002
2021-01-04,4.1175
2021-01-05,2.0825
2021-01-06,2.615
2021-01-07,2.7625
2021-01-08,2.9525
2021-01-09,3.475
2021-01-10,6.325
2021-01-11,3.8224998
2021-01-12,3.2875
2021-01-13,3.0374997
2021-01-14,3.2275
2021-01-15,4.6
2021-01-16,3.7
2021-01-17,4.2025
2021-01-18,5.6275
2021-01-19,6.5599995
2021-01-20,11.795
2021-01-21,12.6475
2021-01-22,9.8925
2021-01-23,11.297501
2021-01-24,11.2175
2021-01-25,13.3175
2021-01-26,14.762499
2021-01-27,14.129999
2021-01-28,12.8375
2021-01-29,13.1775
2021-01-30,11.8125
2021-01-31,13.0824995
2021-02-01,12.6675
2021-02-02,13.6775
2021-02-03,13.139999
2021-02-04,9.747499
2021-02-05,8.4675
2021-02-06,9.2275
2021-02-07,7.0424995
2021-02-08,10.19
2021-02-09,10.28
2021-02-10,11.3025
2021-02-11,13.8025
2021-02-12,12.815001
2021-02-13,12.1425
2021-02-14,12.66
2021-02-15,13.947499
2021-02-16,12.61
2021-02-17,11.907499
2021-02-18,12.0075
2021-02-19,13.402499
2021-02-20,12.37
2021-02-21,8.6375
2021-02-22,8.7225
2021-02-23,12.4775
2021-02-24,13.395
2021-02-25,10.487499
2021-02-26,13.1775
2021-02-27,12.9
2021-02-28,12.147499
2021-03-01,11.3949995
2021-03-02,11.8525
2021-03-03,12.115
2021-03-04,13.25
2021-03-05,13.5975
2021-03-06,12.3325
2021-03-07,10.555
2021-03-08,9.889999
2021-03-09,9.315
2021-03-10,9.6875
2021-03-11,12.65
2021-03-12,11.1025
2021-03-13,9.009999
2021-03-14,10.674999
2021-03-15,12.66
2021-03-16,14.360001
2021-03-17,15.664999
2021-03-18,12.96
2021-03-19,11.379999
2021-03-20,11.2175
2021-03-21,10.255
2021-03-22,11.279999
2021-03-23,11.4675
2021-03-24,10.77
2021-03-25,10.7225
2021-03-26,10.409999
2021-03-27,11.977501
2021-03-28,15.2575
2021-03-29,14.8775
2021-03-30,15.987499
2021-03-31,20.55
2021-04-01,16.762499
2021-04-02,14.0575
2021-04-03,16.092499
2021-04-04,15.682499
2021-04-05,15.6449995
2021-04-06,14.3875
2021-04-07,14.58
2021-04-08,14.397499
2021-04-09,13.8025
2021-04-10,13.9
2021-04-11,14.1475
2021-04-12,13.747499
2021-04-13,13.867499
2021-04-14,16.974998
2021-04-15,16.6775
2021-04-16,14.98
2021-04-17,14.0475
2021-04-18,14.82
2021-04-19,15.579999
2021-04-20,13.7675
2021-04-21,12.4075
2021-04-22,14.9525
2021-04-23,14.982499
2021-04-24,16.9275
2021-04-25,14.88
2021-04-26,15.682501
2021-04-27,15.224999
2021-04-28,13.8975
2021-04-29,12.452499
2021-04-30,11.372499
2021-05-01,11.209999
2021-05-02,11.414999
2021-05-03,13.4574995
2021-05-04,13.737499
2021-05-05,15.2275
2021-05-06,15.2625
2021-05-07,16.0075
2021-05-08,15.67
2021-05-09,12.7725
2021-05-10,10.6475
2021-05-11,11.16
2021-05-12,13.745
2021-05-13,13.197499
2021-05-14,13.327499
2021-05-15,15.259999
2021-05-16,16.055
2021-05-17,14.834999
2021-05-18,15.1725
2021-05-19,16.199999
2021-05-20,17.6175
2021-05-21,14.8175
2021-05-22,12.8825
2021-05-23,12.674999
2021-05-24,14.445001
2021-05-25,16.0325
2021-05-26,18.0
2021-05-27,17.875
2021-05-28,18.19
2021-05-29,18.1125
2021-05-30,19.095
2021-05-31,18.637499
2021-06-01,15.7725
2021-06-02,15.537499
2021-06-03,15.23
2021-06-04,16.172499
2021-06-05,18.759998
2021-06-06,18.8375
2021-06-07,18.467499
2021-06-08,19.43
2021-06-09,21.032501
2021-06-10,21.157497
2021-06-11,21.715
2021-06-12,23.297499
2021-06-13,22.307499
2021-06-14,22.189999
2021-06-15,23.425
2021-06-16,20.055
2021-06-17,16.775
2021-06-18,15.885
2021-06-19,15.5625
2021-06-20,14.782499
2021-06-21,16.092499
2021-06-22,17.4025
2021-06-23,18.64
2021-06-24,20.645
2021-06-25,23.099998
2021-06-26,18.817501
2021-06-27,16.5775
2021-06-28,16.2675
2021-06-29,16.305
2021-06-30,18.057499
2021-07-01,18.307499
2021-07-02,18.857498
2021-07-03,19.0425
2021-07-04,18.64
2021-07-05,19.175
2021-07-06,16.9725
2021-07-07,16.9925
2021-07-08,18.625
2021-07-09,20.810001
