time,NL112
2021-01-01,2.6299999
2021-01-02,1.8099998
2021-01-03,0.712
2021-01-04,1.85
2021-01-05,2.6939998
2021-01-06,0.77599996
2021-01-07,0.766
2021-01-08,1.2060001
2021-01-09,-0.63399994
2021-01-10,2.7719998
2021-01-11,6.396
2021-01-12,4.896
2021-01-13,6.0559998
2021-01-14,7.454
2021-01-15,4.0620003
2021-01-16,5.868
2021-01-17,4.7260003
2021-01-18,5.294
2021-01-19,5.686
2021-01-20,3.0819998
2021-01-21,3.158
2021-01-22,1.79
2021-01-23,0.11600001
2021-01-24,0.41799998
2021-01-25,0.444
2021-01-26,3.3560002
2021-01-27,6.226
2021-01-28,7.468
2021-01-29,6.748
2021-01-30,3.8419998
2021-01-31,2.9619997
2021-02-01,3.3819995
2021-02-02,3.794
2021-02-03,5.334
2021-02-04,6.0759997
2021-02-05,5.55
2021-02-06,4.9659996
2021-02-07,2.522
2021-02-08,1.8619999
2021-02-09,0.79599994
2021-02-10,-0.166
2021-02-11,0.41
2021-02-12,2.576
2021-02-13,3.098
2021-02-14,6.9479995
2021-02-15,9.46
2021-02-16,9.223999
2021-02-17,6.856
2021-02-18,5.6219997
2021-02-19,7.7599998
2021-02-20,9.064
2021-02-21,8.746
2021-02-22,6.9199996
2021-02-23,9.032001
2021-02-24,10.12
2021-02-25,6.718
2021-02-26,6.6019998
2021-02-27,7.222
2021-02-28,6.9979997
2021-03-01,4.87
2021-03-02,4.186
2021-03-03,3.966
2021-03-04,4.43
2021-03-05,4.1499996
2021-03-06,3.7580001
2021-03-07,4.244
2021-03-08,6.958
2021-03-09,7.9940004
2021-03-10,8.488001
2021-03-11,6.026
2021-03-12,5.302
2021-03-13,4.658
2021-03-14,6.262
2021-03-15,8.659999
2021-03-16,9.997999
2021-03-17,6.002
2021-03-18,8.408
2021-03-19,8.728
2021-03-20,8.33
2021-03-21,8.283999
2021-03-22,8.142
2021-03-23,9.457999
2021-03-24,6.9839997
2021-03-25,8.858
2021-03-26,5.4939995
2021-03-27,5.31
2021-03-28,9.458
2021-03-29,12.101999
2021-03-30,13.308001
2021-03-31,9.688
2021-04-01,7.6979995
2021-04-02,6.746
2021-04-03,6.764
2021-04-04,5.948
2021-04-05,3.296
2021-04-06,3.1559997
2021-04-07,4.5099998
2021-04-08,6.97
2021-04-09,4.894
2021-04-10,2.4899998
2021-04-11,2.252
2021-04-12,5.0239997
2021-04-13,6.6800003
2021-04-14,6.11
2021-04-15,6.9159994
2021-04-16,7.054
2021-04-17,8.464
2021-04-18,8.528
2021-04-19,9.182
2021-04-20,8.892
2021-04-21,7.0659995
2021-04-22,8.926
2021-04-23,8.1119995
2021-04-24,10.664
2021-04-25,8.823999
2021-04-26,8.028
2021-04-27,9.304
2021-04-28,7.308
2021-04-29,6.2319994
2021-04-30,5.6099997
2021-05-01,5.1219997
2021-05-02,5.5439997
2021-05-03,8.43
2021-05-04,6.776
2021-05-05,5.564
2021-05-06,4.616
2021-05-07,6.116
2021-05-08,10.102
2021-05-09,11.18
2021-05-10,11.691999
2021-05-11,10.464
2021-05-12,8.356
2021-05-13,9.009999
2021-05-14,9.346
2021-05-15,9.943999
2021-05-16,10.9
2021-05-17,9.174001
2021-05-18,9.273999
2021-05-19,9.923999
2021-05-20,8.868
2021-05-21,9.929999
2021-05-22,7.7479997
2021-05-23,8.552
2021-05-24,7.618
2021-05-25,10.311999
2021-05-26,10.694
2021-05-27,10.705999
2021-05-28,12.4
2021-05-29,14.603999
2021-05-30,14.845999
2021-05-31,14.614
2021-06-01,15.359999
2021-06-02,13.941999
2021-06-03,16.105999
2021-06-04,13.723999
2021-06-05,13.601999
2021-06-06,12.674
2021-06-07,14.606
2021-06-08,15.356
2021-06-09,17.202
2021-06-10,18.221998
2021-06-11,15.251999
2021-06-12,13.879999
2021-06-13,17.121998
2021-06-14,12.280001
2021-06-15,13.667999
2021-06-16,13.934
2021-06-17,11.99
2021-06-18,10.715999
2021-06-19,12.066
2021-06-20,15.115999
2021-06-21,12.412
2021-06-22,10.657999
2021-06-23,13.659999
2021-06-24,13.184
2021-06-25,11.851999
2021-06-26,11.632001
2021-06-27,13.106
2021-06-28,14.278
2021-06-29,13.979999
2021-06-30,14.232
2021-07-01,13.9539995
2021-07-02,14.403999
2021-07-03,15.35
2021-07-04,16.602
2021-07-05,15.075999
2021-07-06,13.958
2021-07-07,15.1119995
2021-07-08,14.852
2021-07-09,16.057999
2021-07-10,15.817999
2021-07-11,15.748001
2021-07-12,16.564
2021-07-13,15.506
2021-07-14,16.116001
2021-07-15,17.688
2021-07-16,18.847998
2021-07-17,19.276
2021-07-18,17.966
2021-07-19,18.053999
2021-07-20,18.953999
2021-07-21,20.314001
2021-07-22,21.317999
2021-07-23,20.924
2021-07-24,18.558
2021-07-25,18.079998
2021-07-26,15.85
2021-07-27,16.225998
2021-07-28,13.55
2021-07-29,14.44
2021-07-30,14.859999
2021-07-31,14.564
2021-08-01,14.037999
2021-08-02,11.733999
2021-08-03,15.492
2021-08-04,15.791998
2021-08-05,15.423999
2021-08-06,15.622
2021-08-07,16.206001
2021-08-08,15.384
2021-08-09,15.538
2021-08-10,14.986
2021-08-11,16.432
2021-08-12,14.1519985
2021-08-13,14.929998
2021-08-14,14.296
2021-08-15,14.774
2021-08-16,13.7039995
2021-08-17,14.622
2021-08-18,14.684
2021-08-19,14.780001
2021-08-20,16.296
2021-08-21,16.042
2021-08-22,16.435999
2021-08-23,15.275999
2021-08-24,16.534
2021-08-25,17.054
2021-08-26,16.174
2021-08-27,15.754
2021-08-28,15.051999
2021-08-29,14.515999
2021-08-30,14.63
2021-08-31,14.302
2021-09-01,14.775999
2021-09-02,12.312
2021-09-03,13.016001
2021-09-04,15.1119995
2021-09-05,16.682
2021-09-06,17.366
2021-09-07,18.422
2021-09-08,18.15
2021-09-09,17.529999
2021-09-10,16.668
2021-09-11,15.469999
2021-09-12,12.842
2021-09-13,13.233999
2021-09-14,16.152
2021-09-15,14.797999
2021-09-16,13.15
2021-09-17,15.567999
2021-09-18,13.06
2021-09-19,13.828
2021-09-20,12.496
2021-09-21,13.95
2021-09-22,15.488001
2021-09-23,13.934
2021-09-24,15.373999
2021-09-25,16.948
2021-09-26,16.796
2021-09-27,11.53
2021-09-28,10.452
2021-09-29,10.011999
2021-09-30,11.407999
2021-10-01,9.978
2021-10-02,9.514
2021-10-03,10.033999
2021-10-04,10.392
2021-10-05,9.775999
2021-10-06,11.174
2021-10-07,14.860001
2021-10-08,16.952
2021-10-09,15.19
2021-10-10,10.388
2021-10-11,11.443999
2021-10-12,12.103999
2021-10-13,12.182
2021-10-14,12.441999
2021-10-15,8.496
2021-10-16,10.346
2021-10-17,13.006
2021-10-18,14.973999
2021-10-19,15.986
2021-10-20,10.288
2021-10-21,7.736
2021-10-22,9.604
2021-10-23,10.37
2021-10-24,13.089999
2021-10-25,10.038
2021-10-26,12.004
2021-10-27,14.334
2021-10-28,12.358
2021-10-29,9.906
2021-10-30,8.162
2021-10-31,8.165999
2021-11-01,8.594
2021-11-02,7.384
2021-11-03,7.2139997
2021-11-04,6.9059997
2021-11-05,8.455999
2021-11-06,10.992
2021-11-07,9.219999
2021-11-08,10.325999
2021-11-09,11.509999
2021-11-10,6.9919996
2021-11-11,9.462
2021-11-12,10.236
2021-11-13,10.467999
2021-11-14,12.409999
2021-11-15,9.796
2021-11-16,9.1380005
2021-11-17,9.002
2021-11-18,11.32
2021-11-19,11.684
2021-11-20,10.094
2021-11-21,5.926
2021-11-22,4.2699995
2021-11-23,6.414
2021-11-24,6.278
2021-11-25,5.1540003
2021-11-26,6.166
2021-11-27,3.8200002
2021-11-28,4.192
2021-11-29,5.86
2021-11-30,8.742
2021-12-01,6.686
2021-12-02,4.894
2021-12-03,5.4439993
2021-12-04,4.554
2021-12-05,4.914
2021-12-06,3.7159996
2021-12-07,4.274
2021-12-08,5.16
2021-12-09,4.7559996
2021-12-10,4.366
2021-12-11,7.1559997
2021-12-12,9.696
2021-12-13,5.9900002
2021-12-14,5.528
2021-12-15,8.966
2021-12-16,8.5199995
2021-12-17,8.056
2021-12-18,6.6
2021-12-19,5.512
2021-12-20,4.798
2021-12-21,5.094
2021-12-22,6.753999
2021-12-23,9.028
2021-12-24,7.664
2021-12-25,6.708
2021-12-26,6.7839994
2021-12-27,6.0360003
2021-12-28,7.148
2021-12-29,7.706
2021-12-30,11.28
2021-12-31,12.280001
