time,BE334
2021-01-01,-3.44
2021-01-02,-3.2820456
2021-01-03,-3.8479545
2021-01-04,-6.2397723
2021-01-05,-6.243863
2021-01-06,-10.632954
2021-01-07,-10.436817
2021-01-08,-9.874317
2021-01-09,-10.127273
2021-01-10,-4.4238634
2021-01-11,-4.2613635
2021-01-12,-5.7802277
2021-01-13,-5.0956817
2021-01-14,-10.225454
2021-01-15,-13.235455
2021-01-16,-12.411136
2021-01-17,-6.063182
2021-01-18,-2.932273
2021-01-19,-2.5313635
2021-01-20,-1.3886364
2021-01-21,0.82318187
2021-01-22,0.41840908
2021-01-23,-1.9195454
2021-01-24,-7.4556813
2021-01-25,-9.012272
2021-01-26,-9.081818
2021-01-27,-11.380454
2021-01-28,-13.7870455
2021-01-29,-13.381363
2021-01-30,-10.605909
2021-01-31,-7.710455
2021-02-01,-8.39159
2021-02-02,-12.099773
2021-02-03,-9.294999
2021-02-04,-13.10591
2021-02-05,-13.072272
2021-02-06,-10.607727
2021-02-07,-10.466363
2021-02-08,-9.326364
2021-02-09,-9.668181
2021-02-10,-10.962045
2021-02-11,-13.297727
2021-02-12,-13.586365
2021-02-13,-13.093183
2021-02-14,-10.371818
2021-02-15,-4.01
2021-02-16,-3.5020454
2021-02-17,-3.9861364
2021-02-18,-1.8772728
2021-02-19,-0.09159089
2021-02-20,2.2725
2021-02-21,2.2861364
2021-02-22,2.1570454
2021-02-23,0.9865909
2021-02-24,3.6613638
2021-02-25,3.665909
2021-02-26,3.8854544
2021-02-27,2.7297728
2021-02-28,2.1272728
2021-03-01,1.9131818
2021-03-02,0.83272725
2021-03-03,-0.7172727
2021-03-04,-2.4138637
2021-03-05,-3.4522727
2021-03-06,1.1504546
2021-03-07,-1.9281818
2021-03-08,-5.6886363
2021-03-09,-4.3340907
2021-03-10,-3.2472727
2021-03-11,0.1770454
2021-03-12,0.4690909
2021-03-13,-0.9445454
2021-03-14,-1.2702273
2021-03-15,0.09227269
2021-03-16,-1.9590908
2021-03-17,-2.9615908
2021-03-18,-0.3154545
2021-03-19,-1.0227273
2021-03-20,2.6815908
2021-03-21,0.82272726
2021-03-22,2.6379545
2021-03-23,3.609318
2021-03-24,3.2763636
2021-03-25,2.8761363
2021-03-26,2.2595453
2021-03-27,1.6925
2021-03-28,1.0524999
2021-03-29,5.2370453
2021-03-30,7.487727
2021-03-31,5.246818
2021-04-01,2.1322727
2021-04-02,2.748409
2021-04-03,1.2663636
2021-04-04,1.7572727
2021-04-05,-2.1227272
2021-04-06,-0.8818182
2021-04-07,-0.8243182
2021-04-08,-1.335909
2021-04-09,-0.3915909
2021-04-10,-1.0163636
2021-04-11,-2.3856819
2021-04-12,-0.2781818
2021-04-13,-0.58409095
2021-04-14,0.16545449
2021-04-15,0.6925
2021-04-16,1.8095454
2021-04-17,3.953182
2021-04-18,6.816591
2021-04-19,6.635
2021-04-20,6.0754547
2021-04-21,2.7734091
2021-04-22,2.9068182
2021-04-23,2.2949998
2021-04-24,0.5361364
2021-04-25,0.56795454
2021-04-26,0.6861363
2021-04-27,1.3615909
2021-04-28,1.9172727
2021-04-29,2.8563638
2021-04-30,2.290909
2021-05-01,2.5175
2021-05-02,2.458409
2021-05-03,2.550909
2021-05-04,1.0411363
2021-05-05,2.0597725
2021-05-06,1.6281818
2021-05-07,2.0370455
2021-05-08,3.4352272
2021-05-09,3.976136
2021-05-10,6.37
2021-05-11,7.6995463
2021-05-12,6.9704547
2021-05-13,9.612273
2021-05-14,10.620682
2021-05-15,7.974773
2021-05-16,6.4015903
2021-05-17,7.133864
2021-05-18,7.0406814
2021-05-19,7.164545
2021-05-20,7.058182
2021-05-21,4.856136
2021-05-22,6.8663635
2021-05-23,6.8486357
2021-05-24,5.614318
2021-05-25,8.360227
2021-05-26,7.560909
2021-05-27,9.567727
2021-05-28,11.2811365
2021-05-29,14.356817
2021-05-30,15.304091
2021-05-31,16.792953
2021-06-01,15.127045
2021-06-02,12.705682
2021-06-03,11.78341
2021-06-04,13.431136
2021-06-05,14.435227
2021-06-06,14.280454
2021-06-07,14.026135
2021-06-08,14.293636
2021-06-09,13.888181
2021-06-10,14.65159
2021-06-11,13.083408
2021-06-12,9.873181
2021-06-13,11.296591
2021-06-14,11.043181
2021-06-15,9.706364
2021-06-16,10.740681
2021-06-17,14.038407
2021-06-18,14.620227
2021-06-19,12.364773
2021-06-20,11.493182
2021-06-21,13.273408
2021-06-22,13.700681
2021-06-23,14.839092
2021-06-24,14.785226
2021-06-25,14.985227
2021-06-26,15.872954
2021-06-27,16.148863
2021-06-28,15.581135
2021-06-29,15.737499
2021-06-30,15.981363
2021-07-01,14.540909
2021-07-02,16.249317
2021-07-03,16.972727
2021-07-04,16.299318
2021-07-05,16.092272
2021-07-06,13.488636
2021-07-07,12.816364
2021-07-08,13.196817
