time,DE22A
2021-01-01,1.9299998
2021-01-02,3.295
2021-01-03,2.735
2021-01-04,2.2224998
2021-01-05,2.43
2021-01-06,1.2175
2021-01-07,0.62999994
2021-01-08,0.95
2021-01-09,0.775
2021-01-10,1.8
2021-01-11,2.8049998
2021-01-12,4.0074997
2021-01-13,2.3024998
2021-01-14,1.0375
2021-01-15,-0.41
2021-01-16,-0.41499996
2021-01-17,-0.2375
2021-01-18,3.9675002
2021-01-19,6.38
2021-01-20,8.1475
2021-01-21,7.7025
2021-01-22,4.7025
2021-01-23,2.0925
2021-01-24,1.1199999
2021-01-25,0.1825
2021-01-26,1.5825
2021-01-27,1.9075
2021-01-28,2.235
2021-01-29,1.09
2021-01-30,-2.155
2021-01-31,-4.8224998
2021-02-01,-2.5675
2021-02-02,0.022499993
2021-02-03,4.8599997
2021-02-04,3.2425
2021-02-05,1.8325
2021-02-06,-0.61
2021-02-07,-5.225
2021-02-08,-6.3725
2021-02-09,-7.585
2021-02-10,-4.955
2021-02-11,-6.7749996
2021-02-12,-8.1875
2021-02-13,-10.225
2021-02-14,-6.995
2021-02-15,0.5025
2021-02-16,3.9225
2021-02-17,7.24
2021-02-18,8.1075
2021-02-19,7.1449995
2021-02-20,10.0125
2021-02-21,10.13
2021-02-22,9.469999
2021-02-23,12.2275
2021-02-24,12.99
2021-02-25,11.6775
2021-02-26,6.875
2021-02-27,5.145
2021-02-28,2.7525
2021-03-01,3.975
2021-03-02,3.7525
2021-03-03,5.6825
2021-03-04,3.2475
2021-03-05,1.1075
2021-03-06,2.2775
2021-03-07,2.55
2021-03-08,2.7424998
2021-03-09,2.3574998
2021-03-10,5.0699997
2021-03-11,7.8924994
2021-03-12,6.4675
2021-03-13,5.835
2021-03-14,5.545
2021-03-15,5.0649996
2021-03-16,4.6625
2021-03-17,3.595
2021-03-18,2.455
2021-03-19,2.105
2021-03-20,1.8499999
2021-03-21,5.5275
2021-03-22,5.6049995
2021-03-23,6.5
2021-03-24,8.04
2021-03-25,7.8475
2021-03-26,9.969999
2021-03-27,5.8325
2021-03-28,8.1925
2021-03-29,13.1675
2021-03-30,12.862499
2021-03-31,13.5199995
2021-04-01,9.7075
2021-04-02,5.0425
2021-04-03,6.4825
2021-04-04,5.62
2021-04-05,2.7949998
2021-04-06,1.1375
2021-04-07,2.0024998
2021-04-08,3.58
2021-04-09,6.805
2021-04-10,5.935
2021-04-11,5.7425003
2021-04-12,3.245
2021-04-13,3.8475
2021-04-14,3.0825
2021-04-15,4.2375
2021-04-16,7.055
2021-04-17,6.8374996
2021-04-18,9.6875
2021-04-19,9.9025
2021-04-20,10.545
2021-04-21,7.3324995
2021-04-22,6.8475
2021-04-23,7.5249996
2021-04-24,6.4825
2021-04-25,6.91
2021-04-26,6.1299996
2021-04-27,7.6575
2021-04-28,10.6775
2021-04-29,9.999999
2021-04-30,9.165
2021-05-01,8.8675
2021-05-02,6.415
2021-05-03,6.8574996
2021-05-04,9.165
2021-05-05,7.225
2021-05-06,6.2225
2021-05-07,6.5924997
2021-05-08,8.6325
2021-05-09,19.512499
2021-05-10,19.1975
2021-05-11,12.914999
2021-05-12,13.4625
2021-05-13,12.122499
2021-05-14,10.475
2021-05-15,10.157499
2021-05-16,11.57
2021-05-17,10.835
2021-05-18,10.860001
2021-05-19,9.842499
2021-05-20,11.1275
2021-05-21,11.8925
2021-05-22,10.3025
2021-05-23,10.4
2021-05-24,13.280001
2021-05-25,10.112499
2021-05-26,10.789999
2021-05-27,11.294999
2021-05-28,11.5025
2021-05-29,11.0199995
2021-05-30,12.9625
2021-05-31,15.752501
2021-06-01,17.6
2021-06-02,18.922499
2021-06-03,18.98
2021-06-04,20.359999
2021-06-05,18.72
2021-06-06,15.68
2021-06-07,15.7925
2021-06-08,17.912498
2021-06-09,20.135
2021-06-10,19.9725
2021-06-11,20.154999
2021-06-12,17.2975
2021-06-13,15.7
2021-06-14,19.4575
2021-06-15,17.162498
2021-06-16,20.6175
2021-06-17,26.505
2021-06-18,24.832499
2021-06-19,23.98
2021-06-20,21.455
2021-06-21,14.504999
2021-06-22,14.9325
2021-06-23,15.265
2021-06-24,16.0725
2021-06-25,17.3675
2021-06-26,19.184998
2021-06-27,20.977499
2021-06-28,22.104998
2021-06-29,19.497498
2021-06-30,16.55
2021-07-01,15.664999
2021-07-02,16.287498
2021-07-03,18.189999
2021-07-04,18.5375
2021-07-05,17.9825
2021-07-06,19.805
2021-07-07,18.5925
2021-07-08,19.619999
2021-07-09,18.0875
2021-07-10,17.6225
2021-07-11,19.4875
2021-07-12,20.717499
2021-07-13,21.6625
2021-07-14,19.859999
2021-07-15,20.002499
2021-07-16,19.1525
2021-07-17,20.22
2021-07-18,19.6175
2021-07-19,16.435001
2021-07-20,16.96
2021-07-21,18.589998
2021-07-22,17.7375
2021-07-23,15.5175
2021-07-24,20.0175
2021-07-25,21.692501
2021-07-26,21.289999
2021-07-27,19.73
2021-07-28,19.1075
2021-07-29,17.8275
2021-07-30,18.544998
2021-07-31,16.564999
2021-08-01,16.0225
2021-08-02,15.3625
2021-08-03,16.26
2021-08-04,16.644999
2021-08-05,17.35
2021-08-06,16.999998
2021-08-07,17.6075
2021-08-08,16.79
2021-08-09,16.509998
2021-08-10,16.282501
2021-08-11,17.244999
2021-08-12,19.505
2021-08-13,19.84
2021-08-14,18.535
2021-08-15,19.755
2021-08-16,15.575
2021-08-17,14.974999
2021-08-18,16.529999
2021-08-19,16.41
2021-08-20,17.164999
2021-08-21,18.505
2021-08-22,18.23
2021-08-23,17.2675
2021-08-24,15.412498
2021-08-25,14.7975
2021-08-26,15.584999
2021-08-27,14.5824995
2021-08-28,15.209999
2021-08-29,15.635
2021-08-30,16.9125
2021-08-31,16.535
2021-09-01,15.872499
2021-09-02,14.91
2021-09-03,14.6775
2021-09-04,15.3324995
2021-09-05,13.6875
2021-09-06,14.719999
2021-09-07,16.805
2021-09-08,18.0075
2021-09-09,19.7175
2021-09-10,20.09
2021-09-11,18.2675
2021-09-12,17.6925
2021-09-13,14.727499
2021-09-14,16.464998
2021-09-15,17.8875
2021-09-16,15.692499
2021-09-17,14.4574995
2021-09-18,13.455
2021-09-19,12.925
2021-09-20,12.2525
2021-09-21,12.264999
2021-09-22,13.7675
2021-09-23,13.974999
2021-09-24,15.67
2021-09-25,17.679998
2021-09-26,17.929998
2021-09-27,17.63
2021-09-28,12.9875
2021-09-29,11.4275
2021-09-30,11.63
2021-10-01,13.597499
2021-10-02,14.505
2021-10-03,17.442501
2021-10-04,12.512501
2021-10-05,12.077499
2021-10-06,11.6375
2021-10-07,11.0
2021-10-08,10.4825
2021-10-09,9.724999
2021-10-10,7.5449996
2021-10-11,10.8625
2021-10-12,9.3475
2021-10-13,8.4025
2021-10-14,12.16
2021-10-15,10.724999
2021-10-16,7.5274997
2021-10-17,9.8975
2021-10-18,10.742499
2021-10-19,14.079999
2021-10-20,15.852499
2021-10-21,9.8875
2021-10-22,7.3925
2021-10-23,6.9974995
2021-10-24,6.1874995
2021-10-25,8.6025
2021-10-26,12.184999
2021-10-27,12.98
2021-10-28,10.5975
2021-10-29,10.825
2021-10-30,11.1425
2021-10-31,13.252501
2021-11-01,10.309999
2021-11-02,7.545
2021-11-03,6.8099995
2021-11-04,7.515
2021-11-05,7.97
2021-11-06,8.3875
2021-11-07,9.154999
2021-11-08,7.9
2021-11-09,7.505
2021-11-10,5.8974996
2021-11-11,8.0125
2021-11-12,7.5550003
2021-11-13,7.2449994
2021-11-14,7.5875
2021-11-15,5.5425
2021-11-16,4.4775
2021-11-17,5.93
2021-11-18,8.545
2021-11-19,11.4875
2021-11-20,10.05
2021-11-21,7.1
2021-11-22,3.2925
2021-11-23,6.5525
2021-11-24,6.3
2021-11-25,4.175
2021-11-26,3.645
2021-11-27,2.9875
2021-11-28,2.29
2021-11-29,2.5149999
2021-11-30,5.5699997
2021-12-01,7.5125
2021-12-02,0.93499994
2021-12-03,1.685
2021-12-04,3.025
2021-12-05,3.3925
2021-12-06,1.9424999
2021-12-07,2.5149999
2021-12-08,3.1599998
2021-12-09,2.5024998
2021-12-10,2.8174999
2021-12-11,1.05
2021-12-12,5.93
2021-12-13,9.179999
2021-12-14,8.19
2021-12-15,8.764999
2021-12-16,8.4325
2021-12-17,7.785
2021-12-18,7.185
2021-12-19,6.705
2021-12-20,-0.002500005
2021-12-21,-3.83
2021-12-22,-3.9875
2021-12-23,-0.022499997
2021-12-24,4.1075
2021-12-25,-4.395
2021-12-26,-5.3575
2021-12-27,-0.17999999
2021-12-28,5.3549995
2021-12-29,6.7375
2021-12-30,11.56
2021-12-31,13.054999
