time,ITI31
2021-05-29,16.595
2021-05-30,16.675
2021-05-31,16.71
2021-06-01,16.52
2021-06-02,18.505
2021-06-03,17.685
2021-06-04,20.134998
2021-06-05,20.82
2021-06-06,21.02
2021-06-07,17.8
2021-06-08,16.465
2021-06-09,18.265
2021-06-10,18.414999
2021-06-11,20.23
2021-06-12,21.654999
2021-06-13,20.029999
2021-06-14,23.994999
2021-06-15,24.085
2021-06-16,21.665
2021-06-17,22.285
2021-06-18,22.109999
2021-06-19,21.455
2021-06-20,23.955
2021-06-21,24.115
2021-06-22,21.79
2021-06-23,21.345
2021-06-24,22.52
2021-06-25,22.625
2021-06-26,22.265
2021-06-27,24.329998
2021-06-28,26.5
2021-06-29,25.52
2021-06-30,22.355
2021-07-01,22.364998
2021-07-02,20.48
2021-07-03,22.185
2021-07-04,21.33
2021-07-05,21.185001
2021-07-06,24.705
2021-07-07,25.59
2021-07-08,25.93
2021-07-09,22.855
2021-07-10,22.115
2021-07-11,21.369999
2021-07-12,23.56
2021-07-13,23.185
2021-07-14,20.23
2021-07-15,22.114998
2021-07-16,20.619999
2021-07-17,21.92
2021-07-18,23.04
2021-07-19,22.535
2021-07-20,23.07
2021-07-21,23.89
2021-07-22,24.154999
2021-07-23,24.375
2021-07-24,26.994999
2021-07-25,27.705
2021-07-26,25.865
2021-07-27,25.185
2021-07-28,25.175
2021-07-29,24.41
2021-07-30,26.05
2021-07-31,27.615
2021-08-01,25.15
2021-08-02,23.17
2021-08-03,24.035
2021-08-04,25.55
2021-08-05,22.52
2021-08-06,23.414999
2021-08-07,25.55
2021-08-08,24.8
2021-08-09,24.935
2021-08-10,25.005001
2021-08-11,25.11
2021-08-12,25.829998
2021-08-13,25.335
2021-08-14,24.904999
2021-08-15,25.46
2021-08-16,26.16
2021-08-17,25.494999
2021-08-18,24.72
2021-08-19,23.41
2021-08-20,22.415
2021-08-21,23.715
2021-08-22,24.555
2021-08-23,23.515
2021-08-24,22.81
2021-08-25,20.98
2021-08-26,23.849998
2021-08-27,23.359999
2021-08-28,22.515
2021-08-29,23.27
2021-08-30,21.775
2021-08-31,21.029999
2021-09-01,23.619999
2021-09-02,24.59
2021-09-03,23.16
2021-09-04,21.615
2021-09-05,22.47
2021-09-06,21.89
2021-09-07,23.035
2021-09-08,23.38
2021-09-09,24.474998
2021-09-10,23.925
2021-09-11,24.474998
2021-09-12,23.085
2021-09-13,21.16
2021-09-14,22.68
2021-09-15,25.765
2021-09-16,23.205
2021-09-17,21.77
2021-09-18,25.215
2021-09-19,22.36
2021-09-20,21.555
2021-09-21,19.845
2021-09-22,21.395
2021-09-23,23.38
2021-09-24,21.86
2021-09-25,23.384998
2021-09-26,21.47
2021-09-27,21.14
2021-09-28,22.715
2021-09-29,23.220001
2021-09-30,24.355
2021-10-01,22.025
2021-10-02,20.59
2021-10-03,22.664999
2021-10-04,20.39
2021-10-05,19.825
2021-10-06,20.375
2021-10-07,20.244999
2021-10-08,17.43
2021-10-09,16.875
2021-10-10,17.59
2021-10-11,16.455
2021-10-12,18.16
2021-10-13,17.244999
2021-10-14,16.029999
2021-10-15,17.654999
2021-10-16,13.77
2021-10-17,15.855
2021-10-18,16.175
2021-10-19,17.985
2021-10-20,16.439999
2021-10-21,16.865
2021-10-22,19.095
2021-10-23,18.484999
2021-10-24,19.65
2021-10-25,18.759998
2021-10-26,16.71
2021-10-27,17.845
2021-10-28,17.0
2021-10-29,17.645
2021-10-30,16.285
2021-10-31,17.704998
2021-11-01,17.56
2021-11-02,17.74
2021-11-03,17.645
2021-11-04,15.18
2021-11-05,12.679999
2021-11-06,15.565
2021-11-07,17.564999
2021-11-08,15.5
2021-11-09,18.115
2021-11-10,20.009998
2021-11-11,16.34
2021-11-12,17.035
2021-11-13,17.99
2021-11-14,13.34
2021-11-15,15.014999
2021-11-16,13.844999
2021-11-17,13.504999
2021-11-18,13.889999
2021-11-19,15.549999
2021-11-20,15.764999
2021-11-21,16.154999
2021-11-22,14.34
2021-11-23,10.82
2021-11-24,14.785
2021-11-25,11.875
2021-11-26,12.615
2021-11-27,12.52
2021-11-28,8.29
2021-11-29,6.675
2021-11-30,10.225
2021-12-01,9.349999
2021-12-02,10.334999
2021-12-03,9.584999
2021-12-04,10.344999
2021-12-05,12.5
2021-12-06,7.8849998
2021-12-07,11.6449995
2021-12-08,12.135
2021-12-09,10.225
2021-12-10,11.105
2021-12-11,9.555
2021-12-12,9.575
2021-12-13,12.445
2021-12-14,15.054999
2021-12-15,12.764999
2021-12-16,12.87
2021-12-17,12.155
2021-12-18,12.405
2021-12-19,13.82
2021-12-20,11.655
2021-12-21,13.184999
2021-12-22,12.459999
2021-12-23,12.645
2021-12-24,13.69
2021-12-25,6.92
2021-12-26,8.955
2021-12-27,12.959999
2021-12-28,14.7
2021-12-29,18.064999
2021-12-30,14.905
2021-12-31,15.474999
