time,DEB15
2021-01-01,4.513333
2021-01-02,5.3699994
2021-01-03,5.045
2021-01-04,3.5933335
2021-01-05,2.7733333
2021-01-06,2.3666666
2021-01-07,2.465
2021-01-08,1.2833333
2021-01-09,0.50999993
2021-01-10,0.385
2021-01-11,-0.75333333
2021-01-12,0.6366667
2021-01-13,3.6716664
2021-01-14,4.92
2021-01-15,2.4383333
2021-01-16,0.7066667
2021-01-17,1.0699999
2021-01-18,0.9066666
2021-01-19,2.4783332
2021-01-20,4.8733335
2021-01-21,6.998333
2021-01-22,8.716666
2021-01-23,5.8916664
2021-01-24,3.9899998
2021-01-25,3.1000001
2021-01-26,2.235
2021-01-27,1.6583333
2021-01-28,3.9833336
2021-01-29,6.9233327
2021-01-30,7.4150004
2021-01-31,5.4983335
2021-02-01,5.316666
2021-02-02,6.235
2021-02-03,7.85
2021-02-04,9.181666
2021-02-05,8.715
2021-02-06,8.623332
2021-02-07,8.373333
2021-02-08,6.6266665
2021-02-09,7.715
2021-02-10,8.165
2021-02-11,6.536667
2021-02-12,1.61
2021-02-13,-2.6633332
2021-02-14,-2.7716665
2021-02-15,-0.44999996
2021-02-16,3.18
2021-02-17,5.8916664
2021-02-18,6.94
2021-02-19,7.815
2021-02-20,8.045
2021-02-21,7.578333
2021-02-22,7.986667
2021-02-23,9.151667
2021-02-24,11.091667
2021-02-25,11.241666
2021-02-26,11.056666
2021-02-27,9.435
2021-02-28,5.56
2021-03-01,4.6299996
2021-03-02,6.0516667
2021-03-03,7.2399993
2021-03-04,7.6566663
2021-03-05,8.621666
2021-03-06,3.6416671
2021-03-07,3.5866668
2021-03-08,5.4799995
2021-03-09,4.888333
2021-03-10,4.815
2021-03-11,7.151666
2021-03-12,9.566667
2021-03-13,8.471665
2021-03-14,5.555
2021-03-15,5.986666
2021-03-16,6.681667
2021-03-17,5.405
2021-03-18,3.198333
2021-03-19,2.15
2021-03-20,2.1816666
2021-03-21,2.2
2021-03-22,4.7899995
2021-03-23,4.58
2021-03-24,7.2183337
2021-03-25,9.173333
2021-03-26,9.593333
2021-03-27,10.02
2021-03-28,10.863334
2021-03-29,11.973332
2021-03-30,13.578334
2021-03-31,14.926666
2021-04-01,16.088331
2021-04-02,15.149999
2021-04-03,11.133332
2021-04-04,6.99
2021-04-05,8.281667
2021-04-06,4.36
2021-04-07,2.34
2021-04-08,5.8716664
2021-04-09,8.185
2021-04-10,7.6749997
2021-04-11,9.3949995
2021-04-12,9.998333
2021-04-13,5.0266666
2021-04-14,5.3250003
2021-04-15,4.6449995
2021-04-16,5.653333
2021-04-17,6.0266666
2021-04-18,6.22
2021-04-19,6.6200004
2021-04-20,8.841666
2021-04-21,10.413333
2021-04-22,9.916667
2021-04-23,10.345
2021-04-24,11.945
2021-04-25,14.400001
2021-04-26,12.288334
2021-04-27,9.511666
2021-04-28,10.986667
2021-04-29,12.391666
2021-04-30,14.82
2021-05-01,14.816666
2021-05-02,12.41
2021-05-03,11.921666
2021-05-04,11.931667
2021-05-05,12.486667
2021-05-06,13.841666
2021-05-07,14.315
2021-05-08,12.803333
2021-05-09,16.236666
2021-05-10,17.773333
2021-05-11,13.465
2021-05-12,11.496666
2021-05-13,11.579999
2021-05-14,11.388332
2021-05-15,11.815
2021-05-16,13.081666
2021-05-17,13.843333
2021-05-18,13.795001
2021-05-19,12.349999
2021-05-20,12.755
2021-05-21,14.5183325
2021-05-22,14.453334
2021-05-23,16.946667
2021-05-24,14.283333
2021-05-25,13.758334
2021-05-26,14.454999
2021-05-27,15.473332
2021-05-28,16.626667
2021-05-29,17.288332
2021-05-30,14.841667
2021-05-31,14.759998
2021-06-01,15.936667
2021-06-02,17.393332
2021-06-03,18.493332
2021-06-04,20.015
2021-06-05,18.728333
2021-06-06,18.686666
2021-06-07,17.296667
2021-06-08,15.906666
2021-06-09,18.466667
2021-06-10,18.550001
2021-06-11,18.586666
2021-06-12,20.546667
2021-06-13,22.208334
2021-06-14,21.475
2021-06-15,20.411667
2021-06-16,21.144999
2021-06-17,22.541666
2021-06-18,21.94
2021-06-19,22.461664
2021-06-20,24.154999
2021-06-21,23.611664
2021-06-22,23.159998
2021-06-23,23.385
2021-06-24,22.428331
2021-06-25,20.589998
2021-06-26,21.26
2021-06-27,22.705
2021-06-28,24.371666
2021-06-29,23.441666
2021-06-30,20.426666
2021-07-01,20.39
2021-07-02,20.691666
2021-07-03,22.279999
2021-07-04,20.269999
2021-07-05,21.349998
2021-07-06,23.751665
2021-07-07,25.733332
2021-07-08,24.288332
2021-07-09,21.345
2021-07-10,22.046667
2021-07-11,21.671667
2021-07-12,23.641668
2021-07-13,20.679998
2021-07-14,17.998333
2021-07-15,19.775002
2021-07-16,18.001665
2021-07-17,18.678331
2021-07-18,21.544998
2021-07-19,22.283333
2021-07-20,23.265
2021-07-21,23.933334
2021-07-22,23.331665
2021-07-23,23.271666
2021-07-24,24.373335
2021-07-25,24.321665
2021-07-26,23.805
2021-07-27,23.238333
2021-07-28,23.926666
2021-07-29,24.341667
2021-07-30,25.583334
2021-07-31,25.808332
2021-08-01,21.976664
2021-08-02,20.199999
2021-08-03,20.885
2021-08-04,21.958334
2021-08-05,19.853333
2021-08-06,21.273333
2021-08-07,23.598333
2021-08-08,24.158333
2021-08-09,24.221664
2021-08-10,24.336664
2021-08-11,25.046667
2021-08-12,25.676668
2021-08-13,25.576668
2021-08-14,26.298334
2021-08-15,26.961664
2021-08-16,26.326666
2021-08-17,22.371666
2021-08-18,20.385
2021-08-19,20.988333
2021-08-20,21.928331
2021-08-21,22.918333
2021-08-22,23.661665
2021-08-23,20.478333
2021-08-24,20.06
2021-08-25,18.828333
2021-08-26,20.675001
2021-08-27,17.118332
2021-08-28,14.965
2021-08-29,16.518333
2021-08-30,18.218332
2021-08-31,17.191666
2021-09-01,17.886667
2021-09-02,17.865
2021-09-03,17.723333
2021-09-04,16.185
2021-09-05,17.663334
2021-09-06,17.589998
2021-09-07,17.781666
2021-09-08,17.663334
2021-09-09,18.151667
2021-09-10,18.861668
2021-09-11,19.17
2021-09-12,19.141666
2021-09-13,20.393332
2021-09-14,20.981665
2021-09-15,21.211666
2021-09-16,19.718332
2021-09-17,18.638334
2021-09-18,19.028334
2021-09-19,16.936666
2021-09-20,15.735
2021-09-21,14.339999
2021-09-22,14.284999
2021-09-23,14.856666
2021-09-24,17.421667
2021-09-25,18.626665
2021-09-26,17.49
2021-09-27,17.415
2021-09-28,17.218332
2021-09-29,17.741667
2021-09-30,16.005
2021-10-01,15.163333
2021-10-02,15.813334
2021-10-03,17.633333
2021-10-04,17.978333
2021-10-05,15.656666
2021-10-06,14.22
2021-10-07,10.586666
2021-10-08,11.345
2021-10-09,10.371666
2021-10-10,8.58
2021-10-11,9.266666
2021-10-12,10.468333
2021-10-13,9.054999
2021-10-14,7.6416664
2021-10-15,8.131666
2021-10-16,9.259999
2021-10-17,9.77
2021-10-18,9.961666
2021-10-19,11.451667
2021-10-20,12.695
2021-10-21,14.115001
2021-10-22,13.496666
2021-10-23,12.448334
2021-10-24,10.291667
2021-10-25,8.92
2021-10-26,9.116666
2021-10-27,9.6050005
2021-10-28,9.041667
2021-10-29,8.665
2021-10-30,9.966666
2021-10-31,10.505
2021-11-01,12.083333
2021-11-02,12.195
2021-11-03,12.97
2021-11-04,10.551666
2021-11-05,7.9183335
2021-11-06,8.273334
2021-11-07,8.195
2021-11-08,8.341666
2021-11-09,8.228333
2021-11-10,9.804999
2021-11-11,9.945
2021-11-12,9.908333
2021-11-13,10.535
2021-11-14,10.56
2021-11-15,11.466666
2021-11-16,8.171666
2021-11-17,8.813333
2021-11-18,9.941666
2021-11-19,9.448333
2021-11-20,8.8116665
2021-11-21,8.755
2021-11-22,8.714999
2021-11-23,7.463333
2021-11-24,5.5399995
2021-11-25,5.8666663
2021-11-26,7.405
2021-11-27,7.683334
2021-11-28,4.4466662
2021-11-29,1.0566666
2021-11-30,3.1116667
2021-12-01,5.978333
2021-12-02,5.3566666
2021-12-03,2.9633331
2021-12-04,3.6583335
2021-12-05,4.528333
2021-12-06,1.3483334
2021-12-07,1.3316666
2021-12-08,3.9916666
2021-12-09,1.8883333
2021-12-10,1.5266666
2021-12-11,1.8249999
2021-12-12,1.5999999
2021-12-13,4.025
2021-12-14,3.985
2021-12-15,3.3566666
2021-12-16,3.0766666
2021-12-17,3.8116665
2021-12-18,2.2883332
2021-12-19,4.6983333
2021-12-20,4.511667
2021-12-21,3.78
2021-12-22,2.9916668
2021-12-23,4.2733335
2021-12-24,7.226667
2021-12-25,7.223333
2021-12-26,6.153333
2021-12-27,6.6049995
