time,DK032
2021-06-07,14.116666
2021-06-08,14.27
2021-06-09,14.753333
2021-06-10,15.436666
2021-06-11,15.756665
2021-06-12,17.456665
2021-06-13,16.303333
2021-06-14,15.653333
2021-06-15,17.783333
2021-06-16,18.926664
2021-06-17,20.97
2021-06-18,21.656668
2021-06-19,21.996666
2021-06-20,20.113333
2021-06-21,18.836666
2021-06-22,16.483332
2021-06-23,16.21
2021-06-24,14.786666
2021-06-25,14.253333
2021-06-26,15.45
2021-06-27,17.913332
2021-06-28,20.146666
2021-06-29,16.43
2021-06-30,11.516666
2021-07-01,11.443333
2021-07-02,14.596667
2021-07-03,15.399999
2021-07-04,15.043332
2021-07-05,14.8533325
2021-07-06,18.433332
2021-07-07,15.1033325
2021-07-08,14.233333
2021-07-09,13.533333
2021-07-10,15.466667
2021-07-11,14.526666
2021-07-12,17.210001
2021-07-13,14.09
2021-07-14,12.543334
2021-07-15,12.056666
2021-07-16,14.273334
2021-07-17,15.099999
2021-07-18,15.163333
2021-07-19,16.906666
2021-07-20,16.663332
2021-07-21,16.96
2021-07-22,18.016666
2021-07-23,18.596666
2021-07-24,17.753332
2021-07-25,15.899999
2021-07-26,16.123333
2021-07-27,16.803333
2021-07-28,15.666667
2021-07-29,16.69
2021-07-30,18.26
2021-07-31,15.776666
2021-08-01,11.990001
2021-08-02,13.366666
2021-08-03,13.263333
2021-08-04,11.866666
2021-08-05,13.286667
2021-08-06,13.98
2021-08-07,14.913333
2021-08-08,12.423333
2021-08-09,14.936666
2021-08-10,17.213333
2021-08-11,18.25
2021-08-12,20.25
2021-08-13,21.846666
2021-08-14,21.603333
2021-08-15,21.486666
2021-08-16,15.2
2021-08-17,11.903333
2021-08-18,12.94
2021-08-19,14.253333
2021-08-20,16.199999
2021-08-21,17.463333
2021-08-22,15.599998
2021-08-23,13.363334
2021-08-24,11.903333
2021-08-25,12.456666
2021-08-26,11.453334
2021-08-27,10.056666
2021-08-28,9.013333
2021-08-29,9.653333
2021-08-30,10.589999
2021-08-31,11.356667
2021-09-01,11.536667
2021-09-02,12.376667
2021-09-03,14.033333
2021-09-04,14.503333
2021-09-05,14.703334
2021-09-06,14.8533325
2021-09-07,14.44
2021-09-08,15.436666
2021-09-09,16.353333
2021-09-10,16.423332
2021-09-11,15.156666
2021-09-12,14.133334
2021-09-13,15.303333
2021-09-14,17.3
2021-09-15,16.566668
2021-09-16,14.599999
2021-09-17,11.823333
2021-09-18,11.483334
2021-09-19,9.28
2021-09-20,9.623334
2021-09-21,9.203333
2021-09-22,9.253333
2021-09-23,11.219998
2021-09-24,12.506667
2021-09-25,14.536667
2021-09-26,15.466667
2021-09-27,13.876666
2021-09-28,12.116666
2021-09-29,11.579999
2021-09-30,7.9833336
2021-10-01,10.63
2021-10-02,13.343333
2021-10-03,16.203333
2021-10-04,11.086667
2021-10-05,9.753333
2021-10-06,6.853333
2021-10-07,6.2966666
2021-10-08,7.9933333
2021-10-09,5.806667
2021-10-10,3.0833333
2021-10-11,4.28
2021-10-12,4.2966666
2021-10-13,3.9066665
2021-10-14,3.9066668
2021-10-15,6.556667
2021-10-16,6.126667
2021-10-17,6.2566667
2021-10-18,7.563333
2021-10-19,9.33
2021-10-20,12.240001
2021-10-21,9.8533325
2021-10-22,5.2833333
2021-10-23,4.1299996
2021-10-24,5.063333
2021-10-25,5.853333
2021-10-26,6.3266664
2021-10-27,6.1499996
2021-10-28,6.7666664
2021-10-29,7.1299996
2021-10-30,9.19
2021-10-31,10.933334
2021-11-01,5.9499993
2021-11-02,4.0866666
2021-11-03,3.3866665
2021-11-04,1.6933333
2021-11-05,1.71
2021-11-06,0.9466667
2021-11-07,2.17
2021-11-08,2.76
2021-11-09,1.4433333
2021-11-10,5.07
2021-11-11,7.326666
2021-11-12,5.1066666
2021-11-13,4.6533337
2021-11-14,4.2899995
2021-11-15,2.493333
2021-11-16,1.9266666
2021-11-17,2.5266666
2021-11-18,2.1833332
2021-11-19,2.4333332
2021-11-20,1.6700001
2021-11-21,3.6666667
2021-11-22,1.07
2021-11-23,0.91
2021-11-24,-1.1266667
2021-11-25,-0.4366667
2021-11-26,-1.3066667
2021-11-27,-1.1266667
2021-11-28,-2.3466666
2021-11-29,-3.3566666
2021-11-30,-1.2199999
2021-12-01,3.1066666
2021-12-02,0.44999996
2021-12-03,-4.4466667
2021-12-04,0.58
2021-12-05,-0.99999994
2021-12-06,-3.1833332
2021-12-07,-3.3666666
2021-12-08,-2.3566666
2021-12-09,-1.9066664
2021-12-10,-5.06
2021-12-11,-1.5199999
2021-12-12,-1.8033334
2021-12-13,1.7066666
2021-12-14,1.2766666
2021-12-15,-0.38333333
2021-12-16,-1.4900001
2021-12-17,-0.8266666
2021-12-18,-3.03
2021-12-19,-2.4166667
2021-12-20,-2.3533335
2021-12-21,-6.5166664
2021-12-22,-7.75
2021-12-23,-0.23666666
2021-12-24,3.9833333
2021-12-25,4.0333333
2021-12-26,3.1466668
2021-12-27,3.11
2021-12-28,3.6733332
2021-12-29,5.6
2021-12-30,9.053333
2021-12-31,8.066667
