time,CH023
2021-06-07,16.051666
2021-06-08,16.916666
2021-06-09,16.873333
2021-06-10,16.831667
2021-06-11,17.118332
2021-06-12,16.626667
2021-06-13,14.901668
2021-06-14,13.383334
2021-06-15,15.12
2021-06-16,18.061666
2021-06-17,17.543333
2021-06-18,18.345
2021-06-19,18.501667
2021-06-20,19.655
2021-06-21,20.393333
2021-06-22,22.78333
2021-06-23,23.661667
2021-06-24,23.503332
2021-06-25,24.324999
2021-06-26,23.071665
2021-06-27,22.35
2021-06-28,22.033333
2021-06-29,22.933334
2021-06-30,24.886667
2021-07-01,22.961664
2021-07-02,19.253334
2021-07-03,17.401667
2021-07-04,18.43
2021-07-05,20.039999
2021-07-06,21.429998
2021-07-07,21.978333
2021-07-08,22.451666
2021-07-09,23.571665
2021-07-10,23.983332
2021-07-11,22.023333
2021-07-12,22.243332
2021-07-13,23.563334
2021-07-14,24.970001
2021-07-15,25.018333
2021-07-16,23.193335
2021-07-17,19.945
2021-07-18,20.476665
2021-07-19,19.265
2021-07-20,20.199999
2021-07-21,19.42
2021-07-22,19.148333
2021-07-23,19.666666
2021-07-24,19.321665
2021-07-25,20.838333
2021-07-26,24.056665
2021-07-27,26.964998
2021-07-28,26.439997
2021-07-29,26.186666
2021-07-30,24.525
2021-07-31,25.228333
2021-08-01,26.556665
2021-08-02,26.378332
2021-08-03,22.968332
2021-08-04,24.151667
2021-08-05,25.455
2021-08-06,21.701666
2021-08-07,20.405
2021-08-08,23.473333
2021-08-09,26.08
2021-08-10,26.054998
2021-08-11,25.198334
2021-08-12,24.541666
2021-08-13,23.14
2021-08-14,23.589998
2021-08-15,23.566666
2021-08-16,23.728333
2021-08-17,24.75
2021-08-18,19.673332
2021-08-19,18.59
2021-08-20,19.201666
2021-08-21,20.589998
2021-08-22,20.55
2021-08-23,21.616669
2021-08-24,21.508331
2021-08-25,20.365
2021-08-26,20.244999
2021-08-27,19.173332
2021-08-28,18.123333
2021-08-29,15.845001
2021-08-30,16.72
2021-08-31,16.214998
2021-09-01,14.54
2021-09-02,15.953334
2021-09-03,15.561667
2021-09-04,16.028334
2021-09-05,17.696665
2021-09-06,17.394999
2021-09-07,16.781668
2021-09-08,15.071666
2021-09-09,15.601666
2021-09-10,17.873335
2021-09-11,16.965
2021-09-12,16.54
2021-09-13,16.835
2021-09-14,17.638334
2021-09-15,18.758333
2021-09-16,18.835001
2021-09-17,21.85
2021-09-18,17.534998
2021-09-19,17.516666
2021-09-20,17.806667
2021-09-21,13.16
2021-09-22,9.8
2021-09-23,10.739999
2021-09-24,11.731667
2021-09-25,15.915
2021-09-26,18.159998
2021-09-27,19.996668
2021-09-28,16.135
2021-09-29,15.726666
2021-09-30,13.57
2021-10-01,14.3550005
2021-10-02,11.828334
2021-10-03,11.926666
2021-10-04,13.393333
2021-10-05,12.073334
2021-10-06,11.323334
2021-10-07,10.821667
2021-10-08,9.003333
2021-10-09,5.9249997
2021-10-10,8.858334
2021-10-11,8.453332
2021-10-12,7.4166665
2021-10-13,7.4599996
2021-10-14,4.7999997
2021-10-15,4.78
2021-10-16,7.6983333
2021-10-17,10.4383335
2021-10-18,10.296666
2021-10-19,9.983333
2021-10-20,9.421666
2021-10-21,9.976666
2021-10-22,12.405
2021-10-23,11.346667
2021-10-24,9.165
2021-10-25,7.0466666
2021-10-26,8.873333
2021-10-27,6.5616665
2021-10-28,8.511666
2021-10-29,9.651667
2021-10-30,10.851666
2021-10-31,9.438333
2021-11-01,8.176666
2021-11-02,10.249999
2021-11-03,10.276667
2021-11-04,14.961666
2021-11-05,15.146667
2021-11-06,11.411667
2021-11-07,13.908333
2021-11-08,12.325
2021-11-09,8.321667
2021-11-10,7.0533333
2021-11-11,8.726666
2021-11-12,7.6066666
2021-11-13,9.316667
2021-11-14,7.8416667
2021-11-15,5.763334
2021-11-16,6.6066666
2021-11-17,6.5699997
2021-11-18,4.363333
2021-11-19,5.1433334
2021-11-20,10.021667
2021-11-21,8.678333
2021-11-22,6.1800003
2021-11-23,6.353333
2021-11-24,5.738333
2021-11-25,8.085
2021-11-26,7.251667
2021-11-27,9.59
2021-11-28,11.258334
2021-11-29,6.3483334
2021-11-30,0.45166668
2021-12-01,1.8399998
2021-12-02,4.1516666
2021-12-03,5.431667
2021-12-04,3.7883332
2021-12-05,5.1499996
2021-12-06,3.7816668
2021-12-07,0.93666667
2021-12-08,2.1783333
2021-12-09,2.5833333
2021-12-10,4.795
2021-12-11,0.9099999
2021-12-12,1.2583333
2021-12-13,1.0916667
2021-12-14,1.685
2021-12-15,-0.35666665
2021-12-16,-0.6716666
2021-12-17,0.8766667
2021-12-18,-0.50333333
2021-12-19,0.06999999
2021-12-20,-0.605
2021-12-21,-0.89000005
2021-12-22,-3.9383333
2021-12-23,-2.5316665
2021-12-24,4.1216664
2021-12-25,7.5983334
2021-12-26,8.54
2021-12-27,7.191666
2021-12-28,4.5316663
2021-12-29,4.653333
2021-12-30,4.236666
2021-12-31,3.8833332
