time,CH066
2021-01-01,0.29999998
2021-01-02,0.06333333
2021-01-03,0.42666665
2021-01-04,-0.10666666
2021-01-05,-0.5933333
2021-01-06,-0.41666666
2021-01-07,-1.0100001
2021-01-08,-0.74
2021-01-09,-1.3633332
2021-01-10,-2.82
2021-01-11,-3.9433334
2021-01-12,-0.7266666
2021-01-13,-0.29666665
2021-01-14,-1.5933332
2021-01-15,-2.43
2021-01-16,-5.813333
2021-01-17,-6.026666
2021-01-18,-2.79
2021-01-19,1.27
2021-01-20,3.9399998
2021-01-21,3.6266663
2021-01-22,4.5966663
2021-01-23,0.14666666
2021-01-24,-1.0266668
2021-01-25,-1.2066667
2021-01-26,-1.7866665
2021-01-27,-1.1899999
2021-01-28,0.4366667
2021-01-29,-0.52666664
2021-01-30,-1.8866668
2021-01-31,-5.77
2021-02-01,-2.8933334
2021-02-02,1.9133333
2021-02-03,6.1133327
2021-02-04,4.63
2021-02-05,1.3833332
2021-02-06,-1.1133333
2021-02-07,-6.633333
2021-02-08,-10.253333
2021-02-09,-11.736667
2021-02-10,-13.023334
2021-02-11,-8.11
2021-02-12,-9.07
2021-02-13,-7.97
2021-02-14,-8.256667
2021-02-15,-7.5799994
2021-02-16,-0.32
2021-02-17,3.7966664
2021-02-18,5.0333333
2021-02-19,4.4933333
2021-02-20,4.6633334
2021-02-21,2.4866664
2021-02-22,3.1633332
2021-02-23,7.3233323
2021-02-24,8.19
2021-02-25,9.096667
2021-02-26,4.223333
2021-02-27,2.1699998
2021-02-28,3.5033333
2021-03-01,2.8733332
2021-03-02,3.53
2021-03-03,3.4733334
2021-03-04,3.7699997
2021-03-05,-0.58666664
2021-03-06,-0.50333333
2021-03-07,0.5333333
2021-03-08,-0.26666665
2021-03-09,-0.82
2021-03-10,0.8733333
2021-03-11,4.28
2021-03-12,5.36
2021-03-13,5.463333
2021-03-14,3.5966663
2021-03-15,2.7166665
2021-03-16,1.8433332
2021-03-17,0.36999997
2021-03-18,0.026666662
2021-03-19,-1.0833334
2021-03-20,-3.3100002
2021-03-21,1.4433333
2021-03-22,2.22
2021-03-23,3.073333
2021-03-24,5.713333
2021-03-25,7.9266663
2021-03-26,8.876666
2021-03-27,5.6200004
2021-03-28,5.7166667
2021-03-29,11.709999
2021-03-30,13.07
2021-03-31,13.82
2021-04-01,11.959999
2021-04-02,4.5
2021-04-03,2.8799999
2021-04-04,3.3566666
2021-04-05,1.9499998
2021-04-06,-1.54
2021-04-07,0.26
2021-04-08,1.1433333
2021-04-09,5.1633334
2021-04-10,6.603333
2021-04-11,11.723332
2021-04-12,1.6433333
2021-04-13,2.1499999
2021-04-14,1.9733334
2021-04-15,0.8766666
2021-04-16,1.9
2021-04-17,3.3566666
2021-04-18,5.556667
2021-04-19,7.3700004
2021-04-20,8.846666
2021-04-21,9.95
2021-04-22,4.8266664
2021-04-23,4.7166667
2021-04-24,5.0
2021-04-25,3.5433333
2021-04-26,3.0866668
2021-04-27,5.4500003
2021-04-28,9.866666
2021-04-29,11.09
2021-04-30,7.6199994
2021-05-01,8.13
2021-05-02,5.286667
2021-05-03,6.263333
2021-05-04,9.376666
2021-05-05,7.153333
2021-05-06,5.873333
2021-05-07,4.93
2021-05-08,8.650001
2021-05-09,16.463331
2021-05-10,19.706665
2021-05-11,19.783333
2021-05-12,12.136666
2021-05-13,9.113334
2021-05-14,9.83
2021-05-15,10.656667
2021-05-16,10.553333
2021-05-17,10.713333
2021-05-18,10.276666
2021-05-19,8.803333
2021-05-20,9.676666
2021-05-21,12.173332
2021-05-22,11.343333
2021-05-23,10.743333
2021-05-24,12.06
2021-05-25,9.893333
2021-05-26,10.036667
2021-05-27,9.599999
2021-05-28,9.45
2021-05-29,9.746667
2021-05-30,9.036667
2021-05-31,12.036667
2021-06-01,13.926666
2021-06-02,16.48
2021-06-03,18.17
2021-06-04,19.049997
2021-06-05,18.89
2021-06-06,18.786667
2021-06-07,19.236666
2021-06-08,18.686666
2021-06-09,18.166666
2021-06-10,17.29
2021-06-11,19.349998
2021-06-12,17.606667
2021-06-13,11.95
2021-06-14,16.283333
2021-06-15,19.616665
2021-06-16,21.07
2021-06-17,23.686666
2021-06-18,24.69
2021-06-19,25.646667
2021-06-20,25.029999
2021-06-21,23.516665
2021-06-22,15.73
2021-06-23,16.51
2021-06-24,16.596666
2021-06-25,16.13
2021-06-26,17.49
2021-06-27,18.856667
2021-06-28,21.25
