time,FR101
2021-10-24,7.472
2021-10-25,7.382
2021-10-26,8.505999
2021-10-27,8.03
2021-10-28,7.5519996
2021-10-29,9.763999
2021-10-30,11.417999
2021-10-31,10.302
2021-11-01,9.719999
2021-11-02,9.764
2021-11-03,9.596
2021-11-04,17.782
2021-11-05,11.17
2021-11-06,8.374001
2021-11-07,8.917999
2021-11-08,8.577999
2021-11-09,8.922
2021-11-10,6.5939994
2021-11-11,6.3679996
2021-11-12,2.7619998
2021-11-13,3.718
2021-11-14,7.47
2021-11-15,5.9639997
2021-11-16,6.824
2021-11-17,5.52
2021-11-18,5.526
2021-11-19,5.956
2021-11-20,9.176
2021-11-21,6.18
2021-11-22,3.0779996
2021-11-23,6.628
2021-11-24,1.9860001
2021-11-25,4.4619994
2021-11-26,6.7559996
2021-11-27,5.918
2021-11-28,9.938
2021-11-29,4.134
2021-11-30,3.166
2021-12-01,7.304
2021-12-02,9.452
2021-12-03,5.394
2021-12-04,-0.71599996
2021-12-05,2.72
2021-12-06,3.7559998
2021-12-07,2.412
2021-12-08,0.64
2021-12-09,2.47
2021-12-10,1.9860001
2021-12-11,3.7219996
2021-12-12,2.3700001
2021-12-13,2.058
2021-12-14,0.408
2021-12-15,0.17999999
2021-12-16,3.338
2021-12-17,4.57
2021-12-18,3.794
2021-12-19,3.666
2021-12-20,4.2699995
2021-12-21,0.11999999
2021-12-22,-1.8
2021-12-23,-3.034
2021-12-24,5.97
2021-12-25,8.006
2021-12-26,0.102
2021-12-27,-0.762
2021-12-28,0.28399998
2021-12-29,2.582
2021-12-30,2.8739998
2021-12-31,9.26
