time,AT323
2021-01-01,1.9085715
2021-01-02,2.1335714
2021-01-03,2.9614284
2021-01-04,2.7942855
2021-01-05,2.7649999
2021-01-06,3.3514285
2021-01-07,2.8642857
2021-01-08,1.75
2021-01-09,0.435
2021-01-10,0.7514286
2021-01-11,4.1735716
2021-01-12,6.718571
2021-01-13,4.6842856
2021-01-14,4.854286
2021-01-15,1.3742856
2021-01-16,0.15785715
2021-01-17,3.9614284
2021-01-18,4.2885714
2021-01-19,6.922857
2021-01-20,8.463572
2021-01-21,7.9071426
2021-01-22,5.4192853
2021-01-23,3.4942856
2021-01-24,1.045
2021-01-25,3.1935713
2021-01-26,3.082857
2021-01-27,4.8807144
2021-01-28,9.467857
2021-01-29,9.388572
2021-01-30,6.232143
2021-01-31,2.1914287
2021-02-01,4.612143
2021-02-02,8.424286
2021-02-03,9.7228565
2021-02-04,6.635714
2021-02-05,8.1542845
2021-02-06,7.1150002
2021-02-07,2.397143
2021-02-08,-2.5607142
2021-02-09,-4.1835713
2021-02-10,-3.3799996
2021-02-11,-3.0114284
2021-02-12,-3.1064284
2021-02-13,-2.7992857
2021-02-14,-0.9921428
2021-02-15,4.401428
2021-02-16,7.718571
2021-02-17,9.550714
2021-02-18,8.600714
2021-02-19,7.094285
2021-02-20,12.341429
2021-02-21,12.076428
2021-02-22,11.707857
2021-02-23,12.3714285
2021-02-24,14.267858
2021-02-25,11.405714
2021-02-26,7.336429
2021-02-27,5.375
2021-02-28,6.4785714
2021-03-01,6.613571
2021-03-02,7.2121425
2021-03-03,9.447143
2021-03-04,7.143571
2021-03-05,4.487143
2021-03-06,3.4950001
2021-03-07,2.9285715
2021-03-08,3.4978573
2021-03-09,6.556428
2021-03-10,5.892143
2021-03-11,9.139285
2021-03-12,7.487142
2021-03-13,7.9271426
2021-03-14,7.362143
2021-03-15,8.066428
2021-03-16,5.6128573
2021-03-17,7.220714
2021-03-18,5.5528564
2021-03-19,5.7221427
2021-03-20,5.5849996
2021-03-21,6.9071426
2021-03-22,5.6707144
2021-03-23,6.9542856
2021-03-24,8.323571
2021-03-25,9.411428
2021-03-26,9.528571
2021-03-27,7.7378573
2021-03-28,9.629286
2021-03-29,11.948571
2021-03-30,14.651428
2021-03-31,15.858571
2021-04-01,12.979285
2021-04-02,7.964286
2021-04-03,7.396428
2021-04-04,6.52
2021-04-05,5.5271425
2021-04-06,3.6371427
2021-04-07,3.3914282
2021-04-08,6.7264285
2021-04-09,7.8535714
2021-04-10,8.147857
2021-04-11,6.0521426
2021-04-12,3.482143
2021-04-13,4.609286
2021-04-14,5.590714
2021-04-15,5.3149996
2021-04-16,6.56
2021-04-17,7.515
2021-04-18,7.1971426
2021-04-19,7.3114285
2021-04-20,9.07857
2021-04-21,9.508571
2021-04-22,8.108571
2021-04-23,9.085714
2021-04-24,10.110713
2021-04-25,8.509286
2021-04-26,8.36
2021-04-27,9.558572
2021-04-28,11.327857
2021-04-29,8.362143
2021-04-30,6.948571
2021-05-01,7.2364283
2021-05-02,7.047857
2021-05-03,8.958571
2021-05-04,10.992858
2021-05-05,8.925
2021-05-06,7.15
2021-05-07,7.9764285
2021-05-08,12.994285
2021-05-09,17.180714
2021-05-10,15.601428
2021-05-11,12.711428
2021-05-12,11.872857
2021-05-13,12.13
2021-05-14,11.062142
2021-05-15,10.380714
2021-05-16,12.169286
2021-05-17,12.345714
2021-05-18,12.177141
2021-05-19,10.827142
2021-05-20,11.107857
2021-05-21,13.093572
2021-05-22,11.544999
