time,AT342
2021-01-01,0.837
2021-01-02,-0.076
2021-01-03,0.9829999
2021-01-04,1.298
2021-01-05,1.606
2021-01-06,1.6439998
2021-01-07,1.97
2021-01-08,1.669
2021-01-09,0.009000001
2021-01-10,-0.765
2021-01-11,-1.5209999
2021-01-12,3.9889998
2021-01-13,5.654
2021-01-14,7.6
2021-01-15,3.92
2021-01-16,-2.8589997
2021-01-17,2.662
2021-01-18,4.3919997
2021-01-19,3.909
2021-01-20,8.445
2021-01-21,9.055
2021-01-22,6.5239997
2021-01-23,3.841
2021-01-24,1.1949999
2021-01-25,1.4819999
2021-01-26,1.3499999
2021-01-27,3.5309997
2021-01-28,9.705
2021-01-29,10.092999
2021-01-30,8.820999
2021-01-31,8.085
2021-02-01,9.118999
2021-02-02,9.476
2021-02-03,11.478999
2021-02-04,7.373
2021-02-05,9.184999
2021-02-06,8.49
2021-02-07,4.809
2021-02-08,0.28
2021-02-09,-0.712
2021-02-10,-2.0960002
2021-02-11,-5.635999
2021-02-12,-3.744
2021-02-13,-4.701
2021-02-14,-3.3639998
2021-02-15,4.3529997
2021-02-16,8.667
2021-02-17,9.074999
2021-02-18,8.93
2021-02-19,9.435999
2021-02-20,11.653999
2021-02-21,12.94
2021-02-22,12.045
2021-02-23,14.468999
2021-02-24,12.785998
2021-02-25,11.913
2021-02-26,9.299
2021-02-27,5.487
2021-02-28,6.479
2021-03-01,6.1589994
2021-03-02,9.205
2021-03-03,9.712
2021-03-04,9.444001
2021-03-05,6.414
2021-03-06,4.044
2021-03-07,3.391
2021-03-08,2.8500001
2021-03-09,4.342
2021-03-10,5.4729996
2021-03-11,10.731001
2021-03-12,7.6590004
2021-03-13,8.464
2021-03-14,5.7260003
2021-03-15,7.211
2021-03-16,4.2039995
2021-03-17,6.4110003
2021-03-18,4.244
2021-03-19,4.604
2021-03-20,3.1859999
2021-03-21,4.669
2021-03-22,4.1629996
2021-03-23,6.5310006
2021-03-24,8.705
2021-03-25,8.186
2021-03-26,8.840001
2021-03-27,8.214
2021-03-28,8.542
2021-03-29,12.43
2021-03-30,14.286
2021-03-31,15.417
2021-04-01,15.232999
2021-04-02,13.037999
2021-04-03,7.328
2021-04-04,7.0990005
2021-04-05,5.9040003
2021-04-06,1.285
2021-04-07,2.4810002
2021-04-08,7.129
2021-04-09,9.217001
2021-04-10,11.73
2021-04-11,8.225
2021-04-12,4.547
2021-04-13,5.869
2021-04-14,4.4659996
2021-04-15,4.294
2021-04-16,4.152
2021-04-17,7.7050004
2021-04-18,8.228
2021-04-19,8.726
2021-04-20,9.6970005
2021-04-21,10.819
2021-04-22,11.262999
2021-04-23,11.298
2021-04-24,11.633
2021-04-25,11.419
2021-04-26,10.779
2021-04-27,10.324999
2021-04-28,9.906
2021-04-29,10.356
2021-04-30,8.500999
2021-05-01,9.499999
2021-05-02,9.132
2021-05-03,8.254
2021-05-04,10.143999
2021-05-05,9.523
2021-05-06,9.228
2021-05-07,9.585
2021-05-08,13.346001
2021-05-09,18.238998
2021-05-10,17.712997
2021-05-11,13.269
2021-05-12,11.7769985
2021-05-13,11.57
2021-05-14,10.643999
2021-05-15,11.873001
2021-05-16,12.589
2021-05-17,12.660998
2021-05-18,11.896999
2021-05-19,10.457999
2021-05-20,11.421
2021-05-21,13.644
2021-05-22,12.680999
2021-05-23,12.143
2021-05-24,11.163
2021-05-25,11.564
2021-05-26,11.839
2021-05-27,13.728
2021-05-28,13.368001
2021-05-29,15.246
2021-05-30,15.381
2021-05-31,16.25
2021-06-01,17.52
2021-06-02,19.182
2021-06-03,20.761
2021-06-04,19.772
2021-06-05,17.213999
2021-06-06,16.560999
2021-06-07,17.314
2021-06-08,18.502
2021-06-09,19.984001
2021-06-10,19.613
2021-06-11,20.834
2021-06-12,19.744
2021-06-13,19.209
2021-06-14,19.852001
2021-06-15,21.349
2021-06-16,23.537998
2021-06-17,25.397
2021-06-18,24.257998
2021-06-19,22.739002
2021-06-20,20.807
2021-06-21,20.099
2021-06-22,17.946
2021-06-23,18.102001
2021-06-24,16.181
2021-06-25,16.736998
2021-06-26,19.428997
2021-06-27,19.161
2021-06-28,19.980999
2021-06-29,16.225
2021-06-30,15.375
2021-07-01,17.505001
2021-07-02,18.848
2021-07-03,19.833
2021-07-04,19.799
2021-07-05,20.137001
2021-07-06,19.262999
2021-07-07,18.153
2021-07-08,18.137
2021-07-09,17.673
2021-07-10,17.786999
2021-07-11,18.546001
2021-07-12,18.240002
2021-07-13,16.923
2021-07-14,15.458
2021-07-15,17.569
2021-07-16,17.254
2021-07-17,18.942999
2021-07-18,21.855
2021-07-19,22.477001
2021-07-20,20.382
2021-07-21,20.916
2021-07-22,21.103
2021-07-23,21.953999
2021-07-24,22.743
2021-07-25,19.630001
2021-07-26,19.623997
2021-07-27,18.559
2021-07-28,18.901999
2021-07-29,18.107998
2021-07-30,18.067999
2021-07-31,17.318998
2021-08-01,17.376999
2021-08-02,17.829998
2021-08-03,17.254002
2021-08-04,15.936999
2021-08-05,18.944998
2021-08-06,19.035
2021-08-07,18.317
2021-08-08,16.864002
2021-08-09,17.358
2021-08-10,19.179
2021-08-11,20.732998
2021-08-12,22.614
2021-08-13,23.715
2021-08-14,23.355999
2021-08-15,23.725002
2021-08-16,21.133999
2021-08-17,14.823
2021-08-18,17.117
2021-08-19,18.713999
2021-08-20,18.803999
2021-08-21,20.157997
2021-08-22,20.000998
2021-08-23,17.417
2021-08-24,18.313002
2021-08-25,17.634998
2021-08-26,16.368
2021-08-27,16.265999
2021-08-28,15.389
2021-08-29,15.279001
2021-08-30,18.004
2021-08-31,17.721998
2021-09-01,17.256
2021-09-02,17.941
2021-09-03,19.393
2021-09-04,21.627
2021-09-05,20.735998
2021-09-06,20.539
2021-09-07,19.903
2021-09-08,21.737999
2021-09-09,21.698
2021-09-10,20.105
2021-09-11,18.515
2021-09-12,17.727001
2021-09-13,18.652998
2021-09-14,19.889
2021-09-15,20.286999
2021-09-16,18.321
2021-09-17,15.309
2021-09-18,16.768
2021-09-19,16.404
2021-09-20,16.597
2021-09-21,14.408999
2021-09-22,13.486
2021-09-23,14.4
2021-09-24,15.039999
2021-09-25,16.361
2021-09-26,17.427998
2021-09-27,17.235
2021-09-28,13.277
2021-09-29,13.544001
2021-09-30,10.195999
2021-10-01,11.745
2021-10-02,16.140999
2021-10-03,16.313
2021-10-04,13.832998
2021-10-05,12.27
2021-10-06,12.532999
2021-10-07,11.601
2021-10-08,12.386
2021-10-09,11.524
2021-10-10,9.636999
2021-10-11,9.992999
2021-10-12,9.174001
2021-10-13,9.193999
2021-10-14,8.503
2021-10-15,9.240999
2021-10-16,9.258
2021-10-17,8.578
2021-10-18,10.757999
2021-10-19,17.56
2021-10-20,16.185999
2021-10-21,13.663
2021-10-22,6.8509994
2021-10-23,10.138999
2021-10-24,7.663999
2021-10-25,8.289
2021-10-26,12.070999
2021-10-27,10.429999
2021-10-28,10.58
2021-10-29,13.047
2021-10-30,13.181999
2021-10-31,13.698
2021-11-01,11.0199995
2021-11-02,8.915
2021-11-03,7.706
2021-11-04,5.33
2021-11-05,8.063
2021-11-06,5.0189996
2021-11-07,6.0259995
2021-11-08,5.807
2021-11-09,4.1500006
2021-11-10,3.1489997
2021-11-11,2.5579998
2021-11-12,5.37
