time,AT321
2021-01-01,9.270833
2021-01-02,9.63
2021-01-03,9.381667
2021-01-04,5.8666663
2021-01-05,5.4375
2021-01-06,7.741667
2021-01-07,9.3775
2021-01-08,10.949166
2021-01-09,9.2375
2021-01-10,9.325
2021-01-11,8.8775
2021-01-12,6.9916663
2021-01-13,7.1008334
2021-01-14,5.2066665
2021-01-15,4.5249996
2021-01-16,2.8008335
2021-01-17,0.78416675
2021-01-18,4.02
2021-01-19,3.888333
2021-01-20,6.85
2021-01-21,12.13
2021-01-22,12.983333
2021-01-23,9.068334
2021-01-24,10.73
2021-01-25,9.365
2021-01-26,5.630833
2021-01-27,3.5883331
2021-01-28,7.0575004
2021-01-29,10.428333
2021-01-30,11.886666
2021-01-31,8.6925
2021-02-01,8.914166
2021-02-02,11.496666
2021-02-03,13.201667
2021-02-04,12.955833
2021-02-05,14.407498
2021-02-06,13.365832
2021-02-07,12.658334
2021-02-08,8.301666
2021-02-09,9.06
2021-02-10,8.756667
2021-02-11,11.605832
2021-02-12,5.595833
2021-02-13,3.4375
2021-02-14,-0.3175001
2021-02-15,0.15500002
2021-02-16,1.7233334
2021-02-17,6.5899997
2021-02-18,8.044999
2021-02-19,8.6225
2021-02-20,9.216666
2021-02-21,10.240833
2021-02-22,12.080833
2021-02-23,10.591666
2021-02-24,12.846665
2021-02-25,11.760834
2021-02-26,11.6275
2021-02-27,9.459167
2021-02-28,8.883333
2021-03-01,7.5674996
2021-03-02,8.829166
2021-03-03,11.004167
2021-03-04,8.623333
2021-03-05,6.02
2021-03-06,5.4891667
2021-03-07,7.463333
2021-03-08,8.866666
2021-03-09,7.6049995
2021-03-10,8.264167
2021-03-11,7.5225005
2021-03-12,8.776667
2021-03-13,11.385834
2021-03-14,8.594167
2021-03-15,7.6725
2021-03-16,6.306667
2021-03-17,5.0241666
2021-03-18,4.325
2021-03-19,4.226667
2021-03-20,5.7033334
2021-03-21,6.1391664
2021-03-22,4.9916663
2021-03-23,4.1775002
2021-03-24,5.7466664
2021-03-25,7.443333
2021-03-26,8.414166
2021-03-27,9.466666
2021-03-28,10.1475
2021-03-29,10.351666
2021-03-30,11.269166
2021-03-31,12.219998
2021-04-01,16.198334
2021-04-02,10.8425
2021-04-03,12.283333
2021-04-04,9.907499
2021-04-05,8.785832
2021-04-06,8.005
2021-04-07,7.935833
2021-04-08,5.7533336
2021-04-09,6.645
2021-04-10,7.6983333
2021-04-11,10.7575
2021-04-12,11.764999
2021-04-13,9.239999
2021-04-14,7.004167
2021-04-15,8.539166
2021-04-16,9.205
2021-04-17,8.088333
2021-04-18,8.674167
2021-04-19,6.705
2021-04-20,7.6941667
2021-04-21,10.798333
2021-04-22,10.028334
2021-04-23,11.105832
2021-04-24,11.443334
2021-04-25,11.000833
2021-04-26,12.485
2021-04-27,14.621666
2021-04-28,13.670833
2021-04-29,16.58
2021-04-30,18.130833
2021-05-01,18.829165
2021-05-02,15.94
2021-05-03,12.7
2021-05-04,13.655
2021-05-05,12.953334
2021-05-06,14.115001
2021-05-07,14.640834
2021-05-08,14.177501
2021-05-09,16.524168
2021-05-10,15.641666
2021-05-11,16.2475
2021-05-12,15.658333
2021-05-13,13.431666
2021-05-14,12.805832
2021-05-15,13.11
2021-05-16,14.741666
2021-05-17,15.741666
2021-05-18,14.929166
2021-05-19,13.650833
2021-05-20,13.873334
2021-05-21,13.173332
2021-05-22,14.185833
2021-05-23,17.915833
2021-05-24,20.130833
2021-05-25,18.139166
2021-05-26,17.414167
2021-05-27,15.698334
2021-05-28,14.227498
2021-05-29,15.646667
2021-05-30,13.8324995
2021-05-31,14.130833
2021-06-01,13.875
2021-06-02,16.902498
2021-06-03,17.32
2021-06-04,17.749166
2021-06-05,18.085
2021-06-06,19.335001
2021-06-07,17.320833
2021-06-08,18.238333
2021-06-09,17.634167
