time,DEA11
2021-01-01,8.545
2021-01-02,9.055
2021-01-03,8.715
2021-01-04,4.6899996
2021-01-05,3.4699998
2021-01-06,5.075
2021-01-07,5.06
2021-01-08,5.995
2021-01-09,5.755
2021-01-10,4.7200003
2021-01-11,3.21
2021-01-12,3.9449997
2021-01-13,4.4
2021-01-14,4.23
2021-01-15,3.9499998
2021-01-16,1.805
2021-01-17,-0.17
2021-01-18,1.76
2021-01-19,3.9199998
2021-01-20,6.755
2021-01-21,11.895
2021-01-22,12.219999
2021-01-23,8.975
2021-01-24,7.3999996
2021-01-25,5.325
2021-01-26,3.67
2021-01-27,2.9299998
2021-01-28,4.8849998
2021-01-29,8.645
2021-01-30,9.745
2021-01-31,7.625
2021-02-01,6.4349995
2021-02-02,8.764999
2021-02-03,11.68
2021-02-04,11.65
2021-02-05,11.94
2021-02-06,10.91
2021-02-07,11.934999
2021-02-08,7.83
2021-02-09,8.6
2021-02-10,7.845
2021-02-11,9.7
2021-02-12,2.15
2021-02-13,-1.125
2021-02-14,-1.925
2021-02-15,-0.20499998
2021-02-16,2.415
2021-02-17,5.6400003
2021-02-18,7.5649996
2021-02-19,8.07
2021-02-20,9.49
2021-02-21,9.53
2021-02-22,10.61
2021-02-23,11.0
2021-02-24,12.934999
2021-02-25,13.19
2021-02-26,11.664999
2021-02-27,8.91
2021-02-28,6.5
2021-03-01,5.7749996
2021-03-02,7.3
2021-03-03,10.155
2021-03-04,7.6449995
2021-03-05,6.7149997
2021-03-06,3.33
2021-03-07,3.485
2021-03-08,6.6949997
2021-03-09,5.43
2021-03-10,5.5499997
2021-03-11,5.895
2021-03-12,8.51
2021-03-13,9.2699995
2021-03-14,6.3599997
2021-03-15,6.0249996
2021-03-16,5.295
2021-03-17,3.59
2021-03-18,2.4899998
2021-03-19,1.915
2021-03-20,3.05
2021-03-21,3.835
2021-03-22,4.18
2021-03-23,3.935
2021-03-24,6.0
2021-03-25,7.6
2021-03-26,8.365
2021-03-27,8.99
2021-03-28,10.52
2021-03-29,11.125
2021-03-30,12.344999
2021-03-31,14.129999
2021-04-01,16.685
2021-04-02,13.365
2021-04-03,11.33
2021-04-04,7.305
2021-04-05,6.9449997
2021-04-06,5.055
2021-04-07,3.215
2021-04-08,4.625
2021-04-09,5.97
2021-04-10,6.8999996
2021-04-11,9.51
2021-04-12,10.285
2021-04-13,6.045
2021-04-14,5.21
2021-04-15,6.215
2021-04-16,6.7349997
2021-04-17,6.74
2021-04-18,6.67
2021-04-19,6.225
2021-04-20,6.975
2021-04-21,9.75
2021-04-22,8.639999
2021-04-23,10.24
2021-04-24,11.155
2021-04-25,12.11
